排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020033,統一恒生科期N,3.64,0.01,0.28,09/01,-100.0,-100.0,-100.0,-95.7,-34.9,66.3,46.9,27.6,-6.65,-1.44,,20.4
2,00986B,FT金融債10+,9.56,0.05,0.53,09/01,-99.6,-92.4,-92.6,-90.5,-84.2,-92.0,-71.0,-23.4,,,,-5.12
3,00984D,主動聯博全球非投,9.91,-0.01,-0.1,09/01,-73.5,-81.2,-85.7,-84.4,-82.3,-77.4,-65.0,-60.2,,,,
4,00712,復華富時不動產,8.68,-0.04,-0.46,09/01,-87.0,-83.5,-80.6,-83.9,-66.2,-47.3,-2.15,-11.3,-6.68,-12.4,,-6.42
5,00985B,群益ESG投等債0-5,10.16,-0.03,-0.29,09/01,-91.1,-90.8,-82.1,-81.9,-58.6,-56.2,-13.6,-8.73,,,,-8.33
6,009826,貝萊德世界股票,10.07,-0.03,-0.3,09/01,-80.9,-78.4,-76.5,-75.5,-72.6,-66.1,,,,,,
7,00953B,群益優選非投等債,9.63,-0.01,-0.1,09/01,-83.7,-79.8,-74.2,-75.1,-66.8,-43.3,-6.32,-4.42,-8.73,,,-8.61
8,00646,元大S&P500,76.55,-0.2,-0.26,09/01,-58.1,-62.5,-71.9,-73.1,-59.6,-56.9,-16.0,-22.0,-11.1,-12.6,-13.1,-21.3
9,00666R,富邦恒生國企反1,9.03,0.02,0.22,09/01,48.8,-85.2,-85.2,-72.0,-65.9,-49.1,-39.2,-22.0,-3.65,-2.37,-2.4,-11.6
10,020038,元大ESG配息N,14.86,0.54,3.77,09/01,-92.3,-85.2,-72.9,-71.0,-24.4,28.7,68.0,44.9,57.6,25.0,,50.6
11,00918,大華優利高填息30,35.29,0.68,1.96,09/01,-84.3,-76.8,-73.7,-66.2,-58.0,-25.8,-10.6,0.53,3.22,-18.9,,5.85
12,00982B,FT投資級債20+,9.44,-0.02,-0.21,09/01,-92.2,-70.9,-66.5,-65.8,-42.0,-66.0,-5.08,8.98,14.2,,,24.2
13,00719B,元大美債1-3,30.95,-0.04,-0.13,09/01,-74.4,-61.2,-63.2,-65.0,-57.0,-16.0,0.14,-4.45,-6.77,-7.38,,-6.93
14,1227,佳格,28.45,-0.4,-1.39,09/01,-77.0,-67.9,-68.1,-61.4,-30.0,-26.5,12.8,6.41,3.66,1.17,-5.7,4.87
15,00865B,國泰US短期公債,48.59,0.0,0.0,09/01,-60.7,-48.8,-54.7,-61.1,-58.2,-56.4,-21.4,-29.3,-33.3,-35.1,,-31.3
16,009805,台新美國電力基建,14.77,-0.16,-1.07,09/01,-67.3,-69.9,-67.0,-59.4,-54.6,-17.1,16.0,3.18,-16.1,,,-11.6
17,00662,富邦NASDAQ,119.5,-0.2,-0.17,09/01,-76.1,-61.8,-54.0,-58.6,-44.3,-40.3,-31.0,-27.3,-25.4,-21.0,-20.8,-28.7
18,1516,川飛,13.8,-0.8,-5.48,09/01,-87.7,-79.3,-51.8,-57.7,-51.4,-10.5,-1.26,-3.28,9.11,1.39,0.41,12.0
19,00830,國泰費城半導體,81.05,0.05,0.06,09/01,-64.4,-59.6,-58.7,-56.7,-53.0,-24.7,-24.0,-2.24,-2.67,-6.06,,-15.4
20,5531,鄉林,7.27,0.01,0.14,09/01,-43.0,-52.9,-60.5,-54.7,-30.9,-27.0,-9.31,-8.99,-6.72,-1.55,-0.53,-8.01
21,00988B,玉山嚴選非投債,19.48,-0.03,-0.15,09/01,-56.3,-40.2,-45.5,-54.0,-53.8,-61.3,-41.0,,,,,
22,5287,數字,136.5,0.5,0.37,09/01,-64.4,-66.6,-69.2,-51.0,-44.7,-33.6,-13.5,-18.0,-14.6,-14.2,-2.43,-17.5
23,2548,華固,93.2,0.3,0.32,09/01,-42.6,-58.3,-60.6,-50.8,-16.1,-35.2,-12.3,-4.2,-1.28,-1.75,-1.28,-3.78
