排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00847B,中信美國市政債,24.2,0.03,0.12,09/17,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,2431,聯昌,9.92,0.02,0.2,09/17,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,4527,方土霖,40.7,-0.1,-0.25,09/17,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,5227,立凱-KY,32.7,1.3,4.14,09/17,,,,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0
5,6919,康霈*,82.9,1.3,1.59,09/17,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0
6,7823,奧義賽博-KY創,80.5,1.1,1.39,09/17,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,,,
7,8183,精星,28.0,0.0,0.0,09/17,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
8,2323,中環,10.75,0.2,1.9,09/17,-45.7,-62.4,-92.0,-92.0,-92.2,-94.4,-97.4,-96.1,-96.4,-94.3
9,00792B,群益A級公司債,30.14,0.19,0.63,09/17,-90.2,-90.2,-90.2,-90.2,-90.2,-89.7,-89.7,,-95.8,-91.8
10,00768B,復華20年美債,47.5,0.18,0.38,09/17,1.98,1.98,1.98,-85.7,-85.7,-20.2,-18.3,-57.3,-84.3,-89.4
11,00948B,中信優息投資級債,9.09,0.08,0.89,09/17,-3.16,-3.16,-68.4,-69.3,-75.9,-79.8,255.0,24.4,83.8,-26.9
12,009802,富邦旗艦50,19.79,0.0,0.0,09/17,-6.74,-6.74,-6.74,-59.2,-82.3,16.3,13.8,20.6,-18.4,20.6
13,3702,大聯大,111.0,5.0,4.72,09/17,-0.55,0.53,-13.6,-58.9,-59.2,-72.9,-82.3,-75.3,-66.9,-60.8
14,00633L,富邦上証正2,46.53,0.16,0.35,09/17,0.0,0.0,0.0,-57.0,-57.0,-57.5,-46.2,-49.0,-54.5,-51.4
15,00637L,元大滬深300正2,19.25,0.08,0.42,09/17,-0.3,10.4,10.4,-54.4,-54.6,-51.0,-41.0,-67.2,-62.4,-37.3
16,6751,智聯服務,42.0,0.0,0.0,09/17,0.0,0.0,0.0,-48.4,-48.4,-48.4,-46.7,-50.8,,
17,6805,富世達,2090.0,45.0,2.2,09/17,-5.39,-13.4,-29.0,-46.4,-48.7,-37.6,5.21,33.0,129.0,62.3
18,00715L,期街口布蘭特正2,69.0,-2.6,-3.63,09/17,0.0,0.0,-7.59,-43.4,-84.2,-89.5,-88.1,-95.0,-99.3,-99.3
19,00693U,期街口S&P黃豆,24.24,0.11,0.46,09/17,0.0,0.0,0.0,-43.4,-43.4,-43.4,-76.9,-79.6,-73.4,-68.9
20,00696B,富邦美債20年,27.8,0.13,0.47,09/17,-37.9,-37.9,-37.9,-41.2,-48.1,-51.2,-79.3,-80.7,-79.8,-82.4
21,6967,汎瑋材料,66.0,1.0,1.54,09/17,-4.18,-10.2,-13.6,-37.2,-6.5,-10.2,20.6,27.3,,4.13
22,2734,易飛網,14.55,0.05,0.34,09/17,-17.0,-17.0,-17.0,-35.9,-36.2,-36.8,-49.6,-53.0,-55.3,-57.9
23,1473,台南,19.8,0.2,1.02,09/17,0.46,0.46,0.46,-34.6,-40.2,-44.0,-53.7,-58.9,-54.4,-56.6
24,5460,同協,17.6,0.8,4.76,09/17,3.26,-0.52,-15.6,-34.5,-30.9,-30.9,-1.04,-1.55,-50.4,-43.5
25,00653L,富邦印度正2,43.02,-0.01,-0.02,09/17,0.0,-34.1,-34.1,-34.1,-34.2,-39.1,-40.1,-12.4,375.0,1387.0
26,1599,宏佳騰,23.1,0.2,0.87,09/17,-12.3,-12.3,-25.6,-33.6,-42.9,-43.6,-36.7,-32.6,-19.1,-25.6
27,2834,臺企銀,18.75,0.55,3.02,09/17,-5.52,-7.04,-13.3,-33.6,-45.4,-86.1,-80.7,-47.4,159.0,336.0
28,4155,訊映,14.85,0.0,0.0,09/17,0.0,0.0,-24.7,-33.4,-58.3,-58.3,-54.3,11.6,-2.71,6.75
