排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
1,2344,華邦電,176.0,-6.5,-3.56,09/01,397417.0,899278.0,1109402.0,1166191,1408166.0,-204742.0,-615746.0,991791.0,877491.0,1186053.0
2,8299,群聯,2125.0,-40.0,-1.85,09/01,169101.0,436046.0,513921.0,757227,1179034.0,1895127.0,1586555.0,3307771.0,3794214.0,3820284.0
3,2408,南亞科,518.0,-25.0,-4.6,09/01,12966.0,372217.0,383389.0,534447,493547.0,-964254.0,670633.0,459569.0,684523.0,846317.0
4,6488,環球晶,994.0,82.0,8.99,09/01,204393.0,224993.0,371246.0,528506,955282.0,977172.0,147378.0,-338589.0,-565565.0,51160.0
5,3231,緯創,182.0,4.0,2.25,09/01,-41922.0,157879.0,199955.0,279563,630108.0,516018.0,1591117.0,777441.0,2458118.0,1726951.0
6,4958,臻鼎-KY,535.0,35.0,7.0,09/01,17025.0,102332.0,189486.0,273181,557926.0,1204230.0,580892.0,664163.0,-144133.0,645447.0
7,8996,高力,1175.0,0.0,0.0,09/01,33210.0,89421.0,160110.0,247817,334616.0,486183.0,504704.0,485463.0,263152.0,470888.0
8,6669,緯穎,7800.0,705.0,9.94,09/01,120519.0,150605.0,227853.0,220305,250351.0,177173.0,-386410.0,1209465.0,3111577.0,1928101.0
9,8046,南電,1225.0,-5.0,-0.41,09/01,77405.0,97121.0,129209.0,175220,259703.0,421314.0,151065.0,337035.0,51730.0,282043.0
10,2454,聯發科,4315.0,390.0,9.94,09/01,4746.0,56486.0,71365.0,173036,655473.0,1006114.0,1037973.0,886941.0,510847.0,268157.0
11,2368,金像電,1225.0,60.0,5.15,09/01,9340.0,98431.0,164141.0,167849,185717.0,310107.0,143577.0,-575361.0,-509440.0,-681441.0
12,2449,京元電子,279.0,22.0,8.56,09/01,11636.0,46773.0,80989.0,144239,228238.0,827577.0,-288479.0,1201932.0,1127092.0,1103427.0
13,3443,創意,5995.0,-105.0,-1.72,09/01,72788.0,79188.0,98632.0,143293,217396.0,9419.0,258895.0,283814.0,13561.0,311482.0
14,5483,中美晶,183.5,5.5,3.09,09/01,15704.0,92544.0,109648.0,140771,256476.0,266311.0,635917.0,622291.0,672792.0,590842.0
15,2327,國巨*,568.0,23.0,4.22,09/01,20008.0,111131.0,136445.0,139930,277387.0,618641.0,660946.0,881700.0,472655.0,475955.0
16,3036,文曄,196.0,0.0,0.0,09/01,8740.0,19157.0,47087.0,137024,249429.0,209500.0,475315.0,1179597.0,1455157.0,1198832.0
17,2303,聯電,132.5,3.5,2.71,09/01,25611.0,58671.0,63362.0,120700,126446.0,-65439.0,-5889810.0,-6140761.0,-9354466.0,-7092249.0
18,6446,藥華藥,1310.0,-85.0,-6.09,09/01,-2805.0,128126.0,128284.0,119433,183710.0,22569.0,177539.0,104260.0,-452165.0,-380949.0
19,3189,景碩,874.0,55.0,6.72,09/01,9603.0,98910.0,113714.0,112153,180911.0,159687.0,123284.0,-247704.0,-140924.0,-100276.0
20,3491,昇達科,1480.0,100.0,7.25,09/01,7026.0,43440.0,83401.0,109430,148107.0,163226.0,540038.0,497285.0,218637.0,459749.0
21,8069,元太,158.0,1.5,0.96,09/01,30742.0,73499.0,83184.0,96426,180607.0,546130.0,806042.0,932161.0,1146613.0,1053020.0
22,2881,富邦金,145.0,1.0,0.69,09/01,52518.0,113536.0,108165.0,95048,131860.0,86755.0,-538643.0,-1451537.0,-2020699.0,-1616640.0
23,1519,華城,761.0,32.0,4.39,09/01,2656.0,13713.0,46827.0,92751,140047.0,96440.0,273597.0,1272383.0,828555.0,911158.0
24,2887,台新新光金,40.3,1.75,4.54,09/01,34023.0,70327.0,78606.0,82585,149790.0,99365.0,359938.0,846660.0,861024.0,601862.0
25,2330,台積電,2440.0,35.0,1.46,09/01,80977.0,84664.0,73163.0,70317,-5872.0,-5271.0,168248.0,3209684.0,191488.0,3096655.0
26,3026,禾伸堂,731.0,-11.0,-1.48,09/01,15987.0,80137.0,88964.0,68165,176511.0,286833.0,451571.0,435421.0,443944.0,412684.0
27,6139,亞翔,770.0,15.0,1.99,09/01,-2626.0,14713.0,43238.0,67189,115337.0,234379.0,530983.0,517321.0,449192.0,514750.0
28,6290,良維,259.5,6.0,2.37,09/01,13982.0,20690.0,34114.0,55818,86670.0,9153.0,159139.0,255986.0,232959.0,200166.0
29,2317,鴻海,256.0,6.0,2.4,09/01,-15950.0,-5709.0,-495.0,54012,223069.0,-640781.0,-198524.0,-333913.0,-1221770.0,-144740.0
30,6415,矽力*-KY,418.5,6.0,1.45,09/01,3297.0,13763.0,29399.0,51264,32811.0,67972.0,-276864.0,-502487.0,-366622.0,-185384.0
31,8358,金居,526.0,-14.0,-2.59,09/01,0.0,49581.0,37940.0,50717,219882.0,613268.0,623437.0,509362.0,464535.0,489107.0
32,4979,華星光,600.0,-9.0,-1.48,09/01,11498.0,12096.0,6824.0,49799,74722.0,113048.0,81251.0,69499.0,-26417.0,111381.0
33,3163,波若威,761.0,20.0,2.7,09/01,-1882.0,-629.0,739.0,49715,82662.0,156732.0,315921.0,440427.0,285409.0,412529.0
34,8039,台虹,319.0,-8.0,-2.45,09/01,18126.0,19932.0,47637.0,47432,159704.0,142454.0,164745.0,181120.0,137809.0,180944.0
35,6182,合晶,116.0,10.5,9.95,09/01,1040.0,9910.0,25221.0,46308,169413.0,317155.0,348053.0,255403.0,348198.0,266737.0
