排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6449,鈺邦,215.5,-1.5,-0.69,09/21,0.0,0.0,0.0,21.6,27.6,12.5,4.07,2.66,1.5,1.2,1.18,2.1
2,1402,遠東新,27.85,-0.25,-0.89,09/21,23.0,18.2,17.3,21.4,26.5,12.1,3.31,8.1,8.4,10.6,5.96,8.29
3,6535,順藥,78.2,-0.7,-0.89,09/21,30.0,16.6,17.6,21.0,17.9,7.02,10.2,6.05,2.48,0.71,,4.47
4,3004,豐達科,117.5,-2.0,-1.67,09/21,27.2,23.9,20.3,20.9,12.7,5.86,1.27,0.65,1.39,0.55,0.44,0.49
5,6515,穎崴,5795.0,-640.0,-9.95,09/21,32.4,24.3,22.0,20.3,10.6,8.55,15.0,13.2,7.37,5.49,,9.84
6,2472,立隆電,213.0,-3.0,-1.39,09/21,26.0,13.9,16.4,19.5,23.1,14.1,4.1,1.83,1.39,0.98,0.69,1.73
7,8210,勤誠,900.0,-2.0,-0.22,09/21,34.2,25.5,20.0,19.1,17.7,11.0,11.0,6.46,2.79,0.65,0.36,4.41
8,3661,世芯-KY,3665.0,125.0,3.53,09/21,1.59,32.0,25.5,18.7,9.8,6.05,3.51,2.98,2.93,2.25,1.67,2.82
9,2207,和泰車,523.0,-14.0,-2.61,09/21,0.0,0.0,0.0,18.4,13.0,7.33,3.24,12.4,8.65,4.63,2.1,10.2
10,2345,智邦,1840.0,-15.0,-0.81,09/21,25.7,19.4,23.0,18.1,16.0,13.9,7.41,4.84,4.07,4.31,3.73,4.44
11,1419,新紡,66.1,-0.3,-0.45,09/21,0.0,0.0,0.0,17.6,11.1,12.3,2.73,1.32,0.27,0.14,0.08,0.72
12,9917,中保科,106.5,-2.0,-1.84,09/21,0.0,8.93,13.9,16.8,10.2,5.02,1.08,2.25,1.03,0.27,0.15,1.92
