排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00673R,期元大S&P原油反1,11.37,-0.52,-4.37,73458,09/02,4379,4133,4060,4959,4877,4920,4748.0,5020.0,5269.0,5184.0
2,2409,友達,26.4,0.0,0.0,117900,09/02,221,1228,3677,4744,14456,14948,4680.0,6584.0,20066.0,19760.0
3,2408,南亞科,518.0,0.0,0.0,52916,09/02,1866,1509,1686,1782,1630,247,2545.0,-2339.0,-2492.0,-12116.0
4,6182,合晶,110.5,-5.5,-4.74,68081,09/02,1108,1669,1600,1616,1387,1602,733.0,1736.0,2249.0,1490.0
5,5314,世紀*,34.2,-1.1,-3.12,3953,09/02,278,359,-117,1341,3979,6032,5958.0,6064.0,4291.0,5967.0
6,2492,華新科,293.0,-9.5,-3.14,17531,09/02,1010,1012,884,1257,1206,1835,1495.0,1735.0,1746.0,1550.0
7,00981A,主動統一台股增長,29.73,-0.64,-2.11,180119,09/02,-486,-1568,528,1040,-313,-4362,915.0,3613.0,3756.0,1668.0
8,8105,凌巨,15.95,0.1,0.63,3694,09/02,7,9,101,905,900,411,555.0,739.0,821.0,742.0
9,00406A,主動中信台灣收益,9.64,-0.18,-1.83,227375,09/02,907,907,907,869,824,885,,,,
10,9958,世紀鋼,90.3,-0.3,-0.33,1248,09/02,52,387,793,851,2712,2700,2689.0,2696.0,2609.0,2620.0
11,3037,欣興,973.0,2.0,0.21,26059,09/02,40,-2002,206,752,667,987,1269.0,-438.0,357.0,-806.0
12,6770,力積電,70.4,-0.4,-0.56,68830,09/02,277,-75,270,744,-2457,-4056,-5722.0,-4865.0,-1231.0,-16840.0
13,6190,萬泰科,69.1,-2.5,-3.49,4833,09/02,-150,-78,91,720,717,699,277.0,320.0,121.0,591.0
14,6669,緯穎,2610.0,-5.0,-0.19,10870,09/02,707,707,707,694,693,684,674.0,659.0,653.0,631.0
15,4303,信立,36.3,-1.25,-3.33,1224,09/02,-23,-33,-75,576,561,563,561.0,547.0,437.0,536.0
16,3374,精材,419.5,-2.0,-0.47,3821,09/02,-33,22,192,523,529,569,517.0,696.0,165.0,709.0
17,2303,聯電,126.0,-6.5,-4.91,136332,09/02,-887,-493,-1047,490,1277,949,829.0,1099.0,3204.0,3026.0
18,1312,國喬,15.25,-0.4,-2.56,37656,09/02,-91,-973,105,469,469,310,188.0,282.0,401.0,322.0
19,1301,台塑,66.8,-1.0,-1.47,53476,09/02,-161,30,247,438,764,870,444.0,-462.0,-82.0,348.0
20,3605,宏致,127.0,1.5,1.2,19992,09/02,-224,120,288,434,149,1478,1490.0,1481.0,1533.0,1507.0
21,6186,新潤,31.45,0.1,0.32,312,09/02,14,155,155,434,577,578,578.0,562.0,578.0,578.0
22,2455,全新,542.0,18.0,3.44,34014,09/02,241,389,440,421,489,525,702.0,281.0,459.0,678.0
23,8358,金居,503.0,-23.0,-4.37,6013,09/02,-73,88,-89,360,443,732,163.0,-2157.0,-9533.0,-3606.0
24,00680L,元大美債20正2,6.32,-0.03,-0.47,5273,09/02,4,374,372,326,374,291,-119.0,73.0,-78.0,222.0
25,3219,倚強科,90.4,1.2,1.35,1217,09/02,17,19,149,323,453,458,457.0,430.0,177.0,383.0
26,8111,立碁,76.4,1.0,1.33,45295,09/02,-71,164,460,307,599,73,741.0,538.0,607.0,-34.0
27,00642U,期元大S&P石油,30.08,1.22,4.23,5671,09/02,103,195,268,300,289,348,-1773.0,-1714.0,961.0,1008.0
28,3406,玉晶光,1050.0,45.0,4.48,2424,09/02,52,53,116,298,311,391,436.0,431.0,322.0,384.0
29,3481,群創,49.05,-0.25,-0.51,170838,09/02,-1476,-650,663,266,-186,-221,-3928.0,-8443.0,2295.0,-3807.0
30,1326,台化,72.8,-1.5,-2.02,62533,09/02,-406,177,329,260,421,177,463.0,-215.0,-608.0,-208.0
31,3324,雙鴻,1435.0,60.0,4.36,11002,09/02,195,238,249,256,195,95,140.0,-230.0,108.0,-283.0
32,3450,聯鈞,602.0,-23.0,-3.68,11020,09/02,68,35,-288,245,239,551,148.0,206.0,205.0,-43.0
33,1717,長興,80.8,-3.9,-4.6,25403,09/02,-141,-77,123,244,252,501,276.0,365.0,1.0,527.0
34,5291,邑昇,70.7,-1.7,-2.35,1725,09/02,8,82,196,221,235,329,323.0,187.0,332.0,331.0
35,6209,今國光,84.3,2.4,2.93,33318,09/02,96,120,179,212,360,422,207.0,124.0,190.0,-3341.0
36,3135,凌航,176.0,3.0,1.73,2144,09/02,47,215,215,210,91,89,25.0,,,
37,4976,佳凌,41.55,3.75,9.92,12907,09/02,246,229,233,201,217,90,457.0,485.0,-219.0,476.0
38,6179,亞通,29.75,-0.45,-1.49,2045,09/02,-34,-55,47,197,234,305,341.0,-244.0,246.0,156.0
39,6217,中探針,195.5,6.0,3.17,16893,09/02,120,137,126,170,156,258,296.0,-341.0,49.0,130.0
40,4977,眾達-KY,176.5,-2.0,-1.12,6016,09/02,34,204,204,169,105,171,-82.0,-63.0,-16.0,-108.0
41,4991,環宇-KY,530.0,-14.0,-2.57,5857,09/02,84,107,115,166,172,255,170.0,135.0,-3385.0,-262.0
42,2344,華邦電,179.0,3.0,1.7,83568,09/02,431,94,25,165,555,522,-312.0,-6151.0,1666.0,-24729.0
43,3504,揚明光,94.3,7.1,8.14,9604,09/02,122,101,107,161,195,115,359.0,343.0,260.0,355.0
44,2887,台新新光金,41.2,0.9,2.23,88400,09/02,60,169,169,155,254,-13,-9362.0,16.0,-384.0,-8923.0
45,4908,前鼎,218.0,-11.5,-5.01,17559,09/02,86,121,131,143,257,216,204.0,137.0,230.0,236.0
46,2883,凱基金,35.5,0.55,1.57,47214,09/02,28,58,118,135,171,-277,88.0,-169.0,203.0,-234.0
47,00715L,期街口布蘭特正2,57.0,4.75,9.09,13412,09/02,146,225,239,131,130,1513,681.0,546.0,-3673.0,1708.0
48,3167,大量,774.0,-26.0,-3.25,2844,09/02,-10,-8,47,129,38,107,77.0,-41.0,-192.0,-754.0
49,3376,新日興,208.0,-5.0,-2.35,5396,09/02,-13,-24,-57,129,144,171,78.0,68.0,-18.0,-37.0
