排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00739,元大MSCI A股,27.25,0.15,0.55,11,09/14,,,-100.0,-100.0,,,,-100.0,-100.0,
2,6109,亞元,10.6,-0.05,-0.47,1368,09/14,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,8444,綠河-KY,4.6,0.1,2.22,2,09/14,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00731,復華富時高息低波,98.45,0.85,0.87,1062,09/14,0.0,0.0,0.0,-80.0,-50.0,,-92.9,-92.9,-99.1,-98.8
5,2235,謚源,28.4,-0.4,-1.39,9,09/14,-11.1,-11.1,-11.1,-73.3,-74.2,-74.2,-77.1,-78.9,-82.2,-78.4
6,00938,凱基優選30,26.82,0.31,1.17,3245,09/14,-71.4,-75.0,-75.0,-66.7,-50.0,-93.1,-98.2,-50.0,-92.6,-80.0
7,6918,愛派司,73.1,0.2,0.27,36,09/14,-20.0,-57.9,-56.0,-56.0,-57.9,-54.0,-35.5,14.3,,400.0
8,6210,慶生,17.5,-0.35,-1.96,38,09/14,-53.8,-53.8,-53.8,-53.8,-60.0,-60.0,-74.5,-83.1,-94.6,-91.8
9,00898,國泰基因免疫革命,10.66,0.14,1.33,376,09/14,0.98,1.98,-50.9,-52.2,-52.6,-18.3,2068.0,1014.0,353.0,396.0
10,00741B,富邦全球非投等債,36.92,0.09,0.24,179,09/14,0.0,-50.0,-50.0,-50.0,-66.7,-66.7,-90.0,-94.1,-92.9,-93.8
11,6183,關貿,92.2,1.0,1.1,23,09/14,0.0,0.0,0.0,-50.0,-77.8,-77.8,-77.8,-85.7,-94.7,-87.5
12,6464,台數科,75.9,-0.6,-0.78,8,09/14,0.0,0.0,0.0,-50.0,-50.0,0.0,,,-85.7,0.0
13,6730,常廣,31.9,0.4,1.27,2,09/14,0.0,-50.0,-50.0,-50.0,-50.0,0.0,,,,
14,00926,凱基全球菁英55,26.01,-0.02,-0.08,852,09/14,-47.6,-47.6,-47.6,-47.6,-47.6,-47.6,-47.6,-94.8,-88.2,-95.8
15,6103,合邦,31.0,0.7,2.31,3,09/14,0.0,-21.1,-37.5,-46.4,-57.1,87.5,25.0,150.0,,
16,009814,富邦標普500,11.26,0.02,0.18,408,09/14,0.0,10.0,-26.7,-45.0,-45.0,10.0,-54.2,-67.6,,-54.2
17,00924,復華S&P500成長,32.54,0.0,0.0,1199,09/14,0.0,-3.33,0.0,-43.1,-77.2,-71.6,-55.4,-76.8,-90.0,-87.4
18,1264,德麥,246.5,-2.0,-0.8,37,09/14,0.0,0.0,0.0,-42.9,-20.0,100.0,300.0,,,
19,8481,政伸,40.8,-0.1,-0.24,13,09/14,0.0,0.0,-40.0,-40.0,-40.0,-40.0,0.0,-70.0,-70.0,-25.0
20,5547,久舜,19.85,-0.1,-0.5,11,09/14,-13.7,-27.9,-29.0,-39.7,-24.1,51.7,,,,
21,4904,遠傳,106.0,0.5,0.47,2183,09/14,0.17,-2.41,-3.34,-38.6,-44.2,-51.0,-35.1,678.0,-19.9,195.0
22,4442,竣邦-KY,55.6,0.6,1.09,75,09/14,-5.69,-9.38,-37.6,-37.0,-28.4,-15.9,115.0,-61.7,,23.4
