排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,009821,野村稀土關鍵資源,14.93,-0.08,-0.53,09/10,,,,-100.0,-100.0,-100.0,,,,
2,2712,遠雄來,14.45,0.0,0.0,09/10,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,
3,4502,健信,15.8,0.05,0.32,09/10,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00850,元大臺灣ESG永續,93.25,-0.35,-0.37,09/10,10.1,10.8,-89.7,-89.7,-89.7,-89.7,-91.7,-94.5,-96.2,-96.0
5,00911,兆豐洲際半導體,52.75,0.05,0.09,09/10,0.0,0.0,0.0,-75.9,-75.9,-75.9,16.9,26.7,-62.7,16.9
6,00715L,期街口布蘭特正2,63.0,2.3,3.79,09/10,-17.8,-17.8,-68.5,-72.0,-77.1,-82.8,-76.9,-91.1,-97.0,-98.7
7,00799B,國泰A級醫療債,28.15,-0.06,-0.21,09/10,0.0,0.52,0.52,-59.9,-59.9,-67.7,-67.7,-73.5,-59.9,-74.4
8,009802,富邦旗艦50,20.27,-0.14,-0.69,09/10,-17.8,-30.0,-56.4,-56.6,185.0,185.0,-1.32,196.0,87.1,196.0
9,7823,奧義賽博-KY創,79.1,-1.0,-1.25,09/10,0.0,0.0,-50.0,-50.0,0.0,,,,,
10,2845,遠東銀,13.45,-0.1,-0.74,09/10,0.37,-4.55,-24.2,-45.5,-42.0,-43.2,-51.3,-4.07,64.9,68.2
11,9908,大台北,29.05,0.0,0.0,09/10,0.0,-20.7,-39.8,-44.5,-44.4,-59.2,-72.7,-19.1,-3.39,37.8
12,1815,富喬,126.0,0.0,0.0,09/10,-19.8,-16.2,-35.9,-43.4,-75.9,-83.5,-84.1,-67.8,-73.5,-63.6
13,5905,南仁湖,7.49,-0.02,-0.27,09/10,0.0,0.0,0.0,-42.9,-42.9,-94.9,-98.5,-99.8,-99.9,-99.9
14,00734B,台新JPM新興債,15.24,-0.06,-0.39,09/10,-41.4,-41.4,-41.4,-41.4,-41.4,-56.1,-55.2,-60.6,-81.5,-61.1
15,2344,華邦電,179.5,-3.5,-1.91,09/10,-20.2,-32.8,-39.7,-41.3,-12.9,-15.6,-54.2,43.6,-14.1,102.0
16,6919,康霈*,85.6,3.2,3.88,09/10,0.0,0.0,-15.8,-40.9,-87.4,-89.5,-93.0,49900.0,0.0,0.0
