代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.64,-0.01,-0.07,26W39,09/22,65,32276,61.1,27.2,0,0,0.0,0.0,1,121,17.8,0.1,30,21910,72.5,18.5
00931B,統一美債20年,12.94,-0.02,-0.15,26W39,09/22,36,341616,45.8,15.2,0,0,0.0,0.0,6,9631,14.0,0.43,6,12792,18.6,0.57
00900,富邦特選高股息30,19.78,-0.05,-0.25,26W39,09/22,25,275726,24.7,18.3,0,0,0.0,0.0,25,414611,37.1,27.4,25,708837,63.5,46.9
00898,國泰基因免疫革命,11.5,0.05,0.44,26W39,09/22,18,40913,42.7,37.7,0,0,0.0,0.0,-1,-35,-1.65,-0.03,33,73073,53.2,67.4
3206,志豐,35.4,0.1,0.28,26W39,09/22,13,581,15.3,0.99,0,0,0.0,0.0,-1,-1,-0.47,0.0,13,582,15.3,0.99
00997A,主動群益美國增長,11.45,0.24,2.14,26W39,09/22,12,82345,11.3,7.36,0,0,0.0,0.0,8,55982,17.8,5.0,10,90161,20.1,8.05
00955,中信日本商社,16.29,0.05,0.31,26W39,09/22,11,21457,8.08,4.45,0,0,0.0,0.0,1,722,15.8,0.15,11,106310,40.0,22.0
1445,大宇,10.05,-0.2,-1.95,26W39,09/22,11,547,13.8,0.42,0,0,0.0,0.0,2,8,1.33,0.01,11,552,13.9,0.42
2534,宏盛,17.0,0.0,0.0,26W39,09/22,11,5437,28.1,1.15,0,0,0.0,0.0,2,49,2.52,0.01,3,548,19.6,0.12
3034,聯詠,557.0,9.0,1.64,26W39,09/22,11,48627,22.3,7.99,-1,-183,-2.7,-0.03,2,472,1.97,0.08,21,77465,14.2,12.7
3232,昱捷,21.2,0.0,0.0,26W39,09/22,11,127,5.62,0.27,0,0,0.0,0.0,0,0,0.0,0.0,11,128,5.66,0.27
6441,廣錠,24.55,-0.6,-2.39,26W39,09/22,11,467,4.01,0.88,0,0,0.0,0.0,1,1,0.07,0.0,11,470,4.04,0.88
6596,寬宏藝術,96.8,-0.5,-0.51,26W39,09/22,11,849,13.9,2.23,0,0,0.0,0.0,9,13,0.28,0.03,11,861,14.1,2.26
00400A,主動國泰動能高息,15.49,0.27,1.77,26W39,09/22,10,174012,8.77,9.09,0,0,0.0,0.0,1,13782,15.5,0.72,1,45796,51.3,2.39
00993A,主動安聯台灣,13.78,0.2,1.47,26W39,09/22,10,54019,17.3,7.22,0,0,0.0,0.0,7,36024,22.3,4.82,10,86515,27.8,11.6
1725,元禎,33.55,-0.8,-2.33,26W39,09/22,10,419,18.5,0.23,0,0,0.0,0.0,2,8,1.82,0.0,10,415,18.3,0.23
2371,大同,29.45,-0.55,-1.83,26W39,09/22,10,46751,10.3,2.17,-2,-378,-0.35,-0.02,2,494,0.46,0.02,10,46080,10.1,2.14
3086,華義*,28.7,-0.2,-0.69,26W39,09/22,10,803,10.6,0.29,0,0,0.0,0.0,-3,-34,-2.84,-0.01,10,819,10.8,0.3
3466,德晉,24.2,-0.15,-0.62,26W39,09/22,10,1155,13.6,1.48,0,0,0.0,0.0,1,1,0.18,0.0,10,1156,13.6,1.48
5452,佶優,27.8,-0.1,-0.36,26W39,09/22,10,3441,16.7,2.31,0,0,0.0,0.0,1,2,0.16,0.0,10,3379,16.4,2.27
6423,億而得,85.4,-1.2,-1.39,26W39,09/22,10,442,16.3,1.43,0,0,0.0,0.0,0,0,0.0,0.0,10,434,16.0,1.4
8908,欣雄,40.5,0.05,0.12,26W39,09/22,10,375,21.1,0.12,0,0,0.0,0.0,0,0,0.0,0.0,10,375,21.2,0.12
00733,富邦臺灣中小,69.45,0.75,1.09,26W39,09/22,9,3058,11.5,4.86,0,0,0.0,0.0,3,753,20.4,1.2,8,4009,25.7,6.37
1524,耿鼎,26.1,-0.3,-1.14,26W39,09/22,9,2940,21.5,1.78,0,0,0.0,0.0,2,5,0.36,0.0,9,2942,21.5,1.78
1904,正隆,25.0,0.45,1.83,26W39,09/22,9,21462,20.5,1.94,0,0,0.0,0.0,-1,-20,-0.66,0.0,9,21151,20.2,1.91
3092,鴻碩,22.9,-0.45,-1.93,26W39,09/22,9,948,12.8,0.89,0,0,0.0,0.0,-1,-1,-0.27,0.0,7,861,16.4,0.81
6218,豪勉,61.0,-6.7,-9.9,26W39,09/22,9,5764,4.58,8.97,0,0,0.0,0.0,-1,-81,-0.54,-0.13,-1,-69,-0.46,-0.11
6684,安格,49.25,-0.75,-1.5,26W39,09/22,9,699,14.7,1.57,0,0,0.0,0.0,-3,-1,-0.05,0.0,9,691,14.5,1.55
7810,捷創科技,226.5,4.5,2.03,26W39,09/22,9,302,9.5,1.49,0,0,0.0,0.0,2,14,3.09,0.07,9,320,10.1,1.58
7827,漢康-KY創,163.0,1.0,0.62,26W39,09/22,9,2270,22.9,1.61,0,0,0.0,0.0,1,4,0.73,0.0,9,2254,22.7,1.6
9906,欣巴巴,40.1,-1.5,-3.61,26W39,09/22,9,557,18.6,0.62,0,0,0.0,0.0,2,7,0.69,0.01,9,561,18.8,0.62
00403A,主動統一升級50,10.7,0.21,2.0,26W39,09/22,8,1719982,20.5,11.6,0,0,0.0,0.0,8,2314253,27.6,15.7,8,4034235,48.2,27.3
00715L,期街口布蘭特正2,64.55,-0.3,-0.46,26W39,09/22,8,16773,6.9,30.1,0,0,0.0,0.0,-1,-393,-4.43,-0.7,12,73582,15.4,132.0
009824,群益美國科技巨頭,10.51,0.16,1.55,26W39,09/22,8,33562,14.0,6.71,0,0,0.0,0.0,4,45169,38.4,9.03,4,65522,55.8,13.1
1304,台聚,12.25,-0.1,-0.81,26W39,09/22,8,12588,12.7,1.06,0,0,0.0,0.0,-4,-199,-0.4,-0.02,8,12011,12.2,1.01
1313,聯成,12.2,-0.1,-0.81,26W39,09/22,8,14873,13.9,1.12,0,0,0.0,0.0,-1,-31,-0.69,0.0,8,14719,13.7,1.11
1340,勝悅-KY,5.24,0.03,0.58,26W39,09/22,8,615,12.9,0.4,0,0,0.0,0.0,2,7,1.09,0.0,8,617,13.0,0.4
2030,彰源,27.25,2.45,9.88,26W39,09/22,8,16590,13.2,5.91,0,0,0.0,0.0,-1,-41,-0.28,-0.01,8,16768,13.3,5.98
2069,運錩,25.6,1.4,5.79,26W39,09/22,8,4304,11.2,2.59,0,0,0.0,0.0,-1,-2,-0.04,0.0,8,4251,11.0,2.55
2528,皇普,20.45,-0.05,-0.24,26W39,09/22,8,3118,27.7,0.72,4,364,6.95,0.08,-3,-838,-21.6,-0.19,1,394,36.9,0.09
2637,慧洋-KY,100.5,-2.0,-1.95,26W39,09/22,8,29836,13.8,4.0,4,3885,5.59,0.52,1,8,0.23,0.0,4,11801,17.0,1.58
3037,欣興,1120.0,100.0,9.8,26W39,09/22,8,91681,10.7,5.59,1,182,0.64,0.01,2,1154,1.22,0.07,3,18289,9.82,1.11
3680,家登,538.0,-10.0,-1.82,26W39,09/22,8,5157,8.82,5.36,0,0,0.0,0.0,-2,-196,-1.71,-0.2,8,5203,8.9,5.41
6128,上福,19.1,-0.3,-1.55,26W39,09/22,8,311,9.99,0.24,0,0,0.0,0.0,2,23,7.21,0.02,7,301,10.9,0.24
6491,晶碩,404.0,-3.0,-0.74,26W39,09/22,8,3620,21.5,4.64,0,0,0.0,0.0,2,16,0.53,0.02,2,671,22.0,0.86
6609,瀧澤科,39.8,-0.2,-0.5,26W39,09/22,8,1215,27.7,1.68,0,0,0.0,0.0,-1,0,-0.11,0.0,8,1217,27.7,1.68
8066,來思達,15.2,0.3,2.01,26W39,09/22,8,55,2.99,0.15,0,0,0.0,0.0,1,0,1.07,0.0,8,55,2.98,0.15
9919,康那香,14.0,0.05,0.36,26W39,09/22,8,1500,20.8,0.77,0,0,0.0,0.0,2,14,1.72,0.01,8,1449,20.1,0.74
00735,國泰臺韓科技,108.8,1.85,1.73,26W39,09/22,7,3472,5.66,3.0,0,0,0.0,0.0,7,7774,12.7,6.71,7,11246,18.3,9.71
00893,國泰智能電動車,45.77,1.4,3.16,26W39,09/22,7,5760,29.6,1.62,0,0,0.0,0.0,-1,-862,-22.6,-0.24,8,5711,24.6,1.6
00895,富邦未來車,51.75,0.7,1.37,26W39,09/22,7,1937,19.9,1.36,0,0,0.0,0.0,4,789,14.4,0.55,15,8522,24.0,5.96
00940,元大台灣價值高息,13.13,0.03,0.23,26W39,09/22,7,23672,5.6,0.46,0,0,0.0,0.0,25,2933737,62.3,57.5,25,3146372,66.8,61.7
00950B,凱基A級公司債,13.53,-0.02,-0.15,26W39,09/22,7,6315,7.0,0.15,0,0,0.0,0.0,2,396,2.69,0.01,4,5790,13.0,0.14
1217,愛之味,9.97,-0.02,-0.2,26W39,09/22,7,2660,22.0,0.54,0,0,0.0,0.0,-1,-15,-2.34,0.0,7,2800,23.2,0.57
1312,國喬,14.7,0.1,0.68,26W39,09/22,7,28190,3.28,1.85,0,0,0.0,0.0,-1,-73,-0.42,0.0,6,25756,3.08,1.69
1434,福懋,17.95,-0.05,-0.28,26W39,09/22,7,10440,17.6,0.62,1,2,0.08,0.0,2,191,1.84,0.01,7,10697,18.0,0.63
1463,強盛新,17.65,0.05,0.28,26W39,09/22,7,641,31.6,0.37,0,0,0.0,0.0,0,0,0.0,0.0,7,652,32.1,0.38
1603,華電,30.1,0.0,0.0,26W39,09/22,7,1216,21.7,0.63,0,0,0.0,0.0,2,27,3.79,0.01,7,1234,22.0,0.64
1710,東聯,16.75,-0.25,-1.47,26W39,09/22,7,17884,10.7,2.02,0,0,0.0,0.0,6,918,0.65,0.1,7,18764,11.3,2.12
2239,英利-KY,18.95,0.25,1.34,26W39,09/22,7,190,9.34,0.16,0,0,0.0,0.0,2,8,0.89,0.01,7,206,10.1,0.18
