排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,3450,聯鈞,520.0,-7.0,-1.33,09/09,38.5,38.8,33.9,23.1,4.01,3.5,2.16,1.18,0.96,0.82,0.91,0.96
2,6274,台燿,1345.0,0.0,0.0,09/09,39.5,28.0,28.9,23.0,18.1,10.1,5.1,3.58,3.51,2.67,3.42,5.18
3,1402,遠東新,28.7,0.05,0.17,09/09,37.0,39.0,36.4,22.1,8.94,2.72,1.47,7.37,8.16,10.9,5.89,7.97
4,1736,喬山,126.0,-0.5,-0.4,09/09,0.0,0.0,0.1,19.2,15.9,6.7,2.35,1.69,1.67,0.93,1.19,1.29
5,6449,鈺邦,225.5,0.5,0.22,09/09,31.7,30.1,25.5,18.4,8.04,4.98,1.64,1.55,0.89,1.0,1.1,1.24
6,1419,新紡,67.9,0.4,0.59,09/09,0.0,0.0,0.0,18.1,14.5,6.8,1.7,0.85,0.18,0.1,0.06,0.49
7,6669,緯穎,2325.0,-15.0,-0.64,09/09,20.4,27.8,24.8,16.1,10.4,10.6,6.68,4.9,4.34,3.69,,5.07
8,7734,印能科技,2980.0,70.0,2.41,09/09,27.2,26.6,18.8,14.1,20.6,22.1,10.3,4.73,2.96,,,3.42
9,8210,勤誠,916.0,9.0,0.99,09/09,18.4,19.2,17.4,13.5,8.42,11.0,11.4,6.4,2.58,0.62,0.34,4.17
10,2472,立隆電,215.0,-0.5,-0.23,09/09,36.2,30.7,24.1,13.3,9.72,7.72,2.58,1.31,1.1,0.81,0.61,1.37
11,3008,大立光,6870.0,370.0,5.69,09/09,0.29,16.0,17.4,13.3,5.31,3.17,2.32,2.42,2.23,3.0,2.18,2.37
12,5903,全家,184.5,-0.5,-0.27,09/09,0.0,0.0,0.0,13.3,13.8,6.69,1.8,0.77,9.65,2.74,1.98,7.47
13,3211,順達,367.0,-8.5,-2.26,09/09,24.2,16.3,11.3,13.0,5.13,6.95,4.16,4.43,4.96,2.85,2.21,4.64
14,2059,川湖,12400.0,-120.0,-0.96,09/09,4.04,13.0,11.4,13.0,11.7,7.19,5.19,3.33,5.89,4.36,3.39,5.3
15,2535,達欣工,88.7,-0.4,-0.45,09/09,0.0,0.0,0.2,12.4,11.0,4.36,1.07,0.5,0.61,0.27,0.54,0.61
16,6469,大樹,67.5,-0.3,-0.44,09/09,0.0,0.0,0.0,12.2,10.3,4.21,1.14,0.49,0.27,0.36,0.53,0.32
17,4966,譜瑞-KY,550.0,3.0,0.55,09/09,0.0,1.29,1.05,11.8,13.6,6.94,8.91,4.44,3.77,3.51,3.71,4.11
18,2345,智邦,2015.0,60.0,3.07,09/09,18.4,15.0,12.8,11.7,11.2,10.7,5.64,4.01,3.68,4.13,3.7,3.95
19,5288,豐祥-KY,182.5,-3.5,-1.88,09/09,0.0,0.0,0.0,11.4,13.2,5.83,1.14,0.73,0.42,0.54,3.37,0.55
20,00850,元大臺灣ESG永續,93.6,-0.1,-0.11,09/09,0.0,0.0,1.4,11.3,5.38,2.92,1.04,1.03,1.03,1.16,,1.08
21,6805,富世達,2295.0,140.0,6.5,09/09,0.0,0.0,0.0,11.0,11.2,5.52,6.35,8.51,6.17,,,8.21
22,8436,大江,108.0,-1.0,-0.92,09/09,12.8,8.78,11.3,10.2,5.3,2.43,2.65,2.42,1.38,0.41,0.07,1.71
23,2546,根基,104.0,-1.0,-0.95,09/09,0.0,0.0,0.0,9.58,9.54,2.08,0.96,0.59,0.38,0.82,0.31,0.5
24,3665,貿聯-KY,1975.0,40.0,2.07,09/09,7.43,10.8,11.1,8.64,6.22,9.93,6.97,8.71,7.41,5.68,3.98,9.14
25,8046,南電,1110.0,85.0,8.29,09/09,0.96,8.08,8.77,8.57,6.34,3.76,2.53,2.19,1.29,0.68,0.22,1.75
26,8114,振樺電,180.0,0.0,0.0,09/09,26.4,15.4,11.8,8.5,5.69,2.43,0.48,0.37,0.23,0.09,0.04,0.28
27,2313,華通,228.0,-3.0,-1.3,09/09,22.4,19.5,13.6,8.2,3.24,2.71,1.35,1.25,1.11,1.93,2.0,1.17
28,2015,豐興,64.9,0.2,0.31,09/09,0.0,0.0,0.0,8.19,7.04,3.04,0.77,3.74,4.98,9.18,3.59,4.34
29,3227,原相,185.5,-1.0,-0.54,09/09,12.3,6.74,11.5,8.03,7.63,6.98,3.63,2.85,2.34,2.17,1.65,2.98
30,2458,義隆,130.0,-0.5,-0.38,09/09,24.1,21.3,12.9,7.86,5.03,4.77,2.57,3.41,5.32,4.41,2.54,4.86
31,3653,健策,5760.0,210.0,3.78,09/09,0.25,10.2,8.82,7.7,7.88,4.87,4.34,5.21,5.75,6.51,4.53,5.51
32,6223,旺矽,5615.0,-180.0,-3.11,09/09,0.32,0.35,1.51,7.42,13.4,13.4,7.06,5.18,5.55,3.51,2.26,5.88
33,3081,聯亞,2850.0,-15.0,-0.52,09/09,6.38,7.9,7.28,7.31,4.7,3.39,4.25,4.64,3.17,1.52,1.71,3.76
34,5274,信驊,18605.0,-615.0,-3.2,09/09,26.4,17.2,10.9,7.28,10.2,8.83,7.21,6.1,4.28,4.31,4.6,5.26
35,6005,群益證,32.2,-0.45,-1.38,09/09,0.81,0.6,0.49,7.16,6.53,3.06,16.6,13.2,11.3,10.4,5.08,11.9
36,2383,台光電,5375.0,35.0,0.66,09/09,10.4,6.43,5.19,7.08,8.57,7.37,3.95,3.4,3.49,5.27,4.23,3.8
37,6831,邁科,575.0,15.0,2.68,09/09,4.36,6.06,8.03,7.07,7.58,9.1,6.33,3.08,,,,2.63
38,9941,裕融,80.3,-0.7,-0.86,09/09,19.1,10.8,9.64,6.58,1.61,0.98,2.11,6.82,0.8,0.32,0.15,2.03
39,2368,金像電,1100.0,25.0,2.33,09/09,0.08,2.95,5.12,6.46,3.8,3.25,8.37,5.99,4.94,4.55,2.18,6.03
40,6768,志強-KY,63.4,-0.3,-0.47,09/09,2.55,1.47,3.24,6.42,3.09,4.57,6.57,3.34,4.52,2.74,,5.2
41,4551,智伸科,168.0,5.0,3.07,09/09,0.3,0.15,1.58,6.32,3.11,1.73,2.46,3.35,3.67,3.13,5.34,2.93
42,8996,高力,1345.0,120.0,9.8,09/09,0.18,5.51,9.11,6.12,3.94,2.41,4.13,3.34,1.73,0.43,0.17,2.52
43,3324,雙鴻,1385.0,45.0,3.36,09/09,11.5,18.1,11.6,6.07,1.89,1.22,0.55,0.79,1.06,1.54,2.28,0.92
44,1560,中砂,730.0,13.0,1.81,09/09,2.91,8.13,3.97,5.93,5.01,7.18,3.14,3.87,3.04,2.83,1.81,3.49
45,2439,美律,74.9,-1.2,-1.58,09/09,17.4,11.6,7.79,5.71,2.73,1.27,3.24,6.77,9.51,4.55,2.59,6.28
46,2441,超豐,114.5,0.0,0.0,09/09,12.8,4.92,3.54,5.38,4.1,1.65,3.94,3.01,2.2,2.31,2.96,2.51
47,6285,啟碁,233.5,-2.5,-1.06,09/09,2.52,3.06,2.7,5.34,4.12,2.15,3.58,1.99,1.7,3.67,3.1,1.53
48,6535,順藥,81.9,4.1,5.27,09/09,11.3,12.8,13.8,5.3,3.89,6.4,8.92,5.06,1.89,0.63,,3.85
49,9938,百和,39.9,-0.45,-1.12,09/09,0.4,0.23,0.17,5.25,6.4,7.46,4.6,4.78,1.83,0.47,0.2,3.56
50,3037,欣興,993.0,39.0,4.09,09/09,0.75,1.1,0.81,5.16,4.46,3.58,1.95,2.43,1.65,2.07,1.7,1.79
51,2880,華南金,44.35,-0.8,-1.77,09/09,1.75,1.81,1.26,4.88,7.03,5.83,9.07,7.79,6.8,6.05,2.66,7.16
52,2395,研華,653.0,-4.0,-0.61,09/09,1.63,10.8,8.37,4.85,3.2,1.58,1.55,1.56,1.6,1.7,1.55,1.24
53,6139,亞翔,750.0,8.0,1.08,09/09,5.91,4.05,3.01,4.59,5.03,3.84,1.53,1.85,1.77,1.22,0.78,1.63
54,3135,凌航,170.0,-1.0,-0.58,09/09,24.2,13.5,8.58,4.54,1.51,0.53,0.17,0.05,0.03,,,0.03
55,3017,奇鋐,3380.0,95.0,2.89,09/09,0.14,12.7,8.1,4.35,3.33,3.9,3.69,3.32,3.17,3.06,2.14,3.91
56,1907,永豐餘,29.2,0.05,0.17,09/09,0.0,0.0,0.0,4.21,4.12,1.61,0.47,0.4,0.48,7.08,1.4,0.51
57,2347,聯強,88.6,-0.3,-0.34,09/09,0.97,0.64,0.61,4.09,7.87,3.95,10.4,8.02,11.3,13.7,7.56,9.27
58,2027,大成鋼,48.6,-0.75,-1.52,09/09,6.65,3.58,2.03,4.04,2.17,6.44,5.22,5.13,3.28,4.91,2.68,3.94
59,6782,視陽,235.0,2.5,1.08,09/09,0.0,0.0,1.08,4.03,1.17,3.83,2.08,1.17,1.18,2.69,,1.09
60,2415,錩新,28.2,0.3,1.08,09/09,3.62,1.38,0.92,4.03,1.64,0.77,0.11,0.08,0.07,0.03,0.02,0.08
61,6202,盛群,57.2,0.3,0.53,09/09,0.0,0.0,0.0,4.02,4.18,1.5,0.14,0.09,0.06,0.4,0.63,0.07
62,6415,矽力*-KY,417.0,7.0,1.71,09/09,0.57,0.42,0.37,4.01,4.44,5.46,5.39,2.77,2.5,2.36,2.34,2.78
63,4979,華星光,610.0,5.0,0.83,09/09,0.64,0.36,4.45,3.98,4.53,2.22,2.39,2.54,1.36,1.07,0.94,1.82
64,2233,宇隆,166.0,5.0,3.11,09/09,0.0,0.0,0.0,3.94,1.91,1.1,0.27,0.38,0.54,0.69,2.11,0.32
65,2231,為升,90.2,1.0,1.12,09/09,0.0,11.3,6.61,3.91,1.76,0.54,0.22,0.09,0.21,0.29,1.61,0.08
66,2393,億光,62.7,0.1,0.16,09/09,0.38,0.19,0.24,3.76,8.0,4.3,5.77,4.22,11.7,8.2,3.41,4.59
67,2812,台中銀,19.15,-0.25,-1.29,09/09,0.08,0.12,0.11,3.73,3.72,2.36,0.7,0.39,0.86,0.63,0.56,0.42
68,6944,兆聯實業,715.0,9.0,1.27,09/09,0.0,0.0,0.0,3.73,5.23,2.99,0.64,0.46,0.59,,,0.85
69,3702,大聯大,105.0,0.5,0.48,09/09,8.49,6.49,4.32,3.68,3.78,5.13,4.52,9.14,11.4,12.9,7.79,9.59
70,1714,和桐,16.8,0.55,3.38,09/09,0.5,0.3,0.19,3.61,1.1,0.53,0.14,0.1,0.09,0.08,0.03,0.09
71,6491,晶碩,373.0,-3.0,-0.8,09/09,6.49,3.37,1.93,3.57,1.83,2.41,0.98,0.6,0.42,1.95,,0.51
72,5880,合庫金,26.85,0.0,0.0,09/09,0.37,0.86,0.71,3.51,3.18,1.58,0.93,0.81,0.96,0.98,0.52,0.78
73,3583,辛耘,730.0,-10.0,-1.35,09/09,0.0,5.46,5.61,3.45,1.69,5.47,3.65,1.57,1.74,1.03,0.99,1.34
74,1717,長興,72.3,0.0,0.0,09/09,0.88,2.32,1.06,3.15,0.87,0.52,0.24,0.48,0.34,0.29,0.37,0.36
75,3023,信邦,329.0,6.0,1.86,09/09,6.41,1.53,0.93,3.13,4.33,4.05,2.72,3.54,3.2,2.9,2.65,3.45
76,5871,中租-KY,112.0,-3.0,-2.61,09/09,0.66,0.34,0.28,3.13,3.58,2.84,2.41,3.19,8.33,5.59,3.13,4.85
77,2308,台達電,1795.0,-10.0,-0.55,09/09,5.51,7.01,4.81,3.0,4.93,4.35,3.95,2.8,2.3,2.34,1.9,2.36
