排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2704,國賓,45.15,0.15,0.33,09/02,46.7,25.3,91.9,91.2,90.3,88.1,69.0,59.8,59.3,36.1,25.3,58.6
2,00634R,富邦上証反1,3.14,0.04,1.29,09/02,99.0,90.9,91.3,78.5,43.9,15.2,8.5,5.68,5.38,6.09,7.84,5.7
3,9925,新保,40.0,-0.05,-0.12,09/02,43.3,33.4,89.8,89.5,89.4,87.7,65.3,58.9,43.4,19.0,6.91,51.0
4,6212,理銘,30.95,0.0,0.0,09/02,,0.0,89.4,16.3,13.8,16.4,11.4,6.32,6.84,47.4,44.5,5.62
5,6919,康霈*,88.1,-3.1,-3.4,09/02,68.4,67.2,88.6,84.7,75.1,67.2,44.4,38.0,21.4,,,28.4
6,2207,和泰車,517.0,-1.0,-0.19,09/02,74.4,75.1,88.1,83.4,78.3,78.1,49.4,58.2,62.1,66.1,60.7,59.6
7,2834,臺企銀,17.25,0.15,0.88,09/02,36.4,44.1,88.0,85.8,84.4,80.1,58.0,55.9,51.5,42.4,35.3,55.3
8,1101,台泥,24.8,-0.5,-1.98,09/02,77.6,45.5,86.9,85.7,79.0,73.5,64.7,60.3,51.0,49.7,46.6,54.8
9,2106,建大,17.4,-0.05,-0.29,09/02,57.8,23.4,86.5,84.5,83.4,77.6,59.3,52.6,48.8,39.4,31.3,49.8
10,1104,環泥,27.05,-0.05,-0.18,09/02,43.2,27.1,86.2,85.4,81.2,76.8,58.2,51.0,35.9,35.2,30.0,48.4
11,1707,葡萄王,91.8,1.0,1.1,09/02,25.9,35.4,85.5,85.6,83.1,76.0,53.0,46.6,43.8,36.6,26.5,45.0
12,3529,力旺,2395.0,-245.0,-9.28,09/02,51.4,51.5,83.7,77.8,72.5,66.6,60.3,51.1,46.9,44.8,32.6,47.6
13,4583,台灣精銳,478.5,11.0,2.35,09/02,43.7,51.8,83.1,77.3,67.1,44.9,35.4,32.8,29.5,26.4,,29.4
