排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,1101,台泥,24.3,0.0,0.0,09/08,-930,-5690,-6270,-356355,-376102,-349764,-244995.0,65807.0,86388.0,135450.0
2,2834,臺企銀,17.7,0.5,2.91,09/08,-4299,-6279,-12923,-354515,-340223,-231494,-195934.0,33801.0,59483.0,71512.0
3,2884,玉山金,45.55,2.0,4.59,09/08,-29262,-42694,-50518,-137701,-135924,-100701,-163433.0,-190855.0,67256.0,-126001.0
4,2609,陽明,57.3,-0.8,-1.38,09/08,416,465,-1299,-39687,-62779,-72257,-121061.0,-134152.0,-188307.0,-180679.0
5,2886,兆豐金,50.6,0.4,0.8,09/08,-2047,-3441,-5912,-37757,-96569,-118727,-3736.0,7197.0,-18134.0,23256.0
6,2880,華南金,45.15,0.8,1.8,09/08,-13739,-13766,-16296,-37444,-51155,-22578,168341.0,279339.0,301034.0,274710.0
7,2845,遠東銀,13.7,-0.05,-0.36,09/08,-11851,-22986,-34389,-34722,-28342,-30540,-47953.0,897.0,19295.0,19831.0
8,2344,華邦電,188.0,8.0,4.44,09/08,-13679,-20579,-17102,-34162,30164,-2433,-55371.0,60441.0,-3127.0,79029.0
9,2408,南亞科,531.0,14.0,2.71,09/08,-3838,-3521,-5574,-22791,-12947,-46513,6599.0,17245.0,-17528.0,14746.0
10,1605,華新,38.1,0.2,0.53,09/08,-1880,-3228,-3099,-21632,-23969,-90816,-65197.0,-109723.0,-67134.0,-176898.0
11,1326,台化,70.6,-1.3,-1.81,09/08,-1786,-2617,-1612,-19788,-25218,-21481,-37429.0,-96543.0,-156891.0,-100819.0
12,2812,台中銀,19.4,0.15,0.78,09/08,-8835,-7722,-14801,-19258,-21288,3097,-71391.0,25019.0,64528.0,57979.0
13,009816,凱基台灣TOP50,16.12,-0.05,-0.31,09/08,-15259,-15269,-18269,-18621,-45008,-64480,-66608.0,-13354.0,,
14,3293,鈊象,708.0,-2.0,-0.28,09/08,-133,-187,-484,-16366,-17711,-18130,-14976.0,-13049.0,-5299.0,-15165.0
15,6770,力積電,72.4,-0.5,-0.69,09/08,-918,-2145,864,-15903,-17268,-72737,-198098.0,78472.0,-17595.0,55561.0
16,00407A,主動凱基台灣,9.68,-0.14,-1.43,09/08,0,-170,-652,-15652,-16059,-17019,,,,
17,1216,統一,76.7,1.5,1.99,09/08,-2044,-2994,-5194,-13412,-37291,-105114,-115144.0,-56213.0,61779.0,-14761.0
18,2883,凱基金,37.3,0.35,0.95,09/08,-378,-5634,-5742,-13199,-26030,-31098,-75279.0,42863.0,-19534.0,43492.0
19,00878,國泰永續高股息,34.07,-0.32,-0.93,09/08,-6505,-11900,-13100,-13100,-33459,-11447,17658.0,51891.0,2666.0,44159.0
