股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-51.539870218975274,30日衰退,-8.62831234997276
00401A,主動摩根台灣鑫收,-3.0839507926230705,"5日衰退,10日衰退,20日衰退,30日衰退",-5.099588505470086
00403A,主動統一升級50,-37.19345126713338,30日衰退,-3.2287004078031316
00405A,主動富邦台灣龍耀,-56.30298608903185,"5日衰退,20日衰退,30日衰退",-0.349159723249187
00406A,主動中信台灣收益,-57.25659889096374,"5日衰退,20日衰退,30日衰退",-0.33168125485284605
00407A,主動凱基台灣,-64.63109851716828,30日衰退,-7.647898885212875
0050,元大台灣50,-7.399738780879336,"20日衰退,30日衰退",-3.7140034708807566
0051,元大中型100,-5.293636734693877,"20日衰退,30日衰退",-1.0642163265306106
0053,元大電子,-13.974070699708454,"20日衰退,30日衰退",-1.615801749271137
0056,元大高股息,-1.9909876837092173,"20日衰退,30日衰退",-1.5126532368754315
0057,富邦摩台,-8.881925343811394,"20日衰退,30日衰退",-7.612933857236411
006203,元大MSCI台灣,78.56870816206694,20日衰退,-1.0942141319240477
006207,復華滬深,11.465,30日衰退,-2.0129590501121903
006208,富邦台50,1.021848831207931,30日衰退,-1.2519398260501775
00631L,元大台灣50正2,-52.022852913720946,"20日衰退,30日衰退",-3.762750373874084
00632R,元大台灣50反1,-17.51878175704894,"5日衰退,10日衰退,20日衰退",-8.794931583899375
00633L,富邦上証正2,55.51036307575049,30日衰退,-2.548160284081625
00641R,富邦日本反1,-24.869450204209862,"5日衰退,10日衰退,20日衰退,30日衰退",-6.8402523538421
00646,元大S&P500,-18.88881884741958,"5日衰退,10日衰退",-0.5646945305146289
00648R,元大S&P500反1,9.85388541930402,"10日衰退,20日衰退,30日衰退",-0.7506041297437189
00660,元大歐洲50,8.369150179259062,"5日衰退,10日衰退",-0.7635931483202771
00661,元大日經225,-4.775758804695839,"5日衰退,10日衰退,20日衰退",-0.5587534685165432
00662,富邦NASDAQ,-30.03469905232641,"5日衰退,20日衰退,30日衰退",-1.0331088247779725
00664R,國泰臺灣加權反1,0.010473405131245263,"5日衰退,10日衰退,20日衰退",-6.507024768337079
00665L,富邦恒生國企正2,11.119302018510142,5日衰退,-0.3745657426802733
00666R,富邦恒生國企反1,7.966401805251641,"10日衰退,20日衰退,30日衰退",-4.568196115973741
00668,國泰美國道瓊,-11.355572631297608,5日衰退,-23.58076718998157
00670L,富邦NASDAQ正2,-18.29162291788191,"20日衰退,30日衰退",-2.911288438146256
00673R,期元大S&P原油反1,-43.07949590729312,"5日衰退,10日衰退,20日衰退,30日衰退",-7.45904897839489
00674R,期元大S&P黃金反1,122.02116779503174,5日衰退,-0.9520024992367979
00676R,富邦臺灣加權反1,-30.325809060146725,"5日衰退,10日衰退,20日衰退,30日衰退",-9.097382055316924
00678,群益那斯達克生技,-11.74173058712121,"5日衰退,20日衰退,30日衰退",-1.2605516098484841
00680L,元大美債20正2,142.69379121307003,5日衰退,-0.5128474142977666
00685L,群益臺灣加權正2,-54.00175175384063,20日衰退,-13.10133876131217
00686R,群益臺灣加權反1,-37.75667281260476,"5日衰退,10日衰退,20日衰退,30日衰退",-6.454084813977651
00690,兆豐藍籌30,-12.302317292691708,"20日衰退,30日衰退",-1.386877480740699
00693U,期街口S&P黃豆,-3.797912034928884,5日衰退,-0.4784167844166838
00700,富邦恒生國企,31.44339839300557,"5日衰退,10日衰退",-4.842512477988915
00701,國泰股利精選30,29.933244772317785,"5日衰退,10日衰退",-0.32535785340775547
00708L,期元大S&P黃金正2,-64.28919659357486,30日衰退,-1.750893632203983
00713,元大台灣高息低波,55.78578744109431,5日衰退,-0.3098030432076442
00714,群益道瓊美國地產,10.489304029304028,10日衰退,-1.3601534159895596
00728,第一金工業30,25.189060700606245,20日衰退,-0.7075592926269749
00733,富邦臺灣中小,90.80117190602756,"10日衰退,20日衰退",-0.5733358707059182
00735,國泰臺韓科技,-61.051948863321435,"5日衰退,10日衰退,20日衰退,30日衰退",-1.3057360498539126
00736,國泰新興市場,38.05090084733165,30日衰退,-2.5569568690646918
00753L,中信中國50正2,4.37161028404462,5日衰退,-1.0647675462161805
00757,統一FANG+,12.187509552176751,"5日衰退,10日衰退",-2.669440073074984
00771,元大US高息特別股,-3.196312829525483,"5日衰退,10日衰退",-0.6473884007029871
00830,國泰費城半導體,-25.799226466250087,"5日衰退,10日衰退,20日衰退,30日衰退",-1.1966090007023986
00861,元大全球未來通訊,2.708551035587596,30日衰退,-1.7779717966640556
00865B,國泰US短期公債,-65.54715795630196,"5日衰退,10日衰退,20日衰退,30日衰退",-1.0319490669135973
00875,國泰網路資安,4.70654359430605,10日衰退,-0.490387010676157
00876,元大全球5G,15.819760486684252,"20日衰退,30日衰退",-2.589305095827079
00878,國泰永續高股息,9.289493380385085,"5日衰退,10日衰退,20日衰退,30日衰退",-0.576798358132347
00881,國泰台灣科技龍頭,-12.332885163569584,"5日衰退,10日衰退,20日衰退,30日衰退",-5.104281188689186
00882,中信中國高股息,25.710939300601062,10日衰退,-0.48696211654453236
00891,中信關鍵半導體,-40.99417907719915,"5日衰退,10日衰退,20日衰退,30日衰退",-1.9328965550418076
00892,富邦台灣半導體,-11.595241185916933,30日衰退,-13.623737788776014
00894,中信小資高價30,-21.502545918680763,"5日衰退,10日衰退,20日衰退,30日衰退",-2.939809586202596
00895,富邦未來車,15.036522675204946,5日衰退,-0.6633379254103708
