排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00411A,主動統一前沿科技,10.5,0.02,0.19,09/23,0.02,3.51,5.48,17.0,16.4,,,,,,,
2,00409A,主動復華全球50,10.14,0.07,0.7,09/23,1.68,8.67,9.16,9.84,10.0,,,,,,,
3,009828,中信台日韓PCB,9.85,0.2,2.07,09/23,5.45,9.03,9.52,8.62,7.21,,,,,,,
4,6168,宏齊,41.2,-2.8,-6.36,09/23,-1.63,4.0,5.51,8.09,10.1,10.1,7.99,11.7,10.2,8.1,7.08,9.54
5,00983A,主動中信ARK創新,13.45,0.15,1.13,09/23,3.3,3.28,3.69,6.87,8.07,12.9,30.8,115.0,109.0,,,114.0
6,8150,南茂,107.0,1.5,1.42,09/23,1.31,2.71,4.74,6.86,4.97,7.8,-0.39,0.33,0.1,-0.19,-0.05,2.81
7,6257,矽格,247.0,-2.0,-0.8,09/23,0.11,1.29,1.92,6.42,7.29,4.23,1.54,8.11,4.51,11.0,11.9,4.66
8,00402A,主動安聯美國科技,10.08,0.08,0.8,09/23,2.36,4.99,5.39,5.76,5.78,5.98,6.7,,,,,
9,3094,聯傑,54.3,1.7,3.23,09/23,-0.13,0.16,1.48,5.41,6.63,10.6,5.78,9.87,10.2,9.85,7.48,9.85
10,00736,國泰新興市場,32.0,0.0,0.0,09/23,0.0,0.0,1.66,5.32,5.32,5.34,11.6,13.2,13.0,1.65,,13.2
11,00909,國泰數位支付服務,52.7,1.15,2.23,09/23,1.79,2.36,4.71,5.29,4.44,9.52,8.64,56.6,61.4,77.7,,81.5
12,6226,光鼎,42.7,-1.5,-3.39,09/23,-0.5,-0.04,-0.37,4.79,6.67,8.66,6.14,11.2,11.6,12.1,13.9,11.7
13,3016,嘉晶,145.5,13.0,9.81,09/23,2.12,4.27,5.1,4.51,4.06,3.39,1.83,4.73,7.05,6.75,7.47,7.65
14,00405A,主動富邦台灣龍耀,9.36,0.13,1.41,09/23,0.77,3.63,3.63,4.47,4.21,5.92,8.45,,,,,
15,2409,友達,34.7,-1.95,-5.32,09/23,-2.04,1.21,4.34,4.35,2.28,7.75,6.63,6.11,-8.94,-10.2,-33.2,0.44
16,00403A,主動統一升級50,10.81,0.11,1.03,09/23,0.63,2.25,3.27,4.16,3.82,8.94,6.98,,,,,
17,6133,金橋,26.05,-1.15,-4.23,09/23,-0.21,0.49,1.45,4.15,4.27,3.93,3.75,3.15,3.27,4.83,-1.97,1.34
18,3264,欣銓,252.0,-24.5,-8.86,09/23,-0.16,3.36,3.18,4.01,3.62,5.05,4.19,5.62,3.31,11.6,8.26,2.01
19,3717,聯嘉投控,26.05,0.8,3.17,09/23,0.25,0.58,1.08,3.8,3.65,2.76,0.31,4.01,4.77,,,4.7
20,00898,國泰基因免疫革命,11.76,0.26,2.26,09/23,0.29,0.74,1.58,3.55,4.25,6.94,29.1,50.3,76.6,160.0,,61.4
21,1727,中華化,116.5,10.5,9.91,09/23,0.56,0.74,-0.51,3.49,4.78,6.52,6.25,4.59,9.93,9.77,5.95,6.38
22,6533,晶心科,251.0,-3.5,-1.38,09/23,-0.26,1.32,1.28,3.13,3.11,2.69,1.64,0.74,-9.66,-10.1,,-2.33
23,00981A,主動統一台股增長,30.65,0.5,1.66,09/23,0.94,2.02,2.58,3.07,1.49,3.6,9.01,1.91,0.96,,,0.91
24,2449,京元電子,304.0,-13.0,-4.1,09/23,-0.31,0.95,1.11,2.98,3.04,1.38,-4.82,-0.17,-5.04,-11.4,-18.9,-4.07
25,009829,大華韓國KOSPI50,11.12,0.15,1.37,09/23,0.34,2.11,2.98,2.85,2.4,1.03,,,,,,
26,00404A,主動聯博動能50,9.88,0.01,0.1,09/23,-0.02,0.95,1.66,2.85,2.62,1.69,1.85,,,,,
27,3624,光頡,134.0,12.0,9.84,09/23,2.67,1.72,0.33,2.82,-3.92,-5.42,-4.52,1.91,2.16,4.46,2.45,2.62
28,009824,群益美國科技巨頭,10.61,0.1,0.95,09/23,0.43,0.45,0.44,2.79,2.89,4.73,11.3,,,,,
29,2305,全友,63.6,3.6,6.0,09/23,-0.19,0.73,0.8,2.71,5.94,4.97,0.33,3.73,4.72,7.12,5.72,4.17
30,00989A,主動摩根美國科技,17.75,0.17,0.97,09/23,2.07,2.22,2.34,2.66,4.28,6.42,10.4,59.2,,,,77.3
31,00400A,主動國泰動能高息,15.57,0.08,0.52,09/23,0.09,1.36,1.78,2.65,1.2,3.72,5.02,,,,,
32,3661,世芯-KY,3760.0,45.0,1.21,09/23,0.14,0.36,0.15,2.62,0.05,-0.46,-3.3,4.12,-7.66,-13.5,0.84,-1.04
33,00987A,主動台新優勢成長,17.19,0.17,1.0,09/23,0.64,2.05,1.72,2.61,2.49,4.21,5.85,13.2,,,,34.8
34,00847B,中信美國市政債,24.22,-0.05,-0.21,09/23,1.94,2.02,2.1,2.6,3.02,3.63,-2.21,3.65,3.65,3.52,,3.65
35,6770,力積電,73.1,1.3,1.81,09/23,0.51,0.7,0.19,2.53,1.82,2.87,-2.42,-2.28,0.38,-2.27,,-3.1
36,2399,映泰,47.1,-0.4,-0.84,09/23,0.16,-1.08,1.05,2.52,2.39,1.93,-5.07,-2.23,-1.45,7.66,-9.37,6.4
37,6456,GIS-KY,78.6,5.0,6.79,09/23,0.77,1.66,2.59,2.52,2.08,2.15,1.87,-0.95,-8.24,-2.63,-16.3,-5.64
38,7792,安葆,415.5,37.5,9.92,09/23,0.88,1.8,1.66,2.5,2.76,3.48,3.31,2.97,,,,
39,00407A,主動凱基台灣,10.12,0.08,0.8,09/23,0.41,1.73,1.87,2.43,1.71,3.77,7.27,,,,,
40,6526,達發,840.0,76.0,9.95,09/23,0.55,1.43,1.93,2.39,2.65,2.56,3.31,4.51,3.01,,,3.98
41,3055,蔚華科,203.5,-3.0,-1.45,09/23,2.11,2.32,2.05,2.36,1.91,-0.61,1.59,1.43,3.57,0.66,-2.22,1.43
42,00410A,主動永豐科技趨勢,12.34,0.09,0.73,09/23,1.11,1.79,1.92,2.31,0.12,-2.09,,,,,,
43,3605,宏致,180.0,8.5,4.96,09/23,1.37,0.94,-0.76,2.29,1.86,-6.69,9.79,11.3,8.41,12.0,11.5,8.39
44,4923,力士,66.7,5.3,8.63,09/23,0.21,0.26,0.33,2.25,2.14,3.33,4.26,4.47,4.4,4.21,,4.43
45,3042,晶技,198.0,14.5,7.9,09/23,0.07,0.77,0.76,2.25,2.56,5.98,6.04,9.05,13.0,8.15,-3.81,12.9
46,3035,智原,204.0,1.0,0.49,09/23,-0.09,0.94,1.05,2.22,2.14,2.95,2.99,11.0,7.83,-12.2,8.08,10.6
47,1569,濱川,63.3,-0.9,-1.4,09/23,0.03,0.79,1.65,2.2,2.67,2.68,3.19,2.22,1.46,-1.93,-0.8,2.95
48,3265,台星科,180.0,-9.5,-5.01,09/23,-0.61,0.69,0.89,2.2,2.17,1.96,-0.87,0.44,3.22,3.31,1.58,4.59
49,00678,群益那斯達克生技,43.54,0.86,2.01,09/23,0.45,0.5,0.47,2.19,1.12,-0.07,5.81,7.99,16.5,19.7,,5.02
50,3066,李洲,27.25,-0.8,-2.85,09/23,-0.11,-0.2,-0.31,2.15,2.51,2.95,2.76,4.11,4.78,4.81,4.79,4.73
51,6840,東研信超,104.5,0.0,0.0,09/23,0.01,0.46,0.67,2.06,2.2,2.35,3.97,3.45,3.75,3.68,,3.86
52,00715L,期街口布蘭特正2,60.7,-3.85,-5.96,09/23,-0.24,0.0,2.03,1.99,2.97,17.0,30.4,46.1,155.0,444.0,,65.0
53,3189,景碩,906.0,-3.0,-0.33,09/23,0.71,2.45,2.16,1.97,2.39,1.73,-2.4,4.5,6.67,10.5,1.01,-1.11
54,3105,穩懋,497.0,-4.0,-0.8,09/23,-0.93,0.61,-0.06,1.9,2.11,2.68,-0.13,-5.35,-0.31,-8.45,-29.2,-6.74
55,3580,友威科,99.7,-1.8,-1.77,09/23,0.43,1.3,2.24,1.89,1.93,1.81,3.37,0.0,3.94,5.91,-4.23,6.19
56,6902,GOGOLOOK,168.5,-1.0,-0.59,09/23,0.13,1.52,1.51,1.82,1.77,1.93,1.99,2.25,2.13,2.26,,2.0
57,00991A,主動復華未來50,18.0,0.12,0.67,09/23,0.32,1.29,1.46,1.81,0.84,2.77,7.46,1.51,,,,1.82
58,4416,三圓,14.1,0.6,4.44,09/23,0.11,-0.07,-0.07,1.79,1.77,0.7,1.16,2.45,2.8,3.29,3.29,2.65
59,6218,豪勉,61.3,0.3,0.49,09/23,-0.31,-0.48,-0.29,1.77,1.04,7.33,8.26,7.84,6.75,7.19,7.24,7.44
60,00994A,主動第一金台股優,17.29,0.18,1.05,09/23,0.15,1.64,1.79,1.76,0.33,-1.12,-0.87,-3.87,,,,
61,2254,巨鎧精密-創,86.6,4.5,5.48,09/23,0.23,0.76,1.23,1.75,1.78,1.91,1.96,2.05,2.08,,,2.15
62,6426,統新,391.5,35.5,9.97,09/23,0.24,-0.88,-1.73,1.72,0.31,7.91,7.83,7.64,3.1,9.64,8.75,8.72
63,00966B,統一ESG投等債15+,13.49,0.04,0.3,09/23,0.27,0.27,0.3,1.71,1.68,2.35,2.69,19.6,18.6,,,19.2
64,4770,上品,275.0,25.0,10.0,09/23,0.77,0.82,0.87,1.67,1.5,2.78,2.94,0.19,0.36,0.7,,-0.14
65,6199,天品,122.0,5.5,4.72,09/23,1.03,1.72,0.74,1.66,1.03,0.83,1.59,1.57,1.82,1.66,1.68,1.71
66,009810,玉山全球藍籌100,21.52,0.02,0.09,09/23,-0.01,-0.01,-0.01,1.65,2.72,3.17,4.27,3.04,2.53,,,3.17
67,2441,超豐,125.0,-2.0,-1.57,09/23,-0.01,0.69,0.74,1.57,1.77,1.23,-0.72,0.25,-2.41,-2.26,-9.36,0.78
68,00897,富邦基因免疫生技,13.78,0.3,2.23,09/23,0.64,0.87,0.87,1.56,2.29,1.72,5.86,18.8,35.4,92.8,,26.2
69,8299,群聯,2215.0,30.0,1.37,09/23,-0.04,0.68,0.88,1.54,1.75,2.36,1.79,-4.51,-5.47,-7.2,-6.52,-8.6
70,4746,台耀,48.65,0.45,0.93,09/23,0.44,0.8,0.84,1.53,1.76,0.03,0.44,-4.1,-3.6,6.07,-6.43,-3.66
71,3029,零壹,118.5,-2.5,-2.07,09/23,0.02,0.4,-0.39,1.49,-0.68,0.0,5.8,6.18,1.43,4.02,3.31,3.79
72,6603,富強鑫,27.2,-0.75,-2.68,09/23,-0.04,-0.37,0.02,1.48,0.45,-0.07,0.96,-4.55,-3.27,0.17,-0.29,-7.05
73,3221,台嘉碩,50.1,2.1,4.38,09/23,0.58,0.38,1.09,1.46,1.86,1.05,2.2,-0.44,-1.67,0.57,-2.79,-0.9
74,3550,聯穎,23.8,-0.25,-1.04,09/23,0.18,0.07,0.56,1.43,1.58,1.78,-4.53,4.16,4.64,6.12,6.46,5.85
75,2471,資通,51.8,-0.4,-0.77,09/23,0.16,0.37,0.54,1.41,0.97,1.29,-0.16,-0.02,4.61,2.82,3.85,2.36
76,8227,巨有科技,310.0,5.0,1.64,09/23,0.33,0.34,0.43,1.41,8.92,9.56,7.58,8.36,8.68,8.87,,7.26
77,6274,台燿,1460.0,20.0,1.39,09/23,0.16,-0.29,0.81,1.41,1.76,2.65,0.86,2.49,7.38,7.97,7.68,8.94
78,2379,瑞昱,761.0,6.0,0.79,09/23,0.21,0.61,0.92,1.4,2.0,1.56,-1.72,-0.14,-1.03,0.66,-18.2,0.16
79,6667,信紘科,261.5,-2.0,-0.76,09/23,-0.12,0.4,0.38,1.38,1.39,1.01,0.28,-2.42,-1.64,-3.61,,-3.57
80,00992A,主動群益科技創新,18.69,0.04,0.21,09/23,0.12,0.96,1.09,1.38,0.24,2.53,7.31,13.9,,,,15.8
81,8261,富鼎,180.5,4.0,2.27,09/23,-0.09,0.65,0.38,1.36,2.55,1.38,-1.33,-0.56,0.83,0.19,0.09,0.77
82,6693,廣閎科,197.0,17.5,9.75,09/23,1.33,1.56,0.8,1.35,2.91,-1.68,-0.57,-0.11,4.58,5.87,,4.41
83,6416,瑞祺電通,116.0,0.5,0.43,09/23,0.12,0.44,0.61,1.33,0.95,1.86,4.14,5.69,4.11,8.87,,5.23
84,8064,東捷,133.0,-1.0,-0.75,09/23,-0.08,-0.26,-0.84,1.32,0.71,-0.65,-1.52,-13.5,-14.7,-14.7,-14.7,-8.41
85,00997A,主動群益美國增長,11.6,0.15,1.31,09/23,0.29,0.87,1.34,1.32,1.35,2.51,3.98,,,,,
86,7712,博盛半導體,166.0,8.5,5.4,09/23,0.35,0.54,0.71,1.31,1.51,-0.03,0.73,1.39,1.41,,,1.43
87,6532,瑞耘,97.9,-0.6,-0.61,09/23,-0.21,-0.45,0.13,1.3,1.59,4.52,3.48,1.71,2.98,3.5,1.57,2.14
88,00993A,主動安聯台灣,13.85,0.07,0.51,09/23,0.11,0.77,0.82,1.27,1.22,2.51,6.77,24.7,,,,
89,00875,國泰網路資安,57.8,0.0,0.0,09/23,0.3,0.34,0.33,1.22,1.1,1.1,2.35,6.21,25.9,116.0,,14.8
90,00401A,主動摩根台灣鑫收,14.32,-0.01,-0.07,09/23,0.25,0.46,0.52,1.21,0.22,4.92,11.2,,,,,
91,00951,台新日本半導體,17.5,0.2,1.16,09/23,0.63,0.56,0.99,1.21,0.67,0.94,-0.87,4.23,9.45,,,6.66
