排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
1,6488,環球晶,971.0,40.0,4.3,09/22,228497.0,335634.0,571173.0,729965,960375.0,1936388.0,1667381.0,1030720.0,1005115.0,1358487.0
2,1303,南亞,231.5,-8.0,-3.34,09/22,169017.0,196832.0,461443.0,612903,749030.0,557546.0,1196321.0,778405.0,-157769.0,324764.0
3,3443,創意,8375.0,760.0,9.98,09/22,5024.0,182892.0,363192.0,531416,494153.0,732791.0,350173.0,864144.0,660022.0,832222.0
4,7769,鴻勁,6155.0,155.0,2.58,09/22,90441.0,215189.0,341873.0,378837,404907.0,390490.0,342312.0,320883.0,,
5,3081,聯亞,2825.0,-50.0,-1.74,09/22,94663.0,224013.0,263564.0,374551,377945.0,-1843.0,737936.0,766540.0,562127.0,632232.0
6,2357,華碩,953.0,7.0,0.74,09/22,23190.0,73915.0,154933.0,309863,479659.0,316416.0,-2008064.0,-2294986.0,242998.0,-1172274.0
7,6446,藥華藥,1160.0,10.0,0.87,09/22,45217.0,75820.0,161342.0,285886,526688.0,758906.0,808368.0,690492.0,-38167.0,232943.0
8,2887,台新新光金,42.9,-0.9,-2.05,09/22,67328.0,113165.0,165903.0,213231,311698.0,544916.0,1002766.0,1034423.0,1352404.0,1034979.0
9,2368,金像電,1040.0,-5.0,-0.48,09/22,27870.0,39910.0,108062.0,211596,218015.0,399417.0,437806.0,-863776.0,-435394.0,-485674.0
10,8358,金居,491.5,0.0,0.0,09/22,-11025.0,-10096.0,-11775.0,209163,304454.0,252304.0,900170.0,588154.0,494509.0,667252.0
11,3450,聯鈞,526.0,-19.0,-3.49,09/22,55689.0,96162.0,128909.0,203636,210178.0,52002.0,122846.0,-133904.0,-241304.0,-243686.0
12,3026,禾伸堂,780.0,-11.0,-1.39,09/22,52390.0,136537.0,151093.0,181054,309709.0,483275.0,801044.0,779933.0,788607.0,758346.0
13,2313,華通,222.0,0.0,0.0,09/22,9845.0,53376.0,74680.0,172431,245160.0,296544.0,1075443.0,811747.0,1128935.0,1063030.0
14,0050,元大台灣50,111.85,0.5,0.45,09/22,6740.0,4452.0,5885.0,157327,152701.0,92668.0,585545.0,340753.0,629131.0,819510.0
15,2884,玉山金,46.05,-0.15,-0.32,09/22,5069.0,17838.0,74219.0,141074,247530.0,-300208.0,-444135.0,-478388.0,332185.0,-286753.0
16,2303,聯電,160.0,3.0,1.91,09/22,-8624.0,13831.0,18856.0,128940,185839.0,323522.0,-1765499.0,-6540325.0,-9135570.0,-6909487.0
17,6223,旺矽,5345.0,-150.0,-2.73,09/22,7951.0,79719.0,45127.0,120797,279526.0,186515.0,826478.0,1215657.0,1144095.0,1038184.0
18,3167,大量,864.0,58.0,7.2,09/22,13562.0,37709.0,85003.0,109224,9923.0,48020.0,183140.0,165252.0,97878.0,121934.0
19,6147,頎邦,219.0,-5.0,-2.23,09/22,27241.0,75060.0,100619.0,108066,137712.0,161235.0,-358631.0,-126590.0,-141120.0,-95233.0
20,3034,聯詠,557.0,9.0,1.64,09/22,20720.0,65634.0,82100.0,100141,105401.0,-227535.0,-1232660.0,-1733906.0,-684945.0,-1319670.0
21,2376,技嘉,366.5,-1.5,-0.41,09/22,31988.0,69087.0,77387.0,99062,214487.0,294737.0,490052.0,210301.0,1027368.0,729283.0
22,3491,昇達科,1480.0,-40.0,-2.63,09/22,31651.0,59070.0,71647.0,96714,105847.0,282995.0,372055.0,672235.0,376221.0,624335.0
23,00981A,主動統一台股增長,30.15,0.58,1.96,09/22,10818.0,22540.0,24866.0,92821,134576.0,-96620.0,17223.0,-230244.0,22957.0,1517.0
24,3406,玉晶光,923.0,-29.0,-3.05,09/22,19204.0,39414.0,55500.0,87747,121003.0,24484.0,95894.0,28353.0,49972.0,35745.0
25,6213,聯茂,543.0,1.0,0.18,09/22,-20887.0,-44508.0,-11670.0,84788,24251.0,-120033.0,-144219.0,-131327.0,-182513.0,-224862.0
26,8028,昇陽半導體,263.5,6.0,2.33,09/22,27416.0,50220.0,69105.0,80868,87835.0,88996.0,92695.0,9273.0,-34267.0,-146699.0
27,1815,富喬,122.0,1.0,0.83,09/22,-18577.0,-14407.0,2816.0,78897,86819.0,-393357.0,-473832.0,-211189.0,-362536.0,-177896.0
28,3017,奇鋐,3390.0,-25.0,-0.73,09/22,38558.0,35475.0,74393.0,73497,-79080.0,-391183.0,-1113907.0,91939.0,-459471.0,-185180.0
29,2881,富邦金,154.5,0.0,0.0,09/22,-14574.0,-13773.0,24907.0,70210,154674.0,336758.0,-361678.0,-1602524.0,-1595379.0,-1340358.0
30,7610,聯友金屬-創,1905.0,15.0,0.79,09/22,-4559.0,-3017.0,14423.0,61553,53727.0,41696.0,51906.0,,,
31,3189,景碩,909.0,82.0,9.92,09/22,-17106.0,-8117.0,22285.0,61163,62694.0,174562.0,281067.0,-325743.0,-93822.0,-44182.0
32,2464,盟立,190.5,-2.0,-1.04,09/22,10568.0,20916.0,38712.0,60983,100656.0,106272.0,49432.0,62118.0,14439.0,16214.0
33,2002,中鋼,18.65,0.0,0.0,09/22,16121.0,32296.0,35354.0,60438,98247.0,-1921.0,-616609.0,-241545.0,-71792.0,-454318.0
34,3363,上詮,660.0,-1.0,-0.15,09/22,6264.0,12573.0,19560.0,58817,82707.0,128325.0,108843.0,465683.0,468372.0,433591.0
35,2542,興富發,45.45,-1.0,-2.15,09/22,14194.0,27370.0,39604.0,57993,80696.0,64727.0,136939.0,249094.0,350152.0,244254.0
36,5904,寶雅*,70.7,-0.6,-0.84,09/22,11392.0,13764.0,29028.0,56080,74007.0,153473.0,214514.0,210617.0,205325.0,199558.0
37,6515,穎崴,5765.0,-30.0,-0.52,09/22,-2278.0,17930.0,64692.0,54629,217411.0,260410.0,292986.0,-167091.0,-231860.0,-179375.0
38,8996,高力,1655.0,150.0,9.97,09/22,61269.0,64642.0,63803.0,54619,83158.0,687536.0,854330.0,848344.0,685658.0,830200.0
39,2455,全新,547.0,-25.0,-4.37,09/22,18263.0,20192.0,27048.0,54410,48974.0,-130175.0,-31104.0,-170686.0,-174123.0,-121946.0
40,6510,精測,3700.0,215.0,6.17,09/22,52070.0,87892.0,67812.0,52915,66425.0,222659.0,219954.0,150099.0,-7650.0,-33673.0
