排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2409,友達,30.2,-1.0,-3.21,09/11,-59680,-84914,-95953,-95366,-96243.0,-93104.0,-95630.0,-65975.0,406009.0,426867.0
2,2344,華邦電,171.5,-8.0,-4.46,09/11,-4557,-24677,-43390,-63969,-27638.0,-16633.0,-97386.0,16465.0,-1897.0,35639.0
3,1101,台泥,24.5,-0.3,-1.21,09/11,-7431,-31107,-31124,-36814,-420727.0,-383659.0,-297706.0,26414.0,39073.0,104326.0
4,2845,遠東銀,13.7,0.25,1.86,09/11,-1703,-1541,-3790,-26776,-36256.0,-34923.0,-48251.0,-4639.0,14914.0,16041.0
5,2884,玉山金,46.3,1.35,3.0,09/11,4056,9676,17433,-25261,-129805.0,-89110.0,-135989.0,-161633.0,84616.0,-108568.0
6,2834,臺企銀,18.0,0.1,0.56,09/11,-10249,-10489,-14514,-20793,-383684.0,-270380.0,-209924.0,-2618.0,44489.0,56998.0
7,6770,力積電,70.7,-2.8,-3.81,09/11,-1210,-3303,-14475,-16620,-25405.0,-80732.0,-214045.0,47212.0,-28227.0,41086.0
8,2880,華南金,45.85,1.05,2.34,09/11,-67,118,-1054,-14820,-44422.0,-45455.0,156778.0,279336.0,299419.0,273656.0
9,3036,文曄,191.0,-1.5,-0.78,09/11,-11445,-11721,-14189,-13605,-6304.0,4895.0,-5264.0,30746.0,58162.0,41660.0
10,5876,上海商銀,48.65,0.75,1.57,09/11,-1175,-4657,-9716,-11709,-13646.0,-20496.0,-29977.0,45132.0,45471.0,55950.0
11,2408,南亞科,493.0,-22.0,-4.27,09/11,-2989,-4628,-8147,-11668,-24082.0,-39957.0,1234.0,6894.0,-12556.0,6599.0
12,009816,凱基台灣TOP50,15.88,-0.15,-0.94,09/11,3824,3824,3634,-11635,-15428.0,-48527.0,-99214.0,-6183.0,,
13,1216,統一,75.0,-0.6,-0.79,09/11,-3962,-7681,-7242,-10236,-22108.0,-102333.0,-115360.0,-64869.0,51897.0,-22003.0
14,2812,台中銀,19.5,0.4,2.09,09/11,-1500,-2299,-1546,-9268,-21361.0,-12629.0,-75855.0,28303.0,63322.0,56433.0
15,00637L,元大滬深300正2,19.42,-0.28,-1.42,09/11,-8542,-8542,-8542,-8607,-8393.0,-7278.0,-5203.0,-14868.0,-9783.0,-4537.0
16,00953B,群益優選非投等債,9.51,0.02,0.21,09/11,-8000,-7997,-7248,-8433,-5328.0,9728.0,14206.0,11232.0,31602.0,37035.0
17,0056,元大高股息,55.3,-0.4,-0.72,09/11,-2855,-2845,-4259,-7884,-12719.0,-23811.0,-73090.0,-52071.0,45273.0,-112687.0
18,00878,國泰永續高股息,34.0,-0.15,-0.44,09/11,1719,3964,4138,-7762,-8962.0,-7385.0,-7971.0,63937.0,20435.0,48297.0
19,2371,大同,27.45,-0.4,-1.44,09/11,-982,-1911,-3252,-7507,-15546.0,-17636.0,-26771.0,45513.0,95782.0,71415.0
20,1815,富喬,127.5,1.5,1.19,09/11,-386,-2637,-2157,-7452,-22202.0,-46202.0,-47651.0,-19652.0,-28016.0,-16377.0
21,8069,元太,146.0,-1.0,-0.68,09/11,-3282,-2813,-3232,-6209,-2292.0,15542.0,46972.0,53996.0,67371.0,59779.0
22,2610,華航,20.4,0.2,0.99,09/11,-80,-55,-132,-6032,-10573.0,-14030.0,-30850.0,-167186.0,-117074.0,-140880.0
23,1312,國喬,14.35,-0.6,-4.01,09/11,-3512,-3910,-6604,-5512,-9131.0,-6793.0,-1283.0,15522.0,11708.0,21570.0
24,1314,中石化,8.12,-0.01,-0.12,09/11,-2097,-2087,-2160,-5131,-9418.0,-23809.0,-63060.0,5528.0,-14574.0,-30033.0
25,1301,台塑,64.6,-1.0,-1.52,09/11,-2145,-2533,-2695,-5095,-11916.0,-13906.0,-133043.0,-204500.0,-220929.0,-207985.0
26,1326,台化,70.2,-1.1,-1.54,09/11,-2102,-1936,-2321,-4938,-27617.0,-23935.0,-37602.0,-102320.0,-160226.0,-103140.0
27,1605,華新,37.4,-0.4,-1.06,09/11,-1637,-2116,-1671,-4899,-24969.0,-85682.0,-65976.0,-108849.0,-78178.0,-178569.0
28,2303,聯電,140.5,-2.0,-1.4,09/11,-388,-832,-2701,-4710,1746.0,6476.0,-178616.0,-417108.0,-974771.0,-516824.0
29,1304,台聚,12.35,-0.1,-0.8,09/11,-561,-1823,-1832,-4406,-6222.0,-6752.0,-5157.0,15122.0,21606.0,19546.0
30,3711,日月光投控,618.0,-32.0,-4.92,09/11,633,-313,-3838,-4395,-6918.0,-2573.0,-30430.0,-4333.0,-90658.0,-3408.0
31,0050,元大台灣50,107.7,-1.45,-1.33,09/11,240,283,-4145,-4104,-3661.0,-24783.0,31039.0,-30917.0,48990.0,66324.0
32,2886,兆豐金,51.7,1.8,3.61,09/11,-1098,-2112,-608,-4049,-66171.0,-148374.0,-2476.0,4201.0,-13271.0,22648.0
33,2317,鴻海,248.0,-3.0,-1.2,09/11,-3727,-5559,-5540,-4046,-6183.0,-1880.0,-9122.0,-14087.0,-25094.0,10136.0
34,4958,臻鼎-KY,495.0,0.5,0.1,09/11,-2123,-1529,-3417,-3942,-5677.0,12774.0,5091.0,14235.0,-38963.0,12435.0
35,1710,東聯,16.0,0.05,0.31,09/11,-1840,-2059,-2083,-3921,-5178.0,-6631.0,581.0,7520.0,10316.0,11510.0
36,3714,富采,61.7,-0.3,-0.48,09/11,-10,-21,-325,-3518,-7902.0,-11409.0,-26271.0,7117.0,11090.0,9104.0
37,00937B,群益ESG投等債20+,14.11,-0.05,-0.35,09/11,-3546,-3546,-3546,-3345,-2938.0,-14692.0,-206.0,-45819.0,-89861.0,-44478.0
38,009802,富邦旗艦50,19.92,-0.35,-1.73,09/11,-211,-711,-1202,-3202,1289.0,1289.0,758.0,1318.0,864.0,1318.0
39,2354,鴻準,65.7,0.7,1.08,09/11,-1797,-2746,-3876,-3170,-16658.0,-30054.0,-39497.0,-8392.0,1397.0,-4104.0
40,00985A,主動野村台灣50,22.7,-0.31,-1.35,09/11,0,0,-3100,-3100,-3109.0,-2801.0,-4702.0,-3512.0,2122.0,-2865.0
41,3260,威剛,402.5,-4.5,-1.11,09/11,-712,-1615,-2234,-2935,-4229.0,-9884.0,-9802.0,10067.0,21079.0,8414.0
42,2353,宏碁,31.1,-0.4,-1.27,09/11,-346,852,-2996,-2840,-16626.0,-31934.0,-62464.0,-60731.0,11874.0,59749.0
43,6282,康舒,42.75,-0.45,-1.04,09/11,-257,-1268,-2170,-2557,-8513.0,-4073.0,14052.0,16344.0,25176.0,-10306.0
44,9910,豐泰,67.8,-0.7,-1.02,09/11,-18,-751,-907,-2541,-2339.0,-4751.0,-1149.0,17888.0,11476.0,15179.0
45,00865B,國泰US短期公債,48.57,0.2,0.41,09/11,-2500,-2500,-2500,-2500,-1158.0,-645.0,-3440.0,2902.0,7223.0,3915.0
46,00900,富邦特選高股息30,19.52,0.06,0.31,09/11,-400,-782,-1436,-2457,-5151.0,-13674.0,-25341.0,-20542.0,-17311.0,-39743.0
47,1303,南亞,234.5,-9.5,-3.89,09/11,-2286,-3297,-2621,-2441,-11515.0,-4186.0,23485.0,-5297.0,-214512.0,-97001.0
48,2327,國巨*,544.0,-28.0,-4.9,09/11,-28,202,-42,-2411,3234.0,9869.0,13510.0,22506.0,18309.0,7083.0
49,2603,長榮,234.5,3.5,1.52,09/11,-1879,-1795,-1827,-2343,-13434.0,-49639.0,-126246.0,-83340.0,-89616.0,-117328.0
50,6269,台郡,66.1,-0.5,-0.75,09/11,-152,285,85,-2217,-7377.0,-10679.0,519.0,4659.0,5146.0,5578.0
