排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,1737,臺鹽,29.3,-1.3,-4.25,09/18,98.4,97.6,96.6,90.1,84.4,70.0,57.2,44.1,36.9,21.8,17.7,40.9
2,1201,味全,11.55,-0.55,-4.55,09/18,98.0,96.2,95.5,93.5,88.4,79.2,59.3,46.1,38.2,35.4,20.0,41.7
3,2505,國揚,16.7,-0.55,-3.19,09/18,96.1,95.0,94.6,93.5,86.9,77.9,53.1,43.2,37.2,30.2,20.6,38.7
4,3716,中化控股,33.5,-0.45,-1.33,09/18,96.0,95.0,94.4,91.7,85.3,58.9,43.6,35.3,31.2,,,33.2
5,2102,泰豐,17.25,-0.85,-4.7,09/18,97.5,95.2,94.0,92.8,81.3,70.7,50.4,44.1,38.3,31.2,17.2,38.5
6,2506,太設,8.2,-0.41,-4.76,09/18,95.5,94.9,94.0,92.3,83.1,71.5,26.7,23.2,19.6,23.2,18.1,21.0
7,2538,基泰,8.46,-0.23,-2.65,09/18,94.5,93.3,92.9,90.0,87.4,73.4,61.2,42.6,36.8,29.2,20.3,39.2
8,5531,鄉林,6.91,-0.35,-4.82,09/18,96.6,94.7,92.6,89.7,85.1,77.2,61.1,47.5,38.3,30.9,21.6,42.1
9,1611,中電,11.1,-0.4,-3.48,09/18,96.0,94.4,92.3,89.8,84.1,72.6,54.0,37.8,33.1,25.7,16.7,35.0
10,1590,亞德客-KY,1220.0,-25.0,-2.01,09/18,93.6,95.0,91.9,90.7,88.2,82.4,74.8,75.0,71.9,72.3,55.2,73.0
11,2633,台灣高鐵,25.75,-0.3,-1.15,09/18,97.7,93.0,90.4,88.5,80.6,71.1,62.6,72.5,70.0,58.8,,71.9
12,2106,建大,16.4,-0.25,-1.5,09/18,90.2,85.5,88.2,84.5,79.7,82.3,64.1,54.7,50.7,40.3,31.5,51.6
13,8415,大國鋼,34.35,-0.45,-1.29,09/18,98.0,94.7,88.2,82.5,73.8,63.7,39.5,34.2,23.0,8.0,,28.9
14,5457,宣德,23.3,-1.45,-5.86,09/18,94.1,91.9,87.5,76.0,68.2,60.0,46.4,31.4,29.6,25.5,12.7,31.4
15,2601,益航,5.92,-0.38,-6.03,09/18,94.6,90.4,87.1,78.6,62.1,34.8,23.7,21.8,19.7,22.7,17.1,19.7
