排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00919,群益台灣精選高息,31.99,0.35,1.11,09/16,9877,29823,31973,44439,54834,52013.0,-18537.0,-6005.0,6245.0,-25782.0
2,00685L,群益臺灣加權正2,11.73,0.18,1.56,09/16,-2000,27716,27856,43663,47777,106518.0,490321.0,489543.0,491059.0,489636.0
3,00712,復華富時不動產,8.21,-0.08,-0.97,09/16,9003,10828,10964,40621,37396,73365.0,58740.0,17429.0,51980.0,78297.0
4,00403A,主動統一升級50,10.02,0.07,0.7,09/16,24,2534,18186,29503,31361,56145.0,50714.0,,,
5,00981A,主動統一台股增長,28.33,0.1,0.35,09/16,15067,21472,25260,28030,23891,-50904.0,-40715.0,-50668.0,67277.0,52856.0
6,2002,中鋼,18.65,0.0,0.0,09/16,8214,18230,24794,26515,25622,-55379.0,-451374.0,-100575.0,-28775.0,-229320.0
7,00918,大華優利高填息30,35.68,0.25,0.71,09/16,4153,7286,9995,25078,33211,51039.0,7300.0,40852.0,37785.0,1222.0
8,2884,玉山金,46.45,0.8,1.75,09/16,4813,6458,11011,20687,-54718,-80133.0,-129169.0,-157365.0,96296.0,-97557.0
9,0050,元大台灣50,106.9,0.65,0.61,09/16,14606,14526,18466,18749,14432,-3926.0,56986.0,32480.0,66574.0,84790.0
10,2303,聯電,142.0,3.5,2.53,09/16,8241,12941,15051,14219,11441,22173.0,-129252.0,-413541.0,-959430.0,-501773.0
11,2337,旺宏,119.0,4.5,3.93,09/16,324,12293,12897,14216,12263,13627.0,18566.0,18385.0,-60039.0,-64504.0
12,00673R,期元大S&P原油反1,9.95,-0.04,-0.4,09/16,5040,6636,7157,13257,13564,22164.0,18400.0,22928.0,31236.0,33287.0
13,00929,復華台灣科技優息,28.84,0.38,1.34,09/16,647,1842,4391,13019,9878,5680.0,18687.0,14930.0,44419.0,26070.0
14,2883,凱基金,39.15,1.0,2.62,09/16,2164,5842,9036,12942,7563,-2251.0,-71797.0,65585.0,-7562.0,63820.0
15,2801,彰銀,28.9,0.9,3.21,09/16,907,3218,5140,12105,25229,20914.0,26213.0,60709.0,66678.0,59445.0
16,2887,台新新光金,44.4,1.0,2.3,09/16,3440,1071,3515,11806,64679,95676.0,204018.0,284487.0,391966.0,233799.0
17,9904,寶成,24.5,0.25,1.03,09/16,1991,3796,7518,11162,14290,50.0,-4286.0,135836.0,139454.0,137048.0
18,00631L,元大台灣50正2,35.56,0.47,1.34,09/16,0,0,1798,9979,10278,-25814.0,-55115.0,308512.0,303487.0,306786.0
19,4938,和碩,89.0,0.7,0.79,09/16,2409,4133,5145,8672,9210,8260.0,-51195.0,65271.0,79846.0,46119.0
20,00881,國泰台灣科技龍頭,49.65,0.44,0.89,09/16,80,295,1583,8018,4839,-10391.0,-4030.0,-9493.0,9786.0,7004.0
21,2891,中信金,70.8,1.1,1.58,09/16,3504,7873,5743,7560,22042,41457.0,-7400.0,100013.0,95750.0,133511.0
22,1303,南亞,224.0,2.5,1.13,09/16,1967,7209,10732,7435,6007,647.0,33921.0,-2411.0,-183344.0,-86269.0
23,00961,FT臺灣永續高息,13.17,0.03,0.23,09/16,20,441,871,7399,9444,8682.0,12010.0,12083.0,10489.0,11842.0
24,1717,長興,70.7,2.6,3.82,09/16,1697,2928,4943,6653,6318,-13675.0,-27346.0,-7940.0,-1825.0,4703.0
25,2542,興富發,45.9,0.65,1.44,09/16,1987,3974,4487,6586,6971,-8236.0,27493.0,50957.0,81860.0,48172.0
26,009816,凱基台灣TOP50,15.89,0.14,0.89,09/16,1714,1814,2207,6031,-10086,-41322.0,-84046.0,-11024.0,,
27,2356,英業達,61.7,1.2,1.98,09/16,692,1467,2893,5900,6132,3511.0,1193.0,-112918.0,-85600.0,-73520.0
28,3481,群創,48.7,1.9,4.06,09/16,-1021,-1466,1270,5897,-687,122.0,221971.0,52161.0,518096.0,391131.0
29,3376,新日興,176.5,3.5,2.02,09/16,513,2005,3288,5764,6357,2591.0,4190.0,4797.0,6504.0,10688.0
30,00400A,主動國泰動能高息,14.52,0.1,0.69,09/16,2345,5190,5598,5598,3889,5322.0,18891.0,,,
31,9105,泰金寶-DR,8.44,0.02,0.24,09/16,964,2562,4670,5589,3583,-284.0,6429.0,-20280.0,-8167.0,-30916.0
32,3706,神達,79.0,1.4,1.8,09/16,630,2263,5141,5562,5860,-7343.0,-1980.0,-9371.0,24872.0,-16425.0
33,1714,和桐,15.6,0.45,2.97,09/16,953,1170,1590,5493,9197,12040.0,25126.0,28710.0,29413.0,30832.0
34,00878,國泰永續高股息,34.47,0.27,0.79,09/16,305,1490,1502,5466,-7460,-31620.0,-5083.0,73870.0,33540.0,49799.0
35,2881,富邦金,153.0,2.0,1.32,09/16,2285,2998,2928,5341,15159,20644.0,-27698.0,-125009.0,-150667.0,-114413.0
36,2449,京元電子,261.5,4.5,1.75,09/16,115,1491,2698,5141,14863,27566.0,28330.0,61972.0,89186.0,75104.0
37,2327,國巨*,536.0,-1.0,-0.19,09/16,4036,4283,4632,4834,2188,11287.0,25258.0,26619.0,16553.0,11715.0
38,2646,星宇航空,20.15,0.05,0.25,09/16,963,2256,3250,4645,4661,1087.0,-11519.0,-25205.0,31499.0,-3460.0
39,009829,大華韓國KOSPI50,10.41,0.05,0.48,09/16,3942,4018,4012,4528,8252,,,,,
40,2313,華通,225.0,6.5,2.97,09/16,1939,3034,3999,4514,9018,6028.0,38775.0,30540.0,46740.0,39841.0
41,6005,群益證,30.85,-0.25,-0.8,09/16,1349,3294,3608,4458,4715,7193.0,-6243.0,4390.0,5915.0,1472.0
42,3718,中光電投控,64.9,5.3,8.89,09/16,170,621,1403,4443,8698,,,,,
