Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,4523,42698922,4707,44518005,-184,-1819083,3336,31552812,3712,35062450,-376,-3509638
1,臺股期貨,投信,2582,24514086,2361,22341615,221,2172471,77969,735833327,3150,29722140,74819,706111187
1,臺股期貨,外資,47975,452852361,46811,441798577,1164,11053784,10526,99381297,91592,864555175,-81066,-765173878
2,電子期貨,自營商,59,704595,38,453673,21,250922,8,95664,166,1982970,-158,-1887306
2,電子期貨,投信,0,0,2,23894,-2,-23894,175,2090480,0,0,175,2090480
2,電子期貨,外資,83,991325,102,1217105,-19,-225780,45,537552,196,2341338,-151,-1803786
3,金融期貨,自營商,69,242419,95,333350,-26,-90931,66,231515,105,368319,-39,-136804
3,金融期貨,投信,0,0,0,0,0,0,34,119265,0,0,34,119265
3,金融期貨,外資,250,877847,314,1102860,-64,-225013,90,315702,141,494600,-51,-178898
4,小型臺指期貨,自營商,9293,21954281,9624,22721175,-331,-766894,3436,8119338,6266,14816401,-2830,-6697063
4,小型臺指期貨,投信,0,0,0,0,0,0,104,245345,154,363271,-50,-117926
4,小型臺指期貨,外資,90596,213580005,87597,206468656,2999,7111349,3734,8809924,2397,5655324,1337,3154600
5,微型臺指期貨,自營商,23943,11325552,21728,10232978,2215,1092574,4680,2214367,37499,17720892,-32819,-15506525
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,143792,67780486,137164,64624590,6628,3155896,20741,9785375,324,152914,20417,9632461
6,小型電子期貨,自營商,198,295161,220,328773,-22,-33612,140,209067,328,489795,-188,-280728
6,小型電子期貨,投信,0,0,0,0,0,0,77,114976,0,0,77,114976
6,小型電子期貨,外資,620,927276,622,929789,-2,-2513,22,32850,7,10452,15,22398
7,小型金融期貨,自營商,54,47529,105,92227,-51,-44698,157,137681,10,8770,147,128911
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,225,197519,228,200266,-3,-2747,5,4386,27,23678,-22,-19292
8,股票期貨,自營商,48100,21437449,45953,21340166,2147,97283,99950,38968523,300431,206195078,-200481,-167226555
8,股票期貨,投信,4,55050,55,22362,-51,32688,3958,8341978,200,33598,3758,8308380
8,股票期貨,外資,327339,173617758,324940,173590164,2399,27594,196884,162155209,659916,405851208,-463032,-243695999
9,ETF期貨,自營商,4864,2486805,4484,2450805,380,36000,15856,6010991,37779,25895308,-21923,-19884317
9,ETF期貨,投信,0,0,0,0,0,0,11326,11440608,45,18171,11281,11422437
9,ETF期貨,外資,6400,3722464,6497,3692555,-97,29909,13281,10248721,2802,1780978,10479,8467743
