排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2303,聯電,154.0,-6.0,-3.75,157009,09/24,232,-4150,-15231,-36184,-30077,5181.0,-80616.0,100538.0,129325.0,148680.0
2,00953B,群益優選非投等債,9.54,-0.02,-0.21,44424,09/24,-15031,-22221,-23248,-33388,3517,-2573.0,-2514.0,28035.0,55302.0,55469.0
3,00685L,群益臺灣加權正2,12.87,-0.02,-0.16,136664,09/24,2665,3757,-2134,-15630,-12626,-23540.0,140963.0,143648.0,144060.0,143924.0
4,00403A,主動統一升級50,10.88,0.07,0.65,285019,09/24,-728,-5149,-8571,-14626,-13176,-25538.0,-35071.0,,,
5,00631L,元大台灣50正2,38.87,-0.12,-0.31,99591,09/24,3064,1801,-2496,-13505,-2920,-39266.0,-36652.0,173531.0,174569.0,174871.0
6,00676R,富邦臺灣加權反1,5.23,-0.02,-0.38,3367,09/24,-334,-128,-41,-8867,-9613,-4576.0,-3435.0,462.0,-4169.0,4068.0
7,00673R,期元大S&P原油反1,10.69,-0.25,-2.29,24271,09/24,2861,2751,-11805,-8466,41196,76652.0,83092.0,116055.0,136615.0,148551.0
8,2812,台中銀,19.0,-0.15,-0.78,12860,09/24,168,-117,-84,-7889,-884,728.0,-1433.0,-452.0,-1604.0,14.0
9,009816,凱基台灣TOP50,16.57,-0.03,-0.18,76057,09/24,375,449,-6271,-6519,-2854,-2506.0,-11219.0,-17565.0,,
10,00981A,主動統一台股增長,30.85,0.2,0.65,163175,09/24,-4442,-2798,-8739,-6492,-4160,2894.0,29441.0,96693.0,150527.0,83292.0
11,009829,大華韓國KOSPI50,11.04,-0.08,-0.72,8663,09/24,399,4909,-5323,-4736,8992,12841.0,,,,
12,00671R,富邦NASDAQ反1,2.36,0.02,0.85,1951,09/24,-676,-851,-4496,-4639,-4884,-6276.0,-14975.0,-18929.0,-8348.0,-20014.0
13,3591,艾笛森,24.65,0.05,0.2,1126,09/24,53,68,-1140,-4294,-4815,-5766.0,-4392.0,3661.0,1494.0,81.0
14,00405A,主動富邦台灣龍耀,9.39,0.03,0.32,71029,09/24,-403,13,-1941,-3791,-3229,-6757.0,-5140.0,,,
15,009828,中信台日韓PCB,10.02,0.17,1.73,68585,09/24,-1213,-3501,-5308,-3641,-7091,,,,,
16,00988A,主動統一全球創新,16.91,-0.04,-0.24,15402,09/24,-320,-868,-1845,-3351,-6228,-8269.0,-34024.0,37298.0,,43561.0
17,00407A,主動凱基台灣,10.16,0.04,0.4,52284,09/24,-87,-350,-1987,-3089,-2947,-12360.0,-18112.0,,,
18,3605,宏致,183.5,3.5,1.94,14852,09/24,80,-551,-1434,-2970,-3565,4042.0,11031.0,10864.0,8070.0,11235.0
19,2908,特力,22.15,0.0,0.0,276,09/24,236,468,673,-2897,-2362,-1030.0,-646.0,1171.0,2750.0,3454.0
20,00982A,主動群益台灣強棒,23.14,0.08,0.35,12791,09/24,-1822,-2061,-2154,-2492,-1645,-2132.0,2551.0,3803.0,-2329.0,-3191.0
21,2344,華邦電,171.5,-1.0,-0.58,51226,09/24,1681,1260,-826,-2398,1010,3661.0,-12447.0,-6233.0,13759.0,-35172.0
22,4908,前鼎,210.0,0.0,0.0,2648,09/24,-218,-849,-1002,-2330,-2536,2394.0,777.0,873.0,655.0,1371.0
23,8358,金居,511.0,14.0,2.82,3227,09/24,-417,-694,-1097,-2287,-140,2666.0,10125.0,2767.0,-21591.0,2819.0
24,3189,景碩,962.0,56.0,6.18,44137,09/24,157,-833,-1758,-2050,-770,2256.0,927.0,-7002.0,10582.0,1865.0
25,9945,潤泰新,29.9,0.35,1.18,13128,09/24,-617,-1139,-1804,-2036,-7070,-6596.0,-7057.0,-3578.0,-7842.0,-7884.0
26,00996A,主動兆豐台灣豐收,14.6,0.09,0.62,2942,09/24,15,-82,-347,-1894,-1976,-2215.0,-5223.0,-1621.0,,
27,3711,日月光投控,699.0,6.0,0.87,10964,09/24,-195,-525,-1221,-1883,-1368,-2741.0,-109.0,4461.0,3210.0,-732.0
28,8150,南茂,112.0,5.0,4.67,83883,09/24,-369,-2734,-1782,-1877,-2697,-4212.0,-9114.0,4550.0,12884.0,1839.0
29,6770,力積電,72.0,-1.1,-1.5,95568,09/24,3750,1214,-1451,-1834,-7239,-13430.0,-33709.0,-10185.0,70772.0,32501.0
30,00400A,主動國泰動能高息,15.66,0.09,0.58,22872,09/24,-30,-185,-1534,-1795,-601,-2118.0,-3240.0,,,
31,6213,聯茂,595.0,54.0,9.98,16800,09/24,531,-98,-714,-1748,-237,1439.0,4600.0,7115.0,487.0,173.0
32,2305,全友,62.9,-0.7,-1.1,4244,09/24,-33,109,-320,-1725,377,1977.0,994.0,5996.0,6746.0,6520.0
33,3037,欣興,1185.0,25.0,2.16,16628,09/24,163,-752,-1109,-1692,-1782,-3378.0,-4123.0,1452.0,6986.0,807.0
34,00680L,元大美債20正2,6.12,-0.22,-3.47,21654,09/24,1841,1294,743,-1691,-468,2319.0,3287.0,-42492.0,-199320.0,-165123.0
35,00929,復華台灣科技優息,29.18,0.04,0.14,19999,09/24,-27,-244,-474,-1689,-204,295.0,5529.0,6369.0,2664.0,3884.0
36,2905,三商,18.3,-0.35,-1.88,1197,09/24,-122,-251,-724,-1646,-3097,-3320.0,-5254.0,-5893.0,-7346.0,-5989.0
37,2313,華通,222.5,-1.5,-0.67,7002,09/24,97,-263,-1197,-1637,-1307,4426.0,-10623.0,3568.0,9902.0,-1483.0
38,6226,光鼎,44.0,1.3,3.04,2311,09/24,-147,-223,-556,-1489,-2286,-2041.0,2262.0,3850.0,3850.0,3850.0
39,00663L,國泰臺灣加權正2,112.55,-0.3,-0.27,3712,09/24,222,447,-940,-1481,-1193,-1995.0,-1604.0,-129.0,4860.0,3630.0
40,3105,穩懋,502.0,5.0,1.01,21692,09/24,-742,-972,-1134,-1410,-2401,1185.0,-1323.0,4041.0,37817.0,21285.0
41,00404A,主動聯博動能50,9.86,-0.02,-0.2,5943,09/24,21,2,-837,-1391,-598,952.0,-524.0,,,
42,2351,順德,219.5,-6.5,-2.88,5399,09/24,-548,-1408,-1405,-1388,-1896,295.0,-10713.0,7667.0,6702.0,7787.0
43,5347,世界,170.5,-2.5,-1.45,11452,09/24,163,171,-292,-1374,-732,-810.0,-6065.0,-3203.0,8217.0,7290.0
44,00991A,主動復華未來50,18.15,0.15,0.83,61734,09/24,-1135,-2124,-3303,-1372,-3323,-60123.0,2724.0,60591.0,,32379.0
45,1710,東聯,16.4,-0.3,-1.8,3366,09/24,-61,-1672,-1430,-1368,-1147,-2342.0,3920.0,2355.0,5653.0,5683.0
46,2408,南亞科,503.0,-12.0,-2.33,40245,09/24,1616,-1603,366,-1356,-3938,-4676.0,-21620.0,-50734.0,2754.0,-89137.0
47,2609,陽明,59.6,-0.3,-0.5,12099,09/24,279,-696,-612,-1333,-2341,-6926.0,-4453.0,-2413.0,-2729.0,-2483.0
48,2883,凱基金,38.95,-0.4,-1.02,20806,09/24,380,-475,465,-1289,145,-409.0,-4775.0,-6416.0,-18834.0,-7605.0
49,6505,台塑化,87.2,-0.1,-0.11,10807,09/24,165,-246,-353,-1264,-4252,-5441.0,-1642.0,-7021.0,-374.0,2291.0
50,00665L,富邦恒生國企正2,8.95,-0.08,-0.89,3940,09/24,217,402,-991,-1224,-653,-991.0,-37157.0,-28608.0,-31921.0,-31816.0
51,00918,大華優利高填息30,33.98,-0.05,-0.15,42851,09/24,274,-652,-1395,-1191,12975,24924.0,22255.0,24198.0,24887.0,24903.0
52,3441,聯一光,181.0,3.5,1.97,599,09/24,-62,-123,-258,-1176,-1349,-731.0,890.0,2189.0,2124.0,1171.0
53,2254,巨鎧精密-創,88.8,2.2,2.54,2389,09/24,-41,-372,-713,-1109,-301,1499.0,1515.0,1180.0,-969.0,-1026.0
54,00902,中信電池及儲能,12.45,-0.1,-0.8,573,09/24,17,-1331,-1337,-1108,-1222,-1195.0,-1018.0,361.0,-221.0,-668.0
55,2371,大同,28.85,-0.15,-0.52,7248,09/24,-118,-1232,-1511,-1002,109,-2113.0,-10461.0,-25897.0,-31818.0,-34853.0
56,00881,國泰台灣科技龍頭,52.5,-0.1,-0.19,10442,09/24,-95,-392,-618,-950,-1290,-3242.0,5027.0,5243.0,5707.0,4866.0
57,1301,台塑,64.1,1.0,1.58,16416,09/24,320,-170,-435,-915,-232,-2337.0,-7584.0,-3495.0,-14130.0,-7421.0
58,2915,潤泰全,60.0,-0.1,-0.17,1536,09/24,11,-804,-911,-898,-908,-509.0,-218.0,517.0,1972.0,-2472.0
59,8096,擎亞,84.6,0.7,0.83,2688,09/24,-26,-14,-451,-892,-3772,-5891.0,-10011.0,-7391.0,3502.0,4794.0
60,6239,力成,287.0,0.5,0.17,5364,09/24,-133,-544,-545,-857,-964,-864.0,-9458.0,13760.0,16044.0,13386.0
61,4533,協易機,25.15,0.0,0.0,590,09/24,17,-741,-798,-821,-900,-440.0,-1027.0,-1095.0,1322.0,345.0
62,00830,國泰費城半導體,88.0,-0.6,-0.68,7035,09/24,-25,175,-889,-818,-71,1500.0,3790.0,3722.0,6560.0,6309.0
63,3715,定穎投控,123.0,-2.5,-1.99,3125,09/24,-12,88,-452,-811,-1326,3527.0,-1456.0,-13422.0,-3277.0,-13287.0
64,3550,聯穎,23.85,0.05,0.21,786,09/24,-113,-350,-446,-794,-1036,-1546.0,-2327.0,-135.0,3372.0,768.0
65,00410A,主動永豐科技趨勢,12.4,0.06,0.49,2646,09/24,3,-355,-1081,-737,-915,2167.0,,,,
66,1409,新纖,24.3,0.2,0.83,4672,09/24,-13,-66,-262,-734,-597,1211.0,1166.0,12112.0,6165.0,10231.0
