排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020001,富邦存股雙十N,29.34,0.0,0.0,09/02,,,,100.0,100.0,100.0,75.8,88.4,92.0,36.6,,89.3
2,020012,富邦行動通訊N,23.0,0.0,0.0,09/02,,100.0,100.0,100.0,100.0,50.0,89.8,77.1,76.0,53.2,,69.1
3,020029,元大ESG高股息N,19.19,0.01,0.05,09/02,100.0,100.0,100.0,100.0,100.0,88.3,58.6,69.0,70.8,41.5,,68.6
4,020032,元大綠能N,10.71,0.0,0.0,09/02,,100.0,100.0,100.0,100.0,100.0,84.1,67.0,48.5,27.0,,50.6
5,020035,元大上櫃ESG高息N,13.31,0.0,0.0,09/02,,,,100.0,20.4,3.5,3.33,4.09,4.28,6.36,,2.97
6,020036,元大金融配息N,10.94,0.0,0.0,09/02,,100.0,100.0,100.0,0.0,42.9,3.55,9.28,35.0,22.1,,13.6
7,020040,元大上櫃ESG龍頭N,11.46,0.0,0.0,09/02,,,,100.0,25.3,5.62,5.01,5.74,5.6,,,4.68
8,020028,元大特選電動車N,21.3,-0.01,-0.05,09/02,100.0,95.2,95.8,97.8,98.9,96.5,75.0,68.4,37.7,49.4,,71.0
9,020020,元大台股領航N,28.51,-0.21,-0.73,09/02,100.0,100.0,100.0,94.1,98.3,95.3,35.8,25.6,33.9,29.3,,33.4
10,020039,元大加權N,14.84,-0.16,-1.07,09/02,100.0,88.1,92.1,88.0,88.3,87.5,50.1,49.1,35.2,,,40.0
11,00788B,元大10年IG電能債,28.91,-0.04,-0.14,09/02,48.2,-9.36,71.2,85.1,79.5,53.0,55.8,57.7,44.8,-2.53,,49.8
12,020025,統一亞洲半導體N,37.03,-0.79,-2.09,09/02,82.4,93.6,94.2,83.1,69.1,58.6,-20.0,-1.52,-11.7,20.7,,-11.7
13,00932,兆豐永續高息等權,17.57,-0.04,-0.23,09/02,96.0,81.2,83.2,80.5,80.4,76.9,57.6,65.9,64.7,1.55,,66.4
14,00900,富邦特選高股息30,19.61,0.07,0.36,09/02,71.9,79.0,81.6,77.5,75.6,69.5,52.2,56.3,26.9,16.5,,55.9
15,00660,元大歐洲50,46.46,-0.54,-1.15,09/02,97.0,93.9,89.9,76.4,78.4,54.7,35.3,13.3,16.2,0.46,-6.33,6.38
16,020030,統一智慧電動車N,19.8,-0.51,-2.51,09/02,-100.0,79.0,88.6,72.7,76.4,77.6,46.9,38.7,46.6,79.0,,43.7
17,020041,兆豐半導體氣候N,20.63,-0.09,-0.43,09/02,-41.2,-11.1,27.3,66.3,13.4,-23.7,-4.87,-4.13,-4.21,,,-4.25
18,00669R,國泰美國道瓊反1,5.22,0.04,0.77,09/02,56.9,77.0,73.8,66.0,35.2,2.67,6.52,13.0,6.54,5.62,,12.7
19,00940,元大台灣價值高息,12.9,-0.03,-0.23,09/02,18.1,59.6,65.1,65.5,68.8,65.2,48.6,62.9,64.9,,,65.9
20,00403A,主動統一升級50,10.27,-0.18,-1.72,09/02,6.93,66.0,54.0,65.3,45.3,48.7,6.75,,,,,
21,5403,中菲,93.3,-1.0,-1.06,09/02,54.5,68.5,68.2,64.9,57.5,29.8,11.6,2.34,-1.77,-2.16,0.25,-0.6
22,009808,華南永昌優選50,30.86,-0.5,-1.59,09/02,68.2,75.7,68.6,64.3,52.5,29.3,7.79,6.55,3.68,,,5.02
23,00885,富邦越南,18.54,-0.01,-0.05,09/02,82.5,79.2,81.2,62.1,56.8,26.4,24.8,26.6,23.4,18.6,,22.6
24,006206,元大上證50,37.92,-0.13,-0.34,09/02,-59.1,78.3,66.4,60.1,48.6,37.2,42.9,41.7,30.8,8.96,13.3,36.3
25,00836B,永豐10年A公司債,27.65,-0.07,-0.25,09/02,63.9,66.2,66.4,57.8,17.8,1.78,3.32,7.04,73.4,82.6,,80.5
26,009804,聯邦台精彩50,22.78,-0.33,-1.43,09/02,-2.12,65.0,55.8,57.4,49.7,41.2,-24.8,-16.3,-9.87,,,-13.8
27,00407A,主動凱基台灣,9.78,-0.21,-2.1,09/02,-31.6,59.3,44.9,56.8,40.6,48.2,,,,,,
28,00642U,期元大S&P石油,30.08,1.22,4.23,09/02,61.5,54.5,56.0,56.6,45.8,26.5,12.0,7.56,2.57,1.42,4.0,6.81
29,00674R,期元大S&P黃金反1,28.36,0.76,2.75,09/02,78.0,76.4,59.4,54.8,14.8,3.19,6.76,27.3,5.54,-1.28,,9.36
30,00408A,主動第一金優股息,10.55,-0.1,-0.94,09/02,-4.37,64.2,50.4,53.3,37.0,49.4,,,,,,
31,0056,元大高股息,55.1,0.25,0.46,09/02,37.5,33.4,47.6,53.0,40.0,38.3,-14.1,-3.15,-0.01,-23.6,-23.1,3.11
32,00936,台新永續高息中小,21.59,-0.02,-0.09,09/02,44.6,60.6,59.5,52.3,46.1,49.5,32.7,58.1,64.6,,,64.1
33,00737,國泰AI機器人,40.22,-1.1,-2.66,09/02,-19.1,-13.2,6.81,51.6,35.7,16.6,3.51,10.5,0.22,3.69,,2.71
34,00993A,主動安聯台灣,13.48,-0.23,-1.68,09/02,14.2,57.2,43.8,50.3,36.3,44.0,21.9,29.2,,,,
35,009818,華南永昌NASDAQxT,19.6,-0.14,-0.71,09/02,48.5,38.5,55.7,50.2,54.7,70.1,57.8,,,,,
36,00948B,中信優息投資級債,9.1,0.0,0.0,09/02,70.9,43.6,53.0,49.7,40.7,-9.64,44.9,58.1,57.5,,,55.4
37,2597,潤弘,170.0,-0.5,-0.29,09/02,52.9,57.1,50.2,49.6,46.8,33.8,20.4,7.08,6.36,3.15,1.63,6.27
38,00733,富邦臺灣中小,67.05,-0.95,-1.4,09/02,-0.26,50.4,29.3,49.3,31.6,29.9,5.5,25.9,29.3,-0.83,,31.3
39,00980T,平衡凱基美國TOP,11.72,-0.01,-0.09,09/02,84.9,18.7,14.2,49.0,46.3,-54.0,-9.46,13.3,16.0,,,15.6
40,00700,富邦恒生國企,17.24,-0.02,-0.12,09/02,80.4,71.5,55.0,48.0,37.8,22.6,14.3,27.2,21.2,-1.03,,25.8
41,00971,野村美國研發龍頭,17.36,-0.05,-0.29,09/02,20.4,12.1,21.8,47.9,47.3,30.6,43.7,49.2,21.1,,,39.2
42,2812,台中銀,19.4,0.3,1.57,09/02,78.2,68.2,61.7,47.4,38.4,-5.72,11.4,-0.46,-2.75,-0.75,-0.39,-3.0
43,00793B,群益AAA-A醫療債,29.48,-0.05,-0.17,09/02,42.9,32.8,40.6,46.9,38.2,31.5,16.2,6.22,4.31,1.8,,5.81
44,009815,大華美國MAG7+,11.36,-0.06,-0.53,09/02,81.2,65.4,52.0,46.8,36.2,33.0,43.0,32.7,,,,
