排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,009821,野村稀土關鍵資源,15.01,-0.01,-0.07,09/09,,,,-100.0,-100.0,-100.0,,,,
2,3356,奇偶,59.4,-0.2,-0.34,09/09,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,00850,元大臺灣ESG永續,93.6,-0.1,-0.11,09/09,0.68,-90.7,-90.7,-90.7,-90.7,-90.7,-92.5,-95.0,-96.5,-96.4
4,2609,陽明,58.5,1.2,2.09,09/09,20.6,35.6,37.6,-83.4,-92.9,-94.1,-96.0,-96.8,-97.7,-97.5
5,00911,兆豐洲際半導體,52.7,0.1,0.19,09/09,0.0,0.0,0.0,-75.9,-75.9,-75.9,16.9,26.7,-62.7,16.9
6,00715L,期街口布蘭特正2,60.7,1.1,1.85,09/09,0.0,-61.7,-64.0,-71.8,-75.6,-79.0,-71.9,-89.2,-96.3,-98.5
7,00799B,國泰A級醫療債,28.21,-0.05,-0.18,09/09,0.52,0.52,-59.9,-59.9,-59.9,-67.7,-78.5,-73.5,-59.9,-74.4
8,2712,遠雄來,14.45,0.15,1.05,09/09,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,0.0,,
9,4502,健信,15.75,0.0,0.0,09/09,0.0,0.0,0.0,-50.0,-50.0,-83.3,-98.7,-99.0,-98.9,-98.9
10,2884,玉山金,44.25,-1.3,-2.85,09/09,10.1,-20.2,-29.2,-47.1,-61.5,-52.8,-63.6,-66.4,765.0,-58.2
11,2845,遠東銀,13.55,-0.15,-1.09,09/09,-4.9,-24.4,-36.7,-45.7,-41.9,-43.6,-53.0,-3.62,70.4,67.6
12,9908,大台北,29.05,-0.05,-0.17,09/09,-20.7,-39.8,-39.8,-44.5,-45.2,-58.8,-72.7,-3.53,-3.39,37.8
13,2106,建大,17.05,0.1,0.59,09/09,-8.79,-8.79,-9.43,-44.4,-79.7,-75.5,-74.7,-62.0,-58.7,-49.2
14,1815,富喬,126.0,-2.0,-1.56,09/09,4.4,-20.1,-29.7,-44.1,-73.1,-79.4,-80.0,-59.6,-65.0,-54.7
15,5905,南仁湖,7.51,-0.04,-0.53,09/09,0.0,0.0,-42.9,-42.9,-42.9,-94.9,-98.5,-99.9,-99.9,-99.9
