排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
1,6488,環球晶,950.0,-21.0,-2.16,09/23,262307.0,490804.0,597941.0,954775,1200348,2159392.0,1919900.0,1292493.0,1337518.0,1620794.0
2,1303,南亞,227.5,-4.0,-1.73,09/23,159892.0,328909.0,356724.0,728141,892774,597689.0,1341617.0,931888.0,-37501.0,484655.0
3,3443,創意,8385.0,10.0,0.12,09/23,85478.0,90502.0,268370.0,616277,572469,754339.0,494133.0,936456.0,736165.0,917700.0
4,7769,鴻勁,5975.0,-180.0,-2.92,09/23,98092.0,188533.0,313281.0,467700,496112,488582.0,439068.0,413547.0,,
5,3081,聯亞,2680.0,-145.0,-5.13,09/23,102100.0,196763.0,326113.0,433308,420334,67271.0,889111.0,868640.0,666959.0,734332.0
6,4958,臻鼎-KY,473.0,-16.0,-3.27,09/23,354556.0,471908.0,542877.0,367713,337298,267004.0,93767.0,641133.0,-185277.0,650059.0
7,2357,華碩,958.0,5.0,0.52,09/23,22478.0,45668.0,96392.0,270556,497738,362250.0,-1977410.0,-2320513.0,274476.0,-1149797.0
8,6446,藥華藥,1175.0,15.0,1.29,09/23,-17460.0,27757.0,58361.0,233444,388109,726396.0,797627.0,675330.0,-447.0,215483.0
9,2887,台新新光金,42.95,0.05,0.12,09/23,31743.0,99071.0,144908.0,229808,280134,541925.0,1042626.0,1069802.0,1384547.0,1066722.0
10,2368,金像電,1140.0,100.0,9.62,09/23,25187.0,53057.0,65097.0,218124,230785,414627.0,463062.0,-769717.0,-425754.0,-460487.0
11,3450,聯鈞,520.0,-6.0,-1.14,09/23,21419.0,77109.0,117581.0,204731,233835,65419.0,144265.0,-111177.0,-215090.0,-222266.0
12,8358,金居,497.0,5.5,1.12,09/23,6603.0,-4422.0,-3493.0,182049,301257,222299.0,903139.0,601303.0,488643.0,673855.0
13,3026,禾伸堂,768.0,-12.0,-1.54,09/23,1319.0,53710.0,137857.0,181998,301326,423382.0,812785.0,781399.0,788718.0,759665.0
14,2884,玉山金,45.6,-0.45,-0.98,09/23,28715.0,33784.0,46553.0,147586,241941,-289317.0,-389792.0,-450412.0,360890.0,-258038.0
15,2376,技嘉,365.0,-1.5,-0.41,09/23,50174.0,82162.0,119262.0,141663,248212,335560.0,528427.0,260623.0,1099280.0,779457.0
16,6223,旺矽,5620.0,275.0,5.14,09/23,28767.0,36718.0,108485.0,136716,206382,175024.0,764662.0,1235380.0,1181500.0,1066951.0
17,2313,華通,224.0,2.0,0.9,09/23,5234.0,15079.0,58610.0,134755,234561,325348.0,1059129.0,832685.0,1133638.0,1068264.0
18,6147,頎邦,214.5,-4.5,-2.05,09/23,30001.0,57242.0,105060.0,121554,177461,193006.0,-211615.0,-99444.0,-108764.0,-65232.0
19,3167,大量,890.0,26.0,3.01,09/23,14549.0,28111.0,52258.0,119513,28957,47966.0,197451.0,180600.0,111512.0,136483.0
20,3034,聯詠,545.0,-12.0,-2.15,09/23,19058.0,39778.0,84692.0,117942,127293,-210256.0,-1157156.0,-1680784.0,-672698.0,-1300612.0
21,2330,台積電,2500.0,40.0,1.63,09/23,-171794.0,-146206.0,-127168.0,112221,-198025,-160168.0,910440.0,2613534.0,566184.0,2895836.0
22,3406,玉晶光,905.0,-18.0,-1.95,09/23,25258.0,44462.0,64672.0,109649,136501,36728.0,120272.0,55398.0,81109.0,61003.0
23,8028,昇陽半導體,258.0,-5.5,-2.09,09/23,29469.0,56885.0,79689.0,106890,116805,117852.0,144008.0,35927.0,-2287.0,-117230.0
24,3491,昇達科,1565.0,85.0,5.74,09/23,4977.0,36628.0,64047.0,100982,105734,283500.0,369427.0,686059.0,383091.0,629312.0
25,3529,力旺,3305.0,195.0,6.27,09/23,72122.0,70306.0,78629.0,93049,66753,-541236.0,-66380.0,-1451289.0,-535845.0,-1049569.0
26,3189,景碩,906.0,-3.0,-0.33,09/23,-5336.0,-22442.0,-13453.0,81927,29276,159703.0,280172.0,-320916.0,-97783.0,-49517.0
27,3363,上詮,643.0,-17.0,-2.58,09/23,32321.0,38584.0,44894.0,81591,101885,134988.0,140694.0,498492.0,491355.0,465912.0
28,3017,奇鋐,3470.0,80.0,2.36,09/23,1759.0,40317.0,37234.0,78423,-40155,-346423.0,-1183452.0,92785.0,-452493.0,-183422.0
29,6510,精測,3475.0,-225.0,-6.08,09/23,22598.0,74667.0,110489.0,77463,76119,243651.0,242552.0,183514.0,6818.0,-11075.0
30,3533,嘉澤,1690.0,-55.0,-3.15,09/23,31592.0,39793.0,44387.0,62736,122949,93076.0,350660.0,-361157.0,-346303.0,-229794.0
31,2002,中鋼,18.65,0.0,0.0,09/23,15581.0,31702.0,47877.0,60680,110369,14323.0,-571051.0,-221829.0,-48419.0,-438737.0
32,2881,富邦金,153.0,-1.5,-0.97,09/23,23069.0,8495.0,9296.0,58555,138578,368237.0,-316995.0,-1602611.0,-1558605.0,-1317289.0
33,5904,寶雅*,70.8,0.1,0.14,09/23,6034.0,17426.0,19798.0,57999,78841,150999.0,220481.0,216651.0,215021.0,205592.0
34,8996,高力,1540.0,-115.0,-6.95,09/23,-627.0,60642.0,64015.0,56547,99464,662900.0,857152.0,831276.0,688092.0,829572.0
35,2464,盟立,195.0,4.5,2.36,09/23,4538.0,15106.0,25454.0,54863,102928,110866.0,53097.0,67429.0,18802.0,20752.0
36,1815,富喬,120.0,-2.0,-1.64,09/23,12005.0,-6572.0,-2402.0,54259,92635,-376843.0,-403872.0,-219078.0,-354051.0,-165890.0
37,00981A,主動統一台股增長,30.65,0.5,1.66,09/23,3626.0,14444.0,26166.0,53724,134306,-81921.0,-7954.0,-228784.0,26228.0,5143.0
38,6213,聯茂,541.0,-2.0,-0.37,09/23,-20911.0,-41798.0,-65419.0,53087,-292,-141191.0,-163585.0,-152970.0,-204871.0,-245773.0
39,2542,興富發,39.55,-1.9,-4.58,09/23,4051.0,18244.0,31420.0,52927,83159,70805.0,140633.0,249955.0,347883.0,248305.0
40,2801,彰銀,27.85,-0.5,-1.76,09/23,13121.0,17063.0,22759.0,51315,84550,130396.0,157249.0,196536.0,209938.0,192886.0
41,6770,力積電,73.1,1.3,1.81,09/23,-396.0,4481.0,2636.0,47610,32427,-168593.0,-1414957.0,-506341.0,-341457.0,-188223.0
42,6683,雍智科技,1555.0,-35.0,-2.2,09/23,5345.0,21790.0,33984.0,46931,55751,81382.0,75874.0,108091.0,82104.0,101818.0
43,5274,信驊,20280.0,-625.0,-2.99,09/23,6071.0,14644.0,34154.0,45109,38278,35103.0,-63075.0,-417542.0,-529073.0,-788398.0
44,3260,威剛,383.0,-1.0,-0.26,09/23,36614.0,43957.0,43027.0,44580,-10000,-301657.0,-362067.0,436462.0,610582.0,376356.0
45,5871,中租-KY,108.0,0.0,0.0,09/23,20861.0,38452.0,34510.0,43780,31778,17081.0,-9090.0,745218.0,499272.0,424928.0
46,3374,精材,472.0,-15.0,-3.08,09/23,28287.0,13689.0,27663.0,42144,7399,-203497.0,91.2,12727.0,-156024.0,-95563.0
47,5347,世界,173.0,0.0,0.0,09/23,6091.0,24516.0,30427.0,41544,29777,-9276.0,-25660.0,-154270.0,-255882.0,-251537.0
48,2481,強茂,173.0,2.0,1.17,09/23,5199.0,10567.0,22850.0,40560,30089,221272.0,272342.0,212197.0,107862.0,-956.0
49,4919,新唐,134.0,0.5,0.37,09/23,18871.0,32773.0,41428.0,40327,41649,13176.0,-1888.0,-81501.0,-55934.0,-42256.0
50,8112,至上,82.6,0.4,0.49,09/23,5972.0,20610.0,25565.0,40252,53889,81727.0,-2206.0,142760.0,-31739.0,-121665.0
51,3045,台灣大,123.0,0.0,0.0,09/23,13777.0,35395.0,40086.0,37294,62409,84018.0,-169101.0,-216145.0,47784.0,-316840.0
52,2337,旺宏,119.0,1.0,0.85,09/23,-7037.0,-7541.0,-6937.0,35778,200503,185245.0,350523.0,221476.0,-445698.0,-444456.0
53,2303,聯電,160.0,0.0,0.0,09/23,20966.0,12341.0,34797.0,33708,233178,329145.0,-1524659.0,-6507677.0,-9048998.0,-6888521.0
54,2603,長榮,243.0,0.5,0.21,09/23,5240.0,19775.0,18788.0,33644,28579,-459806.0,-2681012.0,-1726533.0,-1975003.0,-2414114.0
55,2486,一詮,232.0,-1.5,-0.64,09/23,1545.0,2256.0,15777.0,33311,55943,86943.0,198163.0,213457.0,12298.0,-31630.0
56,1709,和益,48.3,2.35,5.11,09/23,8510.0,13945.0,17466.0,32803,37779,40049.0,40848.0,41077.0,40346.0,41110.0
57,4763,材料*-KY,46.4,-1.65,-3.43,09/23,10793.0,21195.0,24939.0,31619,50887,58019.0,32298.0,-19343.0,45657.0,-9236.0
58,2493,揚博,197.0,2.5,1.29,09/23,3712.0,5733.0,19105.0,31315,32205,35575.0,40436.0,45648.0,54717.0,17197.0
59,00918,大華優利高填息30,34.03,-0.07,-0.21,09/23,3816.0,12539.0,7886.0,30027,118569,206522.0,107877.0,148088.0,150390.0,69641.0
60,5536,聖暉*,893.0,5.0,0.56,09/23,27572.0,33369.0,33456.0,29763,14823,14337.0,-273542.0,-425514.0,1881.0,-277231.0
61,5289,宜鼎,1305.0,10.0,0.77,09/23,8992.0,12924.0,31799.0,29597,62714,229824.0,169005.0,430323.0,343283.0,330083.0
62,6515,穎崴,5995.0,230.0,3.99,09/23,-38146.0,-40423.0,-20216.0,27176,131217,213522.0,272591.0,-251721.0,-282768.0,-217521.0
63,3293,鈊象,729.0,2.0,0.28,09/23,-11277.0,-8447.0,-1830.0,27120,-26447,-1278775.0,-1234422.0,-756848.0,-326255.0,-1085546.0
64,2455,全新,552.0,5.0,0.91,09/23,-5807.0,12456.0,14385.0,26453,45594,-130122.0,-32787.0,-170150.0,-176463.0,-127753.0
65,2360,致茂,2325.0,-115.0,-4.71,09/23,28051.0,22175.0,48803.0,25975,4798,-19403.0,-143353.0,-432411.0,-405504.0,-667533.0
66,3006,晶豪科,274.0,-4.5,-1.62,09/23,-4687.0,-2855.0,13776.0,25745,53625,78838.0,63011.0,24288.0,-67220.0,175.0
67,2377,微星,151.0,-2.5,-1.63,09/23,5466.0,13200.0,8779.0,25024,63110,-85891.0,-288088.0,69933.0,261223.0,237082.0
68,7610,聯友金屬-創,1825.0,-80.0,-4.2,09/23,-2230.0,-6789.0,-5246.0,24969,49667,33722.0,55638.0,,,
