排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00673R,期元大S&P原油反1,10.04,-0.02,-0.2,53916,09/14,-12,4529,4529,4514,5565.0,6264.0,5846.0,-12042.0,6701.0,6616.0
2,3481,群創,47.65,-0.05,-0.1,108945,09/14,24,2813,2493,2105,1331.0,1494.0,65.0,-2364.0,4488.0,-1826.0
3,6173,信昌電,293.5,3.5,1.21,25710,09/14,-525,1508,1678,2071,2542.0,1736.0,1903.0,2695.0,2854.0,1941.0
4,6179,亞通,34.4,-1.35,-3.78,13239,09/14,-361,-532,978,1644,1577.0,1923.0,1967.0,-1770.0,1654.0,1788.0
5,00406A,主動中信台灣收益,9.39,-0.05,-0.53,193985,09/14,630,991,1467,1574,1596.0,1503.0,1596.0,,,
6,3016,嘉晶,112.5,3.0,2.74,21536,09/14,987,1035,1542,1540,1562.0,1381.0,1441.0,1490.0,981.0,1224.0
7,2305,全友,45.15,4.1,9.99,33465,09/14,1056,1073,1472,1480,1600.0,1568.0,1546.0,1643.0,1646.0,1652.0
8,2338,光罩,48.0,0.25,0.52,55396,09/14,384,853,1173,1165,1227.0,1158.0,1183.0,-3981.0,-820.0,1004.0
9,2481,強茂,159.0,9.0,6.0,61140,09/14,-156,307,634,889,837.0,1011.0,833.0,936.0,1025.0,1196.0
10,2344,華邦電,160.0,-11.5,-6.71,123412,09/14,992,742,508,815,314.0,90.0,-439.0,-5069.0,-2265.0,-24509.0
11,1815,富喬,120.0,-7.5,-5.88,52982,09/14,69,276,458,722,-907.0,91.0,157.0,-597.0,-14535.0,-4189.0
12,3624,光頡,124.0,-0.5,-0.4,44895,09/14,-925,455,619,644,756.0,767.0,437.0,804.0,826.0,584.0
13,00632R,元大台灣50反1,9.97,0.06,0.61,134596,09/14,147,490,492,596,-52.0,-190.0,732.0,1230.0,4364.0,1779.0
