股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,5.89,"20日,5日"
00401A,主動摩根台灣鑫收,8.1,"20日,5日"
00403A,主動統一升級50,3.86,20日
0050,元大台灣50,8.128585759725961,"20日,5日,60日"
0052,富邦科技,2.9037347979599843,5日
00631L,元大台灣50正2,1.36702040505228,5日
00634R,富邦上証反1,8.71,"20日,60日"
00639,富邦深100,2.2668359718770246,5日
00647L,元大S&P500正2,6.134389027431421,"20日,60日"
00651R,復華香港反1,2.43,20日
00661,元大日經225,6.698537886872999,"20日,60日"
00663L,國泰臺灣加權正2,3.2,"20日,5日"
00673R,期元大S&P原油反1,1.42,5日
00674R,期元大S&P黃金反1,7.45,60日
00678,群益那斯達克生技,8.97,"20日,5日,60日"
00681R,元大美債20反1,17.22,60日
00683L,期元大美元指正2,19.36,"120日,60日"
00689R,國泰20年美債反1,34.76,"120日,20日,60日"
00693U,期街口S&P黃豆,2.42,20日
00702,國泰標普低波高息,18.43,120日
00717,富邦美國特別股,1.4,5日
00730,富邦臺灣優質高息,4.8080049700178265,"20日,60日"
00731,復華富時高息低波,11.392372881355932,"20日,5日,60日"
00733,富邦臺灣中小,8.152008912099452,"20日,5日,60日"
00735,國泰臺韓科技,7.723651712305331,"5日,60日"
00757,統一FANG+,0.13617785195555787,5日
00762,元大全球AI,2.285143921435828,5日
00830,國泰費城半導體,5.6403917391519744,"20日,60日"
00865B,國泰US短期公債,2.65,"20日,5日,60日"
00875,國泰網路資安,6.42,"20日,60日"
00876,元大全球5G,1.4,20日
00891,中信關鍵半導體,1.59,5日
00892,富邦台灣半導體,2.256067581091423,20日
00894,中信小資高價30,1.96,"20日,5日"
00896,中信綠能及電動車,1.41,5日
00898,國泰基因免疫革命,2.8,20日
00900,富邦特選高股息30,3.2776507955094334,60日
00901,永豐智能車供應鏈,0.89,5日
00904,新光臺灣半導體30,3.0579223236671553,"5日,60日"
00907,永豐優息存股,5.38,"20日,60日"
00910,第一金太空衛星,6.2,"20日,60日"
00912,中信臺灣智慧50,3.36,60日
00913,兆豐台灣晶圓製造,5.57,"5日,60日"
00915,凱基優選高股息30,2.661745981067299,5日
00916,國泰全球品牌50,2.54,5日
00917,中信特選金融,3.08,20日
00918,大華優利高填息30,1.54,5日
00919,群益台灣精選高息,0.95,5日
00920,富邦ESG綠色電力,4.15,20日
00922,國泰台灣領袖50,20.97,"20日,5日,60日"
00923,群益台ESG低碳50,0.9627897823892408,5日
00927,群益半導體收益,3.46,"20日,5日,60日"
00929,復華台灣科技優息,1.49,5日
00930,永豐ESG低碳高息,6.27,"20日,5日,60日"
00932,兆豐永續高息等權,3.54,60日
00935,野村臺灣新科技50,7.056770099345508,"20日,5日"
00936,台新永續高息中小,7.52,"20日,60日"
00943,兆豐電子高息等權,29.62,"120日,60日"
00947,台新臺灣IC設計,9.324714407039988,"20日,60日"
00951,台新日本半導體,2.5,20日
00954,中信日本半導體,3.06,20日
00956,中信日經高股息,3.5,60日
00960,野村全球航運龍頭,2.29,"20日,5日"
00962,台新AI優息動能,4.43,"20日,60日"
00980A,主動野村臺灣優選,4.503574027857173,"20日,60日"
00981A,主動統一台股增長,2.927464675507588,60日
00982A,主動群益台灣強棒,4.6292355065744415,"20日,5日,60日"
00984A,主動安聯台灣高息,1.6223558275420356,5日
00987A,主動台新優勢成長,6.56,"20日,5日,60日"
00988A,主動統一全球創新,6.306928600334503,"20日,60日"
00989A,主動摩根美國科技,5.9,"20日,60日"
00990A,主動元大AI新經濟,4.96,"20日,5日"
00992A,主動群益科技創新,8.909164469888337,"20日,5日,60日"
00994A,主動第一金台股優,5.28,"5日,60日"
00995A,主動中信台灣卓越,4.58,60日
00996A,主動兆豐台灣豐收,7.58,"20日,5日"
00997A,主動群益美國增長,6.0638174491959225,20日
00999A,主動野村臺灣高息,5.88,"20日,5日"
1210,大成,12.439833334417788,20日
1215,卜蜂,39.188146388282014,120日
1216,統一,34.08902415493814,120日
1227,佳格,6.734255216241444,20日
1301,台塑,31.13579139631479,"120日,5日,60日"
1303,南亞,36.40471762141288,"120日,20日,5日,60日"
1304,台聚,28.63,120日
1310,台苯,5.545654614459032,"20日,5日"
1313,聯成,6.261277382855206,5日
1314,中石化,9.44662427745851,5日
1319,東陽,9.238281060188118,20日
1326,台化,38.457993898320886,"120日,20日,5日,60日"
1337,再生-KY,25.95,120日
1340,勝悅-KY,26.33,120日
1341,富林-KY,79.9,120日
1342,八貫,32.17794677579498,"20日,5日,60日"
1402,遠東新,14.734483277470948,5日
1476,儒鴻,29.32054090590326,120日
1503,士電,30.549962100608962,120日
1514,亞力,15.76416066289529,5日
1519,華城,19.913105077558928,120日
1560,中砂,40.211939142405015,"120日,5日,60日"
1590,亞德客-KY,81.59139001311391,120日
1605,華新,16.694007852645786,"20日,60日"
1612,宏泰,18.74081645763276,120日
1617,榮星,19.43,120日
1626,艾美特-KY,43.8,120日
1709,和益,4.82,20日
1710,東聯,4.952913418544942,20日
1714,和桐,23.299037386207424,"120日,20日,60日"
1718,中纖,6.82,20日
1722,台肥,7.641830102040817,20日
1723,中碳,8.586509594077748,60日
1727,中華化,7.538437738720846,5日
1735,日勝化,51.179424880267234,120日
1802,台玻,8.236917149737721,"20日,5日,60日"
1806,冠軍,8.484095136147088,60日
1809,中釉,3.42,5日
2006,東和鋼鐵,18.42953286854947,120日
2014,中鴻,6.1060657048580165,20日
2027,大成鋼,23.266562427199318,"120日,20日,60日"
2029,盛餘,66.88461610311975,120日
2030,彰源,5.38,"20日,5日,60日"
2032,新鋼,4.21,"20日,60日"
2049,上銀,36.36955774948597,"120日,60日"
2059,川湖,25.133125560877673,120日
2103,台橡,23.473081844143586,"120日,20日,60日"
2115,六暉-KY,44.19287430208472,120日
2204,中華,17.382347318227694,120日
2206,三陽工業,6.727210388916437,"20日,5日"
2233,宇隆,7.34851129300184,60日
2239,英利-KY,75.31,120日
2241,艾姆勒,14.58,"20日,5日,60日"
2243,宏旭-KY,31.772525002163647,"120日,20日,5日,60日"
2301,光寶科,35.26147887875716,"120日,60日"
2303,聯電,33.874512122045665,120日
2305,全友,6.658898997522751,60日
2308,台達電,64.77232409469462,120日
2313,華通,24.59039206232407,120日
2316,楠梓電,36.40324342487427,"120日,20日,5日,60日"
2317,鴻海,40.97580237865172,"120日,20日,60日"
2323,中環,11.925762788410871,"20日,5日"
2324,仁寶,26.02526769659042,120日
2327,國巨*,56.23010835196712,"120日,60日"
2329,華泰,11.82901580584164,"20日,5日"
2330,台積電,70.51453665315613,120日
2337,旺宏,34.81428499379516,"120日,20日,5日,60日"
2338,光罩,6.861081643406577,"5日,60日"
2340,台亞,11.388632082196649,"20日,5日"
2344,華邦電,32.312333032959934,"120日,20日,60日"
2345,智邦,62.25323488967239,120日
2347,聯強,28.52017283345666,120日
2349,錸德,15.2,"20日,5日,60日"
2351,順德,17.54761424274763,"120日,20日,60日"
2356,英業達,18.429856007144163,"120日,60日"
2357,華碩,39.86417242128241,120日
2359,所羅門,4.001337957849585,5日
2360,致茂,62.62317724244256,120日
2363,矽統,9.131675081458816,"5日,60日"
2368,金像電,34.03670959387978,120日
2369,菱生,21.058254154412683,"120日,20日,5日,60日"
2373,震旦行,1.6681436244468826,5日
2376,技嘉,25.460427097397762,"120日,20日,60日"
2379,瑞昱,50.932392524182546,"120日,20日,5日,60日"
2382,廣達,27.13144175147566,"120日,60日"
2383,台光電,48.97033668515554,"120日,5日"
2385,群光,17.09820722490189,5日
2387,精元,9.67507918192973,20日
2388,威盛,15.23743858855281,5日
2390,云辰,4.13,20日
2393,億光,17.69309364309754,120日
2395,研華,35.78387640403867,"120日,60日"
2399,映泰,11.660022459292533,"20日,5日,60日"
2401,凌陽,17.404861876998645,"120日,20日,5日,60日"
2404,漢唐,30.928808695557546,"120日,20日"
2406,國碩,16.881709861135935,"20日,60日"
2408,南亞科,19.79104445298071,"120日,20日,5日,60日"
2409,友達,12.175122856576209,5日
2413,環科,8.659214819188563,"20日,60日"
2415,錩新,21.53,120日
2421,建準,30.308951337413895,120日
2425,承啟,10.8,5日
2426,鼎元,12.379398272221046,"20日,5日"
2428,興勤,19.453509550487592,"120日,60日"
2436,偉詮電,14.057784735786216,"20日,5日,60日"
2441,超豐,11.279309312512414,5日
2444,兆勁,4.77,"20日,60日"
2449,京元電子,29.94913261813083,"120日,20日,5日"
2454,聯發科,57.55184487866047,120日
2455,全新,45.57900887628702,"120日,5日,60日"
2457,飛宏,7.999512680220742,"5日,60日"
2458,義隆,24.140243071951808,"120日,60日"
2460,建通,1.5423640661938534,5日
2461,光群雷,8.22,"20日,60日"
2465,麗臺,4.03,60日
2467,志聖,22.160492973037194,120日
2471,資通,5.93,20日
2476,鉅祥,10.486364297091555,60日
