排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (萬元),2日 增減 (萬元),3日 增減 (萬元),5日 增減 (萬元),10日 增減 (萬元),1個月 增減 (萬元),3個月 增減 (萬元),半年 增減 (萬元),1年 增減 (萬元),今年 增減 (萬元)
1,3231,緯創,186.5,0.0,0.0,09/18,-561804.0,-912110.0,-915038.0,-796204,-463435.0,228011.0,1081401.0,630104.0,2112221.0,1354263.0
2,3008,大立光,6430.0,410.0,6.81,09/18,-50981.0,-190218.0,-497602.0,-694148,-977640.0,-2579966.0,-1299185.0,-2298076.0,-946579.0,-1484719.0
3,3036,文曄,205.5,1.5,0.74,09/18,-76507.0,-45131.0,-94392.0,-229420,-489121.0,-119957.0,-559393.0,450865.0,1061089.0,829867.0
4,0056,元大高股息,56.85,0.55,0.98,09/18,4951.0,-761.0,-198928.0,-201882,-245657.0,-307620.0,-515124.0,-550229.0,-218899.0,-791051.0
5,8299,群聯,2140.0,170.0,8.63,09/18,-91474.0,-107036.0,-119683.0,-193277,-394407.0,765584.0,1712354.0,2875820.0,3515223.0,3517748.0
6,2317,鴻海,250.5,0.0,0.0,09/18,26536.0,12958.0,66768.0,-174047,-274637.0,-136432.0,-589067.0,-2304556.0,-921817.0,-467562.0
7,6805,富世達,2295.0,205.0,9.81,09/18,-4064.0,-22035.0,-51398.0,-150242,-274378.0,-260990.0,-9060.0,37581.0,113061.0,75825.0
8,3037,欣興,981.0,41.0,4.36,09/18,-81263.0,-61602.0,-144747.0,-148187,-130312.0,-278475.0,-771122.0,-211630.0,-1226857.0,-226440.0
9,2330,台積電,2460.0,35.0,1.44,09/18,-16203.0,239389.0,-221134.0,-131852,-70736.0,-104853.0,981713.0,2822002.0,542680.0,3023004.0
10,4958,臻鼎-KY,473.0,-3.0,-0.63,09/18,-212902.0,-175164.0,-205311.0,-130927,-328361.0,2913.0,-400059.0,89884.0,-690044.0,107182.0
11,2382,廣達,343.0,-1.0,-0.29,09/18,-16024.0,-1811.0,-95059.0,-113864,-186790.0,-1599980.0,-5232943.0,-583577.0,-1417392.0,-1120239.0
12,1216,統一,75.0,-0.5,-0.66,09/18,-41513.0,-53259.0,-70902.0,-113185,-190405.0,-607144.0,-1014801.0,-714218.0,208430.0,-315359.0
13,3665,貿聯-KY,2210.0,200.0,9.95,09/18,-58515.0,-34682.0,-90153.0,-112816,-55906.0,-544111.0,1398145.0,1543284.0,1822198.0,861609.0
14,00662,富邦NASDAQ,120.5,1.3,1.09,09/18,-36251.0,-36597.0,-37142.0,-93590,-92092.0,-93298.0,-358912.0,-233623.0,80450.0,-60553.0
15,2379,瑞昱,727.0,12.0,1.68,09/18,-6260.0,-10820.0,-36257.0,-60673,-77693.0,-346633.0,-1092189.0,-607338.0,632859.0,258540.0
16,3702,大聯大,114.5,3.5,3.15,09/18,2790.0,2569.0,2984.0,-55657,-53429.0,-103374.0,-173354.0,-132701.0,-102179.0,-69890.0
17,6173,信昌電,314.0,10.5,3.46,09/18,-22059.0,-22989.0,-33425.0,-51702,-51705.0,-49983.0,-10765.0,-20477.0,-13391.0,-45897.0
18,2360,致茂,2290.0,205.0,9.83,09/18,16220.0,-22828.0,-42054.0,-51555,5610.0,-62613.0,-437466.0,-498659.0,-454377.0,-716336.0
19,1101,台泥,24.35,-0.1,-0.41,09/18,-23367.0,-25000.0,-24363.0,-49668,-140591.0,-1037639.0,-855788.0,-81840.0,-17036.0,176745.0
20,2345,智邦,1855.0,55.0,3.06,09/18,-1099.0,-15440.0,-9920.0,-45172,-69804.0,-119185.0,-171043.0,-161822.0,-339773.0,-345035.0
21,6510,精測,3520.0,320.0,10.0,09/18,-20080.0,-33026.0,-34977.0,-44071,43823.0,133684.0,125467.0,42410.0,-76837.0,-121564.0
22,3714,富采,67.4,1.9,2.9,09/18,-5242.0,-5235.0,-22532.0,-35172,-58446.0,-93252.0,-174053.0,37990.0,41446.0,37443.0
23,2308,台達電,1735.0,50.0,2.97,09/18,-40424.0,-12955.0,-10914.0,-33499,149095.0,-22697.0,-225699.0,1020890.0,756123.0,1152223.0
24,2834,臺企銀,18.35,-0.4,-2.13,09/18,-1819.0,-7526.0,-9177.0,-31656,-68419.0,-579512.0,-390380.0,-137804.0,-4415.0,8709.0
25,2059,川湖,12495.0,200.0,1.63,09/18,1249.0,2493.0,-4800.0,-28545,-49239.0,-536794.0,-592286.0,-834971.0,-904220.0,-1136119.0
26,2481,強茂,168.5,5.5,3.37,09/18,9778.0,17710.0,5966.0,-25678,86638.0,213125.0,219683.0,198515.0,108881.0,-23806.0
27,5876,上海商銀,49.45,-0.5,-1.0,09/18,1164.0,1830.0,-910.0,-25528,-81219.0,-103297.0,-197946.0,104458.0,101687.0,162044.0
28,6187,萬潤,1250.0,40.0,3.31,09/18,7826.0,6339.0,-4016.0,-23345,146.0,74587.0,14934.0,96192.0,-229080.0,-108624.0
29,2354,鴻準,65.7,-0.6,-0.9,09/18,4995.0,2518.0,-563.0,-23111,-43804.0,-140564.0,-275678.0,-94740.0,-19812.0,-75836.0
30,3042,晶技,184.5,6.0,3.36,09/18,-10591.0,-10151.0,-16787.0,-21637,4967.0,-17907.0,93739.0,160164.0,136457.0,85095.0
31,2880,華南金,47.65,-0.25,-0.52,09/18,13642.0,15998.0,16273.0,-21208,-87684.0,-226268.0,596853.0,1015394.0,1075782.0,996581.0
32,8021,尖點,460.0,10.0,2.22,09/18,-9797.0,-8821.0,-3520.0,-20882,-31781.0,69415.0,112716.0,70761.0,-20585.0,32786.0
33,6415,矽力*-KY,437.5,26.5,6.45,09/18,8718.0,4355.0,-5536.0,-20401,-10457.0,18856.0,-232887.0,-408680.0,-262204.0,-199162.0
34,2812,台中銀,19.35,-0.15,-0.77,09/18,3765.0,2177.0,2498.0,-19038,-36978.0,-65535.0,-155784.0,22350.0,97516.0,85571.0
35,3374,精材,444.5,15.5,3.61,09/18,8074.0,14481.0,10442.0,-14920,-51459.0,-227178.0,-67133.0,-20479.0,-220345.0,-123226.0
36,6182,合晶,116.0,5.5,4.98,09/18,-16131.0,-15814.0,-24523.0,-14909,-131.0,154354.0,350280.0,290562.0,368462.0,298434.0
37,3131,弘塑,2445.0,50.0,2.09,09/18,-2439.0,-3162.0,-8759.0,-12974,-9027.0,-16709.0,-67350.0,-135697.0,-91629.0,-122380.0
38,2301,光寶科,282.0,4.0,1.44,09/18,-2886.0,-6242.0,-9398.0,-12933,9051.0,-197282.0,-787630.0,-1283951.0,-1074360.0,-460121.0
39,1513,中興電,167.0,2.0,1.21,09/18,-10157.0,-12119.0,-11907.0,-12020,-42637.0,-144870.0,-226033.0,172826.0,193386.0,82242.0
40,5536,聖暉*,888.0,63.0,7.64,09/18,-2769.0,-3693.0,-3946.0,-11619,-17107.0,-51445.0,-312136.0,-465098.0,-44311.0,-310687.0
41,1504,東元,69.5,-1.4,-1.97,09/18,-7617.0,-4429.0,-7538.0,-11407,-12902.0,-137419.0,-158796.0,-77251.0,409730.0,154427.0
42,2441,超豐,123.5,5.0,4.22,09/18,-3658.0,-3085.0,-2911.0,-10528,-11838.0,-50232.0,-204334.0,-88857.0,3795.0,-120859.0
43,6257,矽格,244.5,22.0,9.89,09/18,1744.0,3233.0,-6738.0,-9432,22671.0,136109.0,30444.0,-70515.0,28077.0,-26365.0
44,00772B,中信高評級公司債,32.28,0.17,0.53,09/18,0.0,-1973.0,-1973.0,-8364,-8364.0,-13100.0,-23179.0,-17432.0,-8642.0,-3070.0
45,6919,康霈*,85.8,2.9,3.5,09/18,0.0,-8246.0,-8246.0,-8246,-9812.0,-73047.0,-134900.0,-38356.0,4151.0,4151.0
46,1711,永光,39.4,-0.2,-0.51,09/18,426.0,-150.0,-6804.0,-7869,-13600.0,-31081.0,-40769.0,-26440.0,-23660.0,-24698.0
47,3680,家登,533.0,6.0,1.14,09/18,-7378.0,-6905.0,-7208.0,-7814,-6085.0,-18852.0,-14010.0,-175426.0,-231549.0,-227560.0
48,2324,仁寶,37.7,0.3,0.8,09/18,7709.0,4946.0,-5759.0,-7735,-7080.0,-143622.0,-509016.0,-1600965.0,-591153.0,-1221722.0
