排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00991A,主動復華未來50,17.36,-0.38,-2.14,54896,09/11,-1992,-3071,-3152,-11183,-48518,-82713.0,43553.0,67184.0,,33710.0
2,00407A,主動凱基台灣,9.55,-0.13,-1.34,29329,09/11,10,-7951,-7446,-7379,-8203,-10689.0,,,,
3,00632R,元大台灣50反1,9.91,0.18,1.85,227442,09/11,-3307,-9767,-6996,-7146,-14382,1895.0,1341.0,30303.0,37442.0,53093.0
4,1314,中石化,8.12,-0.01,-0.12,8416,09/11,110,333,-384,-5529,-8649,-9417.0,10526.0,8575.0,12860.0,8592.0
5,6770,力積電,70.7,-2.8,-3.81,131561,09/11,-2433,505,-205,-4769,-3954,-4506.0,-4025.0,17002.0,97063.0,37307.0
6,2489,瑞軒,36.9,-1.7,-4.4,12151,09/11,-1077,-1119,-1392,-3610,-2494,2529.0,-22374.0,-4682.0,15271.0,18659.0
7,2610,華航,20.4,0.2,0.99,13188,09/11,-694,-734,-1759,-3522,-4732,-9188.0,-7290.0,-9658.0,-9814.0,-11556.0
8,00403A,主動統一升級50,10.17,-0.17,-1.64,133779,09/11,604,-119,-1229,-3342,-3488,-21220.0,-46619.0,,,
9,2408,南亞科,493.0,-22.0,-4.27,38482,09/11,-513,355,612,-3296,1781,-22321.0,-27509.0,-42264.0,3742.0,-85712.0
10,00400A,主動國泰動能高息,14.8,-0.21,-1.4,39736,09/11,-92,-957,-1073,-2736,-1212,-802.0,-2566.0,,,
11,2103,台橡,25.75,-0.1,-0.39,2540,09/11,-246,-940,-482,-2562,-2027,-2748.0,-201.0,175.0,6657.0,6450.0
12,3711,日月光投控,618.0,-32.0,-4.92,22696,09/11,566,1,-720,-2458,-2037,-2371.0,2268.0,6104.0,3607.0,1202.0
13,1714,和桐,15.35,-1.15,-6.97,19763,09/11,-2417,-2583,-2638,-2371,1018,1950.0,-1955.0,13443.0,12917.0,13750.0
14,8096,擎亞,90.7,-1.1,-1.2,3667,09/11,-133,-1588,-1743,-2133,-2874,-5989.0,-4288.0,267.0,7328.0,8433.0
15,3094,聯傑,40.9,-1.0,-2.39,2294,09/11,-134,-175,-86,-1985,554,1064.0,1258.0,2019.0,2170.0,2416.0
16,2449,京元電子,263.0,-8.5,-3.13,17760,09/11,-62,-429,-561,-1973,1698,4253.0,-613.0,12061.0,1786.0,6603.0
17,4707,磐亞,26.15,-0.6,-2.24,2066,09/11,-16,49,-1226,-1870,-1680,-1786.0,1935.0,10599.0,10527.0,10527.0
18,2801,彰銀,27.9,1.05,3.91,38087,09/11,-2407,-2180,-3141,-1817,-964,-1256.0,-8315.0,-3655.0,-387.0,-535.0
19,2344,華邦電,171.5,-8.0,-4.46,74789,09/11,872,746,8631,-1807,1141,-14079.0,-6238.0,-4646.0,26048.0,-35310.0
20,6182,合晶,104.5,-4.0,-3.69,21669,09/11,-1634,-2149,-2323,-1740,-1901,2885.0,20511.0,50460.0,56929.0,51991.0
21,2002,中鋼,18.9,-0.2,-1.05,26834,09/11,80,-1637,-1664,-1707,-5593,-2418.0,-6940.0,10130.0,15267.0,11888.0
22,8039,台虹,272.0,-3.0,-1.09,22100,09/11,486,-305,-1705,-1673,-4790,-558.0,5326.0,4220.0,4662.0,3525.0
23,2834,臺企銀,18.0,0.1,0.56,38854,09/11,-212,-1050,-1605,-1633,-2439,-3232.0,13849.0,17560.0,16246.0,19254.0
24,00715L,期街口布蘭特正2,70.65,7.65,12.1,14497,09/11,-1158,-1492,-1748,-1627,-2536,-5163.0,-11145.0,-15968.0,-49495.0,-38806.0
25,4958,臻鼎-KY,495.0,0.5,0.1,18747,09/11,-546,226,390,-1592,2420,1730.0,8294.0,17346.0,17947.0,23640.0
26,2603,長榮,234.5,3.5,1.52,8626,09/11,-263,-357,-1262,-1579,-1365,-4277.0,-2155.0,-6022.0,-7019.0,-7619.0
27,1312,國喬,14.35,-0.6,-4.01,24433,09/11,734,-1426,-2424,-1510,-4729,1332.0,25404.0,21624.0,22710.0,25503.0
28,2455,全新,515.0,-17.0,-3.2,1842,09/11,-95,-227,-483,-1462,-503,-3349.0,-1694.0,-2222.0,3361.0,797.0
29,00992A,主動群益科技創新,17.87,-0.29,-1.6,30658,09/11,-115,-834,-1249,-1452,-4094,-5174.0,-10865.0,9083.0,,11171.0
30,2301,光寶科,277.0,-14.0,-4.81,21495,09/11,-2071,-2310,-2277,-1339,-4204,2629.0,1145.0,-5603.0,-1277.0,-3254.0
31,00686R,群益臺灣加權反1,0.97,0.0,0.0,7219,09/11,-618,-857,-822,-1286,-4188,154.0,1107.0,-3295.0,-1992.0,-3791.0
32,4147,中裕,59.8,-1.8,-2.92,838,09/11,-1204,-1291,-1205,-1255,-1318,-1301.0,1216.0,2590.0,3708.0,2275.0
33,2354,鴻準,65.7,0.7,1.08,18151,09/11,-251,-687,-911,-1237,-2313,-2758.0,360.0,-1410.0,-7420.0,-5009.0
34,3211,順達,362.0,-12.0,-3.21,1804,09/11,-62,-139,-775,-1205,-1392,-4046.0,-1849.0,1691.0,-1565.0,3376.0
35,2027,大成鋼,46.5,-1.7,-3.53,20851,09/11,-490,-1072,-1710,-1171,-2231,-3819.0,-10259.0,-7384.0,-11967.0,-11298.0
36,1711,永光,38.45,-0.6,-1.54,2396,09/11,-269,-506,-706,-1116,-1447,1967.0,-4476.0,-9672.0,2831.0,4048.0
37,3037,欣興,977.0,-17.0,-1.71,11446,09/11,-36,5,-445,-1112,-1272,-4754.0,-1145.0,-2160.0,5654.0,2553.0
38,1326,台化,70.2,-1.1,-1.54,18557,09/11,-822,-542,-1874,-1099,-7325,-10269.0,8568.0,368.0,169.0,253.0
39,1303,南亞,234.5,-9.5,-3.89,48646,09/11,-936,-648,-578,-1078,-7841,-14970.0,9489.0,-9818.0,4784.0,-13478.0
40,2426,鼎元,97.1,1.0,1.04,50681,09/11,-602,-1006,-1779,-1053,-2528,10334.0,6873.0,15473.0,21341.0,21172.0
41,009802,富邦旗艦50,19.92,-0.35,-1.73,6116,09/11,-14,-272,-355,-1052,-276,965.0,35.0,1600.0,239.0,1514.0
42,2534,宏盛,16.75,-0.05,-0.3,142,09/11,-1,-13,-13,-1048,-1024,-4453.0,-4348.0,-4078.0,-938.0,-2676.0
43,4306,炎洲,14.7,-0.2,-1.34,1649,09/11,-891,-874,-894,-934,-705,-123.0,-31.0,823.0,554.0,694.0
44,2030,彰源,23.5,-0.15,-0.63,2375,09/11,-186,-331,-263,-910,-1130,-1606.0,700.0,1019.0,1807.0,1302.0
45,2359,所羅門,128.0,-2.0,-1.54,2493,09/11,5,-247,-289,-898,-736,-357.0,415.0,340.0,-2688.0,-345.0
46,2618,長榮航,42.35,0.55,1.32,17080,09/11,-953,-856,-909,-855,-2247,-10985.0,-22694.0,-21385.0,-20822.0,-25633.0
47,1710,東聯,16.0,0.05,0.31,3322,09/11,-315,-129,-358,-850,-830,-822.0,5199.0,6475.0,6648.0,6515.0
48,2889,國票金,16.75,0.2,1.21,17403,09/11,-168,-81,-1073,-830,-39,115.0,604.0,2087.0,207.0,1770.0
