排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00962,台新AI優息動能,14.9,0.16,1.09,09/17,0.0,0.0,0.0,469.0,469.0,438.0,486.0,352.0,10.4,362.0
2,0055,元大MSCI金融,50.85,0.55,1.09,09/17,5.56,35.8,35.8,176.0,260.0,260.0,307.0,472.0,197.0,636.0
3,7610,聯友金屬-創,1770.0,40.0,2.31,09/17,25.4,314.0,200.0,157.0,193.0,116.0,236.0,,,
4,4556,旭然,82.8,1.4,1.72,09/17,21.1,72.3,132.0,138.0,143.0,273.0,296.0,1445.0,2389.0,2389.0
5,3661,世芯-KY,3295.0,-50.0,-1.49,09/17,15.6,23.2,38.3,138.0,360.0,66.7,-57.8,-72.2,-41.1,-31.9
6,00915,凱基優選高股息30,33.03,0.44,1.35,09/17,0.0,0.0,83.7,116.0,106.0,99.4,44.5,-0.26,-21.6,11.8
7,7769,鴻勁,6135.0,10.0,0.16,09/17,30.3,45.4,68.8,110.0,85.3,83.5,-14.5,38.0,,
8,00998A,主動復華金融股息,17.3,-0.06,-0.35,09/17,0.0,76.0,76.0,108.0,165.0,165.0,20.8,,,
9,009828,中信台日韓PCB,9.18,-0.18,-1.92,09/17,60.3,69.8,82.1,101.0,3674.0,,,,,
10,6722,輝創,32.4,-0.1,-0.31,09/17,0.0,0.0,14.3,100.0,300.0,,,,,
11,1815,富喬,112.0,-6.5,-5.49,09/17,23.3,55.9,86.0,99.8,13.1,-66.3,-68.8,-33.5,-54.1,-27.4
12,1709,和益,42.95,3.9,9.99,09/17,34.2,42.9,52.0,95.4,139.0,165.0,214.0,305.0,229.0,299.0
13,6861,睿生光電,209.0,-14.0,-6.28,09/17,7.78,26.3,43.1,93.2,69.1,47.7,159.0,214.0,312.0,51.3
