股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,3.08,20日
0050,元大台灣50,6.513776888444222,"5日,60日,20日"
0057,富邦摩台,6.81,"20日,120日"
00631L,元大台灣50正2,0.6544152084382706,5日
00634R,富邦上証反1,8.93,"5日,120日,60日,20日"
00638R,元大滬深300反1,1.76,20日
00639,富邦深100,1.8359292501151283,5日
00640L,富邦日本正2,1.93,"5日,20日"
00642U,期元大S&P石油,5.13,120日
00643,群益深証中小,15.59,120日
00647L,元大S&P500正2,5.4143890274314215,"5日,20日"
00657,國泰日經225,7.48,5日
00661,元大日經225,4.128537886872999,"5日,120日,60日,20日"
00666R,富邦恒生國企反1,8.34,120日
00668,國泰美國道瓊,2.52,5日
00674R,期元大S&P黃金反1,7.84,"5日,120日,60日,20日"
00678,群益那斯達克生技,6.8,"20日,60日"
00681R,元大美債20反1,20.59,"5日,120日,60日,20日"
00683L,期元大美元指正2,18.53,"120日,60日"
00689R,國泰20年美債反1,40.94,"5日,120日,60日,20日"
00693U,期街口S&P黃豆,2.2,20日
00712,復華富時不動產,0.62,5日
00714,群益道瓊美國地產,5.59,"5日,120日,60日,20日"
00715L,期街口布蘭特正2,3.91,5日
00717,富邦美國特別股,2.91,60日
00730,富邦臺灣優質高息,4.693792659368963,"5日,120日,60日,20日"
00731,復華富時高息低波,8.930650406504066,"5日,120日,60日"
00733,富邦臺灣中小,6.47488036017008,"120日,60日"
00735,國泰臺韓科技,6.913651712305331,120日
00736,國泰新興市場,17.71,20日
00753L,中信中國50正2,1.32,5日
00763U,期街口道瓊銅,3.91,20日
00783,富邦中証500,5.59,"5日,120日"
00830,國泰費城半導體,3.3529789497964924,"5日,60日,20日"
00852L,國泰美國道瓊正2,6.33,5日
00865B,國泰US短期公債,2.37,"5日,20日"
00875,國泰網路資安,4.23,"5日,60日,20日"
00894,中信小資高價30,2.45,5日
00897,富邦基因免疫生技,4.55,"5日,120日,60日,20日"
00898,國泰基因免疫革命,3.2,"5日,20日"
00900,富邦特選高股息30,2.8606134110618897,"5日,60日"
00904,新光臺灣半導體30,2.8271030351626063,"20日,120日,60日"
00907,永豐優息存股,5.16,"5日,120日,60日,20日"
00908,富邦入息REITs+,4.4,"20日,60日"
00909,國泰數位支付服務,3.87,5日
00910,第一金太空衛星,6.08,"5日,120日,60日,20日"
00912,中信臺灣智慧50,3.89,"5日,120日,60日,20日"
00915,凱基優選高股息30,3.567876087686275,"120日,60日"
00917,中信特選金融,3.36,"5日,60日,20日"
00920,富邦ESG綠色電力,4.78,"5日,60日"
00921,兆豐龍頭等權重,3.82,120日
00922,國泰台灣領袖50,20.1,"5日,120日,60日,20日"
00927,群益半導體收益,3.07,"20日,120日,60日"
00930,永豐ESG低碳高息,5.52,"5日,120日,60日"
00932,兆豐永續高息等權,4.01,"5日,120日,60日"
00935,野村臺灣新科技50,5.722305753554129,120日
00936,台新永續高息中小,9.39,"20日,120日,60日"
00941,中信上游半導體,1.28,5日
00943,兆豐電子高息等權,30.6,"20日,120日,60日"
00944,野村趨勢動能高息,3.21,"5日,60日,20日"
00945B,凱基美國非投等債,7.811559536107227,"5日,120日,60日,20日"
00947,台新臺灣IC設計,7.15973568106047,"20日,120日,60日"
00949,復華日本龍頭,1.48,5日
00951,台新日本半導體,2.11,20日
00953B,群益優選非投等債,2.5872563617989464,"5日,20日"
00954,中信日本半導體,2.6,"5日,20日"
00960,野村全球航運龍頭,1.59,5日
00962,台新AI優息動能,5.98,"5日,120日,60日,20日"
00971,野村美國研發龍頭,3.24,"20日,120日,60日"
00972,野村日本動能高息,17.63,"5日,120日"
00980A,主動野村臺灣優選,4.460412979749537,"20日,120日,60日"
00982A,主動群益台灣強棒,3.4166438363579283,"20日,120日,60日"
00982D,主動富邦動態入息,8.69,120日
00983D,主動富邦複合收益,3.25,5日
00985B,群益ESG投等債0-5,2.01,"5日,20日"
00987A,主動台新優勢成長,3.52,60日
00988A,主動統一全球創新,5.694841739397215,"5日,120日,60日,20日"
00992A,主動群益科技創新,6.11809463494074,"20日,60日"
00995A,主動中信台灣卓越,4.4,"20日,60日"
00996A,主動兆豐台灣豐收,3.9,"5日,20日"
00997A,主動群益美國增長,5.404968885509212,"5日,20日"
00999A,主動野村臺灣高息,4.35,20日
1227,佳格,6.204692331911795,5日
1301,台塑,30.624592522506926,120日
1303,南亞,35.70338491697849,"5日,120日,60日,20日"
1307,三芳,8.190994956273059,"5日,20日"
1319,東陽,8.914513499684826,5日
1325,恆大,1.71,5日
1326,台化,37.92860408004049,"120日,60日"
1342,八貫,30.67794677579498,"5日,120日,60日"
1409,新纖,14.307515792615144,"20日,120日"
1436,華友聯,6.3688434108991885,"20日,60日"
1449,佳和,6.97,5日
1516,川飛,5.7,120日
1524,耿鼎,1.92,5日
1528,恩德,4.073869106417674,"5日,120日"
1540,喬福,2.56,5日
1560,中砂,39.51611005077749,"120日,60日"
1563,巧新,4.71,"5日,120日,60日,20日"
1582,信錦,7.112222962384803,"20日,60日"
1590,亞德客-KY,81.38012101320122,120日
1605,華新,15.885624302947322,"5日,120日,60日,20日"
1611,中電,10.470045548100465,5日
1708,東鹼,15.607349149945998,"120日,60日"
1710,東聯,5.042913418544942,5日
1714,和桐,22.399037386207425,"5日,120日,60日,20日"
1718,中纖,6.63,5日
1723,中碳,8.531605041829517,60日
1732,毛寶,2.47,5日
1735,日勝化,51.31043103795227,5日
1806,冠軍,8.474095136147088,60日
1904,正隆,9.439851295724363,5日
2027,大成鋼,23.06934135462572,"5日,60日,20日"
2030,彰源,4.28,20日
2031,新光鋼,8.728315699041392,5日
2032,新鋼,3.78,"5日,120日,60日,20日"
2034,允強,3.93,5日
2049,上銀,36.63559722395268,"20日,120日,60日"
2072,世紀風電,2.6998958333333336,5日
2103,台橡,22.923445167838334,"5日,20日"
2233,宇隆,8.54851129300184,"5日,120日,60日"
2241,艾姆勒,10.34,"5日,20日"
2243,宏旭-KY,29.06540794339103,"5日,120日,60日,20日"
2301,光寶科,35.73716045414852,"120日,60日"
2302,麗正,2.9330065624659865,5日
2303,聯電,34.61385159401086,"120日,60日"
2305,全友,6.319871472460821,"5日,120日,60日,20日"
2312,金寶,10.395193559072773,20日
2316,楠梓電,35.033243424874264,"5日,120日,60日,20日"
2317,鴻海,41.46945643178589,"20日,120日,60日"
2327,國巨*,56.62643622062881,"120日,60日"
2332,友訊,11.833393484237616,"5日,20日"
2337,旺宏,33.00217973127481,"5日,120日,60日,20日"
2342,茂矽,6.91,"5日,120日,60日,20日"
2344,華邦電,31.854531552794533,"20日,120日,60日"
2347,聯強,28.765402700501205,60日
2349,錸德,15.11,"5日,120日,60日,20日"
2351,順德,16.379755814597573,"120日,60日"
2355,敬鵬,14.639288935203329,120日
2356,英業達,19.22104617422308,"20日,120日,60日"
2357,華碩,40.95940045259286,5日
2363,矽統,8.565849704824574,"120日,60日"
2365,昆盈,2.72,60日
2368,金像電,34.11458485452368,5日
2369,菱生,17.898254154412683,"20日,60日"
2375,凱美,13.898987810794306,"5日,120日,20日"
2376,技嘉,26.548128059404767,"5日,120日,60日,20日"
