Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,4821,45592059,3029,28647900,1792,16944160,3608,33952270,3788,35608779,-180,-1656509
1,臺股期貨,投信,1668,15793103,2516,23696819,-848,-7903716,77729,730007669,3131,29403221,74598,700604448
1,臺股期貨,外資,30614,289540610,33385,315860483,-2771,-26319873,10316,96913020,92578,869613753,-82262,-772700733
2,電子期貨,自營商,31,371832,41,492127,-10,-120295,7,83435,186,2214330,-179,-2130895
2,電子期貨,投信,6,71502,2,23796,4,47706,177,2107185,0,0,177,2107185
2,電子期貨,外資,62,744500,52,623925,10,120575,55,654775,187,2226235,-132,-1571460
3,金融期貨,自營商,43,152781,29,102873,14,49908,82,291756,92,327336,-10,-35580
3,金融期貨,投信,0,0,0,0,0,0,34,120972,0,0,34,120972
3,金融期貨,外資,135,478903,118,418653,17,60250,152,540816,139,494562,13,46254
4,小型臺指期貨,自營商,6023,14256994,6068,14367369,-45,-110376,3349,7871625,5882,13846673,-2533,-5975048
4,小型臺指期貨,投信,2,4740,5,11765,-3,-7025,104,244184,154,361554,-50,-117370
4,小型臺指期貨,外資,56695,134159541,61018,144385099,-4323,-10225558,2208,5185820,3932,9232244,-1724,-4046424
5,微型臺指期貨,自營商,9425,4471382,17486,8280479,-8061,-3809097,3606,1697174,38625,18167496,-35019,-16470322
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,72468,34304103,84926,40191795,-12458,-5887692,15254,7162699,515,241947,14739,6920752
6,小型電子期貨,自營商,113,169807,166,249120,-53,-79313,206,306585,372,553607,-166,-247022
6,小型電子期貨,投信,0,0,0,0,0,0,77,114586,0,0,77,114586
6,小型電子期貨,外資,421,632064,409,614318,12,17746,34,50596,17,25298,17,25298
7,小型金融期貨,自營商,9,8000,23,20421,-14,-12421,227,201917,41,36470,186,165447
7,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
7,小型金融期貨,外資,88,77987,78,69164,10,8823,5,4448,24,21348,-19,-16900
8,股票期貨,自營商,50469,26715385,50097,25252599,372,1462786,99433,38305033,302061,204506973,-202628,-166201940
8,股票期貨,投信,12,10784,14,12220,-2,-1436,4009,8189994,200,32853,3809,8157141
8,股票期貨,外資,310504,182444186,327037,188599854,-16533,-6155669,194186,159990657,659617,400966750,-465431,-240976093
9,ETF期貨,自營商,2960,1624528,3560,1584714,-600,39814,15842,6004557,38145,25880435,-22303,-19875878
9,ETF期貨,投信,0,0,0,0,0,0,11326,11416000,45,18239,11281,11397761
9,ETF期貨,外資,3798,2810659,4481,3163314,-683,-352655,13369,10160391,2793,1741489,10576,8418902
10,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
10,櫃買指數期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,自營商,84,14005,96,16009,-12,-2004,269,44841,30,4998,239,39843
11,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
11,非金電期貨,外資,40,6671,39,6500,1,171,78,12994,43,7163,35,5831
12,富櫃200期貨,自營商,5,4750,6,5700,-1,-950,8,7600,10,9501,-2,-1901
12,富櫃200期貨,投信,0,0,0,0,0,0,29,27551,0,0,29,27551
12,富櫃200期貨,外資,0,0,0,0,0,0,0,0,2,1900,-2,-1900
13,臺灣中型100期貨,自營商,222,80383,174,62909,48,17475,452,162840,234,84260,218,78580
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,6,2175,22,7957,-16,-5782,0,0,0,0,0,0
14,臺灣永續期貨,自營商,55,145666,55,145666,0,0,30,79529,30,79529,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,6,1293,-6,-1293
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,自營商,13,10647,15,12264,-2,-1617,42,34343,44,35984,-2,-1641
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,自營商,0,0,0,0,0,0,1,208,14,2917,-13,-2709
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,211,170577,189,152527,22,18050,65,52360,0,0,65,52360
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,184,148406,213,172172,-29,-23766,0,0,201,162159,-201,-162159
19,美國標普500期貨,自營商,0,0,0,0,0,0,34,52425,35,54439,-1,-2014
19,美國標普500期貨,投信,0,0,0,0,0,0,1,1542,0,0,1,1542
19,美國標普500期貨,外資,1,1542,0,0,1,1542,44,68087,112,172693,-68,-104606
20,美國那斯達克100期貨,自營商,63,93449,48,71276,15,22173,21,31190,193,288144,-172,-256954
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2971,0,0,2,2971
20,美國那斯達克100期貨,外資,157,233129,129,191606,28,41523,33,49543,515,766686,-482,-717143
21,美國道瓊期貨,自營商,16,17096,3,3187,13,13909,4,4282,3,3186,1,1096
21,美國道瓊期貨,投信,0,0,0,0,0,0,1,1062,0,0,1,1062
21,美國道瓊期貨,外資,130,138305,156,166103,-26,-27798,170,180666,204,216719,-34,-36053
22,美國費城半導體期貨,自營商,0,0,0,0,0,0,0,0,508,485773,-508,-485773
22,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
22,美國費城半導體期貨,外資,27,25785,16,15387,11,10398,378,361428,132,126528,246,234900
23,英國富時100期貨,自營商,45,24396,0,0,45,24396,0,0,34,18414,-34,-18414
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,1,543,46,24937,-45,-24394,19,10287,13,7082,6,3205
期貨 小計,期貨 小計,自營商,74608,93923737,81085,79467140,-6477,14456598,127286,89183970,390333,302210537,-263047,-213026567
期貨 小計,期貨 小計,投信,1688,15880129,2537,23744600,-849,-7864471,93489,752233716,3530,29815867,89959,722417849
期貨 小計,期貨 小計,外資,475331,645749109,512125,694511267,-36794,-48762159,236301,281346227,761024,1286024556,-524723,-1004678329
期貨合計,期貨合計,期貨合計,551627,755552975,595747,797723007,-44120,-42170032,457076,1122763913,1154887,1618050960,-697811,-495287047
