股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-56.56320816637449,"5日衰退,30日衰退,10日衰退,20日衰退",-2.149339610525182
00401A,主動摩根台灣鑫收,-8.856794829878595,"5日衰退,30日衰退,10日衰退,20日衰退",-4.886002511646358
00402A,主動安聯美國科技,3.697204449978636,10日衰退,-1.0872704458097893
00403A,主動統一升級50,-38.312508560488695,10日衰退,-1.7889164444401615
00404A,主動聯博動能50,-26.672901581492614,"5日衰退,10日衰退",-4.270821214897971
00405A,主動富邦台灣龍耀,-57.50728467334434,"5日衰退,10日衰退",-2.8150732191231995
00406A,主動中信台灣收益,-68.81527565004276,"5日衰退,30日衰退,10日衰退,20日衰退",-3.4219713000324816
00407A,主動凱基台灣,-61.92794228389332,5日衰退,-0.774082879203533
00410A,主動永豐科技趨勢,97.13439242773087,"5日衰退,10日衰退,20日衰退",-15.090915447533405
0050,元大台灣50,-8.721161413843888,"5日衰退,30日衰退,10日衰退",-1.2648972923552488
0052,富邦科技,-61.90997636292836,10日衰退,-2.0484830397402405
0053,元大電子,-11.49989587505006,5日衰退,-1.23364637565078
0055,元大MSCI金融,-7.1425848749025445,"5日衰退,30日衰退,10日衰退,20日衰退",-2.585715264488389
0057,富邦摩台,-10.831054354944335,"10日衰退,30日衰退,20日衰退",-1.1120563195808764
00632R,元大台灣50反1,-22.147876486534958,"5日衰退,30日衰退,10日衰退,20日衰退",-1.5279671751520816
00633L,富邦上証正2,51.35692162304823,"10日衰退,30日衰退,20日衰退",-2.564758988083085
00634R,富邦上証反1,13.16570493030218,10日衰退,-0.7841593168867771
00635U,期元大S&P黃金,-58.80338869548869,"5日衰退,10日衰退,20日衰退",-11.181031232164159
00637L,元大滬深300正2,71.0374440202082,"20日衰退,30日衰退",-4.9689293927824565
00640L,富邦日本正2,74.27501012618788,5日衰退,-1.1644383860414393
00641R,富邦日本反1,-21.62335137741349,"20日衰退,30日衰退",-2.116070860313016
00643,群益深証中小,62.816473801084086,20日衰退,-1.2337107430037406
00646,元大S&P500,-23.18948522035041,"5日衰退,30日衰退,10日衰退,20日衰退",-1.5948621747391343
00648R,元大S&P500反1,11.123291937654184,30日衰退,-1.8241624294560168
00652,富邦印度,11.02268288686819,10日衰退,-0.9309384559221705
00653L,富邦印度正2,31.882733472835774,10日衰退,-1.2158690788317656
00655L,國泰中國A50正2,56.32174747230754,"20日衰退,30日衰退",-3.2409972738879773
00656R,國泰中國A50反1,8.800656285307266,"10日衰退,30日衰退,20日衰退",-4.551091025200176
00662,富邦NASDAQ,-31.33641014704576,"10日衰退,30日衰退,20日衰退",-1.0765577465117069
00664R,國泰臺灣加權反1,-10.041694203431026,"10日衰退,30日衰退,20日衰退",-3.3432201077796275
00666R,富邦恒生國企反1,-4.539020125371165,"5日衰退,30日衰退,10日衰退,20日衰退",-0.7235638516069063
00668,國泰美國道瓊,-12.232039289055193,20日衰退,-24.573907896036104
00673R,期元大S&P原油反1,-57.46057100508812,"5日衰退,30日衰退,10日衰退,20日衰退",-9.0981587215391
00676R,富邦臺灣加權反1,-33.327407703045644,"5日衰退,30日衰退,10日衰退,20日衰退",-1.6176806786617561
00678,群益那斯達克生技,-18.511979166666663,"5日衰退,30日衰退,10日衰退,20日衰退",-7.504538397779761
00686R,群益臺灣加權反1,-41.86207024141696,"5日衰退,30日衰退,10日衰退,20日衰退",-0.82439693897701
00700,富邦恒生國企,32.89175655817152,20日衰退,-3.283983086798891
00712,復華富時不動產,-23.997574143246197,"5日衰退,30日衰退,10日衰退,20日衰退",-2.289266415122867
00714,群益道瓊美國地產,5.432629690536702,"10日衰退,30日衰退,20日衰退",-5.34971283568915
00728,第一金工業30,24.27009943434036,"10日衰退,30日衰退",-0.7709580381052383
00735,國泰臺韓科技,-59.05487866164674,5日衰退,-0.9860910472383537
00738U,期元大道瓊白銀,-55.66678475965927,10日衰退,-1.6646322538709697
00739,元大MSCI A股,14.672842164238835,10日衰退,-1.1185423209081566
