股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-49.24444330282085,30日衰退,-6.152441785422901
00401A,主動摩根台灣鑫收,-2.1114912592159394,"20日衰退,5日衰退,10日衰退,30日衰退",-1.8574148962867492
00403A,主動統一升級50,-35.74876758381268,30日衰退,-1.719794866424401
00405A,主動富邦台灣龍耀,-54.766032393249525,30日衰退,-9.045451728584318
00406A,主動中信台灣收益,-55.8784451976198,"20日衰退,30日衰退",-20.58373900529036
00407A,主動凱基台灣,-60.95695294280423,30日衰退,-3.1662446304074834
0050,元大台灣50,-7.258087000602962,"20日衰退,30日衰退",-1.1796701431676366
0051,元大中型100,-5.264281632653061,30日衰退,-1.4336979591836734
0053,元大電子,-13.298319970845482,30日衰退,-2.4339905247813416
0056,元大高股息,-2.2587500354421497,30日衰退,-3.3845013800198522
0057,富邦摩台,-9.265559921414539,"20日衰退,30日衰退",-4.871565160445319
00631L,元大台灣50正2,-51.68824091950695,30日衰退,-4.692121345792351
00632R,元大台灣50反1,-20.875750828273517,"20日衰退,5日衰退,10日衰退,30日衰退",-9.25288122506434
00634R,富邦上証反1,15.995330563903128,30日衰退,-3.075428704761169
00637L,元大滬深300正2,74.06763376824733,5日衰退,-1.1780146472946882
00641R,富邦日本反1,-24.861906176158165,"20日衰退,5日衰退,10日衰退,30日衰退",-4.806465724438212
00643,群益深証中小,63.40641063128422,5日衰退,-0.32177206460423236
00646,元大S&P500,-20.05000388851788,"20日衰退,5日衰退,10日衰退,30日衰退",-1.2782877595954396
00648R,元大S&P500反1,9.101807299843014,"20日衰退,5日衰退,10日衰退,30日衰退",-0.5921975388212903
00650L,復華香港正2,42.722057385258935,5日衰退,-1.8313248492704162
00651R,復華香港反1,47.20304485586481,30日衰退,-2.326989314115309
00655L,國泰中國A50正2,58.0470613202664,5日衰退,-0.6030880982780644
00661,元大日經225,-4.772939167556031,"20日衰退,10日衰退",-0.6222774813233745
00662,富邦NASDAQ,-30.485002388065713,"20日衰退,5日衰退,10日衰退,30日衰退",-0.7044522379586056
00664R,國泰臺灣加權反1,-3.3961178180408873,"20日衰退,5日衰退,10日衰退",-6.869058117056655
00665L,富邦恒生國企正2,9.982797427652734,"5日衰退,10日衰退",-2.209660983147698
00666R,富邦恒生國企反1,5.8573673413566745,"20日衰退,10日衰退,30日衰退",-6.07229759299781
00670L,富邦NASDAQ正2,-17.328559854818845,"20日衰退,30日衰退",-1.2056567595325838
00671R,富邦NASDAQ反1,26.396230184516345,5日衰退,-1.0374058528402834
00673R,期元大S&P原油反1,-42.611610662450566,"20日衰退,5日衰退,10日衰退,30日衰退",-5.210707168882131
00674R,期元大S&P黃金反1,121.91669409750509,5日衰退,-0.8368991703056707
00676R,富邦臺灣加權反1,-33.610281505176026,"20日衰退,5日衰退,10日衰退,30日衰退",-7.380498512149174
00678,群益那斯達克生技,-9.747507102272724,30日衰退,-3.6038517992424204
00685L,群益臺灣加權正2,-53.683895749639944,20日衰退,-1.6011379069641904
00686R,群益臺灣加權反1,-40.54410601223492,"20日衰退,5日衰退,10日衰退,30日衰退",-6.899500337610554
00690,兆豐藍籌30,-12.421824072962918,30日衰退,-3.3462877621872167
00693U,期街口S&P黃豆,-4.021767069348833,"5日衰退,10日衰退",-0.6520924824345373
00700,富邦恒生國企,31.428037127112642,"5日衰退,10日衰退",-4.738482039339633
00701,國泰股利精選30,29.17629117735091,"5日衰退,10日衰退",-1.094025271287812
00714,群益道瓊美國地產,10.973164093290677,10日衰退,-0.9770779914864622
00717,富邦美國特別股,-0.6947502194724302,"20日衰退,30日衰退",-0.9519811932446391
00733,富邦臺灣中小,91.46130541044207,"20日衰退,30日衰退",-1.0420381301697574
00735,國泰臺韓科技,-60.100427194767555,30日衰退,-2.967313828066402
00736,國泰新興市場,38.01630444477479,30日衰退,-2.6443828845972988
00752,中信中國50,14.021126601766609,5日衰退,-0.32220652462057764
00753L,中信中國50正2,3.3194116727881218,5日衰退,-2.7532837776472148
00757,統一FANG+,11.940073129977504,"20日衰退,5日衰退,10日衰退",-1.8249678182529845
00771,元大US高息特別股,-3.6764674868189804,"5日衰退,10日衰退",-0.7613497363796129
00830,國泰費城半導體,-25.31658236132434,"20日衰退,5日衰退,10日衰退",-1.3205931506175723
00852L,國泰美國道瓊正2,37.39698744769874,5日衰退,-0.3598804542737639
00861,元大全球未來通訊,2.7509537704542852,30日衰退,-1.4557775047605892
00865B,國泰US短期公債,-65.99735169083455,"20日衰退,5日衰退,10日衰退,30日衰退",-0.8679503338261441
00876,元大全球5G,15.895767676337956,"20日衰退,30日衰退",-1.9649361359787623
00878,國泰永續高股息,8.5368921994498,"20日衰退,5日衰退,10日衰退,30日衰退",-1.1342325873067338
00881,國泰台灣科技龍頭,-18.45184206643758,"20日衰退,5日衰退,10日衰退,30日衰退",-9.146644080000364
00882,中信中國高股息,25.595237850741253,"5日衰退,10日衰退",-0.4013287405536339
00891,中信關鍵半導體,-44.291135701259996,"20日衰退,5日衰退,10日衰退,30日衰退",-4.069744907483646
00892,富邦台灣半導體,-11.22003309918723,30日衰退,-10.830448685250262
00894,中信小資高價30,-21.879562415960795,"20日衰退,5日衰退,10日衰退,30日衰退",-0.6407503975864941
00905,FT臺灣Smart,3.193208613287375,30日衰退,-6.096066820480862
00910,第一金太空衛星,-65.1494085096221,5日衰退,-1.824565530084385
00911,兆豐洲際半導體,-9.00983852700385,"20日衰退,30日衰退",-4.97810563476135
00920,富邦ESG綠色電力,-63.62427021696253,30日衰退,-4.642312623274165
00922,國泰台灣領袖50,1.0564510319627551,30日衰退,-2.6803134101440698
00923,群益台ESG低碳50,-13.595314078052644,"20日衰退,5日衰退,10日衰退,30日衰退",-5.550576998981075
00926,凱基全球菁英55,4.6569540016783435,"20日衰退,5日衰退,10日衰退,30日衰退",-2.1410768720360647
00927,群益半導體收益,-45.51058970827965,"10日衰退,30日衰退",-0.7282799617269688
00929,復華台灣科技優息,62.645348443011365,"20日衰退,5日衰退,10日衰退,30日衰退",-2.0485014992571635
00934,中信成長高股息,34.26038703645113,30日衰退,-3.978860474682314
00935,野村臺灣新科技50,-39.12132381222905,10日衰退,-1.3545033128291522
00938,凱基優選30,12.933768407235736,"20日衰退,5日衰退,10日衰退,30日衰退",-3.02807969974158
00941,中信上游半導體,42.68380333675576,30日衰退,-2.157430983002868
00945B,凱基美國非投等債,-11.657727596308156,"20日衰退,5日衰退,10日衰退,30日衰退",-1.9990875554177325
00947,台新臺灣IC設計,-47.51358242194995,"20日衰退,5日衰退,10日衰退,30日衰退",-1.310699064946455
00951,台新日本半導體,23.441033199132306,"20日衰退,30日衰退",-2.8088014378223356
00952,凱基台灣AI50,3.6437854908687317,30日衰退,-1.4109590481529075
00953B,群益優選非投等債,-11.818557175611865,"20日衰退,5日衰退,10日衰退",-0.4996429008940577
00954,中信日本半導體,-35.58354758296272,"20日衰退,30日衰退",-2.4756824084965885
00961,FT臺灣永續高息,-36.41831614254107,"20日衰退,5日衰退,10日衰退,30日衰退",-26.511235716216103
00962,台新AI優息動能,9.607905088415734,"20日衰退,5日衰退,10日衰退,30日衰退",-4.770214347786048
00963,中信全球高股息,-27.73181992766954,"20日衰退,5日衰退,10日衰退,30日衰退",-4.139190696857945
009801,中信美國創新科技,25.802141143520878,"20日衰退,5日衰退,10日衰退,30日衰退",-4.458386217826941
009803,玉山市值動能50,-18.98664901391743,"20日衰退,30日衰退",-1.0377910377243893
009804,聯邦台精彩50,-29.27441045577779,30日衰退,-15.454623602179462
00980A,主動野村臺灣優選,-53.65865404592841,5日衰退,-0.6783054360640293
009811,統一美國50,41.567301099813236,10日衰退,-0.9438752036966065
009816,凱基台灣TOP50,-27.430586414637602,"20日衰退,30日衰退",-1.7887821485222481
009819,中信數據及電力,-46.25971387358813,10日衰退,-1.036000051428715
00981A,主動統一台股增長,-56.2894071211209,10日衰退,-3.0294124386383245
00981T,平衡凱基雙核收息,-1.5022586316793647,"20日衰退,5日衰退,10日衰退,30日衰退",-3.811893984863589
009826,貝萊德世界股票,-40.382824989058776,"5日衰退,10日衰退",-9.972084109192267
00982A,主動群益台灣強棒,-49.5824474403704,"20日衰退,10日衰退,30日衰退",-3.0769048014786122
00982D,主動富邦動態入息,101.4889246874549,"20日衰退,5日衰退,10日衰退,30日衰退",-6.670489069390058
00983D,主動富邦複合收益,49.09666175010079,"20日衰退,5日衰退,10日衰退,30日衰退",-2.828687276910813
00984A,主動安聯台灣高息,-72.59920589073111,30日衰退,-5.95566945176644
00984D,主動聯博全球非投,-83.70130286924693,"20日衰退,5日衰退,10日衰退,30日衰退",-3.6587603453338176
00985B,群益ESG投等債0-5,22.57688106980988,"20日衰退,5日衰退,10日衰退,30日衰退",-3.3827828445119863
00987A,主動台新優勢成長,-43.419701796101826,10日衰退,-2.1415688187897146
00988A,主動統一全球創新,-58.716922568772986,"20日衰退,10日衰退",-0.7224924646870292
00989A,主動摩根美國科技,-22.092245454673286,10日衰退,-1.2641931549345102
00990A,主動元大AI新經濟,-7.092065049692206,30日衰退,-1.5720654332979436
00991A,主動復華未來50,-61.68980239124543,"10日衰退,30日衰退",-11.114269892617024
00991B,貝萊德A級公司債,95.0814449377697,"5日衰退,10日衰退",-0.5818155580033277
00992A,主動群益科技創新,-56.38802669725129,"10日衰退,30日衰退",-2.82905764869426
00995A,主動中信台灣卓越,-28.65571156494975,10日衰退,-4.474648015956635
00997A,主動群益美國增長,-30.674291463251006,"20日衰退,5日衰退,10日衰退,30日衰退",-0.9875461291042669
1210,大成,9.853547006329652,"20日衰退,10日衰退",-0.7657428716583006
1218,泰山,3.013942569105503,20日衰退,-0.7851754291975257
1303,南亞,35.452428223872374,20日衰退,-0.8914303644764558
1310,台苯,5.143801708710863,30日衰退,-1.5090927731181818
1312,國喬,2.66796428069049,30日衰退,-3.556208523335571
1314,中石化,9.619180278401142,"5日衰退,30日衰退",-0.3963723266368806
1342,八貫,32.670607800920045,20日衰退,-0.8888537637680116
1409,新纖,10.978630215768547,"20日衰退,5日衰退,10日衰退,30日衰退",-0.45163464303059087
1476,儒鴻,30.963294216193425,"5日衰退,10日衰退",-0.7052597412085646
1477,聚陽,5.335568414587039,"20日衰退,5日衰退,10日衰退,30日衰退",-2.287731692416501
1514,亞力,12.441599571213969,"20日衰退,5日衰退,30日衰退",-0.42968898371856135
1515,力山,4.986138747530632,10日衰退,-0.6450065712073663
1526,日馳,2.7640266666666666,5日衰退,-0.42833333333333323
1540,喬福,1.74192115854423,20日衰退,-0.7494254558939197
1597,直得,7.653932911774895,10日衰退,-1.2865151333934506
1708,東鹼,9.928965085978486,"20日衰退,30日衰退",-1.0311717396203122
1710,東聯,4.829771391952641,"20日衰退,30日衰退",-1.0860194880963876
1711,永光,5.259158439859997,"5日衰退,10日衰退",-0.7358208193936209
1714,和桐,17.080413239593014,"20日衰退,10日衰退,30日衰退",-1.9621542925552653
1718,中纖,6.302875575170425,"20日衰退,10日衰退,30日衰退",-2.1993570650950005
1722,台肥,7.323983775510204,"5日衰退,10日衰退",-0.5272945918367347
1727,中華化,3.64514582424081,"20日衰退,5日衰退",-0.2876752174251749
1734,杏輝,5.432497990107866,20日衰退,-0.8500000000000005
1773,勝一,6.4565416666666655,20日衰退,-1.0146810000000004
1795,美時,51.89742469793177,5日衰退,-0.5751328519262913
1802,台玻,4.834812903499128,30日衰退,-1.5844095666775617
1809,中釉,1.7575857333359348,"5日衰退,10日衰退",-0.5881692060359667
1810,和成,5.037342120789456,30日衰退,-1.3499568711227141
2022,聚亨,2.1230092915837733,5日衰退,-0.28474540687471483
2025,千興,1.3022010569919695,5日衰退,-0.31374601686629755
2031,新光鋼,9.944317400085215,5日衰退,-0.4560512189363557
2032,新鋼,3.825501536930167,5日衰退,-0.5740007536686766
2101,南港,6.649466028938174,"5日衰退,10日衰退",-0.7782366977875732
2105,正新,5.697488398636465,5日衰退,-0.4133941068640574
2208,台船,6.933840424440248,5日衰退,-0.2900382098804686
2211,長榮鋼,7.822669144201592,5日衰退,-0.34054787076761706
2231,為升,3.514900326906413,20日衰退,-0.8244831760204576
2236,百達-KY,52.63961173634227,"20日衰退,5日衰退,10日衰退,30日衰退",-0.5157866736231611
2241,艾姆勒,8.34996675618222,"20日衰退,10日衰退,30日衰退",-1.6219865718830349
2243,宏旭-KY,28.75632570582041,"20日衰退,30日衰退",-1.1664849987018115
2303,聯電,28.801853077172467,"20日衰退,30日衰退",-1.0850513219420748
2305,全友,3.2539315188108233,"20日衰退,10日衰退,30日衰退",-1.0484556293746694
2316,楠梓電,35.928005270598526,5日衰退,-0.3440817435273331
2327,國巨*,52.84233976316964,"20日衰退,5日衰退,10日衰退,30日衰退",-1.4313847064196565
2332,友訊,8.874642330502036,"20日衰退,5日衰退,30日衰退",-0.7993040361519075
