排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,1590,亞德客-KY,1335.0,-35.0,-2.55,09/08,76.0,78.9,79.6,80.9,76.9,69.1,73.0,74.5,71.7,72.1,55.1,72.2
2,9925,新保,39.6,0.05,0.13,09/08,68.7,63.7,77.7,73.3,86.9,86.9,67.2,60.6,44.9,20.2,7.42,52.3
3,9802,鈺齊-KY,71.2,-0.8,-1.11,09/08,72.8,74.9,77.6,66.0,63.1,44.2,39.7,39.0,17.2,5.27,1.45,33.4
4,00634R,富邦上証反1,3.13,0.02,0.64,09/08,33.3,96.0,77.2,88.3,74.8,17.1,9.07,5.43,5.57,6.17,7.83,5.81
5,9911,櫻花,81.7,0.0,0.0,09/08,40.8,45.8,76.3,59.0,56.7,50.9,48.5,45.0,24.1,6.04,1.96,31.0
6,2106,建大,16.95,0.0,0.0,09/08,37.5,76.3,76.3,75.2,82.9,78.7,61.1,53.2,49.5,39.7,31.4,50.4
7,2850,新產,157.5,0.5,0.32,09/08,54.4,71.5,74.6,69.2,68.7,53.8,40.3,39.4,39.0,36.9,29.6,38.6
8,8069,元太,147.0,-3.5,-2.33,09/08,77.6,72.8,74.4,73.4,72.4,60.0,55.9,50.6,30.6,11.4,1.88,40.4
9,2633,台灣高鐵,26.1,0.1,0.38,09/08,51.5,69.0,73.1,66.1,64.6,65.0,61.3,72.2,69.3,58.3,,71.6
10,3652,精聯,32.0,-0.4,-1.23,09/08,52.8,78.0,72.6,60.0,48.7,36.5,34.9,31.6,30.3,22.5,15.2,31.1
11,9935,慶豐富,19.5,0.05,0.26,09/08,18.6,74.7,71.7,62.2,33.8,24.3,21.4,23.0,13.8,1.98,0.55,17.9
12,3416,融程電,160.5,-9.0,-5.31,09/08,80.1,78.6,71.3,64.9,50.6,45.0,31.8,28.8,29.9,27.3,19.8,29.5
13,9933,中鼎,39.1,0.3,0.77,09/08,69.0,65.0,70.6,71.0,70.7,45.8,43.2,34.0,19.0,6.23,3.43,24.8
14,3036,文曄,189.5,-3.0,-1.56,09/08,63.2,65.3,68.4,78.1,75.7,61.2,53.7,48.6,51.2,42.4,38.2,48.2
15,2891,中信金,68.2,0.8,1.19,09/08,64.2,73.2,68.3,66.7,71.7,67.4,57.4,58.2,56.3,51.1,49.5,58.3
16,6146,耕興,180.0,-1.0,-0.55,09/08,52.7,64.9,66.8,66.0,60.0,50.2,43.0,38.6,40.4,40.2,42.2,38.2
17,4560,強信-KY,29.15,0.55,1.92,09/08,54.9,62.1,66.6,63.6,63.5,61.9,60.5,57.9,55.4,51.9,,56.5
18,2881,富邦金,149.0,-0.5,-0.33,09/08,70.7,73.7,66.4,61.8,68.5,58.5,53.1,49.4,51.3,51.2,48.5,49.7
19,1536,和大,47.9,-1.05,-2.15,09/08,70.6,69.3,66.3,52.9,45.3,36.9,32.4,36.4,32.8,23.5,23.5,34.0
20,2538,基泰,8.87,0.08,0.91,09/08,57.8,72.0,65.5,57.8,50.8,46.4,42.8,30.4,30.5,27.6,20.0,29.9
21,2890,永豐金,43.45,0.85,2.0,09/08,55.1,62.0,65.4,59.7,59.6,61.8,60.1,55.5,53.5,51.5,46.5,54.9
22,3373,熱映,16.0,0.0,0.0,09/08,24.4,69.8,65.0,60.5,37.8,24.1,15.3,12.2,13.6,14.0,7.78,11.9
23,1907,永豐餘,29.15,0.05,0.17,09/08,29.2,64.1,65.0,55.3,57.3,47.4,37.8,39.8,40.8,41.6,25.7,40.8
24,9939,宏全,128.5,-0.5,-0.39,09/08,64.2,64.6,64.9,63.4,53.5,44.4,37.4,37.4,22.5,8.47,2.54,30.0
25,2603,長榮,229.0,-4.0,-1.72,09/08,59.6,50.4,64.2,59.4,49.0,32.4,32.6,37.7,38.5,33.6,17.8,37.3
26,2852,第一保,28.05,0.1,0.36,09/08,27.0,62.7,64.0,51.8,35.8,22.8,26.0,27.7,28.0,26.0,17.1,29.3
27,2882,國泰金,113.5,-1.0,-0.87,09/08,70.2,65.9,64.0,61.4,62.4,59.4,52.5,52.0,51.0,50.9,45.9,52.4
28,5258,虹堡,44.3,-1.6,-3.49,09/08,75.2,67.6,63.7,62.1,55.3,53.1,39.2,32.9,31.8,22.8,,32.3
29,3044,健鼎,484.0,-9.0,-1.83,09/08,65.6,64.9,63.6,61.6,51.1,47.6,53.1,49.6,47.8,43.3,42.9,48.0
