排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6449,鈺邦,211.5,-5.5,-2.53,09/17,0.0,0.0,30.8,31.4,25.1,12.3,3.95,2.66,1.48,1.2,1.18,2.1
2,2472,立隆電,208.5,-2.0,-0.95,09/17,28.3,29.9,27.8,27.0,21.9,14.4,3.7,1.69,1.31,0.94,0.67,1.64
3,1402,遠東新,28.1,0.7,2.55,09/17,15.5,21.4,23.6,25.8,27.8,8.09,2.92,7.92,8.37,10.6,5.95,8.24
4,2207,和泰車,532.0,12.0,2.31,09/17,0.0,36.2,31.9,24.2,13.9,7.78,3.31,12.4,8.67,4.63,2.1,10.3
5,6535,順藥,76.2,1.6,2.14,09/17,20.3,23.4,26.2,23.7,15.3,7.05,9.85,5.8,2.32,0.69,,4.32
6,7734,印能科技,2580.0,90.0,3.61,09/17,23.6,19.6,16.6,22.1,20.8,21.7,12.3,5.9,3.61,,,4.05
7,3004,豐達科,117.0,1.0,0.86,09/17,16.8,18.6,19.3,18.6,8.72,4.53,1.05,0.54,1.31,0.53,0.43,0.41
8,6510,精測,3200.0,-30.0,-0.93,09/17,8.64,8.82,15.1,18.3,6.93,7.01,10.2,10.1,7.66,6.11,3.92,8.96
9,8415,大國鋼,34.8,0.15,0.43,09/17,0.0,23.9,17.4,17.2,10.5,4.6,2.34,1.4,0.99,0.33,,1.18
10,00997A,主動群益美國增長,10.9,0.09,0.83,09/17,0.0,0.0,0.0,16.7,7.59,16.9,2.78,,,,,
11,9917,中保科,106.0,0.0,0.0,09/17,23.9,24.9,23.1,15.8,8.76,3.81,0.84,2.3,1.19,0.27,0.14,1.85
12,2006,東和鋼鐵,82.5,1.4,1.73,09/17,12.1,17.0,17.9,15.5,10.2,4.34,14.3,11.2,9.03,8.78,3.73,9.98
13,2345,智邦,1800.0,-40.0,-2.17,09/17,30.5,21.7,16.8,15.1,13.4,12.2,6.81,4.5,3.95,4.24,3.72,4.25
14,1419,新紡,66.2,0.7,1.07,09/17,0.0,10.8,22.0,15.0,10.3,10.5,2.68,1.3,0.27,0.14,0.08,0.72
15,6005,群益證,31.3,0.45,1.46,09/17,10.6,30.1,19.2,14.5,8.68,7.23,15.6,13.5,11.4,10.4,5.1,11.9
16,4979,華星光,556.0,9.0,1.65,09/17,0.0,5.75,23.3,14.3,5.47,3.57,2.56,2.39,1.44,1.1,0.95,1.93
17,8114,振樺電,178.5,1.5,0.85,09/17,0.0,0.0,0.0,14.0,11.1,5.68,0.92,0.54,0.35,0.14,0.06,0.41
18,6526,達發,629.0,0.0,0.0,09/17,0.0,26.5,21.9,13.7,6.6,2.92,2.14,1.68,1.97,,,1.53
19,5522,遠雄,60.7,0.7,1.17,09/17,29.8,18.4,15.7,13.7,10.2,5.16,6.68,4.37,3.88,7.44,5.5,5.42
20,6177,達麗,47.65,0.95,2.03,09/17,0.0,0.0,0.0,12.8,5.18,2.07,0.91,2.88,5.72,3.7,2.54,3.85
21,8422,可寧衛*,25.85,-0.15,-0.58,09/17,15.0,18.6,16.4,12.1,6.59,2.65,1.96,4.12,0.85,0.84,0.78,1.96
22,6274,台燿,1320.0,-95.0,-6.71,09/17,19.3,16.0,13.0,11.8,16.0,12.0,6.29,3.79,3.68,2.76,3.47,5.42
23,3227,原相,182.5,-1.5,-0.82,09/17,0.0,0.0,6.61,11.5,10.0,8.5,3.99,3.0,2.52,2.19,1.65,3.06
24,6515,穎崴,6120.0,-90.0,-1.45,09/17,12.4,11.4,13.6,11.3,4.74,6.24,14.5,12.6,7.03,5.38,,9.52
25,1477,聚陽,194.0,3.0,1.57,09/17,18.3,15.7,14.7,10.8,5.05,3.85,8.38,7.64,9.42,8.28,4.9,7.43
26,6691,洋基工程,610.0,-8.0,-1.29,09/17,1.08,19.8,16.4,10.7,5.17,2.74,1.08,2.01,1.77,5.7,,2.14
27,2383,台光電,4695.0,-390.0,-7.67,09/17,12.9,12.1,11.2,10.7,9.3,9.43,4.59,3.82,3.7,5.23,4.24,3.96
28,1736,喬山,129.0,3.5,2.79,09/17,9.21,10.4,14.9,10.6,7.0,10.5,3.0,1.98,1.81,0.97,1.2,1.47
29,2347,聯強,89.5,0.8,0.9,09/17,0.52,20.3,15.7,10.4,7.52,7.81,10.3,8.28,11.1,13.7,7.56,9.33
