排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2704,國賓,45.0,0.6,1.35,09/01,19.2,93.0,92.7,91.8,90.9,88.1,68.8,60.2,59.4,36.1,25.3,58.7
2,1712,興農,40.15,0.2,0.5,09/01,36.5,92.9,92.1,88.5,80.8,72.8,61.4,52.5,48.6,38.1,25.3,49.8
3,1707,葡萄王,90.8,1.4,1.57,09/01,43.1,91.0,91.4,89.6,85.2,76.7,53.1,46.8,44.0,36.6,26.5,45.2
4,9925,新保,40.05,0.75,1.91,09/01,30.0,91.3,90.5,90.7,90.1,88.3,65.1,58.7,43.4,19.0,6.89,51.0
5,2207,和泰車,518.0,5.0,0.97,09/01,75.6,90.3,89.7,83.5,79.9,76.8,49.3,58.4,62.1,66.1,60.7,59.6
6,2834,臺企銀,17.1,0.15,0.88,09/01,50.2,91.0,89.1,88.0,86.2,80.4,57.0,56.2,51.6,42.4,35.3,55.4
7,1104,環泥,27.1,0.45,1.69,09/01,14.4,89.1,88.8,87.0,82.2,77.6,58.2,51.1,35.9,35.1,30.0,48.4
8,00856B,永豐1-3年美公債,37.26,0.0,0.0,09/01,0.0,0.0,87.6,80.8,64.9,61.9,43.7,32.8,16.1,2.73,,27.4
9,5522,遠雄,62.4,0.7,1.13,09/01,62.8,85.4,87.3,78.7,61.8,54.4,49.3,51.4,49.2,42.4,40.4,50.0
10,6919,康霈*,91.2,-3.6,-3.8,09/01,66.5,90.4,87.2,85.3,75.1,65.5,43.9,37.8,21.3,,,28.2
11,1101,台泥,25.3,0.9,3.69,09/01,32.6,87.5,86.5,85.7,78.8,73.7,63.9,59.9,50.8,49.6,46.6,54.6
