排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2887,台新新光金,43.55,0.9,2.11,09/14,2444,6189,10735,34130,63219.0,108784.0,190462.0,311870.0,392902.0,232728.0
2,00403A,主動統一升級50,10.09,-0.08,-0.79,09/14,15652,20631,26969,31162,22260.0,58704.0,42761.0,,,
3,00712,復華富時不動產,8.32,-0.06,-0.72,09/14,136,29793,29793,27191,46325.0,62537.0,54511.0,15111.0,53411.0,67469.0
4,00918,大華優利高填息30,35.51,0.17,0.48,09/14,2709,13515,17792,22698,39962.0,43749.0,11426.0,34329.0,30113.0,-6064.0
5,3231,緯創,181.0,-4.5,-2.43,09/14,3088,-473,-2884,18596,23239.0,62303.0,126509.0,77454.0,186499.0,137938.0
6,2801,彰銀,28.55,0.65,2.33,09/14,1922,3253,8887,18505,23226.0,18602.0,24014.0,57428.0,63248.0,56227.0
7,00685L,群益臺灣加權正2,11.68,-0.16,-1.35,09/14,140,14917,15947,15778,50081.0,78338.0,460924.0,461649.0,463343.0,461920.0
8,00919,群益台灣精選高息,32.89,0.41,1.26,09/14,2150,12721,14616,15357,32061.0,22281.0,-61665.0,-35888.0,-20582.0,-55605.0
9,2883,凱基金,38.8,0.95,2.51,09/14,3194,7160,7100,14108,2929.0,-3587.0,-99965.0,57353.0,-12324.0,57978.0
10,2002,中鋼,18.8,-0.1,-0.53,09/14,6564,7864,8285,10756,-3128.0,-70877.0,-469104.0,-118334.0,-51913.0,-247550.0
11,00631L,元大台灣50正2,35.4,-0.58,-1.61,09/14,1798,6581,9979,10408,6058.0,-26113.0,15562.0,308512.0,303427.0,306786.0
12,00929,復華台灣科技優息,28.6,-0.02,-0.07,09/14,2549,9599,11177,10145,3471.0,5637.0,16582.0,12316.0,44615.0,24228.0
13,2891,中信金,68.1,1.0,1.49,09/14,-2130,-2532,-313,9736,18191.0,37702.0,-56712.0,103672.0,87549.0,125638.0
14,9904,寶成,24.05,-0.15,-0.62,09/14,3722,4564,7366,9600,9520.0,-3325.0,-10159.0,134717.0,135826.0,133252.0
15,00961,FT臺灣永續高息,13.4,0.04,0.3,09/14,430,6180,6958,8303,8922.0,8836.0,11569.0,11642.0,9778.0,11401.0
16,00981A,主動統一台股增長,29.32,-0.12,-0.41,09/14,3788,3997,6558,7226,5202.0,-70904.0,-232726.0,-74538.0,46289.0,31384.0
17,2881,富邦金,154.0,5.5,3.7,09/14,-70,750,2343,7061,16825.0,20116.0,-32473.0,-124304.0,-160131.0,-117411.0
18,3718,中光電投控,60.9,-2.2,-3.49,09/14,782,2266,3822,6769,,,,,,
19,00673R,期元大S&P原油反1,10.04,-0.02,-0.2,09/14,521,5241,6621,6621,14061.0,15529.0,10430.0,17145.0,24576.0,26651.0
20,4938,和碩,90.2,-0.8,-0.88,09/14,1012,2736,4539,6547,5187.0,5416.0,-51226.0,59281.0,75783.0,41986.0
21,8112,至上,83.6,-1.0,-1.18,09/14,161,483,1094,6365,6425.0,485.0,-4344.0,11814.0,6817.0,-19883.0
22,2449,京元電子,261.5,-1.5,-0.57,09/14,1207,2834,3650,6129,15630.0,27343.0,25989.0,62485.0,84774.0,73613.0
23,1717,長興,69.2,-1.7,-2.4,09/14,2015,2133,3725,5672,-9603.0,-23949.0,-28765.0,-7875.0,-3534.0,1775.0
24,2634,漢翔,63.8,0.0,0.0,09/14,854,2519,3161,5468,10435.0,2341.0,-3705.0,5057.0,86.0,-5380.0
25,00881,國泰台灣科技龍頭,49.54,-0.42,-0.84,09/14,1288,4448,7723,5046,4240.0,-6021.0,-4739.0,-9675.0,12650.0,6709.0
26,2201,裕隆,30.4,0.4,1.33,09/14,1062,2278,3170,4843,7605.0,2755.0,-639.0,1818.0,24933.0,13383.0
27,2481,強茂,159.0,9.0,6.0,09/14,-1977,-1797,143,4819,14679.0,16127.0,16172.0,10135.0,5623.0,-11454.0
28,1714,和桐,14.95,-0.4,-2.61,09/14,420,4096,4323,4814,10333.0,11203.0,23216.0,28145.0,28248.0,29662.0
29,009828,中信台日韓PCB,9.35,-0.1,-1.06,09/14,541,598,2915,4573,6219.0,,,,,
30,3376,新日興,181.0,-2.0,-1.09,09/14,1283,2637,3759,4347,3266.0,867.0,4717.0,2843.0,4393.0,8683.0
31,2376,技嘉,344.0,-5.0,-1.43,09/14,356,1318,2443,4157,7101.0,3929.0,6489.0,-1450.0,34554.0,22223.0
32,3706,神達,78.7,-1.4,-1.75,09/14,2878,5149,3299,3714,3988.0,-10607.0,-2160.0,-13715.0,33502.0,-18688.0
33,1409,新纖,24.35,-0.1,-0.41,09/14,1097,-361,1380,3548,5717.0,7813.0,55693.0,57068.0,20649.0,51700.0
34,2313,華通,221.0,-0.5,-0.23,09/14,965,606,1480,3337,4869.0,3740.0,41384.0,30775.0,43977.0,36807.0
35,2542,興富發,45.7,-0.8,-1.72,09/14,513,1200,2612,3298,2085.0,-12544.0,19667.0,46942.0,77997.0,44198.0
36,3045,台灣大,121.5,0.5,0.41,09/14,75,290,613,2979,3780.0,6844.0,-25166.0,-35231.0,4909.0,-34064.0
37,9105,泰金寶-DR,8.38,-0.21,-2.44,09/14,2108,2567,3027,2970,14.0,-1326.0,2805.0,-24934.0,-10382.0,-33478.0
38,2618,長榮航,42.05,-0.3,-0.71,09/14,428,494,2164,2766,10939.0,10867.0,-210216.0,-65775.0,-16179.0,-116163.0
39,00939,統一台灣高息動能,24.11,0.33,1.39,09/14,666,1060,1578,2744,4161.0,5883.0,-2192.0,6956.0,3072.0,5598.0
40,2615,萬海,113.0,1.0,0.89,09/14,443,1329,2197,2689,1580.0,3656.0,-24885.0,-65644.0,-89474.0,-28922.0
41,3481,群創,47.65,-0.05,-0.1,09/14,2736,118,7363,2661,100.0,6740.0,214120.0,102845.0,509925.0,392597.0
42,2646,星宇航空,20.1,-0.1,-0.5,09/14,994,2259,2389,2584,734.0,-1054.0,-14693.0,-27740.0,32078.0,-5716.0
43,1808,潤隆,33.2,-1.25,-3.63,09/14,570,1179,1788,2543,3678.0,1777.0,-1257.0,1182.0,-4500.0,2281.0
44,009829,大華韓國KOSPI50,10.51,-0.34,-3.13,09/14,-6,-681,510,2371,4865.0,,,,,
45,3105,穩懋,444.0,6.5,1.49,09/14,6,304,729,2283,3544.0,3658.0,7531.0,17978.0,9861.0,15187.0
46,00406A,主動中信台灣收益,9.39,-0.05,-0.53,09/14,3300,3350,-1888,2277,4779.0,21128.0,31407.0,,,
47,5904,寶雅*,72.9,0.6,0.83,09/14,509,1184,1864,2260,7548.0,20909.0,24183.0,24115.0,24146.0,24047.0
48,8932,智通*,90.6,0.0,0.0,09/14,427,804,1240,2220,4579.0,3362.0,11640.0,17505.0,17246.0,14190.0
49,2464,盟立,175.5,-13.0,-6.9,09/14,331,648,1634,2211,2466.0,-39.0,1970.0,-5717.0,-7577.0,-7179.0
50,00404A,主動聯博動能50,9.8,-0.02,-0.2,09/14,300,800,839,2092,2592.0,2577.0,2914.0,,,
51,2363,矽統,51.4,0.7,1.38,09/14,-15,160,492,2078,2590.0,6354.0,12541.0,2153.0,5089.0,-3844.0
52,6488,環球晶,900.0,-2.0,-0.22,09/14,408,712,1187,2023,7114.0,14560.0,11570.0,1067.0,-4453.0,8708.0
53,00981B,第一金優選非投債,9.09,0.03,0.33,09/14,0,400,400,2000,2000.0,6754.0,-8827.0,7312.0,18920.0,8230.0
54,00896,中信綠能及電動車,27.83,-0.09,-0.32,09/14,150,884,1439,1980,4103.0,4103.0,2022.0,3197.0,6202.0,5268.0
55,4763,材料*-KY,49.35,0.5,1.02,09/14,194,-212,791,1971,-640.0,1518.0,-6608.0,-16265.0,-4005.0,-11281.0
56,009826,貝萊德世界股票,9.98,0.01,0.1,09/14,-2435,-2435,-2050,1967,686.0,16942.0,,,,
57,4915,致伸,64.6,1.8,2.87,09/14,691,479,745,1874,3709.0,7917.0,24576.0,35439.0,39178.0,38504.0
58,3645,達邁,67.8,-0.7,-1.02,09/14,43,188,846,1860,3413.0,3263.0,1572.0,-1156.0,-4091.0,420.0
59,3715,定穎投控,120.5,-2.5,-2.03,09/14,569,502,1448,1824,4658.0,3832.0,6266.0,6841.0,22844.0,9748.0
60,3016,嘉晶,112.5,3.0,2.74,09/14,796,1469,1515,1823,1820.0,1962.0,3155.0,1242.0,-1669.0,-1899.0
61,2357,華碩,934.0,10.0,1.08,09/14,825,1325,1364,1780,192.0,-4728.0,-30354.0,-28857.0,11194.0,-9668.0
62,2338,光罩,48.0,0.25,0.52,09/14,823,1343,1652,1712,1840.0,1985.0,4431.0,5260.0,627.0,4916.0
63,6446,藥華藥,1190.0,-90.0,-7.03,09/14,427,527,753,1710,2260.0,3227.0,3864.0,2549.0,-6190.0,-4403.0
64,3026,禾伸堂,731.0,-13.0,-1.75,09/14,235,1118,1393,1696,2278.0,4588.0,7558.0,8126.0,9080.0,6242.0
65,6669,緯穎,2270.0,-40.0,-1.73,09/14,186,364,498,1684,4342.0,4594.0,3515.0,7112.0,10812.0,8898.0
66,00770,國泰北美科技,67.75,0.15,0.22,09/14,271,532,746,1624,1758.0,1751.0,1676.0,-212.0,1033.0,328.0
67,2442,新美齊,14.6,-0.5,-3.31,09/14,511,1031,1484,1567,2838.0,3105.0,2863.0,5933.0,5078.0,7132.0
68,4123,晟德,30.35,0.1,0.33,09/14,27,-32,303,1542,4603.0,7770.0,8051.0,21391.0,23334.0,20812.0
69,2492,華新科,305.5,-6.0,-1.93,09/14,1407,2495,3379,1533,-1689.0,8176.0,15818.0,13397.0,12371.0,-2095.0
70,2609,陽明,59.3,-0.1,-0.17,09/14,369,332,342,1530,-55695.0,-72291.0,-91843.0,-143073.0,-191208.0,-179565.0
71,4526,東台,30.1,-0.2,-0.66,09/14,76,198,549,1509,3086.0,3420.0,1338.0,-162.0,-4068.0,-2472.0
72,2009,第一銅,38.5,-0.5,-1.28,09/14,262,372,566,1476,1778.0,795.0,-1098.0,76.0,178.0,-602.0
73,6176,瑞儀,93.6,4.7,5.29,09/14,355,482,945,1459,2254.0,5348.0,-19537.0,-4108.0,-1305.0,-7110.0
74,8086,宏捷科,105.5,-0.5,-0.47,09/14,-50,25,938,1457,3702.0,6407.0,4877.0,2699.0,6451.0,4018.0
75,6182,合晶,103.5,-1.0,-0.96,09/14,182,937,1003,1435,4528.0,30267.0,31945.0,17865.0,41327.0,14584.0
76,2374,佳能,66.6,-0.7,-1.04,09/14,177,127,286,1419,2420.0,4019.0,3177.0,8329.0,22281.0,3190.0
77,6505,台塑化,82.8,-0.8,-0.96,09/14,409,1152,1328,1388,1331.0,-300.0,-7528.0,-13457.0,-15142.0,-4783.0
78,6005,群益證,32.1,0.6,1.9,09/14,314,576,1164,1382,1750.0,4517.0,-9884.0,2215.0,-1918.0,-1822.0
79,3707,漢磊,60.2,1.0,1.69,09/14,-141,295,761,1361,902.0,-1854.0,7163.0,2992.0,-8490.0,1865.0
80,2385,群光,105.5,0.5,0.48,09/14,-18,-241,281,1324,726.0,1087.0,-3974.0,12112.0,37821.0,32901.0
81,2049,上銀,323.5,-35.5,-9.89,09/14,956,1002,1113,1313,922.0,2135.0,-3480.0,-5868.0,-18477.0,-16627.0
82,3042,晶技,178.0,2.0,1.14,09/14,-85,-532,1610,1310,-1927.0,551.0,2026.0,6053.0,2390.0,-2653.0
83,8926,台汽電,57.4,-0.6,-1.03,09/14,442,712,1368,1283,791.0,1122.0,25415.0,27236.0,26718.0,26682.0
84,00927,群益半導體收益,37.1,0.03,0.08,09/14,0,857,1841,1267,1220.0,1169.0,989.0,2838.0,4964.0,4403.0
