排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00709,富邦歐洲,40.65,-0.18,-0.44,09/01,0.0,17.2,12.7,35.1,16.5,22.5,18.5,7.6,3.62,1.32,,5.62
2,009814,富邦標普500,11.33,-0.03,-0.26,09/01,0.0,25.6,19.3,29.5,25.1,24.8,12.2,4.93,,,,3.05
3,00850,元大臺灣ESG永續,93.2,2.2,2.42,09/01,0.0,0.0,-0.35,20.3,14.0,9.56,5.51,3.44,1.44,0.61,,2.27
4,2542,興富發,47.9,1.25,2.68,09/01,38.4,30.2,21.6,19.6,7.58,7.98,18.4,10.2,6.36,1.33,0.53,8.52
5,5306,桂盟,93.9,0.3,0.32,09/01,45.7,27.6,22.5,15.7,5.95,1.47,0.64,0.19,0.09,-0.01,-0.26,0.13
6,00652,富邦印度,32.95,0.14,0.43,09/01,0.0,0.0,0.0,13.3,9.55,8.31,3.25,1.32,0.69,0.15,0.08,0.97
7,2855,統一證,50.0,0.45,0.91,09/01,38.5,27.6,20.3,12.9,21.2,17.2,15.9,9.67,6.56,3.52,1.65,7.45
8,00645,富邦日本,59.1,0.5,0.85,09/01,0.0,0.0,0.0,11.3,12.0,11.8,5.98,2.2,0.84,0.13,0.07,1.54
9,00713,元大台灣高息低波,62.35,0.45,0.73,09/01,0.0,0.0,1.48,10.9,8.1,4.2,1.33,0.72,0.09,0.14,,0.42
10,9802,鈺齊-KY,71.7,0.2,0.28,09/01,34.7,26.2,18.3,10.9,5.29,-5.48,-3.54,-1.16,-0.86,0.62,0.01,-0.97
11,00740B,富邦全球投等債,37.16,-0.25,-0.67,09/01,0.0,17.4,9.78,10.6,9.46,8.08,3.6,1.22,0.65,0.13,,1.08
12,3211,順達,406.0,19.5,5.05,09/01,-7.95,-5.38,-3.01,9.92,-1.22,4.81,2.69,0.06,-0.75,0.55,0.42,-0.55
13,3081,聯亞,3425.0,-105.0,-2.97,09/01,0.7,8.22,5.53,9.91,6.68,6.95,1.85,1.17,1.31,0.72,0.36,1.47
