代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.59,0.08,0.55,26W38,09/17,64,31700,61.0,26.7,0,0,0.0,0.0,-1,-204,-19.7,-0.17,29,21161,72.1,17.8
00931B,統一美債20年,12.9,0.06,0.47,26W38,09/17,35,340142,46.0,15.1,0,0,0.0,0.0,5,9728,15.6,0.43,5,11415,18.3,0.51
00900,富邦特選高股息30,19.77,0.14,0.71,26W38,09/17,24,272020,24.7,17.9,0,0,0.0,0.0,24,409818,37.2,27.0,24,700339,63.5,46.1
00898,國泰基因免疫革命,11.11,0.17,1.55,26W38,09/17,17,38692,42.6,34.2,0,0,0.0,0.0,6,7869,18.8,6.97,32,69703,52.7,61.7
1565,精華,96.5,0.7,0.73,26W38,09/17,16,1006,9.34,1.99,0,0,0.0,0.0,-1,-2,-0.54,0.0,16,1157,10.7,2.29
3206,志豐,34.75,0.55,1.61,26W38,09/17,12,471,13.1,0.8,0,0,0.0,0.0,1,1,1.02,0.0,12,472,13.1,0.8
00997A,主動群益美國增長,10.9,0.09,0.83,26W38,09/17,11,70854,10.2,6.25,-1,-4777,-21.4,-0.42,7,43809,15.7,3.86,9,66497,16.2,5.86
2597,潤弘,172.0,3.5,2.08,26W38,09/17,11,3136,24.1,1.01,3,82,2.54,0.03,3,39,1.2,0.01,8,2826,32.9,0.91
00955,中信日本商社,16.56,0.12,0.73,26W38,09/17,10,19791,7.77,4.12,0,0,0.0,0.0,10,85307,33.5,17.8,10,105098,41.2,21.9
1445,大宇,10.0,-0.15,-1.48,26W38,09/17,10,526,13.6,0.4,0,0,0.0,0.0,1,6,1.19,0.0,10,529,13.6,0.41
