排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00411A,主動統一前沿科技,10.47,-0.03,-0.29,09/24,0.27,0.28,4.04,17.6,18.4,19.7,,,,,,
2,009828,中信台日韓PCB,10.02,0.17,1.73,09/24,0.7,6.14,9.72,11.2,8.72,,,,,,,
3,00409A,主動復華全球50,10.15,0.01,0.1,09/24,0.78,2.49,9.6,10.6,10.7,,,,,,,
4,8150,南茂,112.0,5.0,4.67,09/24,2.08,3.39,4.79,8.74,7.51,10.3,4.68,2.31,2.13,1.94,2.03,4.89
5,6168,宏齊,44.0,2.8,6.8,09/24,0.85,-0.78,4.84,8.38,11.5,11.8,9.2,12.4,10.8,9.22,7.93,10.4
6,3016,嘉晶,160.0,14.5,9.97,09/24,2.81,4.93,7.08,7.74,5.33,6.39,4.74,7.6,9.77,9.55,10.3,10.5
7,6672,騰輝電子-KY,337.5,30.5,9.93,09/24,4.0,5.15,3.29,7.15,6.18,6.68,1.79,4.23,5.77,-2.42,,5.73
8,00402A,主動安聯美國科技,10.03,-0.05,-0.5,09/24,0.99,3.47,6.23,7.01,7.08,7.27,8.09,,,,,
9,00983A,主動中信ARK創新,13.22,-0.23,-1.71,09/24,0.01,3.31,3.3,6.15,8.17,12.6,30.3,115.0,108.0,,,114.0
10,6533,晶心科,276.0,25.0,9.96,09/24,2.5,2.24,3.81,5.5,5.6,4.7,4.27,3.37,-5.89,-7.12,,0.17
11,00736,國泰新興市場,31.8,-0.2,-0.62,09/24,0.09,0.09,0.09,5.43,5.41,5.43,10.1,13.3,13.1,1.74,,13.3
12,00909,國泰數位支付服務,51.2,-1.5,-2.85,09/24,0.06,1.85,2.42,5.2,4.78,8.13,8.56,57.6,61.7,78.1,,82.0
13,00403A,主動統一升級50,10.88,0.07,0.65,09/24,0.46,1.12,2.8,4.59,4.42,9.94,7.39,,,,,
14,00405A,主動富邦台灣龍耀,9.39,0.03,0.32,09/24,-0.11,0.68,3.58,4.52,4.2,6.15,8.27,,,,,
15,00989A,主動摩根美國科技,17.76,0.01,0.06,09/24,1.74,3.83,3.99,4.11,5.89,8.26,12.3,62.1,,,,80.2
16,6257,矽格,243.0,-4.0,-1.62,09/24,-0.76,-0.65,0.52,3.89,5.32,3.53,0.76,6.29,3.58,10.1,11.2,3.9
17,3189,景碩,962.0,56.0,6.18,09/24,1.13,1.84,3.58,3.8,3.16,2.89,-1.04,5.41,7.55,11.6,2.14,0.02
18,3264,欣銓,246.0,-6.0,-2.38,09/24,0.56,0.4,3.92,3.65,3.84,5.4,4.71,6.22,3.46,12.4,8.81,2.56
19,7792,安葆,435.5,20.0,4.81,09/24,1.14,2.02,2.93,3.63,3.85,4.65,4.48,4.14,,,,
20,00981A,主動統一台股增長,30.85,0.2,0.65,09/24,0.38,1.33,2.42,3.56,1.94,4.23,9.1,2.23,1.35,,,1.3
21,6213,聯茂,595.0,54.0,9.98,09/24,0.23,0.32,0.98,3.18,0.27,-0.84,0.33,1.09,5.35,7.75,4.4,12.2
22,4566,時碩工業,74.3,6.7,9.91,09/24,2.62,3.04,2.98,3.08,3.4,1.04,2.81,1.41,3.24,2.3,,2.64
23,009824,群益美國科技巨頭,10.55,-0.06,-0.57,09/24,0.2,0.64,0.66,3.02,3.36,5.03,11.7,,,,,
24,6182,合晶,120.5,5.0,4.33,09/24,3.43,-0.79,0.82,2.98,4.84,2.74,-3.17,5.46,3.61,3.8,2.28,5.41
25,3661,世芯-KY,3770.0,10.0,0.27,09/24,-0.15,-0.01,0.21,2.95,-0.13,-0.72,-3.09,4.26,-7.28,-14.0,0.69,-1.19
26,00400A,主動國泰動能高息,15.66,0.09,0.58,09/24,0.26,0.35,1.64,2.93,1.65,4.54,5.5,,,,,
27,2449,京元電子,311.0,7.0,2.3,09/24,0.09,-0.22,1.04,2.89,3.01,1.61,-5.33,0.1,-5.14,-11.3,-18.8,-3.98
28,6526,達發,840.0,0.0,0.0,09/24,0.55,1.1,1.97,2.88,3.17,3.14,3.9,5.09,3.67,,,4.53
29,00987A,主動台新優勢成長,17.3,0.11,0.64,09/24,0.19,0.84,2.29,2.83,2.58,4.71,6.12,13.7,,,,35.8
30,3105,穩懋,502.0,5.0,1.01,09/24,0.71,-0.22,1.32,2.74,3.37,2.43,1.51,-5.15,0.15,-7.68,-28.5,-6.03
31,00847B,中信美國市政債,23.9,-0.32,-1.32,09/24,0.45,2.39,2.47,2.65,3.47,4.1,-2.84,4.1,4.1,3.96,,4.1
32,3717,聯嘉投控,25.35,-0.7,-2.69,09/24,-0.8,-0.55,-0.21,2.62,2.99,1.89,-0.09,3.24,3.98,,,3.9
33,00404A,主動聯博動能50,9.86,-0.02,-0.2,09/24,0.22,0.21,1.18,2.61,2.76,2.38,2.11,,,,,
34,2409,友達,34.2,-0.5,-1.44,09/24,-1.06,-3.1,0.15,2.59,0.97,6.47,5.54,5.19,-9.96,-11.2,-34.2,-0.62
35,00410A,主動永豐科技趨勢,12.4,0.06,0.49,09/24,-0.04,1.08,1.76,2.56,-0.16,-1.73,,,,,,
36,00898,國泰基因免疫革命,11.49,-0.27,-2.3,09/24,0.18,0.48,0.93,2.55,4.27,6.87,29.1,50.6,77.2,162.0,,61.8
37,00407A,主動凱基台灣,10.16,0.04,0.4,09/24,-0.13,0.29,1.66,2.45,1.73,4.3,7.36,,,,,
38,6456,GIS-KY,81.3,2.7,3.44,09/24,-0.2,0.57,1.46,2.33,2.3,1.89,2.02,-1.18,-8.58,-2.81,-16.5,-5.84
39,3580,友威科,102.0,2.3,2.31,09/24,-0.02,0.41,1.28,2.32,1.86,1.85,4.08,-0.05,4.06,5.86,-4.25,6.17
40,00715L,期街口布蘭特正2,64.7,4.0,6.59,09/24,0.68,0.45,0.69,2.28,4.79,18.8,29.2,44.9,86.2,445.0,,65.7
41,3035,智原,206.5,2.5,1.23,09/24,0.45,0.36,1.39,2.19,2.5,3.44,3.6,11.3,8.72,-11.8,8.53,11.1
42,2305,全友,62.9,-0.7,-1.1,09/24,0.19,0.0,0.92,2.17,5.36,4.95,0.57,3.87,4.92,7.35,5.91,4.36
43,1569,濱川,64.7,1.4,2.21,09/24,0.07,0.1,0.86,2.08,2.67,2.8,3.4,2.36,2.11,-1.86,-0.73,3.02
44,3605,宏致,183.5,3.5,1.94,09/24,-0.01,1.36,0.93,2.07,2.99,-5.49,9.67,11.2,8.59,12.0,11.5,8.38
45,00991A,主動復華未來50,18.15,0.15,0.83,09/24,0.22,0.54,1.53,2.07,1.04,3.16,7.68,1.66,,,,2.07
46,009829,大華韓國KOSPI50,11.04,-0.08,-0.72,09/24,-1.07,-0.73,1.03,2.0,1.23,-0.04,,,,,,
47,00994A,主動第一金台股優,17.4,0.11,0.64,09/24,0.15,0.3,1.8,1.95,0.54,-0.74,-1.27,-3.91,,,,
48,3265,台星科,183.0,3.0,1.67,09/24,0.01,-0.6,0.69,1.87,2.02,2.01,-0.75,1.33,3.24,3.66,1.59,4.59
49,00992A,主動群益科技創新,18.8,0.11,0.59,09/24,0.27,0.39,1.25,1.83,0.54,3.07,7.57,14.5,,,,16.2
50,2351,順德,219.5,-6.5,-2.88,09/24,0.96,1.97,1.95,1.8,3.24,6.27,13.6,12.4,21.3,11.3,11.9,22.9
51,6226,光鼎,44.0,1.3,3.04,09/24,-0.03,-0.53,-0.08,1.76,5.54,8.78,6.12,11.1,11.6,12.0,13.9,11.7
52,6426,統新,389.0,-2.5,-0.64,09/24,0.3,0.54,-0.58,1.7,2.22,8.0,8.56,7.89,3.37,9.92,9.05,9.02
53,3055,蔚華科,199.0,-4.5,-2.21,09/24,-0.59,1.51,1.73,1.69,1.62,-1.34,1.79,0.94,3.01,0.09,-2.82,0.84
54,4416,三圓,13.7,-0.4,-2.84,09/24,-0.23,-0.12,-0.3,1.69,1.43,1.53,1.28,2.22,2.57,3.06,3.06,2.42
55,2254,巨鎧精密-創,88.8,2.2,2.54,09/24,0.07,0.3,0.84,1.66,1.83,1.99,2.03,2.11,2.15,,,2.23
56,6902,GOGOLOOK,176.5,8.0,4.75,09/24,-0.05,0.08,1.47,1.65,1.72,1.89,1.95,2.19,2.1,2.2,,1.95
57,00997A,主動群益美國增長,11.7,0.1,0.86,09/24,0.21,0.51,1.09,1.55,1.59,2.4,4.2,,,,,
58,6207,雷科,125.0,11.0,9.65,09/24,2.61,2.74,2.62,1.55,2.58,-3.0,0.88,1.55,1.99,-1.35,-1.25,-0.73
59,3029,零壹,120.0,1.5,1.27,09/24,0.3,0.32,0.7,1.54,-0.69,0.5,6.09,6.49,1.72,4.05,3.61,4.09
60,00696B,富邦美債20年,27.54,-0.43,-1.54,09/24,0.88,1.04,1.0,1.51,1.9,2.37,7.94,26.2,93.3,213.0,,77.3
61,6173,信昌電,306.5,4.0,1.32,09/24,-0.09,-0.21,0.52,1.49,0.74,1.4,-4.24,6.96,8.67,6.03,8.17,10.2
62,3518,柏騰,34.0,1.55,4.78,09/24,0.9,0.94,1.25,1.46,1.85,1.28,-0.07,0.66,1.44,1.35,-1.07,0.85
63,6667,信紘科,261.5,0.0,0.0,09/24,0.13,0.01,0.53,1.45,1.5,1.13,0.56,-2.07,-1.89,-3.44,,-3.44
64,6122,擎邦,58.2,3.0,5.43,09/24,0.89,0.98,1.25,1.42,1.56,2.47,2.57,1.44,0.28,-8.4,2.5,0.83
65,00897,富邦基因免疫生技,13.51,-0.27,-1.96,09/24,-0.01,0.64,0.86,1.41,2.04,2.02,5.68,19.0,35.4,93.0,,26.2
66,00951,台新日本半導體,17.36,-0.14,-0.8,09/24,-0.08,0.55,0.47,1.38,0.67,1.03,-1.1,4.03,8.2,,,6.58
67,2471,資通,51.4,-0.4,-0.77,09/24,0.23,0.39,0.6,1.37,1.19,1.49,0.07,0.23,4.85,3.07,4.08,2.59
68,6538,倉和,398.0,-12.5,-3.05,09/24,0.98,0.55,0.17,1.35,1.54,4.25,6.14,8.25,9.46,2.79,,9.05
69,6133,金橋,25.95,-0.1,-0.38,09/24,-0.12,-0.33,0.37,1.34,4.02,3.94,3.86,3.33,3.1,4.71,-2.09,1.21
70,3550,聯穎,23.85,0.05,0.21,09/24,0.17,0.36,0.24,1.33,1.74,1.86,-3.41,4.43,4.79,6.29,6.63,6.02
71,3094,聯傑,54.3,0.0,0.0,09/24,-3.45,-3.59,-3.3,1.33,2.92,7.24,4.24,6.41,6.72,6.33,4.03,6.4
72,00966B,統一ESG投等債15+,13.32,-0.17,-1.26,09/24,-0.37,-0.1,-0.1,1.31,1.31,1.97,2.13,19.2,18.3,,,18.8
73,009810,玉山全球藍籌100,21.34,-0.18,-0.84,09/24,0.0,-0.01,-0.01,1.31,2.57,3.17,4.16,3.03,2.53,,,3.17
74,00993A,主動安聯台灣,13.95,0.1,0.72,09/24,0.05,0.17,0.84,1.29,1.27,2.64,6.93,24.7,,,,
75,2444,兆勁,14.8,-0.15,-1.0,09/24,0.26,0.48,0.9,1.27,1.32,1.2,-0.77,2.67,2.57,3.11,3.01,2.87
76,8046,南電,1240.0,30.0,2.48,09/24,0.21,0.73,1.64,1.27,1.38,0.84,-2.74,0.7,1.2,0.97,1.0,4.86
77,009804,聯邦台精彩50,24.12,0.02,0.08,09/24,0.2,0.31,1.16,1.26,0.86,3.03,4.92,8.29,8.32,,,8.6
