代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2884,玉山金,43.55,0.0,0.0,09/07,-1,-8347,-15.4,-0.05,23,125539,12.6,0.71,1,441,0.81,0.0,4,37013,14.2,0.21
2301,光寶科,299.0,-9.0,-2.92,09/07,-1,-9722,-38.8,-0.42,15,16320,2.94,0.7,-1,-464,-1.85,-0.02,-1,-10079,-40.3,-0.44
2618,長榮航,42.1,-0.4,-0.94,09/07,-2,-6350,-27.6,-0.12,10,13209,6.7,0.24,-4,-609,-0.88,-0.01,-2,-3753,-16.3,-0.07
2887,台新新光金,41.1,-0.4,-0.96,09/07,-3,-24985,-13.6,-0.1,10,41027,5.88,0.16,1,1285,2.23,0.01,-1,-7189,-12.5,-0.03
1476,儒鴻,306.0,-7.0,-2.24,09/07,-1,-374,-20.6,-0.14,7,425,6.25,0.16,5,36,0.7,0.01,-1,-334,-18.4,-0.12
2357,華碩,999.0,-26.0,-2.54,09/07,-1,-2433,-48.6,-0.33,7,3963,13.3,0.53,-1,-144,-2.88,-0.02,-1,-1141,-22.8,-0.15
2379,瑞昱,729.0,16.0,2.24,09/07,-8,-3717,-19.9,-0.72,7,2296,13.7,0.45,2,151,3.61,0.03,-1,-13,-0.45,0.0
2382,廣達,347.5,2.5,0.72,09/07,-1,-627,-4.61,-0.02,7,6073,6.16,0.15,2,287,0.84,0.01,6,25678,29.2,0.63
2542,興富發,48.0,-0.55,-1.13,09/07,-2,-6524,-44.7,-0.3,7,14339,29.7,0.67,1,120,1.57,0.01,-1,-815,-10.6,-0.04
2891,中信金,67.4,-1.0,-1.46,09/07,-1,-9028,-30.2,-0.05,7,27191,10.6,0.14,1,386,1.29,0.0,-1,-5107,-17.1,-0.03
3231,緯創,197.0,-1.0,-0.51,09/07,-1,-10619,-16.2,-0.33,7,30072,7.1,0.95,6,1757,0.44,0.06,-1,-7450,-11.3,-0.23
3706,神達,92.6,0.1,0.11,09/07,-4,-10898,-22.7,-0.82,7,4677,5.06,0.35,2,229,1.12,0.02,-4,-8706,-18.1,-0.66
5269,祥碩,1440.0,10.0,0.7,09/07,-4,-173,-9.46,-0.23,7,132,4.07,0.18,1,6,1.77,0.01,1,2,0.53,0.0
1102,亞泥,35.05,-0.05,-0.14,09/07,-2,-3399,-29.4,-0.1,6,6324,13.9,0.18,1,61,0.85,0.0,-2,-2299,-19.9,-0.06
1802,台玻,60.7,1.6,2.71,09/07,1,5994,27.6,0.21,6,951,0.49,0.03,1,291,1.34,0.01,1,6398,29.4,0.22
2027,大成鋼,49.1,-1.1,-2.19,09/07,-2,-17649,-46.4,-0.68,6,14392,16.8,0.56,1,776,3.76,0.03,-2,-11594,-30.5,-0.45
2353,宏碁,32.3,-0.4,-1.22,09/07,-1,-15925,-54.8,-0.52,6,8451,6.42,0.28,-1,-24,-0.08,0.0,-1,-14517,-50.0,-0.48
2610,華航,20.45,0.0,0.0,09/07,4,14529,24.0,0.24,6,5929,6.19,0.1,1,220,1.58,0.0,5,18604,25.3,0.3
2633,台灣高鐵,26.0,-0.1,-0.38,09/07,-3,-4697,-38.7,-0.08,6,4010,18.0,0.07,2,71,0.79,0.0,-2,-2327,-25.8,-0.04
2883,凱基金,36.95,0.25,0.68,09/07,-1,-3642,-7.1,-0.02,6,9224,2.5,0.05,4,1102,0.55,0.01,3,20474,13.2,0.11
3131,弘塑,2555.0,170.0,7.13,09/07,1,244,34.2,0.82,6,123,4.04,0.41,1,8,1.14,0.03,1,259,36.2,0.87
4938,和碩,93.6,-1.8,-1.89,09/07,-1,-6320,-49.8,-0.24,6,7283,9.49,0.27,-1,-118,-0.93,0.0,-1,-3753,-29.5,-0.14
6121,新普,386.5,-10.5,-2.64,09/07,-3,-268,-16.7,-0.14,6,151,5.48,0.08,1,0,0.02,0.0,1,18,2.21,0.01
6191,精成科,82.8,0.3,0.36,09/07,2,345,19.3,0.07,6,230,2.85,0.05,2,12,0.65,0.0,2,395,22.1,0.08
6278,台表科,195.0,-5.0,-2.5,09/07,-2,-1573,-19.6,-0.54,6,1744,8.13,0.6,-6,-331,-1.54,-0.11,-2,-102,-1.27,-0.03
6409,旭隼,977.0,12.0,1.24,09/07,2,27,3.89,0.03,6,112,5.08,0.13,1,12,3.36,0.01,2,59,8.51,0.07
6510,精測,3470.0,120.0,3.58,09/07,-6,-2123,-25.2,-6.45,6,1388,16.5,4.22,2,32,1.15,0.1,-7,-820,-9.23,-2.49
6531,愛普*,960.0,49.0,5.38,09/07,1,793,27.5,0.49,6,543,2.25,0.33,1,42,1.44,0.03,1,872,30.2,0.54
9910,豐泰,69.8,0.9,1.31,09/07,5,1248,28.6,0.13,6,424,7.38,0.04,2,64,3.47,0.01,5,1732,39.7,0.18
1519,華城,739.0,-7.0,-0.94,09/07,2,766,12.5,0.22,5,271,2.16,0.08,2,97,1.59,0.03,2,978,16.0,0.28
2002,中鋼,19.0,-0.1,-0.52,09/07,-1,-1415,-8.88,-0.01,5,1786,1.65,0.01,2,263,0.87,0.0,-1,-1168,-7.33,-0.01
2352,佳世達,29.0,-0.25,-0.85,09/07,-1,-3028,-52.4,-0.19,5,828,2.97,0.05,-1,-30,-0.52,0.0,-1,-2995,-51.8,-0.19
2421,建準,171.5,-6.5,-3.65,09/07,-4,-3028,-11.5,-1.06,5,202,0.52,0.07,2,464,3.19,0.16,-1,-2115,-32.5,-0.74
2637,慧洋-KY,99.2,-0.6,-0.6,09/07,-2,-1116,-12.4,-0.15,5,758,3.15,0.1,-2,-52,-0.58,-0.01,-2,-724,-8.04,-0.1
3044,健鼎,493.0,4.5,0.92,09/07,1,16,0.92,0.0,5,633,5.35,0.12,1,27,1.57,0.01,1,77,4.42,0.01
