股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-52.37716605788681,"30日衰退,20日衰退",-1.330507235853993
00401A,主動摩根台灣鑫收,-1.5001028544264137,"30日衰退,20日衰退,10日衰退,5日衰退",-4.798130094700181
00403A,主動統一升級50,-39.241027192164346,"30日衰退,20日衰退",-1.3488691236249792
00404A,主動聯博動能50,-25.673126276401817,20日衰退,-1.024486074298462
00405A,主動富邦台灣龍耀,-57.53116496449324,"30日衰退,20日衰退,5日衰退",-1.1609769081148968
00406A,主動中信台灣收益,-58.340480605129635,"30日衰退,20日衰退,10日衰退,5日衰退",-1.1810296777502316
00407A,主動凱基台灣,-66.53650762877616,"30日衰退,20日衰退",-1.3939248053284814
0050,元大台灣50,-7.638690727487571,"30日衰退,20日衰退,10日衰退",-0.3982756339201865
0051,元大中型100,-5.281334693877552,"30日衰退,20日衰退",-1.0741183673469399
0053,元大電子,-15.378957725947522,"30日衰退,20日衰退,10日衰退",-0.650054664723033
0056,元大高股息,-2.126957983386032,"30日衰退,20日衰退",-1.789912069936135
0057,富邦摩台,-9.209757694826456,"30日衰退,20日衰退,10日衰退",-2.637236411263915
006203,元大MSCI台灣,78.50719906048151,"30日衰退,20日衰退",-1.0716950479545773
006208,富邦台50,1.062268338315305,30日衰退,-1.1212065584082636
00631L,元大台灣50正2,-53.02681337745886,"30日衰退,20日衰退",-4.1983300143583335
00632R,元大台灣50反1,-12.509589890037569,"10日衰退,5日衰退",-7.969172261082875
00641R,富邦日本反1,-22.413518908343445,"30日衰退,20日衰退,10日衰退,5日衰退",-5.762294757175759
00642U,期元大S&P石油,71.90599835624457,"10日衰退,5日衰退",-0.35877236239178956
00646,元大S&P500,-18.856303990740187,"10日衰退,5日衰退",-1.3041806163286296
00647L,元大S&P500正2,30.91442331670823,5日衰退,-0.9333447630922684
00648R,元大S&P500反1,9.593433763749402,"30日衰退,20日衰退,10日衰退",-3.717966071346698
00651R,復華香港反1,46.31824428429424,30日衰退,-1.5223813369781283
00655L,國泰中國A50正2,57.58345629593844,"10日衰退,5日衰退",-0.36677939197349474
00660,元大歐洲50,8.32931483202762,"10日衰退,5日衰退",-0.8632638427831623
00661,元大日經225,-5.164318036286021,"30日衰退,20日衰退,10日衰退,5日衰退",-1.0450394877267897
00662,富邦NASDAQ,-29.794253512483916,"30日衰退,20日衰退,5日衰退",-1.2284605153005188
00664R,國泰臺灣加權反1,2.0447742396894046,"10日衰退,5日衰退",-6.634685943192563
00666R,富邦恒生國企反1,7.11492204595186,"30日衰退,20日衰退,10日衰退,5日衰退",-3.276176148796499
00669R,國泰美國道瓊反1,9.154396076385673,"10日衰退,5日衰退",-0.903217236991571
00670L,富邦NASDAQ正2,-18.449877503402682,"30日衰退,20日衰退,10日衰退",-0.5070922216141369
00673R,期元大S&P原油反1,-41.631009313975426,"20日衰退,5日衰退",-3.456389844620709
00675L,富邦臺灣加權正2,-3.0448762044151723,20日衰退,-3.491327537027376
00676R,富邦臺灣加權反1,-26.703407015011894,"30日衰退,20日衰退,10日衰退,5日衰退",-7.610600261260419
00678,群益那斯達克生技,-11.221794507575758,"30日衰退,20日衰退,5日衰退",-1.1595525568181841
00681R,元大美債20反1,28.37748749012378,5日衰退,-0.6262312351856743
00683L,期元大美元指正2,23.502254679027462,"10日衰退,5日衰退",-1.2299195382193453
00685L,群益臺灣加權正2,-56.05039754943454,20日衰退,-15.372517316777639
00686R,群益臺灣加權反1,-34.41711539928305,"30日衰退,20日衰退,10日衰退,5日衰退",-4.666172488749908
00690,兆豐藍籌30,-12.574578183127326,"30日衰退,20日衰退",-1.420155320328858
00693U,期街口S&P黃豆,-3.4725921294202156,5日衰退,-0.5419144141980539
00708L,期元大S&P黃金正2,-65.52279738244168,"30日衰退,20日衰退,5日衰退",-1.003611504552154
00712,復華富時不動產,-20.531634354223495,5日衰退,-0.5594119623030487
00714,群益道瓊美國地產,11.5232127787824,5日衰退,-0.4367036782356859
00715L,期街口布蘭特正2,106.23896127886799,10日衰退,-1.120520836218418
00717,富邦美國特別股,-0.46345196317245363,"30日衰退,5日衰退",-0.45591705469204735
00728,第一金工業30,24.790325698196487,"20日衰退,10日衰退,5日衰退",-0.5099170888445954
00733,富邦臺灣中小,89.38196889306612,"30日衰退,20日衰退,10日衰退",-3.5966126607175255
00735,國泰臺韓科技,-60.49060314041603,30日衰退,-3.090250893240878
00736,國泰新興市場,38.02116991229374,30日衰退,-2.426342533506805
00757,統一FANG+,13.822341101917935,5日衰退,-1.4215451732338487
00771,元大US高息特別股,-3.048685413005272,5日衰退,-0.6782425307557114
00830,國泰費城半導體,-24.129873416953387,"30日衰退,20日衰退,10日衰退",-0.4255377718253257
00861,元大全球未來通訊,2.240027177022543,"30日衰退,20日衰退",-0.9978573713870231
00865B,國泰US短期公債,-65.26366617031438,"30日衰退,20日衰退,10日衰退,5日衰退",-0.4239930900678104
00876,元大全球5G,15.605082532119459,"30日衰退,20日衰退,10日衰退",-0.6785227456701985
00878,國泰永續高股息,9.59026956780319,"30日衰退,20日衰退,10日衰退,5日衰退",-0.7136573876065917
00881,國泰台灣科技龍頭,-10.352840793434792,"30日衰退,20日衰退,10日衰退,5日衰退",-4.00190826981429
00882,中信中國高股息,25.968002989820498,5日衰退,-0.34914445331933663
00891,中信關鍵半導體,-40.55290776507027,"30日衰退,10日衰退,5日衰退",-2.0670751973876875
00892,富邦台灣半導體,-12.328271260765522,"30日衰退,20日衰退",-1.9093548456971838
00894,中信小資高價30,-21.55429639134797,"30日衰退,10日衰退,5日衰退",-3.0271156144253624
00895,富邦未來車,14.804943001462917,5日衰退,-0.7958157994845632
00905,FT臺灣Smart,2.9550103368970486,"30日衰退,20日衰退",-1.9239795203348056
00909,國泰數位支付服務,-19.648261371376673,"10日衰退,5日衰退",-0.8781263955202441
00911,兆豐洲際半導體,-9.2612325664175,"30日衰退,20日衰退,10日衰退",-1.541652234553542
00912,中信臺灣智慧50,-0.7786629226323609,30日衰退,-1.5804989478125204
00917,中信特選金融,-42.98549269657439,5日衰退,-0.33783499788542315
00920,富邦ESG綠色電力,-67.3308875739645,"30日衰退,5日衰退",-0.3702613412228857
00922,國泰台灣領袖50,0.5239846483686676,"30日衰退,20日衰退",-1.899122016145494
00923,群益台ESG低碳50,-8.693640022826964,"30日衰退,20日衰退,10日衰退,5日衰退",-3.1610539939153117
00926,凱基全球菁英55,6.937353876778362,"20日衰退,10日衰退,5日衰退",-3.1834096784376573
00927,群益半導體收益,-45.518007711180694,30日衰退,-23.649680791307397
00929,復華台灣科技優息,64.54413587946682,"30日衰退,20日衰退,10日衰退,5日衰退",-1.2732695205848614
00934,中信成長高股息,34.05384329817255,"30日衰退,20日衰退",-1.473604976364932
00935,野村臺灣新科技50,-40.419660906445905,5日衰退,-0.8594363043881188
00938,凱基優選30,15.977989047951104,"30日衰退,20日衰退",-4.802735747805771
00941,中信上游半導體,39.36468812121028,"30日衰退,20日衰退,10日衰退,5日衰退",-0.9012409857100394
00945B,凱基美國非投等債,-10.30160696345796,"30日衰退,20日衰退,10日衰退,5日衰退",-1.325172591470988
00947,台新臺灣IC設計,-46.238264822606546,"30日衰退,5日衰退",-3.470140541824037
00951,台新日本半導體,21.711517952520946,"30日衰退,20日衰退,10日衰退,5日衰退",-0.5627979620315529
00954,中信日本半導體,-37.27271327652033,"30日衰退,20日衰退,10日衰退,5日衰退",-1.0175198555657659
00961,FT臺灣永續高息,-12.807574465798227,"30日衰退,20日衰退,10日衰退,5日衰退",-15.005482494874608
00962,台新AI優息動能,13.838169510385757,"20日衰退,10日衰退,5日衰退",-2.5892618694362
00963,中信全球高股息,-24.087292005177495,"30日衰退,20日衰退,10日衰退,5日衰退",-2.410892403502981
009801,中信美國創新科技,29.783672423712808,"10日衰退,5日衰退",-4.255252091572565
009803,玉山市值動能50,-19.853645244698377,"30日衰退,20日衰退",-1.7659016130625034
009804,聯邦台精彩50,-31.040172054488153,"30日衰退,20日衰退",-1.7418477044564469
009805,台新美國電力基建,4.957941671565222,"10日衰退,5日衰退",-3.1538173859434986
009811,統一美國50,41.70447063706163,5日衰退,-1.0939192795880999
009816,凱基台灣TOP50,-28.19743908487899,"30日衰退,20日衰退",-5.125806717543799
009819,中信數據及電力,-49.16061157662352,"20日衰退,10日衰退,5日衰退",-4.685546671749847
00981A,主動統一台股增長,-57.61280596106498,5日衰退,-1.4009728171433906
00981T,平衡凱基雙核收息,2.005864358600904,"30日衰退,20日衰退,10日衰退,5日衰退",-2.7548039478837105
009821,野村稀土關鍵資源,-53.57450688445322,30日衰退,-2.3465796915658714
009826,貝萊德世界股票,-32.78418830218819,5日衰退,-20.368562743250152
00982A,主動群益台灣強棒,-49.46726284032793,"30日衰退,10日衰退,5日衰退",-0.5521327836478775
00982D,主動富邦動態入息,107.67533504485927,"30日衰退,20日衰退,10日衰退,5日衰退",-2.2593180297423174
00983D,主動富邦複合收益,51.36486051702607,"10日衰退,5日衰退",-1.0839933331366751
