股票代號,股票名稱,法人持股,上榜區塊
00406A,主動中信台灣收益,1.86,"5日,20日"
00407A,主動凱基台灣,3.86,"5日,20日"
00410A,主動永豐科技趨勢,10.22,20日
0050,元大台灣50,7.125961926091826,"5日,120日"
00632R,元大台灣50反1,3.4594138156938943,"60日,120日"
00637L,元大滬深300正2,0.48,5日
00642U,期元大S&P石油,3.72,"5日,20日"
00643,群益深証中小,16.09,120日
00645,富邦日本,2.7770958438960855,60日
00652,富邦印度,2.0803842057835666,"60日,5日"
00653L,富邦印度正2,1.48,5日
00656R,國泰中國A50反1,3.88,"60日,120日,20日"
00657,國泰日經225,8.27,120日
00661,元大日經225,8.048537886872998,"60日,120日"
00663L,國泰臺灣加權正2,2.69,"60日,5日"
00674R,期元大S&P黃金反1,5.47,120日
00675L,富邦臺灣加權正2,3.2,"5日,20日"
00678,群益那斯達克生技,7.19,"60日,120日"
00681R,元大美債20反1,19.48,"120日,20日"
00682U,期元大美元指數,2.18,120日
00683L,期元大美元指正2,15.73,"5日,120日"
00689R,國泰20年美債反1,35.91,120日
00700,富邦恒生國企,4.96,5日
00701,國泰股利精選30,3.4896216397572566,5日
00709,富邦歐洲,7.7823529411764705,"60日,5日,120日,20日"
00715L,期街口布蘭特正2,6.59,"60日,5日,20日"
00728,第一金工業30,1.54,5日
00736,國泰新興市場,24.23,"60日,120日"
00737,國泰AI機器人,2.26,5日
00850,元大臺灣ESG永續,1.6728193714263786,5日
00861,元大全球未來通訊,1.51,5日
00865B,國泰US短期公債,1.21,5日
00875,國泰網路資安,6.75,"60日,120日"
00881,國泰台灣科技龍頭,1.2807540447537282,5日
00891,中信關鍵半導體,1.5283461332194794,5日
00894,中信小資高價30,0.95,5日
00898,國泰基因免疫革命,2.09,5日
00900,富邦特選高股息30,2.145457262402869,5日
00913,兆豐台灣晶圓製造,4.04,"60日,5日,120日"
00915,凱基優選高股息30,1.6680424837690668,5日
00918,大華優利高填息30,0.71,5日
00920,富邦ESG綠色電力,6.17,"120日,20日"
00922,國泰台灣領袖50,20.927628931470757,"5日,120日,20日"
00923,群益台ESG低碳50,1.1014788917887384,5日
00935,野村臺灣新科技50,7.63391692966586,"60日,5日"
00943,兆豐電子高息等權,12.96,120日
00952,凱基台灣AI50,3.53,60日
00953B,群益優選非投等債,1.8433571471551966,20日
00962,台新AI優息動能,1.71,5日
00972,野村日本動能高息,21.72,"60日,5日,120日,20日"
00980A,主動野村臺灣優選,12.55879885392506,"60日,120日"
00983D,主動富邦複合收益,0.88,5日
00985B,群益ESG投等債0-5,0.41,5日
00994A,主動第一金台股優,5.31,"60日,120日"
00996A,主動兆豐台灣豐收,6.17,"60日,5日"
1102,亞泥,12.359453909451211,20日
1216,統一,38.08085783223713,"60日,120日,20日"
1301,台塑,32.8007365515847,"60日,5日,120日,20日"
1303,南亞,36.106215637489356,"5日,120日"
1304,台聚,28.64,20日
1305,華夏,4.330164809910651,20日
1308,亞聚,5.19,20日
1310,台苯,5.535654614459032,5日
1312,國喬,4.06,"5日,20日"
1313,聯成,7.191277382855207,"60日,5日,20日"
1314,中石化,9.996978214854705,5日
1319,東陽,10.233473032837852,"5日,20日"
1325,恆大,1.31,5日
1326,台化,39.035616326389516,"5日,120日,20日"
1342,八貫,32.30718091747195,"60日,120日"
1402,遠東新,19.350637325391556,"60日,20日"
1416,廣豐,6.96,20日
1434,福懋,8.39931440096466,5日
1440,南紡,7.849880579022005,"5日,20日"
1449,佳和,6.75,5日
1455,集盛,3.974716605241589,"5日,20日"
1504,東元,2.6014095522865572,20日
1513,中興電,17.93269276287035,"60日,20日"
1536,和大,5.462675063531531,20日
1560,中砂,41.38864076577149,"60日,5日,120日,20日"
1568,倉佑,4.07,"60日,120日"
1605,華新,18.241521989234197,"60日,120日,20日"
1608,華榮,5.777600662092196,"60日,5日,20日"
1609,大亞,12.995478164875898,60日
1612,宏泰,16.13452278908841,20日
1618,合機,2.11,"5日,20日"
