排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,7769,鴻勁,5975.0,-180.0,-2.92,09/23,22.1,52.9,134.0,520.0,808.0,682.0,408.0,229.0,,
2,7772,耀穎,173.5,-14.5,-7.71,09/23,6.8,13.4,162.0,224.0,206.0,588.0,,,,
3,1709,和益,48.3,2.35,5.11,09/23,18.3,35.6,50.4,200.0,367.0,539.0,698.0,782.0,560.0,792.0
4,009821,野村稀土關鍵資源,14.33,0.15,1.06,09/23,0.0,0.0,42.3,195.0,,6.53,-84.7,,,
5,3450,聯鈞,520.0,-6.0,-1.14,09/23,5.86,24.5,42.5,108.0,147.0,24.1,73.5,-32.4,-49.0,-49.8
6,00864B,中信美國公債0-1,45.98,-0.01,-0.02,09/23,0.0,19.8,48.6,103.0,179.0,149.0,-20.1,49.6,40.7,30.6
7,8028,昇陽半導體,258.0,-5.5,-2.09,09/23,15.5,34.4,56.1,95.1,117.0,120.0,179.0,29.3,7.84,-41.6
8,009828,中信台日韓PCB,9.85,0.2,2.07,09/23,9.05,10.1,11.6,94.9,317.0,,,,,
9,1303,南亞,227.5,-4.0,-1.73,09/23,11.3,25.7,28.4,81.3,125.0,56.9,1159.0,21.9,-70.2,-44.5
10,3443,創意,8385.0,10.0,0.12,09/23,5.4,5.73,21.3,77.1,65.9,122.0,35.0,193.0,16.1,167.0
11,6179,亞通,35.1,-0.75,-2.09,09/23,-0.23,4.93,52.3,76.5,15.8,9.56,-32.9,-16.6,21.2,-19.0
12,3529,力旺,3305.0,195.0,6.27,09/23,43.9,42.3,50.7,68.6,37.7,-75.1,-32.4,-84.0,176.0,-73.3
13,7767,仁大資訊,46.65,0.0,0.0,09/23,0.0,25.0,66.7,66.7,,,,,,
14,00990B,國泰收益非投等債,9.88,0.0,0.0,09/23,0.0,1.62,1.62,65.3,309.0,309.0,,,,
15,2368,金像電,1140.0,100.0,9.62,09/23,4.21,9.54,12.1,60.4,66.1,216.0,352.0,-52.5,-23.3,-37.4
16,00411A,主動統一前沿科技,10.5,0.02,0.19,09/23,0.0,0.0,0.0,60.0,71.4,,,,,
17,7782,光速火箭,25.3,0.0,0.0,09/23,0.0,60.0,60.0,60.0,60.0,60.0,700.0,,,
18,6584,南俊國際,542.0,-11.0,-1.99,09/23,4.61,16.8,23.3,58.3,97.7,115.0,126.0,511.0,121.0,306.0
19,1563,巧新,73.7,1.3,1.8,09/23,2.51,28.3,44.7,58.1,271.0,,-80.4,-88.1,-79.9,-85.3
20,3167,大量,890.0,26.0,3.01,09/23,4.38,9.02,18.7,57.0,9.77,19.1,170.0,122.0,-4.93,21.6
21,4908,前鼎,210.0,-12.5,-5.62,09/23,2.43,10.5,16.2,53.4,36.7,134.0,13.9,-3.89,-7.49,-9.18
