排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,3231,緯創,184.5,4.5,2.5,09/24,-16371,-48175,-50107,-89078,-104999,-63365.0,11778.0,-4960.0,93073.0,33412.0
2,2409,友達,34.2,-0.5,-1.44,09/24,-3630,-19897,-24717,-46721,-86941,-123504.0,-122377.0,-113904.0,351549.0,399606.0
3,1101,台泥,25.25,-0.4,-1.56,09/24,-2771,-2226,-1702,-24076,-42455,-442250.0,-361027.0,-54193.0,23518.0,69302.0
4,00712,復華富時不動產,7.82,-0.16,-2.01,09/24,4894,4883,-4477,-13427,27194,68338.0,50481.0,18232.0,33111.0,64870.0
5,1216,統一,74.5,-0.9,-1.19,09/24,-991,-3074,-4252,-12462,-26024,-66595.0,-151002.0,-104016.0,22249.0,-44065.0
6,00685L,群益臺灣加權正2,12.87,-0.02,-0.16,09/24,-8141,-8670,-10454,-12259,30874,69356.0,480243.0,477424.0,479309.0,477877.0
7,8150,南茂,112.0,5.0,4.67,09/24,-4545,-6098,-9868,-10489,-11046,-8995.0,10193.0,7632.0,8219.0,1796.0
8,00981A,主動統一台股增長,30.85,0.2,0.65,09/24,-19873,-18690,-15138,-10359,23969,-42143.0,-33709.0,-75688.0,65301.0,51356.0
9,3711,日月光投控,699.0,6.0,0.87,09/24,-571,-5058,-7571,-10092,-8750,-15857.0,-25761.0,-16882.0,-88785.0,-12791.0
10,2834,臺企銀,17.85,-0.05,-0.28,09/24,-7340,-8163,-7792,-9956,-36574,-381062.0,-210846.0,-96799.0,23885.0,30674.0
11,009816,凱基台灣TOP50,16.57,-0.03,-0.18,09/24,-1197,-863,-6219,-9719,-3718,-48916.0,-111060.0,3244.0,,
12,3036,文曄,207.0,1.0,0.49,09/24,179,-2298,-1962,-9222,-28716,-17562.0,-33715.0,8326.0,42813.0,24389.0
13,00403A,主動統一升級50,10.88,0.07,0.65,09/24,-1017,-1324,-4382,-8766,12753,20670.0,77934.0,,,
14,2880,華南金,45.75,-0.05,-0.11,09/24,-5164,-3860,-10670,-8499,-16010,-68152.0,92845.0,263321.0,284613.0,257713.0
15,009826,貝萊德世界股票,10.06,-0.06,-0.59,09/24,-3201,-8170,-8170,-8420,-10817,-2202.0,,,,
16,00953B,群益優選非投等債,9.54,-0.02,-0.21,09/24,106,106,-6841,-6577,-15177,-8459.0,15009.0,3642.0,24207.0,29858.0
17,1314,中石化,8.86,-0.15,-1.66,09/24,-2592,-5257,-3850,-6147,-7759,-16504.0,-43491.0,-43615.0,-20364.0,-35695.0
18,2449,京元電子,311.0,7.0,2.3,09/24,-1594,-4507,-8558,-5683,87,18136.0,52052.0,31241.0,87137.0,70866.0
19,2855,統一證,57.8,0.1,0.17,09/24,-669,-4555,-4635,-5639,-4879,-1606.0,21414.0,59285.0,54469.0,57968.0
20,1102,亞泥,35.7,-0.25,-0.7,09/24,-5484,-4851,-4846,-5454,-6712,-22725.0,-36985.0,-101390.0,-1102.0,-12530.0
21,6257,矽格,243.0,-4.0,-1.62,09/24,-1388,-1632,-3702,-5298,-5801,708.0,-1955.0,-8276.0,760.0,-4931.0
22,6770,力積電,72.0,-1.1,-1.5,09/24,-3330,-3384,-2718,-5226,3463,-27070.0,-63657.0,-5036.0,-7197.0,45759.0
23,00662,富邦NASDAQ,124.25,-0.75,-0.6,09/24,-1410,-2118,-2113,-5127,-9950,-9778.0,-28207.0,-18956.0,5232.0,-4565.0
