排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6449,鈺邦,209.5,-5.0,-2.33,09/15,59.6,50.5,39.5,34.9,24.2,12.4,3.64,2.66,1.41,1.2,1.18,2.11
2,1402,遠東新,27.8,-0.3,-1.07,09/15,29.2,32.1,29.8,31.7,24.2,6.49,2.41,7.74,8.34,10.5,5.93,8.16
3,2472,立隆電,208.0,-2.5,-1.19,09/15,24.8,28.4,25.3,27.7,17.4,13.6,3.31,1.56,1.24,0.9,0.65,1.56
4,7734,印能科技,2555.0,70.0,2.82,09/15,0.0,26.6,22.8,24.9,19.0,22.9,11.4,5.55,3.43,,,3.88
5,8114,振樺電,176.0,-3.5,-1.95,09/15,0.0,0.0,23.1,20.1,10.6,5.32,0.91,0.54,0.35,0.14,0.06,0.41
6,6535,順藥,75.2,-0.6,-0.79,09/15,34.4,29.9,23.8,17.5,8.07,6.76,9.64,5.51,2.17,0.67,,4.16
7,3227,原相,180.0,-1.0,-0.55,09/15,20.6,20.0,19.4,14.9,10.5,8.35,3.94,2.99,2.45,2.19,1.65,3.07
8,1419,新紡,65.9,-0.6,-0.9,09/15,38.2,22.6,17.9,14.9,17.2,9.0,2.43,1.19,0.24,0.13,0.08,0.66
9,6274,台燿,1370.0,-40.0,-2.84,09/15,0.0,0.3,5.29,14.7,15.6,10.2,5.36,3.24,3.56,2.71,3.45,5.19
10,00997A,主動群益美國增長,10.77,0.02,0.19,09/15,0.0,34.0,23.5,14.4,6.62,15.7,2.74,,,,,
11,2458,義隆,125.0,-1.5,-1.19,09/15,24.0,9.13,6.22,13.9,8.42,4.61,2.52,3.56,5.22,4.48,2.55,4.9
12,5274,信驊,17520.0,-460.0,-2.56,09/15,6.39,2.63,2.45,13.6,5.68,9.72,7.31,6.28,4.33,4.36,4.59,5.28
13,2345,智邦,1840.0,-35.0,-1.87,09/15,0.66,4.38,9.83,12.8,11.5,11.3,6.15,4.12,3.82,4.19,3.71,4.07
14,8210,勤誠,874.0,-12.0,-1.35,09/15,0.0,0.0,0.0,12.6,11.1,7.3,11.5,6.6,2.68,0.61,0.34,4.23
15,6782,視陽,231.0,4.0,1.76,09/15,0.0,7.07,17.6,12.2,7.19,3.47,2.63,1.47,1.37,2.73,,1.3
16,2247,汎德永業,229.5,0.0,0.0,09/15,26.3,16.0,11.4,11.7,5.41,2.1,0.56,2.14,1.38,4.34,,1.83
17,6510,精測,3255.0,-120.0,-3.56,09/15,26.0,28.5,23.0,11.7,5.62,6.77,10.1,10.2,7.61,6.1,3.92,8.96
18,4583,台灣精銳,420.0,-10.0,-2.33,09/15,15.8,10.4,6.8,11.2,5.78,1.91,0.49,0.77,1.73,0.77,,1.58
19,6177,達麗,46.85,0.0,0.0,09/15,0.0,3.71,17.3,11.1,4.92,1.89,0.84,2.9,5.62,3.7,2.54,3.88
20,3004,豐達科,114.0,-1.5,-1.3,09/15,21.6,22.3,18.6,10.2,5.04,3.12,0.8,0.42,1.22,0.51,0.42,0.31
21,3450,聯鈞,492.5,-16.5,-3.24,09/15,4.84,2.38,3.27,9.53,9.35,3.82,2.41,1.29,1.0,0.83,0.91,1.0
22,2845,遠東銀,13.6,-0.15,-1.09,09/15,0.19,0.07,0.06,9.06,2.67,1.31,0.64,0.46,0.52,3.81,2.14,0.41
23,3131,弘塑,2320.0,10.0,0.43,09/15,0.4,6.43,9.04,8.93,4.19,4.02,7.7,5.66,4.32,4.7,4.05,4.86
24,6805,富世達,2025.0,-140.0,-6.47,09/15,11.9,11.0,11.0,8.82,16.5,7.55,6.04,8.31,6.21,,,8.26
25,2368,金像電,972.0,-48.0,-4.71,09/15,3.55,8.37,13.1,8.6,7.29,4.99,8.62,6.36,5.05,4.53,2.19,6.11
26,2383,台光電,5115.0,-230.0,-4.3,09/15,6.62,10.7,7.99,8.55,7.67,8.86,4.11,3.58,3.6,5.22,4.23,3.85
27,2313,華通,218.5,-2.5,-1.13,09/15,4.09,4.24,3.13,8.47,6.32,2.59,1.44,1.33,1.11,1.94,2.01,1.17
28,3211,順達,361.0,-1.5,-0.41,09/15,0.0,0.02,0.01,8.46,8.13,9.16,4.11,4.42,4.91,2.84,2.21,4.61
29,2006,東和鋼鐵,80.9,-1.2,-1.46,09/15,22.8,19.4,12.4,8.19,3.34,1.46,16.3,11.2,8.98,8.74,3.72,9.9
30,2059,川湖,11715.0,-275.0,-2.29,09/15,0.0,0.22,5.06,8.14,11.8,7.71,4.89,3.45,5.97,4.38,3.39,5.35
31,5534,長虹,73.1,-0.5,-0.68,09/15,0.0,0.0,13.4,8.1,4.95,1.36,1.59,0.74,1.46,4.71,3.26,0.64
32,8415,大國鋼,34.55,-0.35,-1.0,09/15,0.0,19.8,12.3,8.07,4.72,1.9,1.61,1.05,0.75,0.25,,0.9
33,6669,緯穎,2315.0,45.0,1.98,09/15,2.06,1.24,1.17,8.02,9.62,9.06,6.19,4.36,4.36,3.69,,4.97
34,2347,聯強,88.5,-1.1,-1.23,09/15,5.77,3.34,2.24,8.01,6.75,5.8,10.4,8.25,11.3,13.7,7.55,9.27
35,3135,凌航,158.5,-0.5,-0.31,09/15,0.0,0.0,0.0,8.01,3.08,0.81,0.26,0.07,0.03,,,0.05
36,4979,華星光,509.0,-38.0,-6.95,09/15,42.8,27.6,18.0,7.84,6.63,3.69,2.62,2.52,1.44,1.09,0.95,1.92
37,3526,凡甲,262.0,-4.0,-1.5,09/15,0.0,0.0,13.0,7.65,4.48,2.12,2.69,1.74,1.89,2.17,1.91,1.73
38,5522,遠雄,60.7,-0.4,-0.65,09/15,10.1,12.1,10.0,7.62,5.89,2.58,6.54,4.13,3.77,7.42,5.49,5.3
39,2439,美律,76.6,-0.7,-0.91,09/15,0.0,0.0,1.0,7.54,4.01,1.63,3.6,6.82,8.87,4.55,2.59,6.22
40,3008,大立光,6055.0,60.0,1.0,09/15,14.8,12.8,9.96,7.52,10.2,4.32,2.89,2.57,2.38,3.07,2.21,2.55
41,2903,遠百,21.85,-0.2,-0.91,09/15,12.1,13.3,9.94,6.74,3.63,1.01,0.31,2.61,2.8,6.52,3.25,4.25
42,3665,貿聯-KY,1980.0,25.0,1.28,09/15,0.31,7.64,7.31,6.73,7.46,7.05,7.23,8.86,7.48,5.7,3.98,9.11
