股票代號,股票名稱,法人持股,上榜區塊
1709,和益,5.07,20日
1710,東聯,6.012913418544943,"20日,5日"
1714,和桐,24.799339858980417,"60日,120日,20日,5日"
1718,中纖,6.52,20日
1721,三晃,1.89,5日
1722,台肥,7.869891326530611,20日
1736,喬山,5.36091855512387,"20日,5日"
1802,台玻,8.16386335939056,"60日,120日,20日,5日"
1806,冠軍,8.524095136147087,60日
1810,和成,5.240506039722257,"20日,5日"
2006,東和鋼鐵,19.087259521292708,"20日,120日"
2027,大成鋼,23.096686250914367,"60日,120日"
2030,彰源,5.34,"60日,20日,120日"
2032,新鋼,3.81,"60日,120日"
2049,上銀,36.73151756861598,"60日,120日,5日"
2103,台橡,23.503324059940088,"60日,20日"
2105,正新,5.823485852608069,5日
2206,三陽工業,6.855017728696535,20日
2227,裕日車,40.371716,60日
2233,宇隆,7.538511293001839,"60日,5日"
2236,百達-KY,52.23,5日
2241,艾姆勒,12.45,"60日,20日"
2243,宏旭-KY,31.866759119708888,"60日,20日,120日"
2254,巨鎧精密-創,23.8,120日
2301,光寶科,34.672031750441484,"60日,120日"
2302,麗正,2.7530065624659863,5日
2303,聯電,33.30662619602086,120日
2305,全友,7.187440285115649,"60日,20日,120日"
2316,楠梓電,37.587913170179164,"60日,120日,20日,5日"
2317,鴻海,40.10619341613696,60日
2327,國巨*,56.47148139267765,"60日,120日"
2337,旺宏,30.469169093286528,120日
2338,光罩,7.401081643406577,"60日,120日,20日,5日"
2340,台亞,10.408632082196648,"20日,120日"
2342,茂矽,4.86,"60日,120日,5日"
2344,華邦電,31.15209311759912,"60日,120日"
2347,聯強,28.44499070183867,120日
2349,錸德,14.74,60日
2351,順德,17.320997436431526,120日
2352,佳世達,11.857688662629073,"60日,20日,5日"
2355,敬鵬,14.917213324369875,120日
2356,英業達,18.535104090906035,"60日,120日"
2363,矽統,11.751772860735725,"60日,120日,20日,5日"
2365,昆盈,3.46,"60日,120日,5日"
2368,金像電,33.716894798646685,5日
2369,菱生,20.888254154412685,"60日,20日,120日"
2375,凱美,12.818987810794306,"120日,5日"
2376,技嘉,25.993175386701367,"60日,120日"
2377,微星,12.402209468525188,"60日,20日,5日"
2379,瑞昱,50.15258820149863,60日
2382,廣達,27.2309746485951,"60日,20日,120日"
2387,精元,10.1233659000381,"60日,5日"
2388,威盛,15.789202942293842,"60日,20日,120日"
2392,正崴,7.213858338193186,60日
2395,研華,36.02051078470269,"60日,120日"
2399,映泰,7.6127231892195395,120日
2401,凌陽,18.304287719401863,"60日,20日,120日"
2404,漢唐,32.17884496430071,"60日,20日,5日"
2406,國碩,23.181709861135936,"60日,120日,20日,5日"
2408,南亞科,18.594400047184237,60日
2409,友達,11.762862635749201,5日
2413,環科,6.329214819188563,20日
2426,鼎元,10.478669426506725,"60日,20日,120日"
2428,興勤,20.19429011306808,"60日,120日,5日"
2429,銘旺科,1.3,5日
2434,統懋,2.05,"20日,5日"
2436,偉詮電,12.833767972096,120日
2444,兆勁,3.93,"60日,120日"
2449,京元電子,33.32151107536876,"20日,5日"
2455,全新,45.165867221729485,"60日,20日,120日"
2457,飛宏,6.909512680220742,120日
2458,義隆,25.087650947087102,"60日,120日,5日"
2461,光群雷,8.31,"60日,20日,120日"
2464,盟立,10.257594653146128,"60日,120日,5日"
2466,冠西電,11.768270481646706,"20日,5日"
2467,志聖,22.687970066322716,"120日,20日,5日"
2472,立隆電,15.697662340609217,5日
2476,鉅祥,9.766364297091554,60日
2478,大毅,19.76858772812155,"60日,120日,20日,5日"
2480,敦陽科,10.21766557417561,5日
2481,強茂,39.134243050573104,"60日,20日,120日"
2483,百容,5.94,"60日,120日,20日,5日"
2484,希華,11.67,"60日,120日,20日,5日"
2485,兆赫,1.886054772422002,5日
2492,華新科,33.394003183323996,"60日,120日,20日,5日"
2493,揚博,8.09491125446245,"60日,120日,20日,5日"
2495,普安,7.075199835871513,120日
2501,國建,12.720558251827255,"60日,20日,120日"
2504,國產,4.701443220338984,5日
2515,中工,9.345249820361797,"20日,5日"
2527,宏璟,42.64867135764652,5日
2530,華建,3.7084985297294812,5日
2542,興富發,11.244923008604134,20日
2547,日勝生,13.606710001734346,5日
2548,華固,16.85992791200447,5日
2597,潤弘,6.01830095650047,"60日,20日"
2603,長榮,22.02997972862429,120日
2605,新興,47.03152730138291,120日
2606,裕民,13.886072170162432,"60日,20日,120日"
2610,華航,14.87869793246706,"20日,5日"
2618,長榮航,25.47718432517646,"20日,120日"
2634,漢翔,4.4234507700359735,"20日,5日"
2637,慧洋-KY,19.559075173013778,"60日,20日,120日"
2645,長榮航太,13.080287646857153,"60日,120日,20日,5日"
2727,王品,31.99664769080542,"60日,20日,120日"
2753,八方雲集,5.23983541940769,20日
2801,彰銀,18.41574190948151,20日
2820,華票,9.800678501221183,20日
2834,臺企銀,18.088527271524676,20日
2845,遠東銀,10.355541940963537,20日
2851,中再保,8.909845918623919,120日
2855,統一證,12.311419297359443,5日
2867,三商壽,19.22057799803315,"60日,120日"
2887,台新新光金,29.33602712625635,20日
2890,永豐金,31.386069170894217,"60日,120日,20日,5日"
2892,第一金,23.42406025993874,20日
2897,王道銀行,8.17108389997007,"20日,120日"
3003,健和興,4.619388390560682,20日
3004,豐達科,4.93969169683767,"60日,20日,5日"
3006,晶豪科,32.64810971550141,"60日,120日"
3008,大立光,34.679206418648114,"60日,120日"
3010,華立,17.158317742774344,120日
3011,今皓,5.33,60日
3014,聯陽,23.808886427428064,"60日,20日,5日"
3015,全漢,10.104172521433211,5日
3016,嘉晶,6.689569559794035,"60日,120日,20日,5日"
3017,奇鋐,55.50851887589479,"120日,5日"
3021,鴻名,3.87,60日
3022,威強電,16.66619084757516,"60日,20日"
3023,信邦,47.86785234990801,"60日,120日,20日,5日"
3025,星通,6.458237464317465,120日
3026,禾伸堂,27.88250818941706,"60日,20日,120日"
3028,增你強,13.515290926057684,"120日,5日"
3030,德律,7.017128560300741,5日
3033,威健,23.463726923778648,"60日,120日,20日,5日"
3034,聯詠,33.86230567028146,"60日,120日"
3035,智原,14.5207555008771,"60日,20日,120日"
3036,文曄,26.794274647545702,120日
3037,欣興,48.16071787985043,5日
3041,揚智,8.113141905730066,"60日,20日"
3042,晶技,16.683737911847764,"60日,120日,5日"
3044,健鼎,44.98297696084833,20日
3045,台灣大,18.907729697711552,"60日,20日,120日"
3048,益登,7.260344291112641,"60日,120日"
3051,力特,2.9232934131736528,20日
3060,銘異,16.62471591419187,"60日,20日,120日"
3062,建漢,10.028766706783383,120日
3090,日電貿,18.22054135877481,"60日,120日,20日,5日"
3092,鴻碩,2.54,"20日,5日"
3094,聯傑,3.840105874737745,20日
3138,耀登,2.7,5日
3189,景碩,31.581736332198528,"60日,120日,5日"
3209,全科,18.944528943817012,"60日,120日"
3231,緯創,29.360816829642133,60日
3257,虹冠電,2.1326823248616105,20日
3305,昇貿,9.29019470943611,"60日,120日,20日,5日"
3356,奇偶,10.3,"60日,120日,20日,5日"
3406,玉晶光,42.949719085332994,"60日,120日"
3413,京鼎,25.347468412531775,"60日,120日,20日,5日"
3443,創意,34.324082562482076,120日
3450,聯鈞,26.646661108006235,"60日,120日"
3501,維熹,4.44169206416074,"20日,5日"
3504,揚明光,4.359123266802581,20日
3528,安馳,6.73,"60日,120日"
3533,嘉澤,55.61180759300258,"60日,20日,120日"
3543,州巧,6.85,5日
3550,聯穎,9.74720130172013,"60日,20日,120日"
3583,辛耘,29.679934762218643,"60日,120日,20日,5日"
3588,通嘉,6.81,"60日,20日,120日"
3591,艾笛森,7.25,"60日,120日,20日,5日"
3596,智易,36.507129062470256,"60日,20日,5日"
3605,宏致,14.409105844315143,"60日,20日,5日"
3645,達邁,12.781064603299553,120日
3652,精聯,2.3,"20日,5日"
3653,健策,33.53419954882209,5日
3661,世芯-KY,57.987922114561655,"60日,120日"
3665,貿聯-KY,51.23566509450392,"60日,5日"
3694,海華,2.517550175561473,5日
3702,大聯大,31.67535048983299,"20日,120日"
3704,合勤控,13.421962714821172,"60日,120日"
3706,神達,13.19676208548095,"60日,120日,5日"
3708,上緯投控,7.658227537274042,120日
3715,定穎投控,17.294908693791825,20日
3717,聯嘉投控,8.41,"60日,120日,20日,5日"
4306,炎洲,7.39,"60日,20日,120日"
4526,東台,9.11,"60日,120日,20日,5日"
4532,瑞智,18.28019670067256,"20日,5日"
4536,拓凱,12.025236731997357,20日
4540,全球傳動,4.25,5日
4551,智伸科,55.461788894561195,"60日,20日,120日"
4571,鈞興-KY,65.30005861880639,"60日,120日"
4576,大銀微系統,6.044198925545789,"60日,120日"
4590,富田-創,2.77,20日
4720,德淵,5.733363061192905,5日
4722,國精化,9.321201569522158,"60日,120日,20日,5日"
4737,華廣,28.53,120日
4746,台耀,10.918365418104049,"20日,5日"
4755,三福化,24.409847278215796,120日
4764,雙鍵,30.54553792425532,"60日,20日,120日"
4766,南寶,15.259214474684498,"20日,5日"
4770,上品,8.093142942882865,5日
4771,望隼,7.28,120日
4916,事欣科,14.998191729149958,"60日,120日,5日"
4927,泰鼎-KY,6.357971688076683,5日
4934,太極,4.51,"60日,120日,20日,5日"
4960,誠美材,19.66,5日
4977,眾達-KY,16.890189391571433,"60日,20日,5日"
4989,榮科,2.733268590797415,5日
4994,傳奇,2.6179588270561616,60日
5222,全訊,4.773643150958678,5日
5269,祥碩,12.865745999763554,"60日,20日,5日"
5284,jpp-KY,52.39520151152098,5日
5285,界霖,5.36753029367844,"60日,20日,120日"
5288,豐祥-KY,59.93786534479069,20日
5292,華懋,6.744493207941484,120日
5388,中磊,17.118490564884617,60日
5434,崇越,33.05996300326987,"60日,120日,20日,5日"
5471,松翰,11.529278043119435,20日
5871,中租-KY,40.5598156027241,20日
5880,合庫金,16.102206901152005,20日
6120,達運,10.376928650179638,"60日,120日"
6139,亞翔,34.28788805233599,"60日,20日,5日"
6141,柏承,3.04,5日
6164,華興,9.06,"60日,120日,20日,5日"
6165,浪凡,17.32,"60日,120日"
6166,凌華,21.138552662892042,"60日,20日,120日"
6168,宏齊,5.457084006860923,"60日,20日"
6189,豐藝,7.324892180824999,5日
6191,精成科,12.336625596080937,"20日,5日"
6192,巨路,24.5991194173787,120日
6196,帆宣,12.910254451140771,"60日,5日"
6202,盛群,14.974247691505035,"60日,120日,20日,5日"
6206,飛捷,13.858192569274912,"60日,120日"
6213,聯茂,22.1427432483097,"120日,20日,5日"
6224,聚鼎,6.97,"20日,5日"
6226,光鼎,8.18,"60日,120日,20日,5日"
6239,力成,25.28072403298043,5日
6243,迅杰,3.36,5日
6257,矽格,26.805333883054125,"20日,5日"
6271,同欣電,38.7410613409414,"60日,120日,20日,5日"
6277,宏正,9.640383217152161,"60日,120日"
6282,康舒,15.570809809600254,"60日,120日"
6285,啟碁,23.597942383993455,"60日,120日"
6409,旭隼,57.41281246131176,"20日,5日"
6414,樺漢,41.17519530460403,"60日,120日,20日,5日"
6415,矽力*-KY,84.26437641818886,"60日,120日"
6438,迅得,7.463644144778398,5日
6443,元晶,12.12,"60日,120日"
6446,藥華藥,27.021606011451013,"60日,120日,20日,5日"
6472,保瑞,11.489316641194323,"60日,20日"
6477,安集,3.15,5日
6491,晶碩,15.547811538461538,"60日,120日,20日,5日"
6515,穎崴,32.30249236015653,120日
6526,達發,8.445895734657253,5日
6531,愛普*,35.45303485109355,120日
6550,北極星藥業-KY,68.63,120日
6658,聯策,4.26372834753918,5日
6670,復盛應用,21.964772690127937,5日
6672,騰輝電子-KY,27.851186932913386,"60日,120日,20日,5日"
6691,洋基工程,18.109353614914305,"60日,20日"
6695,芯鼎,6.85,"60日,20日,120日"
6715,嘉基,10.34821059924736,"60日,20日,120日"
6719,力智,7.853594863576879,20日
6753,龍德造船,4.89606146914988,"20日,5日"
6757,台灣虎航,-0.46044806650273085,5日
6770,力積電,17.60161417680452,"60日,120日"
6781,AES-KY,72.68066387040415,5日
6799,來頡,11.265876294691541,"60日,20日,5日"
6830,汎銓,10.050820668174357,"60日,20日,120日"
6831,邁科,21.490884444444447,"60日,120日,20日,5日"
6890,來億-KY,91.30033319967923,"60日,20日,120日"
6909,創控,10.16,20日
6944,兆聯實業,17.80982407761995,"20日,120日"
6994,富威電力,2.52,20日
7610,聯友金屬-創,17.77,"20日,5日"
7750,新代,18.242584663780743,120日
7769,鴻勁,23.599744345023066,"60日,120日"
7795,長廣,10.505849787830543,"60日,20日,5日"
7827,漢康-KY創,22.94,"20日,5日"
8016,矽創,40.65272163927419,"60日,120日,20日,5日"
8021,尖點,22.668839291184973,"60日,120日,5日"
8028,昇陽半導體,26.603029132804423,"60日,120日,5日"
8033,雷虎,13.597660259208883,"60日,120日,20日,5日"
8039,台虹,16.47589708579842,120日
8046,南電,27.06412511753355,"60日,120日,20日,5日"
8114,振樺電,13.728918660096415,5日
8150,南茂,46.689798609336215,"60日,120日,20日,5日"
8163,達方,9.887312143152457,"60日,20日,5日"
8213,志超,22.519132141864144,120日
8261,富鼎,6.79908034751109,120日
8422,可寧衛*,7.963217826351585,5日
8438,昶昕,3.42,120日
8454,富邦媒,15.720107034514825,"60日,20日"
8926,台汽電,12.242732276503645,"60日,120日"
8996,高力,51.08371206193074,"60日,120日,20日,5日"
9914,美利達,23.75994752892966,5日
9933,中鼎,18.5716624478679,"60日,20日,120日"
9938,百和,8.500645436842213,5日
9941,裕融,6.269847263049647,"60日,20日"
9946,三發地產,3.2976556981437843,20日
