排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,6179,亞通,35.75,-2.45,-6.41,09/11,0.56,2.95,5.06,5.24,4.01,7.23,9.58,8.75,5.82,9.41,9.04,7.67
2,8227,巨有科技,239.0,21.5,9.89,09/11,2.77,3.55,4.3,4.45,4.19,3.52,1.65,3.08,2.65,1.53,,1.89
3,3693,營邦,663.0,-28.0,-4.05,09/11,0.55,0.54,1.76,3.91,8.73,11.1,11.3,11.3,13.0,12.2,8.82,10.8
4,3167,大量,828.0,-20.0,-2.36,09/11,-0.09,-0.51,-0.8,3.7,4.07,1.74,1.84,-3.16,9.35,9.12,9.5,1.15
5,3229,晟鈦,67.5,6.1,9.93,09/11,1.48,0.8,3.0,3.34,2.55,0.95,2.35,3.02,3.33,3.5,4.24,2.97
6,4967,十銓,280.5,4.0,1.45,09/11,1.08,0.17,0.13,3.32,3.69,0.77,4.92,-5.45,8.6,8.91,,-9.64
7,2409,友達,30.2,-1.0,-3.21,09/11,-1.35,-1.1,-0.24,2.96,3.99,4.17,3.64,0.11,-11.9,-13.7,-37.7,-2.94
8,8021,尖點,418.5,-19.5,-4.45,09/11,-0.01,-0.02,-0.31,2.59,-1.54,-4.09,-3.51,4.88,5.7,2.32,2.39,2.5
9,00714,群益道瓊美國地產,21.15,-0.06,-0.28,09/11,0.68,2.55,2.55,2.53,2.73,0.12,6.92,19.6,28.4,27.9,,26.0
10,6426,統新,302.0,-20.0,-6.21,09/11,-0.73,-2.34,-4.36,2.37,4.57,4.32,4.73,1.39,-0.08,6.93,6.1,6.07
11,6770,力積電,70.7,-2.8,-3.81,09/11,-0.83,-0.23,0.01,2.23,1.38,1.92,-5.08,-6.79,0.49,-4.4,,-5.15
12,6218,豪勉,44.9,-1.25,-2.71,09/11,-0.01,0.15,-0.07,2.04,4.08,7.54,7.49,6.79,5.86,6.28,6.37,6.55
13,00715L,期街口布蘭特正2,70.65,7.65,12.1,09/11,0.46,-0.49,0.18,2.0,11.8,19.1,20.4,19.6,107.0,376.0,,51.6
14,2455,全新,515.0,-17.0,-3.2,09/11,0.23,0.3,0.92,1.97,6.48,6.68,7.18,6.85,10.9,-1.92,17.2,4.72
15,1560,中砂,790.0,57.0,7.78,09/11,0.92,1.0,1.25,1.88,1.84,2.55,1.53,8.74,21.4,34.4,28.0,13.4
16,5314,世紀*,42.15,-4.65,-9.94,09/11,0.58,1.08,1.23,1.63,2.1,2.02,1.92,1.21,-0.97,-0.43,-0.46,1.62
17,3006,晶豪科,290.5,-21.5,-6.89,09/11,-2.3,-2.04,-0.86,1.47,-1.66,-1.03,9.21,15.1,30.9,30.7,32.1,16.2
18,4961,天鈺,170.0,-2.5,-1.45,09/11,0.23,0.1,0.14,1.39,1.25,1.24,4.36,5.28,6.64,3.23,,4.51
