排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,1815,富喬,126.0,0.0,0.0,09/10,1.86,3.65,5.36,5.81,5.76,9.0,11.2,8.53,10.2,11.6,10.4,8.92
2,6510,精測,3670.0,60.0,1.66,09/10,0.46,1.42,2.3,4.11,6.18,5.9,2.7,-3.06,2.62,11.7,7.82,0.75
3,00694B,富邦美債1-3,41.4,0.03,0.07,09/10,0.0,0.54,2.24,2.24,3.87,3.87,3.87,3.87,5.24,-7.24,,4.19
4,3105,穩懋,461.5,-2.5,-0.54,09/10,0.44,0.99,1.73,2.13,3.44,5.49,3.58,8.49,9.94,9.64,6.85,9.69
5,3529,力旺,2730.0,-50.0,-1.8,09/10,0.22,0.51,1.32,2.13,2.02,1.45,1.65,0.91,0.39,-1.75,6.35,2.0
6,6515,穎崴,7195.0,-85.0,-1.17,09/10,0.04,0.42,0.68,1.33,2.72,-0.54,-3.81,-5.4,2.68,2.7,,-2.28
7,3406,玉晶光,1070.0,-40.0,-3.6,09/10,0.53,1.29,1.29,1.26,5.13,7.62,5.74,4.94,5.57,9.18,10.6,3.11
8,6640,均華,1210.0,10.0,0.83,09/10,0.15,0.15,0.15,1.08,2.02,2.22,2.25,1.98,0.72,2.42,,1.84
9,3026,禾伸堂,803.0,45.0,5.94,09/10,0.0,0.64,0.93,1.04,1.82,2.12,6.73,14.5,14.6,14.8,14.0,14.2
10,2481,強茂,154.5,2.5,1.64,09/10,0.1,0.1,0.19,1.02,1.91,1.57,0.51,7.13,7.8,11.3,11.9,3.91
11,6278,台表科,191.5,-2.0,-1.03,09/10,0.0,0.28,0.36,0.9,0.96,2.34,2.12,-3.76,-10.2,11.2,11.7,-7.45
12,6531,愛普*,1030.0,31.0,3.1,09/10,0.52,0.83,0.81,0.83,1.13,-1.29,-2.45,4.16,3.81,3.91,4.2,2.76
13,3491,昇達科,1355.0,-100.0,-6.87,09/10,0.05,0.04,0.18,0.7,1.48,2.77,2.36,2.44,-0.71,7.13,5.92,1.48
14,6271,同欣電,227.0,0.5,0.22,09/10,0.5,0.5,0.59,0.65,0.31,0.31,1.8,2.07,2.73,2.05,-6.35,2.57
15,6223,旺矽,5620.0,5.0,0.09,09/10,0.03,0.25,0.66,0.63,-0.45,-2.3,0.0,1.72,0.5,15.9,14.3,0.11
16,3532,台勝科,410.0,-14.0,-3.3,09/10,0.0,0.37,0.37,0.6,1.17,3.38,4.13,5.11,5.91,5.05,2.63,5.46
17,00652,富邦印度,32.03,-0.12,-0.37,09/10,0.0,0.19,0.57,0.57,0.76,1.18,1.9,1.9,1.9,1.52,1.63,1.9
18,6727,亞泰金屬,521.0,13.0,2.56,09/10,0.0,0.0,0.0,0.57,2.37,3.12,3.12,3.12,3.12,3.12,,3.12
19,8028,昇陽半導體,229.5,-6.5,-2.75,09/10,0.0,0.0,0.26,0.47,0.04,-2.44,-3.14,-0.61,-0.29,0.12,,0.71
20,6147,頎邦,190.5,-7.5,-3.79,09/10,0.47,0.47,0.44,0.45,0.44,0.42,-5.44,0.46,-5.88,-1.14,2.54,-0.6
21,2542,興富發,46.5,-1.7,-3.53,09/10,0.03,0.09,0.12,0.4,0.78,1.12,3.73,6.77,6.33,3.82,3.5,6.31
22,00645,富邦日本,57.2,-0.2,-0.35,09/10,0.0,0.23,0.38,0.39,0.54,1.24,2.25,2.25,2.25,2.25,2.01,2.25
23,2357,華碩,989.0,10.0,1.02,09/10,0.02,0.01,0.18,0.39,0.71,0.78,0.08,1.23,4.46,9.78,14.2,0.19
24,8112,至上,85.9,-0.6,-0.69,09/10,0.0,0.35,0.37,0.38,0.4,0.69,3.92,2.35,2.11,4.26,2.24,0.21
25,3624,光頡,113.5,10.0,9.66,09/10,0.0,0.0,0.17,0.34,0.34,0.34,-0.81,0.79,0.79,-1.72,0.79,0.79
26,5347,世界,161.5,4.5,2.87,09/10,0.12,0.11,0.24,0.32,0.21,0.3,1.83,-1.55,-8.92,8.94,9.15,-5.86
27,2855,統一證,51.7,-0.4,-0.77,09/10,0.08,0.22,0.31,0.32,0.63,1.11,2.0,6.78,6.94,6.95,6.9,6.65
28,2303,聯電,142.5,1.0,0.71,09/10,0.1,0.14,0.18,0.32,0.39,-0.36,-3.34,-8.91,-13.0,3.52,6.57,-10.1
29,6805,富世達,2190.0,-105.0,-4.58,09/10,-0.16,0.3,0.3,0.31,-1.12,5.24,8.57,0.59,6.22,,,-0.6
30,2027,大成鋼,48.2,-0.4,-0.82,09/10,0.08,0.08,0.08,0.3,0.64,-0.22,1.43,-1.31,1.75,-1.55,0.41,-0.48
31,2436,偉詮電,68.2,-0.8,-1.16,09/10,0.1,0.31,0.3,0.3,0.3,0.21,0.19,0.36,-0.66,0.34,0.11,0.41
32,2360,致茂,2180.0,-155.0,-6.64,09/10,-0.01,0.16,0.3,0.3,0.27,-0.21,-0.85,-0.25,0.58,2.89,4.39,-0.32
33,4979,華星光,571.0,-39.0,-6.39,09/10,-0.96,-0.56,0.28,0.29,-1.68,7.95,7.16,4.3,14.1,16.4,18.6,11.4
34,3167,大量,848.0,-52.0,-5.78,09/10,-0.05,-0.27,0.29,0.29,0.16,1.09,-1.43,-0.6,3.44,7.43,7.39,-2.3
35,4938,和碩,91.0,-0.1,-0.11,09/10,0.05,0.09,0.17,0.28,0.44,0.87,-0.7,3.6,-2.12,2.96,3.45,1.51
36,2887,台新新光金,42.15,-0.25,-0.59,09/10,0.05,0.13,0.19,0.26,0.34,0.8,1.81,2.28,7.9,12.7,12.8,3.25
37,6187,萬潤,1280.0,-50.0,-3.76,09/10,-0.2,-0.2,0.16,0.25,1.16,3.58,3.47,11.6,10.3,10.9,8.57,12.2
38,6683,雍智科技,1290.0,-80.0,-5.84,09/10,0.0,0.09,0.09,0.24,-0.78,-2.08,-0.62,0.16,1.26,0.81,,1.07
39,6620,漢達,126.5,-5.5,-4.17,09/10,0.0,0.0,0.14,0.24,0.24,0.24,0.24,0.24,,,,0.24
40,9802,鈺齊-KY,66.0,-2.1,-3.08,09/10,0.0,0.08,0.08,0.24,0.56,0.56,-0.08,0.07,-0.14,1.85,0.43,-0.29
41,3231,緯創,185.0,-4.0,-2.12,09/10,0.02,-0.03,0.03,0.23,0.98,0.74,3.62,4.48,3.57,0.95,5.41,3.98
42,4958,臻鼎-KY,494.5,-7.5,-1.49,09/10,0.0,0.04,0.0,0.23,0.93,0.39,3.0,4.73,2.3,1.48,5.54,4.33
43,6426,統新,322.0,1.0,0.31,09/10,0.0,0.0,0.0,0.23,0.39,0.39,0.39,0.39,0.39,0.39,0.17,0.39
44,006205,富邦上証,40.17,0.0,0.0,09/10,0.07,0.1,0.2,0.2,0.44,0.55,0.57,-0.6,-0.6,-2.74,-57.9,-0.6
45,6442,光聖,1800.0,100.0,5.88,09/10,0.2,0.07,0.32,0.2,0.87,1.46,0.14,-3.8,0.12,5.89,5.83,-3.25
46,2884,玉山金,44.95,0.7,1.58,09/10,0.03,0.05,0.12,0.2,0.26,0.81,1.51,0.21,3.21,5.05,5.41,0.49
47,6206,飛捷,135.0,-2.5,-1.82,09/10,0.1,0.2,0.2,0.2,0.19,0.18,0.15,0.15,-4.24,0.14,0.72,-0.73
48,2801,彰銀,26.85,0.0,0.0,09/10,0.05,0.05,0.12,0.19,0.25,0.24,1.8,1.93,1.39,0.92,1.97,1.03
49,7769,鴻勁,6475.0,-245.0,-3.65,09/10,-0.02,-0.01,0.15,0.18,-0.35,-0.42,-0.45,0.73,,,,0.79
50,2464,盟立,193.5,-4.0,-2.03,09/10,0.02,0.06,0.09,0.17,0.32,0.74,1.03,1.13,1.08,1.09,-3.31,1.08
51,2603,長榮,231.0,-3.0,-1.28,09/10,0.06,0.07,0.07,0.16,0.23,0.09,-0.33,3.5,1.79,14.5,15.1,1.88
52,6770,力積電,73.5,1.1,1.52,09/10,0.0,0.0,0.0,0.16,0.16,0.14,0.23,0.24,0.52,-1.17,,0.19
53,3264,欣銓,240.0,7.0,3.0,09/10,0.24,0.2,0.2,0.15,0.25,0.33,0.66,-2.17,2.14,8.85,13.4,3.21
54,2377,微星,149.0,-7.5,-4.79,09/10,0.0,-0.11,-0.08,0.15,0.18,0.26,5.96,5.5,0.33,-1.88,-3.47,5.73
55,3363,上詮,714.0,6.0,0.85,09/10,0.26,0.26,0.21,0.15,0.15,0.16,-0.59,-0.12,0.05,1.11,1.6,0.08
56,1303,南亞,244.0,7.5,3.17,09/10,0.02,0.03,0.08,0.15,0.37,0.58,4.04,4.0,4.47,1.53,3.52,4.15
57,2376,技嘉,351.5,2.0,0.57,09/10,0.06,0.06,0.16,0.14,0.26,0.27,1.81,3.93,3.58,-3.59,0.84,3.88
58,7828,創新服務,2055.0,-25.0,-1.2,09/10,0.0,0.01,0.01,0.13,0.14,0.12,0.35,,,,,
59,3605,宏致,128.0,-1.5,-1.16,09/10,0.0,0.0,0.13,0.13,0.42,1.5,1.5,1.47,1.19,1.5,1.49,1.5
60,2351,順德,235.5,-2.0,-0.84,09/10,0.0,-0.01,0.02,0.13,0.34,-0.39,0.68,2.29,2.28,1.31,0.42,2.29
61,3706,神達,82.0,0.2,0.24,09/10,0.0,0.01,0.05,0.13,0.4,0.67,4.5,5.7,3.51,5.71,3.17,5.57
62,2368,金像電,1045.0,-55.0,-5.0,09/10,-0.02,0.07,0.11,0.13,0.83,1.92,-2.69,-0.13,-1.26,-2.77,10.7,-2.81
63,00982A,主動群益台灣強棒,22.78,-0.11,-0.48,09/10,0.0,0.0,0.0,0.12,0.2,0.2,0.06,0.2,0.2,,,0.2
64,1477,聚陽,197.5,0.0,0.0,09/10,0.04,0.05,0.06,0.12,-0.03,0.14,-2.09,-2.83,-8.95,-6.3,4.22,-3.58
65,5269,祥碩,1360.0,-35.0,-2.51,09/10,0.0,0.0,0.06,0.12,0.24,0.16,3.71,5.13,4.05,4.06,2.19,5.37
66,2637,慧洋-KY,100.5,0.0,0.0,09/10,0.05,0.05,0.06,0.12,0.16,-1.37,-1.1,-2.96,-5.46,0.26,5.27,-4.51
67,00713,元大台灣高息低波,63.65,0.0,0.0,09/10,0.0,0.0,0.0,0.12,0.12,0.37,0.41,0.64,0.16,0.74,,0.54
68,2049,上銀,363.0,-7.5,-2.02,09/10,0.0,0.03,0.07,0.11,-0.45,0.26,-0.17,0.35,0.38,0.51,0.59,0.58
69,2347,聯強,88.8,0.2,0.23,09/10,-0.02,-0.01,0.05,0.11,0.06,0.23,0.46,4.47,-2.08,-0.71,5.63,2.87
70,2454,聯發科,4720.0,95.0,2.05,09/10,0.0,0.01,0.03,0.1,0.16,-0.28,-0.91,-0.74,-0.12,-0.1,2.67,-0.42
71,00740B,富邦全球投等債,36.91,-0.06,-0.16,09/10,0.05,0.09,0.09,0.1,0.12,0.2,0.33,0.3,0.34,0.34,,0.34
72,2892,第一金,38.0,0.2,0.53,09/10,0.04,0.05,0.04,0.1,0.12,0.37,3.14,3.31,-0.31,2.31,3.78,3.28
73,6121,新普,378.5,-4.5,-1.17,09/10,0.01,0.01,0.03,0.09,0.11,0.18,-1.14,-4.1,-10.2,1.91,9.61,-7.88
74,3131,弘塑,2460.0,-95.0,-3.72,09/10,-0.09,-0.27,0.06,0.09,0.47,0.17,-0.23,1.09,-3.28,-5.84,0.24,-2.74
75,2474,可成,204.0,-2.0,-0.97,09/10,0.0,-0.02,0.07,0.09,0.11,0.26,2.53,-6.01,-15.8,-0.44,12.6,-10.6
76,2883,凱基金,37.2,0.45,1.22,09/10,0.0,0.05,0.04,0.09,0.09,0.6,0.73,4.74,4.78,6.75,9.68,4.83
77,00953B,群益優選非投等債,9.49,-0.01,-0.11,09/10,0.02,0.04,0.08,0.08,0.1,0.56,0.79,0.35,-0.8,,,0.24
78,4736,泰博,128.0,2.5,1.99,09/10,0.01,0.04,0.05,0.08,0.26,0.52,0.55,0.52,0.21,-0.56,-0.63,0.2
79,2449,京元電子,271.5,1.5,0.56,09/10,-0.02,-0.02,-0.03,0.08,0.69,0.38,-0.18,-6.93,-4.66,-5.98,-7.24,-6.55
80,2891,中信金,67.3,0.7,1.05,09/10,0.01,0.02,0.05,0.07,0.18,0.15,0.05,-0.72,-3.16,9.34,12.2,-0.98
81,6505,台塑化,86.2,-1.3,-1.49,09/10,0.07,0.07,0.07,0.07,0.08,-0.02,0.07,0.05,-0.01,0.0,0.04,0.04
82,6739,竹陞科技,1320.0,120.0,10.0,09/10,0.0,0.0,0.0,0.07,0.07,-0.07,-0.11,-0.94,-0.67,,,-0.5
83,8938,明安,51.7,-0.2,-0.39,09/10,0.0,0.01,0.01,0.07,0.07,0.07,0.34,0.34,0.34,0.39,0.34,0.34
84,009803,玉山市值動能50,22.16,-0.08,-0.36,09/10,0.0,0.0,0.07,0.07,0.07,0.14,0.3,1.47,1.47,,,1.47
85,3413,京鼎,283.5,1.5,0.53,09/10,0.07,0.07,0.07,0.07,-0.23,-0.23,0.85,-1.16,-2.91,0.95,0.59,-1.1
86,1215,卜蜂,111.0,0.5,0.45,09/10,0.07,0.07,0.07,0.07,0.07,0.11,-0.02,-5.36,0.08,1.21,-1.11,-4.33
87,6409,旭隼,876.0,-50.0,-5.4,09/10,0.0,-0.03,0.04,0.07,0.16,0.36,4.21,5.4,6.32,6.09,5.82,5.77
88,4576,大銀微系統,238.0,-6.0,-2.46,09/10,0.0,0.0,0.07,0.07,0.07,0.07,-0.56,0.46,0.15,0.42,,0.38
