排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2344,華邦電,179.5,-3.5,-1.91,09/10,-20120,-38833,-52512,-55935,-11739,-14765,-94156.0,24165.0,-13021.0,40196.0
2,2884,玉山金,44.95,0.7,1.58,09/10,5620,13377,-15885,-37141,-128877,-91328,-144511.0,-164910.0,80560.0,-112624.0
3,2845,遠東銀,13.45,-0.1,-0.74,09/10,162,-2087,-13938,-36476,-31752,-33229,-46111.0,-1856.0,17231.0,17744.0
4,2409,友達,31.2,0.7,2.3,09/10,-25234,-36273,-36563,-35736,-36495,-30678,-32466.0,-1921.0,475760.0,486547.0
5,1101,台泥,24.8,0.05,0.2,09/10,-23676,-23693,-24623,-29963,-410079,-373897,-284597.0,38534.0,54005.0,111757.0
6,009816,凱基台灣TOP50,16.03,-0.08,-0.5,09/10,0,-190,-15449,-18459,-20269,-62450,-102954.0,2556.0,,
7,2880,華南金,44.8,0.45,1.01,09/10,185,-987,-14726,-17283,-42120,-38226,158553.0,279769.0,299832.0,273723.0
8,2834,臺企銀,17.9,-0.05,-0.28,09/10,-240,-4265,-8564,-17188,-366108,-251345,-197127.0,14924.0,53774.0,67247.0
9,2812,台中銀,19.1,-0.05,-0.26,09/10,-799,-46,-8881,-14847,-20090,-6351,-74091.0,27394.0,64825.0,57933.0
10,5876,上海商銀,47.9,0.4,0.84,09/10,-3482,-8541,-8763,-12776,-10285,-19629,-28696.0,47098.0,46751.0,57125.0
11,6770,力積電,73.5,1.1,1.52,09/10,-2093,-13265,-14183,-12401,-26307,-81001,-218161.0,52688.0,-28301.0,42296.0
12,2408,南亞科,515.0,-8.0,-1.53,09/10,-1639,-5158,-8996,-10732,-20889,-46538,3468.0,9371.0,-10881.0,9588.0
13,00878,國泰永續高股息,34.15,0.02,0.06,09/10,2245,2419,-4086,-10681,-13680,-7984,-9117.0,56239.0,13359.0,46578.0
14,1216,統一,75.6,-0.4,-0.53,09/10,-3719,-3280,-5324,-8474,-20652,-98485,-115597.0,-60989.0,55873.0,-18041.0
15,1815,富喬,126.0,0.0,0.0,09/10,-2251,-1771,-5113,-6996,-28821,-46150,-48303.0,-19268.0,-25356.0,-15991.0
16,0056,元大高股息,55.7,-0.05,-0.09,09/10,10,-1404,-5110,-6025,-9870,-24184,-69935.0,-53692.0,49023.0,-109832.0
17,2886,兆豐金,49.9,-0.4,-0.8,09/10,-1014,490,-1557,-5422,-65966,-139307,-4885.0,5575.0,-19014.0,23746.0
18,2610,華航,20.2,-0.25,-1.22,09/10,25,-52,-2239,-5330,-9153,-13629,-30683.0,-155568.0,-116145.0,-140800.0
19,2371,大同,27.85,-0.2,-0.71,09/10,-929,-2270,-5946,-4767,-12606,-16915,-25103.0,47373.0,97202.0,72397.0
20,2354,鴻準,65.0,0.5,0.78,09/10,-949,-2079,-1157,-4703,-13571,-31064,-37924.0,-6915.0,2744.0,-2307.0
21,2382,廣達,336.0,-6.0,-1.75,09/10,-199,-1892,-1156,-4635,-18624,-156759,-149285.0,-24201.0,-55836.0,-42857.0
22,3711,日月光投控,650.0,10.0,1.56,09/10,-946,-4471,-5586,-4357,-7405,-1597,-30145.0,-4676.0,-93929.0,-4041.0
23,0050,元大台灣50,109.15,-0.5,-0.46,09/10,43,-4385,-4319,-4344,-3955,-24431,32335.0,-30265.0,47290.0,66084.0
24,00712,復華富時不動產,8.53,-0.07,-0.81,09/10,0,1018,-2602,-4181,21679,32744,19696.0,13778.0,26374.0,37676.0
25,2889,國票金,16.55,-0.15,-0.9,09/10,10,-654,-934,-4030,-7228,-13613,-26494.0,-8954.0,-49302.0,-9821.0
26,1304,台聚,12.45,-0.35,-2.73,09/10,-1262,-1271,-3400,-3882,-5032,-6362,-4657.0,16564.0,22293.0,20107.0
27,3714,富采,62.0,-1.7,-2.67,09/10,-11,-315,-2919,-3750,-7798,-12884,-27463.0,7552.0,11172.0,9114.0
28,8069,元太,147.0,-2.5,-1.67,09/10,469,50,-575,-3591,1594,21802,50201.0,59377.0,70553.0,63061.0
29,1301,台塑,65.6,-1.1,-1.65,09/10,-388,-550,-2854,-3581,-10841,-12682,-124264.0,-199244.0,-218569.0,-205840.0
30,1303,南亞,244.0,7.5,3.17,09/10,-1011,-335,-304,-3427,-9617,4177,25771.0,-2855.0,-212345.0,-94715.0
31,1102,亞泥,35.45,0.05,0.14,09/10,347,-74,-515,-3162,-7548,-24729,-28593.0,-71857.0,6861.0,-5818.0
32,1605,華新,37.8,-0.55,-1.43,09/10,-479,-34,-1914,-3133,-23109,-88625,-64566.0,-106554.0,-72639.0,-176932.0
33,00985A,主動野村台灣50,23.01,-0.14,-0.6,09/10,0,-3100,-3100,-3100,-2967,-2801,-4702.0,-3512.0,2181.0,-2865.0
34,009802,富邦旗艦50,20.27,-0.14,-0.69,09/10,-500,-991,-2991,-3011,1500,1500,-31.0,1529.0,1075.0,1529.0
35,2353,宏碁,31.5,-0.3,-0.94,09/10,1198,-2650,-1262,-2930,-16386,-31172,-62476.0,-62328.0,16763.0,60095.0
36,2303,聯電,142.5,1.0,0.71,09/10,-444,-2313,-4218,-2930,2500,2114,-190006.0,-403261.0,-979997.0,-516436.0
37,2377,微星,149.0,-7.5,-4.79,09/10,2049,2481,-2323,-2705,-6968,-17910,-15995.0,15963.0,35845.0,29052.0
38,5880,合庫金,26.85,0.0,0.0,09/10,461,1514,-2980,-2632,-5897,-15914,-100091.0,-7468.0,-2380.0,18490.0
39,00900,富邦特選高股息30,19.46,-0.12,-0.61,09/10,-382,-1036,-1420,-2541,-5151,-13370,-24922.0,-19826.0,-16905.0,-39343.0
40,9910,豐泰,68.5,-0.1,-0.15,09/10,-733,-889,-1074,-2522,-2889,-4939,447.0,18597.0,11466.0,15197.0
41,2327,國巨*,572.0,7.0,1.24,09/10,230,-14,-1847,-2454,3685,10894,13371.0,22381.0,19763.0,7111.0
