排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2431,聯昌,9.96,-0.02,-0.2,09/14,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,2712,遠雄來,14.05,-0.2,-1.4,09/14,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,
3,4502,健信,15.65,-0.1,-0.63,09/14,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,5227,立凱-KY,29.5,0.0,0.0,09/14,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,-100.0
5,00768B,復華20年美債,47.07,0.05,0.11,09/14,0.0,-86.0,-86.0,-86.0,1.0,-22.3,-58.1,-58.1,-65.2,-89.6
6,00850,元大臺灣ESG永續,91.55,-0.55,-0.6,09/14,11.1,53.0,68.5,-84.3,-84.3,-84.3,-87.3,-91.7,-94.1,-93.9
7,009802,富邦旗艦50,19.81,-0.11,-0.55,09/14,-51.9,-56.3,-64.1,-81.0,24.7,24.7,-24.7,29.4,-18.2,29.4
8,00715L,期街口布蘭特正2,70.5,-0.15,-0.21,09/14,-21.8,-38.8,-49.7,-80.7,-86.0,-88.9,-86.5,-94.6,-99.2,-99.2
9,00637L,元大滬深300正2,19.35,-0.07,-0.36,09/14,-1.55,-58.7,-58.7,-58.7,-58.3,-55.6,-46.6,-70.7,-61.9,-43.2
10,00633L,富邦上証正2,47.0,-0.2,-0.42,09/14,0.0,-57.0,-57.0,-57.0,-57.0,-57.6,-46.2,-49.3,-60.4,-51.4
11,3702,大聯大,107.0,0.5,0.47,09/14,-53.6,-52.4,-52.4,-52.6,-67.3,-69.8,-85.4,-62.0,-62.0,-54.6
12,6751,智聯服務,41.65,0.65,1.59,09/14,0.0,-48.4,-48.4,-48.4,-48.4,-48.4,-54.3,-48.4,,
13,6023,元大期,85.2,0.3,0.35,09/14,-0.03,-0.53,-17.2,-45.5,-35.6,-2.68,61.5,49.1,-2.85,26.5
14,9908,大台北,28.95,0.0,0.0,09/14,-9.3,-9.3,-9.3,-45.4,-49.7,-60.0,-74.3,-42.2,-12.4,25.0
15,00693U,期街口S&P黃豆,23.6,-0.4,-1.67,09/14,0.0,-43.4,-43.4,-43.4,-43.4,-43.4,-79.2,-79.6,-73.4,-68.9
16,00734B,台新JPM新興債,15.18,-0.01,-0.07,09/14,0.0,0.0,-41.4,-41.4,-41.4,-50.9,-53.7,-60.6,-81.5,-61.1
17,9926,新海,49.5,0.1,0.2,09/14,0.0,-20.0,-20.0,-41.3,-41.3,-41.3,-57.5,12.5,227.0,535.0
18,1473,台南,19.75,-0.15,-0.75,09/14,-10.8,-34.9,-37.2,-40.4,-40.4,-44.4,-54.0,-59.1,-59.4,-56.7
19,1301,台塑,62.9,-1.7,-2.63,09/14,-7.86,-23.6,-25.9,-37.7,-54.8,-60.5,-93.6,-95.6,-95.8,-95.6
20,6757,台灣虎航,53.9,-0.3,-0.55,09/14,-11.2,-13.5,-11.5,-37.2,-40.1,-53.6,-81.0,-88.2,-79.2,-86.8
21,3167,大量,810.0,-18.0,-2.17,09/14,-17.4,-21.6,-34.8,-36.2,-35.9,-0.84,59.8,26.1,-44.1,-27.7
22,4930,燦星網,15.8,-0.05,-0.32,09/14,-30.4,-30.4,-30.4,-36.0,-36.0,-42.7,-49.4,-11.3,-14.3,10.5
23,6179,亞通,34.4,-1.35,-3.78,09/14,-17.2,-40.4,-40.0,-35.3,-32.3,-54.9,-67.4,-59.5,-19.1,-58.0
24,00985A,主動野村台灣50,22.55,-0.15,-0.66,09/14,0.0,0.0,0.0,-35.1,-35.1,-32.8,-45.0,-38.3,39.4,-33.3
25,9943,好樂迪,50.9,0.1,0.2,09/14,-16.0,-16.2,-16.0,-34.4,-34.4,-35.1,-29.4,0.55,-19.5,-14.2
26,4155,訊映,14.7,-0.45,-2.97,09/14,-11.5,-11.5,-26.0,-33.3,-44.6,-49.1,-31.3,50.8,22.9,41.9
27,2013,中鋼構,41.5,0.05,0.12,09/14,0.0,-10.6,-10.6,-33.2,-33.2,-32.6,-45.1,-4.91,-42.6,9.09
28,6649,台生材,35.95,0.2,0.56,09/14,0.0,-32.4,-32.4,-32.4,-32.4,-32.4,-32.4,-81.1,-67.0,-88.0
29,1815,富喬,120.0,-7.5,-5.88,09/14,12.1,7.4,-13.8,-31.1,-66.6,-82.1,-82.8,-65.4,-73.4,-61.0
30,8183,精星,28.0,-0.65,-2.27,09/14,-10.1,-19.2,-28.4,-31.0,-37.3,-53.6,-49.6,-6.42,-56.8,-47.8
31,2834,臺企銀,18.35,0.35,1.94,09/14,-12.0,-23.4,-23.6,-30.9,-86.8,-83.3,-78.2,-22.8,169.0,403.0
32,3017,奇鋐,3310.0,-60.0,-1.78,09/14,0.35,-2.02,-12.9,-29.2,-38.7,-60.9,-71.8,70.1,-63.1,-24.2
33,2845,遠東銀,13.75,0.05,0.36,09/14,-2.58,-6.37,-6.02,-29.0,-48.4,-47.5,-55.0,-12.8,45.5,57.5
34,3052,夆典,10.25,-0.15,-1.44,09/14,0.0,-28.3,-28.3,-28.3,-44.8,-68.8,-77.9,-48.1,-53.2,-57.0
35,2344,華邦電,160.0,-11.5,-6.71,09/14,26.3,19.1,-4.93,-28.2,-27.2,0.58,-46.5,63.9,32.9,141.0
36,4207,環泰,19.35,-0.4,-2.03,09/14,0.0,-28.1,-28.1,-28.1,-28.6,-28.1,-47.1,3.18,37.0,1.74
