股票代號,股票名稱,法人持股,上榜區塊
00403A,主動統一升級50,2.55,5日
00406A,主動中信台灣收益,1.83,"5日,20日"
00407A,主動凱基台灣,3.06,20日
0052,富邦科技,2.713886292834891,5日
00632R,元大台灣50反1,3.5300124964856052,"60日,120日"
00637L,元大滬深300正2,0.46,5日
00642U,期元大S&P石油,3.91,"5日,20日"
00643,群益深証中小,16.1,120日
00645,富邦日本,2.965943437914273,"60日,120日"
00651R,復華香港反1,3.12,120日
00652,富邦印度,2.420384205783567,"5日,60日,120日"
00656R,國泰中國A50反1,3.88,"20日,60日,120日"
00661,元大日經225,7.908537886872999,"60日,120日"
00663L,國泰臺灣加權正2,2.99,"5日,20日,120日"
00673R,期元大S&P原油反1,0.53,5日
00674R,期元大S&P黃金反1,5.48,"5日,120日"
00675L,富邦臺灣加權正2,2.5,"5日,20日"
00678,群益那斯達克生技,6.2,"60日,120日"
00681R,元大美債20反1,19.48,"20日,120日"
00683L,期元大美元指正2,15.73,120日
00689R,國泰20年美債反1,35.91,120日
00693U,期街口S&P黃豆,2.32,5日
00700,富邦恒生國企,5.1,5日
00701,國泰股利精選30,3.5196216397572564,5日
00706L,期元大S&P日圓正2,0.26,5日
00708L,期元大S&P黃金正2,2.377276258887341,"5日,20日"
00709,富邦歐洲,8.128132780082987,"5日,20日,60日,120日"
00714,群益道瓊美國地產,2.14,5日
00715L,期街口布蘭特正2,8.41,"5日,20日,60日"
00728,第一金工業30,1.34,5日
00736,國泰新興市場,24.23,"60日,120日"
00737,國泰AI機器人,2.24,5日
00738U,期元大道瓊白銀,2.58,5日
00861,元大全球未來通訊,1.51,5日
00865B,國泰US短期公債,1.05,5日
00875,國泰網路資安,6.74,"60日,120日"
00878,國泰永續高股息,0.5711883256574076,5日
00881,國泰台灣科技龍頭,1.2407540447537282,5日
00891,中信關鍵半導體,1.5383461332194794,5日
00894,中信小資高價30,0.84,5日
00900,富邦特選高股息30,2.140499667429146,5日
00907,永豐優息存股,0.61,5日
00909,國泰數位支付服務,3.42,20日
00910,第一金太空衛星,3.32,120日
00913,兆豐台灣晶圓製造,3.21,5日
00915,凱基優選高股息30,1.4980424837690667,5日
00916,國泰全球品牌50,1.79,5日
00920,富邦ESG綠色電力,6.11,"20日,60日,120日"
00922,國泰台灣領袖50,20.94762893147076,"5日,20日,120日"
00923,群益台ESG低碳50,1.0414788917887385,5日
00935,野村臺灣新科技50,7.525208499623451,"5日,60日"
00936,台新永續高息中小,0.7,5日
00943,兆豐電子高息等權,12.29,120日
00947,台新臺灣IC設計,2.4731229193523254,5日
00952,凱基台灣AI50,3.54,60日
00953B,群益優選非投等債,1.865238147335715,"5日,20日"
00954,中信日本半導體,0.97,5日
00956,中信日經高股息,3.62,"5日,120日"
00972,野村日本動能高息,21.71,"5日,20日,60日,120日"
00980A,主動野村臺灣優選,12.39879885392506,"60日,120日"
00983D,主動富邦複合收益,0.88,5日
00985B,群益ESG投等債0-5,0.36,5日
00991B,貝萊德A級公司債,94.5,5日
00996A,主動兆豐台灣豐收,6.09,"5日,60日"
1102,亞泥,12.438515612121753,"5日,20日"
1216,統一,38.09827072204632,"5日,20日,60日,120日"
1301,台塑,32.91329044254088,"5日,20日,60日,120日"
1303,南亞,36.01817003777766,"5日,120日"
1304,台聚,28.68,20日
1305,華夏,4.2801648099106515,20日
1308,亞聚,5.08,20日
1312,國喬,3.93,"5日,20日"
1313,聯成,7.181277382855206,60日
1314,中石化,9.976978214854704,5日
1319,東陽,10.152104763392112,"5日,20日"
1326,台化,39.137458956782716,"5日,20日,60日,120日"
1342,八貫,32.20718091747195,120日
1402,遠東新,19.35734913630745,"20日,60日"
1416,廣豐,6.94,20日
1440,南紡,7.849880579022005,"5日,20日"
1449,佳和,6.8,5日
1455,集盛,4.004716605241589,"5日,20日"
1513,中興電,17.843015255941307,"20日,60日"
1536,和大,5.542675063531531,20日
1560,中砂,41.390156473695455,"5日,20日,60日,120日"
1568,倉佑,4.04,"60日,120日"
1605,華新,18.29567423873021,"20日,60日,120日"
1608,華榮,5.806042600652121,"20日,60日"
1609,大亞,12.965350818834537,60日
1612,宏泰,16.171642506189958,20日
1618,合機,2.12,20日
1709,和益,8.6,"5日,20日,60日,120日"
1710,東聯,4.969460109557783,"5日,20日"
1713,國化,1.08,5日
1717,長興,15.44500014687411,"5日,20日,60日,120日"
1722,台肥,7.6854053061224485,5日
1723,中碳,9.852127703114775,"20日,120日"
1727,中華化,7.598437738720846,"5日,20日,60日"
1802,台玻,5.98797945489998,"20日,60日"
1806,冠軍,8.594095136147088,120日
1904,正隆,11.862800745463677,"20日,60日,120日"
1909,榮成,9.456263111179773,"20日,60日"
2002,中鋼,13.128657353531498,20日
2006,東和鋼鐵,23.403966824632178,"60日,120日"
2009,第一銅,3.0483778020189605,"20日,60日"
2010,春源,8.772933658901534,20日
2014,中鴻,7.2263161324926335,"60日,120日"
2027,大成鋼,28.372998854297055,"5日,20日,60日,120日"
2029,盛餘,67.62593498972538,20日
2030,彰源,9.72,"5日,20日,60日,120日"
2031,新光鋼,10.875099955319124,"20日,60日,120日"
2032,新鋼,3.78,120日
2033,佳大,1.66,20日
2034,允強,5.31,"5日,20日,60日"
2049,上銀,39.1352991032251,"20日,60日,120日"
2069,運錩,3.714207063592459,"20日,120日"
2103,台橡,26.572700958471405,"5日,20日,60日,120日"
2104,國際中橡,5.380816571080326,20日
2105,正新,7.277996670156022,60日
2108,南帝,6.7616804878853625,"20日,60日,120日"
2204,中華,18.0941882324837,20日
2206,三陽工業,7.567501187228853,60日
2233,宇隆,10.074381536459052,"20日,60日,120日"
2243,宏旭-KY,27.634688827143975,120日
2301,光寶科,38.050161110422394,"20日,60日,120日"
2303,聯電,30.88947656245507,5日
2312,金寶,9.163477033397516,"5日,20日"
2313,華通,26.280410037621767,"5日,20日"
2316,楠梓電,35.94490344101869,120日
2317,鴻海,40.41455374162709,120日
2328,廣宇,9.284690201906377,20日
2342,茂矽,4.48,5日
2348,海悅,2.302358788062591,20日
2349,錸德,13.8,120日
2351,順德,27.1918139611196,"5日,20日,60日,120日"
2353,宏碁,12.657933889866321,"20日,60日"
2354,鴻準,13.435442849994855,"5日,20日,60日"
2355,敬鵬,16.98450716237183,60日
2356,英業達,21.393636970303614,"5日,20日,60日,120日"
2357,華碩,45.859628432473535,"5日,20日,60日,120日"
2359,所羅門,6.341337957849586,"60日,120日"
2364,倫飛,19.317656910710888,"20日,60日,120日"
2367,燿華,13.593916129651381,"5日,60日"
2376,技嘉,28.410240990085633,"5日,20日,60日,120日"
2377,微星,19.18483548898006,"5日,20日,60日,120日"
2379,瑞昱,48.268972721582585,120日
2382,廣達,30.94550048713376,"5日,20日,60日,120日"
2385,群光,18.856234155714652,"5日,20日,60日"
2388,威盛,15.839971874645142,"60日,120日"
2392,正崴,8.657371719706951,"20日,60日,120日"
2393,億光,15.705482081017385,20日
2395,研華,36.653222551823106,"5日,120日"
2397,友通,14.817193613348765,60日
2401,凌陽,17.261754343013205,"60日,120日"
2408,南亞科,20.548430712397117,"20日,60日,120日"
2409,友達,12.086469315886958,"5日,20日"
2421,建準,38.51596857967269,"5日,20日,60日,120日"
2426,鼎元,10.145072445801517,"20日,60日"
2436,偉詮電,12.491338984950387,"5日,20日,60日"
2451,創見,4.891184955082718,20日
2455,全新,54.11258208728614,"5日,20日,60日,120日"
2458,義隆,23.786826862853328,120日
2461,光群雷,10.57,"20日,60日,120日"
2464,盟立,18.378570308106358,"5日,20日,60日,120日"
2465,麗臺,9.67,"5日,20日,60日,120日"
2467,志聖,23.226544402426114,"5日,20日"
2471,資通,4.7,20日
2472,立隆電,16.953399757454296,"60日,120日"
2478,大毅,14.562276595326738,120日
2480,敦陽科,11.828111201858219,"5日,20日,60日"
2481,強茂,30.59231068677932,5日
2483,百容,4.89,"60日,120日"
2484,希華,5.76529882752853,5日
2485,兆赫,5.8,60日
2489,瑞軒,6.734111803278688,5日
2491,吉祥全,10.666812018339675,"5日,20日,60日,120日"
2493,揚博,7.864159985436206,"5日,120日"
2501,國建,11.977430916330901,120日
2520,冠德,6.1880942471449485,20日
2527,宏璟,43.13011720050609,5日
2537,聯上發,3.83,"5日,20日"
2542,興富發,14.888280433177378,"5日,20日,60日,120日"
2597,潤弘,6.39393787252668,120日
2603,長榮,29.35770546818277,"20日,60日,120日"
2605,新興,48.8868905599587,5日
2606,裕民,20.925422878627913,"5日,20日,60日,120日"
2609,陽明,15.125415928574206,"20日,60日,120日"
2610,華航,15.516474842369739,60日
2612,中航,6.02,"5日,20日,60日"
2613,中櫃,1.41,5日
2615,萬海,43.60709770134212,"20日,60日,120日"
2617,台航,10.820389007727293,"5日,20日,60日"
2618,長榮航,35.40907349211665,"5日,20日,60日,120日"
2636,台驊控股,11.65236069205091,"20日,60日"
2637,慧洋-KY,23.92706888911212,"5日,20日,60日,120日"
2705,六福,3.2310454081934807,60日
2723,美食-KY,46.90222222222223,5日
2727,王品,34.94224506553277,"20日,60日,120日"
2739,寒舍,3.46,20日
2753,八方雲集,7.167652800377692,60日
2801,彰銀,18.462587550976295,5日
2812,台中銀,9.694713767812727,"5日,20日,60日"
2816,旺旺保,3.4,"5日,20日"
2820,華票,9.810678501221183,5日
2845,遠東銀,12.65628078489123,"5日,20日,60日,120日"
2851,中再保,10.64210319672784,"5日,20日,60日,120日"
2852,第一保,6.133662360411836,"20日,60日"
2880,華南金,19.01183040104038,"5日,20日"
2882,國泰金,19.436599577490217,5日
2883,凱基金,31.632277792545818,"5日,20日,60日"
2885,元大金,23.92444637907008,5日
2886,兆豐金,23.889548871975567,"5日,20日,60日,120日"
2887,台新新光金,30.492613821200912,"5日,20日,60日,120日"
2889,國票金,11.224519581876324,"5日,20日,60日"
2890,永豐金,32.723087476796096,"5日,60日,120日"
2891,中信金,32.99079219952079,5日
2892,第一金,25.560438204230866,"5日,20日,60日,120日"
2897,王道銀行,9.78586650050928,"5日,20日,60日,120日"
2912,統一超,18.733028795781212,60日
3003,健和興,6.499388390560682,"5日,20日,60日,120日"
3006,晶豪科,41.10404903829938,"20日,60日,120日"
3008,大立光,32.288297378212334,"5日,20日"
3014,聯陽,21.69977092994688,120日
3015,全漢,10.307675806537311,60日
