代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00900,富邦特選高股息30,19.52,0.06,0.31,09/11,30,42716,26.5,2.8,0,0,0.0,0.0,14,41920,48.8,2.75,54,172045,59.7,11.3
3045,台灣大,121.0,1.0,0.83,09/11,20,94520,46.8,2.54,3,981,5.44,0.03,-4,-506,-2.25,-0.01,20,96412,47.7,2.59
5403,中菲,92.8,0.1,0.11,09/11,20,338,46.2,0.43,0,0,0.0,0.0,0,0,0.0,0.0,20,338,46.2,0.43
9919,康那香,13.95,-0.2,-1.41,09/11,20,1004,27.2,0.51,0,0,0.0,0.0,1,1,0.94,0.0,20,1035,28.0,0.53
5880,合庫金,27.2,0.35,1.3,09/11,16,112252,36.7,0.7,-1,-16,-0.06,0.0,1,8,0.03,0.0,8,79857,43.7,0.5
2880,華南金,45.85,1.05,2.34,09/11,12,85764,37.2,0.61,-1,-41,-0.22,0.0,1,766,4.1,0.01,2,11980,37.8,0.09
5314,世紀*,42.15,-4.65,-9.94,09/11,12,27050,14.9,2.24,0,0,0.0,0.0,-4,-1624,-1.35,-0.13,6,18538,14.2,1.54
6805,富世達,2150.0,-40.0,-1.83,09/11,11,2318,13.8,3.38,-2,-207,-8.26,-0.3,-2,-48,-1.93,-0.07,6,727,13.2,1.06
2247,汎德永業,230.0,0.0,0.0,09/11,10,102,37.7,0.13,1,2,8.36,0.0,0,0,0.0,0.0,10,102,37.9,0.13
5245,智晶,21.9,-0.55,-2.45,09/11,10,80,20.4,0.18,0,0,0.0,0.0,-3,-90,-52.8,-0.2,-3,-64,-37.5,-0.14
00639,富邦深100,15.9,-0.14,-0.87,09/11,9,208,4.25,0.22,0,0,0.0,0.0,2,587,40.7,0.61,2,600,41.6,0.63
00836B,永豐10年A公司債,27.3,-0.17,-0.62,09/11,9,522,65.6,0.08,0,0,0.0,0.0,1,24,20.9,0.0,10,579,72.6,0.09
00898,國泰基因免疫革命,10.52,-0.1,-0.94,09/11,9,1874,32.0,1.62,0,0,0.0,0.0,2,697,43.8,0.6,7,2718,59.3,2.35
1442,名軒,30.15,-0.15,-0.5,09/11,9,535,36.7,0.15,0,0,0.0,0.0,1,6,2.02,0.0,9,562,38.6,0.15
1473,台南,19.9,-0.1,-0.5,09/11,9,86,30.9,0.06,0,0,0.0,0.0,0,0,0.0,0.0,9,88,31.6,0.06
2412,中華電,140.5,1.0,0.72,09/11,9,39413,43.8,0.51,3,1111,3.53,0.01,-4,-321,-0.75,0.0,9,39458,43.9,0.51
4999,鑫禾,18.05,-0.05,-0.28,09/11,9,66,19.0,0.09,0,0,0.0,0.0,-4,-4,-2.01,0.0,9,63,18.4,0.09
