排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,5903,全家,184.5,-0.5,-0.27,09/03,36.9,31.3,37.2,28.0,14.9,5.02,1.74,0.75,9.62,2.74,1.98,7.54
2,7734,印能科技,2710.0,-85.0,-3.04,09/03,7.05,4.67,18.6,26.0,21.0,21.2,9.43,4.32,2.75,,,3.22
3,5288,豐祥-KY,187.0,-4.5,-2.35,09/03,40.9,31.2,34.0,24.7,17.8,4.65,0.99,0.72,0.42,0.54,3.35,0.56
4,1736,喬山,122.0,-4.0,-3.17,09/03,52.4,28.2,32.9,23.7,15.6,4.55,2.27,1.61,1.73,0.93,1.19,1.3
5,4979,華星光,572.0,-52.0,-8.33,09/03,23.5,23.0,28.8,21.6,2.38,1.73,2.3,2.49,1.3,1.06,0.93,1.78
6,4966,譜瑞-KY,558.0,-21.0,-3.63,09/03,27.2,18.2,20.1,21.3,14.7,9.89,9.51,4.43,3.7,3.49,3.7,4.12
7,1419,新紡,66.4,-0.6,-0.9,09/03,48.7,39.0,27.0,21.1,12.6,6.31,1.66,0.82,0.17,0.1,0.06,0.49
8,3293,鈊象,703.0,-5.0,-0.71,09/03,0.07,37.0,44.8,20.3,22.1,18.2,9.54,6.58,4.96,4.7,3.14,6.54
9,7769,鴻勁,5870.0,160.0,2.8,09/03,1.65,5.46,17.8,19.7,17.1,12.9,7.86,5.87,,,,3.73
10,6805,富世達,2095.0,-15.0,-0.71,09/03,48.8,50.7,29.6,18.4,9.79,4.59,6.49,8.26,6.34,,,8.29
11,9939,宏全,131.5,0.0,0.0,09/03,0.86,8.36,14.0,18.2,12.9,3.17,1.25,1.74,1.95,0.39,0.11,1.54
12,2727,王品,231.5,-3.0,-1.28,09/03,0.0,0.0,13.2,18.1,14.2,3.72,1.47,1.63,2.77,1.43,1.01,1.48
13,2535,達欣工,88.6,-0.9,-1.01,09/03,37.1,26.6,31.2,17.7,10.6,3.35,0.92,0.49,0.61,0.27,0.54,0.61
14,4441,振大環球,171.5,-1.5,-0.87,09/03,0.0,0.0,15.1,16.8,9.75,2.3,0.92,1.37,,,,1.17
15,6469,大樹,67.2,-0.7,-1.03,09/03,45.6,29.8,29.9,16.3,8.65,3.48,1.04,0.48,0.27,0.36,0.53,0.32
16,6223,旺矽,5045.0,-245.0,-4.63,09/03,26.0,17.7,11.2,16.1,17.7,14.8,6.91,5.13,5.5,3.48,2.26,5.98
17,2347,聯強,86.4,-1.0,-1.14,09/03,22.4,17.6,23.2,15.6,10.3,3.78,9.18,8.0,11.3,13.7,7.55,9.38
18,2912,統一超,216.5,-0.5,-0.23,09/03,2.35,11.3,14.2,15.1,6.28,5.32,1.8,4.32,5.73,4.08,2.7,5.33
19,9938,百和,41.25,-0.35,-0.84,09/03,38.8,20.0,23.4,14.7,8.03,14.8,4.53,4.73,1.83,0.46,0.21,3.62
20,2546,根基,107.0,1.5,1.42,09/03,20.7,16.3,19.1,14.3,6.13,1.87,0.93,0.59,0.38,0.82,0.31,0.5
21,00997A,主動群益美國增長,10.8,-0.07,-0.64,09/03,0.0,0.0,21.2,14.1,15.0,12.1,2.31,,,,,
22,2015,豐興,64.4,0.0,0.0,09/03,49.1,20.4,25.7,14.0,7.94,2.71,0.73,3.67,4.98,9.18,3.59,4.38
23,2393,億光,64.6,-1.4,-2.12,09/03,18.6,10.6,25.6,13.7,9.44,4.81,5.44,4.14,11.7,8.2,3.41,4.62
24,6274,台燿,1345.0,-65.0,-4.61,09/03,8.67,13.1,15.4,13.5,8.4,4.42,3.33,4.08,3.22,2.59,3.4,4.78
25,2105,正新,30.7,-0.25,-0.81,09/03,13.5,7.55,8.64,12.6,7.3,2.54,3.14,2.52,9.0,7.56,4.02,8.48
26,2345,智邦,2090.0,-50.0,-2.34,09/03,13.4,13.1,10.4,12.3,12.3,9.04,5.15,3.64,3.54,4.1,3.69,3.79
27,2049,上銀,344.5,-7.5,-2.13,09/03,2.45,11.5,9.04,11.1,5.76,3.59,2.58,1.27,0.89,1.8,1.56,1.03
28,6944,兆聯實業,695.0,-14.0,-1.97,09/03,15.2,12.2,15.1,10.7,6.83,3.02,0.61,0.45,0.59,,,0.86
29,6005,群益證,32.35,0.35,1.09,09/03,21.8,15.4,16.6,10.6,6.88,2.5,16.1,13.0,11.3,10.4,5.08,12.0
30,2059,川湖,13450.0,-415.0,-2.99,09/03,13.6,11.5,11.2,10.4,6.73,5.52,4.19,3.15,5.68,4.35,3.37,5.15
31,2880,華南金,43.45,0.45,1.05,09/03,16.2,12.2,14.6,9.5,8.35,5.51,8.95,7.79,6.81,6.05,2.66,7.23
32,00850,元大臺灣ESG永續,91.05,-0.85,-0.92,09/03,32.6,23.9,11.1,8.93,5.23,2.83,0.95,0.99,1.01,1.16,,1.08
33,5274,信驊,17850.0,125.0,0.71,09/03,1.2,0.58,0.79,8.88,9.52,7.68,6.83,5.81,4.19,4.28,4.6,5.12
