代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2884,玉山金,46.3,1.35,3.0,09/11,2,10583,9.81,0.06,27,148714,11.9,0.84,1,502,0.99,0.0,2,19617,18.2,0.11
2887,台新新光金,42.65,0.5,1.19,09/11,1,9777,23.5,0.04,14,89091,9.75,0.35,2,1660,2.07,0.01,1,12340,29.7,0.05
1476,儒鴻,288.5,-1.5,-0.52,09/11,-5,-2811,-33.3,-1.02,11,478,3.56,0.17,-4,-116,-1.75,-0.04,-5,-2834,-33.5,-1.03
2542,興富發,46.5,0.0,0.0,09/11,-2,-8217,-41.0,-0.38,11,17917,22.2,0.83,1,16,0.26,0.0,1,916,14.6,0.04
2891,中信金,67.1,-0.2,-0.3,09/11,1,1165,5.13,0.01,11,36581,10.3,0.19,1,987,4.35,0.01,2,3870,9.19,0.02
1102,亞泥,35.3,-0.15,-0.42,09/11,4,11075,38.5,0.31,10,7269,9.81,0.2,-4,-545,-1.9,-0.02,4,11475,39.9,0.32
1802,台玻,58.2,-1.4,-2.35,09/11,-1,-381,-3.24,-0.01,10,1100,0.45,0.04,-1,-325,-2.77,-0.01,-1,-685,-5.84,-0.02
2353,宏碁,31.1,-0.4,-1.27,09/11,-2,-984,-6.02,-0.03,10,9036,4.87,0.3,-5,-1268,-1.53,-0.04,-2,-1009,-6.18,-0.03
2633,台灣高鐵,26.05,0.05,0.19,09/11,-3,-1444,-17.9,-0.03,10,6040,18.3,0.11,-4,-96,-0.89,0.0,1,737,19.7,0.01
4938,和碩,91.0,0.0,0.0,09/11,-5,-17087,-39.8,-0.64,10,12154,11.4,0.45,1,52,0.83,0.0,-2,-1946,-16.3,-0.07
6121,新普,380.5,2.0,0.53,09/11,-2,-502,-49.3,-0.27,10,532,11.0,0.29,-1,0,-0.01,0.0,-4,-387,-18.4,-0.21
6191,精成科,82.3,0.3,0.37,09/11,1,355,36.2,0.07,10,271,2.14,0.05,-3,-29,-0.83,-0.01,1,353,36.0,0.07
