股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,2.0,5日
00401A,主動摩根台灣鑫收,6.46,"5日,60日"
00403A,主動統一升級50,2.07,5日
0050,元大台灣50,6.666281336080183,120日
00634R,富邦上証反1,7.82,60日
00640L,富邦日本正2,2.29,"60日,20日"
00643,群益深証中小,16.52,120日
00646,元大S&P500,2.586959920347258,"5日,20日"
00647L,元大S&P500正2,6.654389027431422,"5日,120日,60日"
00650L,復華香港正2,1.12,20日
00656R,國泰中國A50反1,0.85,"5日,20日"
00661,元大日經225,8.028537886872998,"60日,120日,20日"
00663L,國泰臺灣加權正2,3.1,5日
00665L,富邦恒生國企正2,1.61,20日
00666R,富邦恒生國企反1,8.69,"5日,120日"
00674R,期元大S&P黃金反1,7.72,"5日,120日,60日"
00681R,元大美債20反1,17.9,"60日,120日"
00682U,期元大美元指數,2.18,20日
00683L,期元大美元指正2,20.68,"5日,120日,20日,60日"
00688L,國泰20年美債正2,0.79,5日
00689R,國泰20年美債反1,46.92,"5日,120日,20日,60日"
00693U,期街口S&P黃豆,4.26,"5日,120日,20日,60日"
00700,富邦恒生國企,6.05,"5日,120日,20日,60日"
00709,富邦歐洲,1.6790168175937903,"5日,20日"
00714,群益道瓊美國地產,6.15,"5日,120日,20日,60日"
00715L,期街口布蘭特正2,5.06,"5日,20日"
00733,富邦臺灣中小,4.835339720462056,"5日,120日"
00735,國泰臺韓科技,2.74,5日
00736,國泰新興市場,24.23,"60日,120日,20日"
00739,元大MSCI A股,2.82,"5日,20日,60日"
00752,中信中國50,2.6330155625478358,"5日,20日"
00753L,中信中國50正2,3.52,"5日,20日"
00763U,期街口道瓊銅,4.58,"5日,120日,60日"
00783,富邦中証500,5.0,20日
00830,國泰費城半導體,5.174894793591142,120日
00875,國泰網路資安,6.64,"60日,120日"
00881,國泰台灣科技龍頭,1.2645902633729467,5日
00882,中信中國高股息,0.64,5日
00891,中信關鍵半導體,2.0034095475484683,5日
00892,富邦台灣半導體,1.4224205345799465,5日
00894,中信小資高價30,1.57,5日
00897,富邦基因免疫生技,4.42,"5日,120日,20日,60日"
00905,FT臺灣Smart,0.62,5日
00907,永豐優息存股,1.81,60日
00908,富邦入息REITs+,4.35,"5日,20日,60日"
00909,國泰數位支付服務,1.7,5日
00910,第一金太空衛星,6.84,"60日,120日"
00913,兆豐台灣晶圓製造,1.3,5日
00917,中信特選金融,3.92,"60日,120日,20日"
00920,富邦ESG綠色電力,3.75,5日
00922,國泰台灣領袖50,20.134031461754073,"60日,120日"
00926,凱基全球菁英55,2.97,"60日,20日"
00927,群益半導體收益,2.230578516847831,5日
00929,復華台灣科技優息,0.81,5日
00935,野村臺灣新科技50,7.421385188313433,"5日,120日,60日"
