代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.57,-0.01,-0.07,26W37,09/09,63,30742,60.8,25.7,0,0,0.0,0.0,-1,-25,-19.3,-0.02,28,20359,72.9,17.0
00931B,統一美債20年,12.94,0.01,0.08,26W37,09/09,34,339222,47.0,15.1,0,0,0.0,0.0,4,8074,17.6,0.36,4,8841,19.3,0.39
00900,富邦特選高股息30,19.58,0.04,0.2,26W37,09/09,23,268453,25.0,17.5,0,0,0.0,0.0,23,392077,36.6,25.6,23,679031,63.4,44.3
00898,國泰基因免疫革命,10.75,-0.1,-0.92,26W37,09/09,16,36652,42.6,31.6,0,0,0.0,0.0,5,7100,19.2,6.12,31,66894,52.4,57.7
1565,精華,98.6,0.0,0.0,26W37,09/09,15,1023,10.0,2.03,0,0,0.0,0.0,2,131,12.8,0.26,15,1163,11.4,2.31
2606,裕民,79.7,1.9,2.44,26W37,09/09,13,85564,20.9,10.1,2,514,0.94,0.06,2,242,0.44,0.03,4,31561,15.2,3.73
01007T,兆豐國泰R2,11.35,0.17,1.52,26W37,09/09,12,233,1.06,,0,0,0.0,0.0,0,0,0.0,0.0,12,233,1.06,
1906,寶隆,11.1,0.0,0.0,26W37,09/09,12,535,8.77,0.35,0,0,0.0,0.0,1,4,2.95,0.0,12,555,9.1,0.37
3029,零壹,111.0,-0.5,-0.45,26W37,09/09,12,11090,16.2,6.64,-6,-33,-0.1,-0.02,-1,-4,-0.1,0.0,11,10924,17.4,6.54
3206,志豐,35.45,0.45,1.29,26W37,09/09,11,469,13.5,0.8,0,0,0.0,0.0,-1,-5,-2.39,-0.01,11,469,13.5,0.8
00997A,主動群益美國增長,11.04,-0.03,-0.27,26W37,09/09,10,70551,10.7,6.14,0,0,0.0,0.0,6,30341,12.4,2.64,8,57502,15.3,5.0
2597,潤弘,175.0,4.0,2.34,26W37,09/09,10,2986,25.1,0.96,2,52,2.41,0.02,2,11,0.52,0.0,7,2617,34.8,0.84
00955,中信日本商社,16.55,-0.03,-0.18,26W37,09/09,9,17685,7.69,3.6,0,0,0.0,0.0,9,80274,34.9,16.3,9,97960,42.6,19.9
1445,大宇,10.3,-0.1,-0.96,26W37,09/09,9,477,14.7,0.36,0,0,0.0,0.0,-1,-1,-0.31,0.0,9,475,14.6,0.36
2534,宏盛,17.05,0.15,0.89,26W37,09/09,9,5077,29.6,1.07,0,0,0.0,0.0,-2,-10,-0.52,0.0,1,164,28.7,0.03
2642,宅配通,20.25,0.05,0.25,26W37,09/09,9,277,12.2,0.29,0,0,0.0,0.0,-1,-1,-0.77,0.0,9,279,12.3,0.29
3034,聯詠,543.0,9.0,1.69,26W37,09/09,9,41518,22.0,6.82,4,1817,2.88,0.3,-2,-136,-0.52,-0.02,19,69351,13.4,11.4
3232,昱捷,19.6,-0.1,-0.51,26W37,09/09,9,70,5.02,0.15,0,0,0.0,0.0,0,0,0.0,0.0,9,71,5.08,0.15
