股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,2.96,5日
00402A,主動安聯美國科技,0.83,5日
00405A,主動富邦台灣龍耀,1.87,5日
00406A,主動中信台灣收益,2.23,"5日,20日"
00407A,主動凱基台灣,3.03,20日
00409A,主動復華全球50,2.39,5日
00410A,主動永豐科技趨勢,10.15,5日
0050,元大台灣50,6.268267252138789,120日
0052,富邦科技,3.120996281072617,5日
00631L,元大台灣50正2,0.9276903269608598,5日
00632R,元大台灣50反1,3.4392019927511868,60日
00635U,期元大S&P黃金,6.76,60日
00643,群益深証中小,16.31,"120日,5日"
00645,富邦日本,3.0008428167459824,"120日,60日,20日"
00652,富邦印度,2.663825673793725,"120日,60日,5日"
00656R,國泰中國A50反1,2.81,"120日,60日"
00657,國泰日經225,8.31,120日
00661,元大日經225,7.858537886872998,120日
00663L,國泰臺灣加權正2,3.54,"60日,5日,20日"
00674R,期元大S&P黃金反1,5.37,120日
00675L,富邦臺灣加權正2,2.66,20日
00678,群益那斯達克生技,8.36,"120日,60日,5日,20日"
00681R,元大美債20反1,20.42,"120日,60日,5日"
00683L,期元大美元指正2,15.73,120日
00689R,國泰20年美債反1,35.89,120日
00708L,期元大S&P黃金正2,1.6753546171340932,20日
00709,富邦歐洲,8.128132780082987,"120日,60日,20日"
00714,群益道瓊美國地產,3.99,5日
00715L,期街口布蘭特正2,6.47,"120日,60日,20日"
00717,富邦美國特別股,0.66,5日
00733,富邦臺灣中小,3.842746244004701,5日
00736,國泰新興市場,24.24,"120日,60日"
00757,統一FANG+,-0.8290638596386486,5日
00762,元大全球AI,1.7180867630700778,5日
00763U,期街口道瓊銅,1.48,5日
00875,國泰網路資安,6.75,120日
00876,元大全球5G,0.81,5日
00881,國泰台灣科技龍頭,1.3305087736046683,20日
00891,中信關鍵半導體,1.637505351669774,20日
00892,富邦台灣半導體,1.7548340727155567,5日
00894,中信小資高價30,1.3,"5日,20日"
00895,富邦未來車,0.7911759637566359,5日
00898,國泰基因免疫革命,2.4,5日
00900,富邦特選高股息30,2.0319028512471133,20日
00904,台新臺灣半導體30,1.7155007892458882,5日
00907,永豐優息存股,0.83,5日
00909,國泰數位支付服務,3.52,20日
00912,中信臺灣智慧50,1.23,5日
00913,兆豐台灣晶圓製造,5.04,"120日,5日,20日"
00922,國泰台灣領袖50,21.207628931470758,"120日,5日,20日"
00923,群益台ESG低碳50,1.3422852821510516,"5日,20日"
00934,中信成長高股息,1.8006644846972986,5日
00938,凱基優選30,1.02,5日
00943,兆豐電子高息等權,10.37,120日
00947,台新臺灣IC設計,3.5740805583997926,"120日,5日"
00951,台新日本半導體,1.04,5日
00952,凱基台灣AI50,3.58,60日
00953B,群益優選非投等債,1.7671720436532727,20日
00954,中信日本半導體,1.79,5日
00956,中信日經高股息,3.61,120日
00972,野村日本動能高息,22.39,"120日,60日,5日,20日"
00980A,主動野村臺灣優選,12.028500119839038,"120日,60日"
00981A,主動統一台股增長,1.9994005206714074,5日
00986A,主動台新龍頭成長,1.92,5日
00990A,主動元大AI新經濟,2.58,5日
00991A,主動復華未來50,2.915878835697685,5日
00993A,主動安聯台灣,0.69,5日
00994A,主動第一金台股優,4.01,120日
00995A,主動中信台灣卓越,1.73,5日
00996A,主動兆豐台灣豐收,6.57,"5日,20日"
00997A,主動群益美國增長,1.9737437209412017,5日
1102,亞泥,12.683374875960643,"5日,20日"
1215,卜蜂,39.507999164883756,5日
1216,統一,38.235758110069376,"120日,60日,20日"
1301,台塑,33.15311764254197,"120日,60日,5日,20日"
1303,南亞,36.09949058969431,120日
1309,台達化,3.32,"5日,20日"
1310,台苯,5.975654614459032,"5日,20日"
1312,國喬,4.28,"5日,20日"
1313,聯成,7.171277382855206,"60日,20日"
1314,中石化,10.026978214854704,20日
1319,東陽,9.95911109202969,20日
1325,恆大,1.57,"5日,20日"
1326,台化,39.30988167452192,"120日,20日"
1342,八貫,31.774714825315,120日
1402,遠東新,19.276867328114538,"60日,20日"
1434,福懋,8.3787801700084,20日
1449,佳和,6.93,20日
1455,集盛,4.084716605241589,20日
1477,聚陽,8.6000083634073,5日
1503,士電,31.08445679502187,5日
1513,中興電,18.1455860038584,"60日,5日"
1514,亞力,12.957925774676571,5日
1519,華城,18.57108458771,5日
1526,日馳,3.37,20日
1560,中砂,41.868976771965414,"120日,60日,5日,20日"
1563,巧新,4.31,120日
1568,倉佑,4.03,"120日,60日"
1582,信錦,5.008009365641328,60日
1597,直得,5.4,5日
1603,華電,2.2952168106506408,20日
1605,華新,18.235293579118352,"120日,60日,20日"
1608,華榮,5.5318350920020976,"60日,20日"
1609,大亞,13.22356797425548,"60日,5日"
1616,億泰,2.2110137180292107,5日
1623,大東電,1.57,5日
1709,和益,9.48,"120日,60日,5日,20日"
1710,東聯,5.029460109557783,20日
1717,長興,13.945108267843821,60日
1718,中纖,5.8920493914385474,5日
1723,中碳,9.225343811142787,120日
1727,中華化,6.178437738720846,20日
1802,台玻,6.047298379731263,20日
1806,冠軍,8.564095136147088,120日
1809,中釉,2.21,"5日,20日"
1810,和成,2.1614793179239715,5日
1904,正隆,11.949011070688496,"120日,60日,20日"
1909,榮成,9.276263111179773,"60日,20日"
2006,東和鋼鐵,23.382909580136158,"120日,60日"
2009,第一銅,2.8883778020189603,"60日,20日"
2014,中鴻,7.236316132492633,"120日,60日"
2020,美亞,2.02,20日
2025,千興,1.65,20日
2027,大成鋼,28.13246555494946,"120日,60日,20日"
2029,盛餘,67.8459349897254,"5日,20日"
2030,彰源,10.09,"120日,60日,5日,20日"
2031,新光鋼,10.841460493021778,"120日,60日"
2032,新鋼,3.64,120日
2034,允強,5.63,"120日,5日,20日"
2049,上銀,40.40525063862339,"120日,60日,5日,20日"
2069,運錩,3.994207063592459,"120日,60日,5日,20日"
2102,泰豐,3.93,20日
2103,台橡,26.192700958471402,"120日,60日"
2104,國際中橡,5.700816571080326,"5日,20日"
2105,正新,7.1313005012017685,60日
2108,南帝,6.621680487885362,60日
2204,中華,17.998436811919024,20日
2206,三陽工業,7.596467162120832,60日
2233,宇隆,10.386709234389565,"120日,60日,5日"
2243,宏旭-KY,27.411805885916596,120日
2301,光寶科,37.645201889757665,"120日,60日"
2303,聯電,31.315109208629313,5日
2316,楠梓電,36.471072873289586,"120日,5日"
2317,鴻海,40.439784032562166,120日
2327,國巨*,50.824522225298466,5日
2337,旺宏,25.26943954259488,5日
2344,華邦電,28.301002153294796,"120日,5日,20日"
2348,海悅,2.422358788062591,20日
2349,錸德,13.59,120日
2351,順德,27.150286388979296,"120日,60日,20日"
2353,宏碁,12.691601706943802,60日
2354,鴻準,13.5439582109107,"60日,20日"
2355,敬鵬,16.76450716237183,60日
2356,英業達,20.865532676491085,"120日,60日"
2357,華碩,46.06511835123978,"120日,60日,5日,20日"
2359,所羅門,6.441337957849585,"120日,60日"
2360,致茂,62.21615838627257,5日
2364,倫飛,18.507656910710885,"120日,60日"
2365,昆盈,3.03,120日
2367,燿華,13.61391612965138,60日
2376,技嘉,27.89429935859542,120日
2377,微星,19.395867108504223,"120日,60日,5日"
2379,瑞昱,48.72276025386543,"120日,5日"
2382,廣達,31.270360939063863,"120日,60日,5日,20日"
2385,群光,18.984379909466476,"60日,20日"
2388,威盛,15.949971874645144,"120日,60日"
2392,正崴,8.603077586745682,"120日,20日"
2393,億光,15.537751711085543,20日
2395,研華,36.555126860265794,120日
2397,友通,14.537193613348764,60日
2401,凌陽,17.141754343013204,120日
2406,國碩,8.041608753798233,5日
2408,南亞科,21.53314462225647,"120日,60日,5日,20日"
2409,友達,16.145517148699717,"120日,60日,5日,20日"
2412,中華電,18.329782872844792,5日
2421,建準,37.64969557143287,"120日,60日,20日"
2425,承啟,6.307256396712204,"5日,20日"
2426,鼎元,7.325072445801517,60日
2427,三商電,3.3021215617470046,20日
2436,偉詮電,12.948200684506107,"60日,5日"
2439,美律,-1.729438924458064,5日
2453,凌群,5.41,20日
2454,聯發科,56.72285662595447,5日
2455,全新,56.09088274448847,"120日,60日,5日,20日"
2458,義隆,23.849954744562787,120日
2461,光群雷,9.88,"120日,60日,20日"
2464,盟立,15.219328688625389,"120日,60日"
2465,麗臺,7.82,"120日,60日"
2466,冠西電,11.70002594098813,5日
2467,志聖,22.92724725713528,20日
2472,立隆電,17.017922675840556,"120日,60日"
2478,大毅,15.018747667566316,"120日,5日,20日"
2480,敦陽科,11.890821772573,"60日,20日"
2483,百容,5.26,"120日,60日,5日"
2484,希華,6.0115352084494855,5日
2485,兆赫,5.91,60日
2491,吉祥全,10.123153838649888,"120日,60日,20日"
2492,華新科,21.84391649674906,"120日,5日"
2493,揚博,8.462613405439981,"120日,5日,20日"
2495,普安,8.454055290012663,"5日,20日"
2504,國產,4.9966340677966095,60日
2537,聯上發,3.63,"60日,20日"
