代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,14.63,-0.07,-0.48,26W37,09/07,63,30704,60.9,25.7,0,0,0.0,0.0,-1,-22,-45.0,-0.02,-1,-21,-42.9,-0.02
00931B,統一美債20年,12.97,-0.06,-0.46,26W37,09/07,34,339228,47.3,15.1,0,0,0.0,0.0,4,6846,16.8,0.3,4,7619,18.7,0.34
00900,富邦特選高股息30,19.59,-0.16,-0.81,26W37,09/07,23,267375,25.1,17.4,0,0,0.0,0.0,23,387388,36.4,25.1,23,673263,63.3,43.7
6657,華安,30.45,0.45,1.5,26W37,09/07,18,2128,13.9,2.4,0,0,0.0,0.0,0,0,0.0,0.0,18,2127,13.9,2.39
00898,國泰基因免疫革命,10.88,-0.14,-1.27,26W37,09/07,16,36398,42.7,31.4,0,0,0.0,0.0,5,7133,19.8,6.15,31,66673,52.6,57.5
1565,精華,99.5,0.9,0.91,26W37,09/07,15,934,9.47,1.85,0,0,0.0,0.0,2,99,14.0,0.2,15,1042,10.6,2.07
01007T,兆豐國泰R2,11.21,-0.05,-0.44,26W37,09/07,12,216,0.99,,0,0,0.0,0.0,0,0,0.0,0.0,12,216,0.99,
1906,寶隆,11.2,0.0,0.0,26W37,09/07,12,520,8.63,0.34,0,0,0.0,0.0,1,8,12.2,0.01,12,544,9.03,0.36
3206,志豐,34.95,0.5,1.45,26W37,09/07,11,445,13.3,0.76,0,0,0.0,0.0,2,2,0.7,0.0,11,450,13.5,0.76
00997A,主動群益美國增長,11.04,0.07,0.64,26W37,09/07,10,68996,10.6,6.0,0,0,0.0,0.0,6,28147,12.2,2.45,8,53754,14.8,4.68
2597,潤弘,171.0,2.0,1.18,26W37,09/07,10,2506,22.3,0.81,0,0,0.0,0.0,2,15,1.01,0.0,7,2139,31.2,0.69
00955,中信日本商社,16.33,0.1,0.62,26W37,09/07,9,17122,7.87,3.45,0,0,0.0,0.0,9,75123,34.5,15.1,9,92245,42.4,18.6
1445,大宇,10.4,0.25,2.46,26W37,09/07,9,460,15.6,0.35,0,0,0.0,0.0,-1,-2,-8.02,0.0,9,457,15.5,0.35
2642,宅配通,20.4,-0.05,-0.24,26W37,09/07,9,266,12.0,0.28,0,0,0.0,0.0,-1,-1,-1.44,0.0,9,268,12.1,0.28
3034,聯詠,540.0,16.0,3.05,26W37,09/07,9,40326,22.0,6.63,4,1683,2.93,0.28,1,16,0.71,0.0,19,68055,13.3,11.2
3232,昱捷,19.65,0.05,0.26,26W37,09/07,9,61,4.5,0.13,0,0,0.0,0.0,0,0,0.0,0.0,9,62,4.56,0.13
6224,聚鼎,88.8,4.0,4.72,26W37,09/07,9,2550,5.05,2.98,0,0,0.0,0.0,5,298,0.75,0.35,9,2837,5.61,3.31
6234,高僑,35.75,1.55,4.53,26W37,09/07,9,2127,9.46,2.12,0,0,0.0,0.0,-1,-1,-0.21,0.0,9,2082,9.26,2.07
6441,廣錠,23.1,2.1,10.0,26W37,09/07,9,213,5.52,0.4,0,0,0.0,0.0,0,0,0.0,0.0,9,216,5.6,0.41
6877,鏵友益,121.5,11.0,9.95,26W37,09/07,9,365,11.8,0.78,0,0,0.0,0.0,-10,-158,-4.19,-0.34,9,308,9.95,0.66
8249,菱光,40.0,-0.95,-2.32,26W37,09/07,9,1679,15.6,1.22,0,0,0.0,0.0,1,3,1.27,0.0,9,1691,15.7,1.23
9905,大華,21.4,-0.1,-0.47,26W37,09/07,9,774,12.1,0.25,0,0,0.0,0.0,2,12,2.1,0.0,9,801,12.5,0.26
00400A,主動國泰動能高息,15.21,0.16,1.06,26W37,09/07,8,149156,9.14,7.78,0,0,0.0,0.0,1,10930,27.3,0.57,1,25825,64.5,1.35
0052,富邦科技,63.75,1.05,1.67,26W37,09/07,8,95106,11.8,3.7,0,0,0.0,0.0,3,23351,15.5,0.91,6,126098,28.4,4.91
009804,聯邦台精彩50,23.5,0.43,1.86,26W37,09/07,8,5736,12.6,3.78,0,0,0.0,0.0,6,8348,29.2,5.5,6,12286,42.9,8.09
00981A,主動統一台股增長,30.12,0.35,1.18,26W37,09/07,8,983206,11.6,10.3,0,0,0.0,0.0,1,33917,19.9,0.36,1,89670,52.7,0.94
00991A,主動復華未來50,18.0,0.27,1.52,26W37,09/07,8,518433,10.2,11.5,0,0,0.0,0.0,6,313103,10.8,6.96,6,583291,20.1,13.0
00992A,主動群益科技創新,18.41,-0.06,-0.32,26W37,09/07,8,271524,16.3,11.9,0,0,0.0,0.0,5,91603,10.7,4.01,6,234503,21.2,10.3
00993A,主動安聯台灣,13.54,0.2,1.5,26W37,09/07,8,44476,16.9,5.88,0,0,0.0,0.0,5,28625,25.3,3.78,8,69573,26.4,9.2
00995A,主動中信台灣卓越,17.62,0.37,2.14,26W37,09/07,8,31024,15.8,11.4,0,0,0.0,0.0,5,11521,16.1,4.22,8,31096,15.8,11.4
00999A,主動野村臺灣高息,11.63,0.09,0.78,26W37,09/07,8,63094,12.3,6.3,0,0,0.0,0.0,6,128634,36.2,12.8,6,183391,51.6,18.3
1432,大魯閣,15.05,0.05,0.33,26W37,09/07,8,597,15.1,0.55,0,0,0.0,0.0,0,0,0.0,0.0,8,596,15.1,0.55
