排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,6949,沛爾生醫*-創,58.8,3.9,7.1,26068,09/10,1120,754,4658,104654,104654.0,104652.0,104508.0,105743.0,108328.0,106536.0
2,2303,聯電,142.5,1.0,0.71,204308,09/10,1586,17077,22702,34337,37993.0,39256.0,-7084.0,128301.0,161419.0,178757.0
3,00673R,期元大S&P原油反1,10.71,-0.22,-2.01,47449,09/10,2674,4583,-5816,19175,41061.0,55457.0,23348.0,77906.0,93128.0,107355.0
4,00981A,主動統一台股增長,29.89,-0.03,-0.1,77933,09/10,189,2070,9812,13940,18993.0,-2562.0,23106.0,121711.0,156966.0,87452.0
5,009828,中信台日韓PCB,9.59,-0.12,-1.24,66096,09/10,2276,4568,7082,11722,,,,,,
6,2892,第一金,38.0,0.2,0.53,29077,09/10,-3,-102,-22,8112,6398.0,6930.0,-5439.0,864.0,6560.0,343.0
7,3231,緯創,185.0,-4.0,-2.12,88550,09/10,759,1082,6117,6524,10156.0,13177.0,12454.0,-5648.0,9435.0,1600.0
8,8064,東捷,126.5,-7.5,-5.6,10806,09/10,365,2361,3683,5759,6737.0,5971.0,4575.0,7108.0,5712.0,4935.0
9,2409,友達,31.2,0.7,2.3,497017,09/10,2749,14866,-5246,5111,12972.0,17936.0,25010.0,75240.0,169987.0,113295.0
10,3605,宏致,128.0,-1.5,-1.16,9745,09/10,1495,2408,4452,4913,5953.0,5479.0,15221.0,14234.0,10159.0,14800.0
11,6147,頎邦,190.5,-7.5,-3.79,57038,09/10,360,-386,733,4687,5621.0,8962.0,-2612.0,32502.0,36758.0,37488.0
12,00738U,期元大道瓊白銀,53.75,1.15,2.19,6142,09/10,4034,3905,3804,4441,4353.0,4418.0,5377.0,4514.0,11442.0,1799.0
13,6620,漢達,126.5,-5.5,-4.17,2171,09/10,445,964,2680,4316,5267.0,5460.0,,,,
14,00676R,富邦臺灣加權反1,5.39,0.01,0.19,5834,09/10,146,115,303,4153,4342.0,6566.0,6272.0,9414.0,4512.0,13681.0
15,00919,群益台灣精選高息,32.55,-0.03,-0.09,89086,09/10,96,1195,2106,4034,7458.0,7409.0,-1294.0,4022.0,-5714.0,7918.0
