排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2887,台新新光金,42.65,0.5,1.19,09/11,3745,8291,23340,42987,70218.0,93438.0,187058.0,319305.0,384816.0,230284.0
2,00712,復華富時不動產,8.38,-0.15,-1.76,09/11,29657,29657,30675,25476,46329.0,62401.0,49816.0,39175.0,56001.0,67333.0
3,00918,大華優利高填息30,35.34,-0.04,-0.11,09/11,10806,15083,16877,22386,38631.0,38040.0,8717.0,31607.0,27275.0,-8773.0
4,00919,群益台灣精選高息,32.48,-0.07,-0.22,09/11,10571,12466,20574,21250,23911.0,18288.0,-51419.0,-25454.0,-21905.0,-57755.0
5,2801,彰銀,27.9,1.05,3.91,09/11,1331,6965,14339,20259,21672.0,18775.0,20829.0,55779.0,61821.0,54305.0
6,3231,緯創,185.5,0.5,0.27,09/11,-3561,-5972,-1741,17724,31395.0,54509.0,124262.0,74473.0,183467.0,134850.0
7,00685L,群益臺灣加權正2,11.84,-0.42,-3.43,09/11,14777,15807,15725,15613,59886.0,72650.0,460734.0,461509.0,463203.0,461780.0
8,00403A,主動統一升級50,10.17,-0.17,-1.64,09/11,4979,11317,12010,15512,14056.0,53344.0,11667.0,,,
9,2891,中信金,67.1,-0.2,-0.3,09/11,-402,1817,8854,15304,22425.0,27082.0,-74652.0,113975.0,88747.0,127768.0
10,2881,富邦金,148.5,0.0,0.0,09/11,820,2413,5079,10497,21141.0,18677.0,-32715.0,-120208.0,-162849.0,-117341.0
11,00961,FT臺灣永續高息,13.36,-0.07,-0.52,09/11,5750,6528,7573,8567,9134.0,9189.0,11169.0,11250.0,9348.0,10971.0
12,00631L,元大台灣50正2,35.98,-1.17,-3.15,09/11,4783,8181,9288,8490,3647.0,-35439.0,-71973.0,306711.0,301628.0,304988.0
13,9904,寶成,24.2,0.1,0.41,09/11,842,3644,5690,7308,6060.0,-3918.0,-14201.0,131524.0,133222.0,129530.0
14,2481,強茂,150.0,-4.5,-2.91,09/11,180,2120,3719,7244,14791.0,18568.0,17938.0,11480.0,7442.0,-9477.0
15,3718,中光電投控,63.1,-2.5,-3.81,09/11,1484,3040,4599,7121,,,,,,
16,8112,至上,84.6,-1.3,-1.51,09/11,322,933,5232,6722,6870.0,-5961.0,-4395.0,9804.0,7299.0,-20044.0
17,00673R,期元大S&P原油反1,10.06,-0.65,-6.07,09/11,4720,6100,6100,6653,13540.0,15022.0,8471.0,16506.0,24055.0,26130.0
18,2883,凱基金,37.85,0.65,1.75,09/11,3966,3906,11292,5658,2221.0,-20271.0,-107824.0,54254.0,-16989.0,54784.0
19,2449,京元電子,263.0,-8.5,-3.13,09/11,1627,2443,3945,5536,15798.0,32968.0,28380.0,64985.0,82410.0,72406.0
20,2634,漢翔,63.8,0.0,0.0,09/11,1665,2307,2423,5428,10343.0,1789.0,-4665.0,4287.0,-628.0,-6234.0
21,1714,和桐,15.35,-1.15,-6.97,09/11,3676,3903,4531,5213,9616.0,11603.0,22740.0,27774.0,27841.0,29242.0
22,009828,中信台日韓PCB,9.45,-0.14,-1.46,09/11,57,2374,3367,5154,,,,,,
23,009826,貝萊德世界股票,9.97,-0.04,-0.4,09/11,0,385,3011,5043,6133.0,20767.0,,,,
24,00929,復華台灣科技優息,28.62,-0.38,-1.31,09/11,7050,8628,9161,4660,822.0,4775.0,14033.0,10199.0,43040.0,21679.0
25,2313,華通,221.5,-4.0,-1.77,09/11,-359,515,1204,4642,3854.0,2537.0,41121.0,30239.0,43042.0,35842.0
26,2376,技嘉,349.0,-2.5,-0.71,09/11,962,2087,2553,4634,6849.0,1371.0,6092.0,-2009.0,33892.0,21867.0
27,3481,群創,47.7,-1.65,-3.34,09/11,-2618,4627,-1097,4502,-2842.0,-2148.0,111262.0,82826.0,499331.0,389861.0
28,2201,裕隆,30.0,-0.2,-0.66,09/11,1216,2108,2672,4348,6775.0,2126.0,-2373.0,1315.0,23840.0,12321.0
29,1717,長興,70.9,-0.8,-1.12,09/11,118,1710,3422,4329,-15504.0,-30550.0,-30263.0,-6974.0,-4628.0,-240.0
30,2618,長榮航,42.35,0.55,1.32,09/11,66,1736,2351,4302,12366.0,13250.0,-221110.0,-62352.0,-15839.0,-116591.0
31,4938,和碩,91.0,0.0,0.0,09/11,1724,3527,4662,4118,6007.0,5953.0,-45629.0,58954.0,74857.0,40974.0
32,00881,國泰台灣科技龍頭,49.96,-0.54,-1.07,09/11,3160,6435,6543,3731,2135.0,-5402.0,-8216.0,-10930.0,9369.0,5421.0
33,2882,國泰金,110.5,0.0,0.0,09/11,-133,27,-77,3247,6008.0,4589.0,-61488.0,-42301.0,-324521.0,-111320.0
34,1409,新纖,24.45,-0.7,-2.78,09/11,-1458,283,2661,3187,4909.0,7903.0,54551.0,55784.0,19530.0,50603.0
35,2542,興富發,46.5,0.0,0.0,09/11,687,2099,2429,3074,2296.0,-12086.0,18561.0,46904.0,77426.0,43685.0
36,3045,台灣大,121.0,1.0,0.83,09/11,215,538,2721,2852,3927.0,7467.0,-24712.0,-36472.0,5078.0,-34139.0
37,3376,新日興,183.0,-6.5,-3.43,09/11,1354,2476,2812,2613,362.0,-709.0,3524.0,1379.0,2776.0,7400.0
38,2464,盟立,188.5,-5.0,-2.58,09/11,317,1303,1419,2594,1851.0,-485.0,1031.0,-6257.0,-7909.0,-7510.0
