股票代號,股票名稱,法人持股,上榜區塊
00400A,主動國泰動能高息,2.71,20日
00405A,主動富邦台灣龍耀,3.76,20日
00406A,主動中信台灣收益,1.45,"20日,5日"
00407A,主動凱基台灣,3.33,20日
0050,元大台灣50,6.938500704367076,60日
0052,富邦科技,2.4738842655312556,20日
00631L,元大台灣50正2,0.9740109256298238,20日
00632R,元大台灣50反1,6.8488488108276515,"20日,60日,120日"
00634R,富邦上証反1,8.33,"60日,120日"
00635U,期元大S&P黃金,12.71,"20日,60日"
00642U,期元大S&P石油,2.85,5日
00645,富邦日本,2.9570958438960857,"20日,60日,120日"
00651R,復華香港反1,3.2,"20日,60日"
00652,富邦印度,2.0152445318260015,60日
00656R,國泰中國A50反1,4.02,"20日,5日,60日,120日"
00657,國泰日經225,8.5,120日
00661,元大日經225,8.008537886872999,"60日,120日"
00674R,期元大S&P黃金反1,5.29,120日
00675L,富邦臺灣加權正2,1.13,5日
00678,群益那斯達克生技,8.07,"5日,120日"
00681R,元大美債20反1,19.48,"20日,120日"
00689R,國泰20年美債反1,35.89,120日
00709,富邦歐洲,7.174064171122995,"20日,5日,60日,120日"
00715L,期街口布蘭特正2,2.55,20日
00731,復華富時高息低波,3.9985436893203885,"20日,5日"
00736,國泰新興市場,24.23,"60日,120日"
00753L,中信中國50正2,0.68,5日
00763U,期街口道瓊銅,2.9,5日
00865B,國泰US短期公債,0.81,5日
00875,國泰網路資安,6.98,"60日,120日"
00885,富邦越南,1.33,5日
00904,台新臺灣半導體30,1.4835445188368142,20日
00909,國泰數位支付服務,3.67,"20日,5日"
00910,第一金太空衛星,5.09,"60日,120日"
00917,中信特選金融,2.17,5日
00920,富邦ESG綠色電力,7.31,"20日,5日,60日,120日"
00921,兆豐龍頭等權重,2.55,20日
00922,國泰台灣領袖50,20.31733297391178,"60日,120日"
00943,兆豐電子高息等權,12.95,120日
00952,凱基台灣AI50,3.39,20日
00962,台新AI優息動能,0.83,5日
00964,中信亞太高股息,4.76,"20日,5日,120日"
00972,野村日本動能高息,21.21,"20日,60日"
00980A,主動野村臺灣優選,12.949281592719554,"20日,60日,120日"
00981A,主動統一台股增長,3.083061213132488,120日
00984A,主動安聯台灣高息,1.4854922860976238,20日
00986A,主動台新龍頭成長,2.84,120日
00987A,主動台新優勢成長,3.02,20日
00989A,主動摩根美國科技,6.51,20日
00991A,主動復華未來50,4.890405593328363,"20日,120日"
00992A,主動群益科技創新,3.369611392771859,20日
