代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00900,富邦特選高股息30,19.59,0.07,0.36,09/14,31,43007,25.8,2.82,0,0,0.0,0.0,15,45176,49.6,2.96,55,175591,59.9,11.5
3045,台灣大,121.5,0.5,0.41,09/14,21,96476,46.7,2.59,-1,-112,-2.44,0.0,1,3,0.07,0.0,21,98259,47.5,2.64
5403,中菲,93.2,0.4,0.43,09/14,21,364,46.3,0.47,0,0,0.0,0.0,0,0,0.0,0.0,21,364,46.3,0.47
9919,康那香,13.95,0.0,0.0,09/14,21,1023,27.2,0.52,0,0,0.0,0.0,0,0,0.0,0.0,21,1054,28.0,0.54
5880,合庫金,27.45,0.25,0.92,09/14,17,120029,36.5,0.75,-2,-170,-0.33,0.0,2,195,0.38,0.0,9,87667,42.6,0.55
2880,華南金,46.3,0.45,0.98,09/14,13,88254,36.5,0.63,1,15,0.13,0.0,-1,-213,-1.88,0.0,3,14272,33.1,0.1
5314,世紀*,37.95,-4.2,-9.96,09/14,13,28082,14.5,2.33,0,0,0.0,0.0,-5,-2264,-1.72,-0.19,7,18930,13.3,1.57
6805,富世達,2165.0,15.0,0.7,09/14,12,2589,14.6,3.78,-3,-255,-7.45,-0.37,1,12,1.3,0.02,7,962,15.0,1.4
2247,汎德永業,229.5,-0.5,-0.22,09/14,11,104,36.3,0.13,0,0,0.0,0.0,0,0,0.0,0.0,11,105,36.5,0.13
5245,智晶,21.75,-0.15,-0.68,09/14,11,84,20.8,0.19,0,0,0.0,0.0,-4,-99,-54.5,-0.22,-4,-69,-38.0,-0.15
00836B,永豐10年A公司債,27.3,0.0,0.0,09/14,10,541,62.2,0.09,0,0,0.0,0.0,2,73,38.9,0.01,11,647,74.3,0.1
00898,國泰基因免疫革命,10.66,0.14,1.33,09/14,10,1906,30.6,1.66,0,0,0.0,0.0,3,792,40.2,0.69,8,2845,57.4,2.47
