股票代號,股票名稱,法人持股,上榜區塊,累積衰退
00400A,主動國泰動能高息,-55.66249373565517,"10日衰退,20日衰退,30日衰退",-1.7664432534018886
00401A,主動摩根台灣鑫收,-11.304124718888586,"10日衰退,5日衰退,20日衰退,30日衰退",-2.6463526474774834
00404A,主動聯博動能50,-31.990097799856052,"10日衰退,5日衰退,20日衰退,30日衰退",-6.969406994571969
00405A,主動富邦台灣龍耀,-55.980871076962934,10日衰退,-1.0454384207540173
00406A,主動中信台灣收益,-69.93611936481564,"10日衰退,5日衰退,20日衰退,30日衰退",-1.0139636635069138
00407A,主動凱基台灣,-61.420029536741765,5日衰退,-0.4754224716282067
00409A,主動復華全球50,-1.315357045478153,5日衰退,-1.4353436825808226
00410A,主動永豐科技趨勢,95.5941129444871,"10日衰退,5日衰退,20日衰退",-4.784219109746715
0050,元大台灣50,-8.443386077297973,5日衰退,-0.9122746103326893
0052,富邦科技,-61.317490429687496,20日衰退,-1.2927275596987329
0053,元大電子,-11.691107328794553,"10日衰退,5日衰退",-0.7761033239887869
0055,元大MSCI金融,-8.644027689181847,"10日衰退,5日衰退,20日衰退,30日衰退",-3.1475363243319876
0057,富邦摩台,-9.590183366077277,30日衰退,-1.7000982318271118
006207,復華滬深,10.367664177675666,5日衰退,-0.5407983917288899
00632R,元大台灣50反1,-23.361028335049507,"10日衰退,5日衰退,20日衰退,30日衰退",-3.3135878086514445
00633L,富邦上証正2,50.121239257796006,"10日衰退,20日衰退",-1.0190363967124512
00634R,富邦上証反1,13.240714753484891,20日衰退,-4.757709667130815
00635U,期元大S&P黃金,-59.32328588005731,"10日衰退,20日衰退",-22.38170053185145
00637L,元大滬深300正2,68.88983827457014,"20日衰退,30日衰退",-5.902584689697889
00640L,富邦日本正2,73.0155491509581,"10日衰退,5日衰退,20日衰退",-1.6852998909487553
00646,元大S&P500,-23.88197832492081,"10日衰退,5日衰退,20日衰退,30日衰退",-1.6996330644672994
00648R,元大S&P500反1,10.621140390222024,"10日衰退,5日衰退",-1.1426048441354553
00650L,復華香港正2,44.11982955842969,"10日衰退,5日衰退",-0.7763829433868281
00653L,富邦印度正2,27.649722545144538,"10日衰退,5日衰退,20日衰退",-3.6560389056808518
00655L,國泰中國A50正2,56.03242140860623,"20日衰退,30日衰退",-1.5757248352255075
00656R,國泰中國A50反1,8.901918750307019,"10日衰退,20日衰退,30日衰退",-1.9029508277251068
00657,國泰日經225,5.482294543063775,5日衰退,-0.9709237343852717
00662,富邦NASDAQ,-31.6168389969078,"10日衰退,20日衰退,30日衰退",-0.8483003268594125
00663L,國泰臺灣加權正2,-83.14382370940399,20日衰退,-1.778217660510947
00664R,國泰臺灣加權反1,-12.303271344996185,"10日衰退,5日衰退,20日衰退,30日衰退",-1.5244473899895414
00665L,富邦恒生國企正2,10.73716250170188,10日衰退,-1.9954205191043783
00666R,富邦恒生國企反1,-4.4373968987132955,"10日衰退,20日衰退,30日衰退",-7.97399995214841
00668,國泰美國道瓊,-12.674770813844717,"5日衰退,20日衰退",-0.5024148068956329
00673R,期元大S&P原油反1,-61.91715849174473,"10日衰退,5日衰退,20日衰退,30日衰退",-8.957874897068976
00676R,富邦臺灣加權反1,-35.206701518091464,"10日衰退,5日衰退,20日衰退,30日衰退",-3.043074715801282
00678,群益那斯達克生技,-14.165648189539564,"10日衰退,20日衰退,30日衰退",-2.8442713455520803
00681R,元大美債20反1,27.781985778245982,"10日衰退,5日衰退",-1.262683697656044
00686R,群益臺灣加權反1,-43.72508915561297,"10日衰退,5日衰退,20日衰退,30日衰退",-2.9451662664949296
00700,富邦恒生國企,31.92612298700886,5日衰退,-0.5842100023917567
00708L,期元大S&P黃金正2,-66.35338932838707,10日衰退,-0.8649640234043403
00712,復華富時不動產,-25.150621576007946,"10日衰退,5日衰退,20日衰退,30日衰退",-1.6603578224827373
00714,群益道瓊美國地產,5.475464194946928,"10日衰退,20日衰退,30日衰退",-0.8984412219066131
00728,第一金工業30,23.964014661492023,30日衰退,-1.5306106931132923
00738U,期元大道瓊白銀,-57.12149101744077,"10日衰退,20日衰退",-2.3913823267130425
00753L,中信中國50正2,-0.7430847790664958,"10日衰退,5日衰退,20日衰退",-0.9260044208639981
00763U,期街口道瓊銅,-24.964663338609522,"10日衰退,20日衰退,30日衰退",-2.9051768296353124
00770,國泰北美科技,-14.221061244908165,"10日衰退,5日衰退,20日衰退,30日衰退",-3.2676394484650313
00771,元大US高息特別股,-3.9488471001757466,30日衰退,-1.5132231985940243
00830,國泰費城半導體,-29.751410794402556,"10日衰退,20日衰退,30日衰退",-1.9807339918700073
00852L,國泰美國道瓊正2,32.452492528392106,"10日衰退,5日衰退,20日衰退,30日衰退",-3.752241482367012
00861,元大全球未來通訊,2.2506972857719125,5日衰退,-0.5526257489002466
00865B,國泰US短期公債,-68.58588166362624,"10日衰退,5日衰退,20日衰退,30日衰退",-1.4076703947432776
00875,國泰網路資安,-2.6368761676007466,"10日衰退,5日衰退,20日衰退,30日衰退",-1.3706164931945555
00878,國泰永續高股息,8.66914214902505,30日衰退,-1.8275083237189857
00881,國泰台灣科技龍頭,-20.514753879645646,"20日衰退,30日衰退",-9.513695309371172
00891,中信關鍵半導體,-41.22811885572113,30日衰退,-3.0145461563749834
00894,中信小資高價30,-22.660457328027444,30日衰退,-2.8611221200869856
00896,中信綠能及電動車,-52.296397042497446,"10日衰退,5日衰退,20日衰退,30日衰退",-4.104265596445195
00897,富邦基因免疫生技,16.689498426609415,20日衰退,-1.7659432379297755
00904,台新臺灣半導體30,-52.17064947298742,"10日衰退,20日衰退",-2.6899623158280406
00908,富邦入息REITs+,1.9415672942817295,"20日衰退,30日衰退",-2.515726019474765
00910,第一金太空衛星,-75.14983991434013,"10日衰退,5日衰退,20日衰退,30日衰退",-0.96421200696048
00911,兆豐洲際半導體,-15.666839798784062,"20日衰退,30日衰退",-6.525336708469208
00912,中信臺灣智慧50,-0.5641489708684531,10日衰退,-2.04699602457287
00917,中信特選金融,-47.6984944207684,"10日衰退,5日衰退,20日衰退,30日衰退",-2.664950063437324
00918,大華優利高填息30,-12.672608177657708,"10日衰退,5日衰退,20日衰退,30日衰退",-7.679365144364247
00919,群益台灣精選高息,0.20402946408096734,"10日衰退,5日衰退,20日衰退,30日衰退",-1.638584120638638
00921,兆豐龍頭等權重,93.87376334358602,"10日衰退,5日衰退,20日衰退,30日衰退",-4.2431619804965095
00923,群益台ESG低碳50,-13.864484926903852,"20日衰退,30日衰退",-4.5655049808418
00926,凱基全球菁英55,4.181676251658941,"20日衰退,30日衰退",-2.591543045388346
00929,復華台灣科技優息,54.81072943943543,"10日衰退,5日衰退,20日衰退,30日衰退",-3.3081710877004227
00930,永豐ESG低碳高息,118.3452092461328,"10日衰退,5日衰退,20日衰退,30日衰退",-7.558880586697683
00934,中信成長高股息,33.38392398118755,"10日衰退,5日衰退",-0.4770624837168356
00935,野村臺灣新科技50,-41.34793637928594,"5日衰退,30日衰退",-0.9213835467509597
