排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00411A,主動統一前沿科技,10.48,0.26,2.54,09/22,3.39,5.29,15.6,16.5,16.2,,,,,,,
2,6168,宏齊,44.0,1.3,3.04,09/22,5.63,7.14,9.16,11.0,12.6,11.7,7.4,11.9,11.9,9.73,8.64,11.2
3,00409A,主動復華全球50,10.07,0.18,1.82,09/22,6.88,7.36,7.83,7.99,8.5,,,,,,,
4,2409,友達,36.65,3.3,9.9,09/22,3.25,6.38,5.68,7.09,5.18,9.67,8.09,7.98,-6.94,-8.14,-31.1,2.48
5,6257,矽格,249.0,-1.5,-0.6,09/22,1.18,1.81,4.55,6.48,7.61,4.0,1.38,8.35,4.59,10.9,11.8,4.55
6,3094,聯傑,52.6,-4.2,-7.39,09/22,0.29,1.62,4.91,6.22,5.83,11.7,9.62,10.1,10.5,9.98,7.57,9.99
7,8150,南茂,105.5,2.5,2.43,09/22,1.4,3.43,5.35,5.91,5.14,6.89,-2.59,-0.9,-0.99,-1.51,-1.36,1.5
8,6182,合晶,119.0,4.0,3.48,09/22,1.62,0.67,3.77,5.37,5.78,2.53,-1.96,6.62,3.05,4.45,3.08,6.2
9,00736,國泰新興市場,32.0,0.09,0.28,09/22,0.0,1.66,5.34,5.32,5.34,5.34,12.6,13.2,13.2,1.65,,13.2
10,2305,全友,60.0,1.2,2.04,09/22,0.91,0.99,2.17,5.27,6.29,5.31,0.6,3.91,4.92,7.31,5.89,4.36
11,6226,光鼎,44.2,-0.3,-0.67,09/22,0.45,0.13,2.29,5.07,5.68,11.7,7.16,11.7,12.1,12.6,14.4,12.2
12,6133,金橋,27.2,-0.8,-2.86,09/22,0.69,1.66,1.67,5.02,4.37,4.31,3.99,3.41,3.33,5.03,-1.77,1.54
13,1727,中華化,106.0,3.0,2.91,09/22,0.18,-1.07,0.25,4.6,4.06,5.75,5.1,2.9,9.26,9.21,5.38,5.82
14,3264,欣銓,276.5,-7.5,-2.64,09/22,3.52,3.34,3.25,4.07,4.17,5.34,4.4,6.05,3.59,11.8,8.47,2.17
15,00405A,主動富邦台灣龍耀,9.23,0.26,2.9,09/22,2.8,2.8,3.7,3.72,3.38,4.9,7.64,,,,,
16,3717,聯嘉投控,25.25,0.35,1.41,09/22,0.34,0.83,3.17,3.7,3.36,2.41,-0.17,4.32,4.57,,,4.45
17,00983A,主動中信ARK創新,13.3,0.21,1.6,09/22,-0.01,0.39,2.84,3.61,4.92,10.3,28.6,112.0,106.0,,,111.0
18,5483,中美晶,195.0,8.5,4.56,09/22,1.74,1.67,2.41,3.53,3.68,4.13,0.45,4.48,7.67,-4.26,7.68,6.27
19,6533,晶心科,254.5,-9.0,-3.42,09/22,1.58,1.54,3.26,3.53,3.22,2.85,1.87,0.87,-8.93,-9.8,,-2.07
20,00898,國泰基因免疫革命,11.5,0.05,0.44,09/22,0.45,1.28,2.05,3.5,4.11,6.71,30.3,50.0,75.6,159.0,,60.5
21,00403A,主動統一升級50,10.7,0.21,2.0,09/22,1.6,2.6,3.3,3.5,3.59,8.09,6.17,,,,,
22,2449,京元電子,317.0,15.5,5.14,09/22,1.26,1.42,3.11,3.33,3.33,1.98,-4.21,-0.06,-4.55,-11.1,-18.7,-3.76
23,00402A,主動安聯美國科技,10.0,0.25,2.56,09/22,2.57,2.96,3.3,3.32,3.59,3.34,4.3,,,,,
24,00715L,期街口布蘭特正2,64.55,-0.3,-0.46,09/22,0.24,2.25,1.81,2.97,3.97,21.8,30.2,49.9,124.0,441.0,,64.7
25,6770,力積電,71.8,-0.9,-1.24,09/22,0.19,-0.32,1.32,2.92,1.56,3.17,-1.16,-3.26,0.68,-2.78,,-3.61
26,3105,穩懋,501.0,10.5,2.14,09/22,1.54,0.86,2.96,2.92,3.85,3.1,-2.79,-4.43,0.76,-7.52,-28.5,-5.82
27,009828,中信台日韓PCB,9.65,0.25,2.66,09/22,3.58,4.07,5.03,2.92,2.13,,,,,,,
28,00909,國泰數位支付服務,51.55,0.95,1.88,09/22,0.57,2.92,3.33,2.83,2.92,6.94,7.17,53.9,59.8,75.9,,79.7
29,00404A,主動聯博動能50,9.87,0.07,0.71,09/22,0.95,1.64,2.34,2.8,2.69,1.7,1.83,,,,,
30,3265,台星科,189.5,8.5,4.7,09/22,1.29,1.49,2.47,2.76,2.73,2.52,-0.11,1.81,3.92,3.91,2.16,5.19
31,3066,李洲,28.05,-0.65,-2.26,09/22,-0.1,-0.21,0.19,2.76,2.45,2.96,2.58,4.2,4.9,4.92,4.89,4.84
32,3042,晶技,183.5,0.0,0.0,09/22,0.7,0.69,1.87,2.68,3.04,4.89,5.14,8.99,12.5,8.08,-3.84,12.9
33,00400A,主動國泰動能高息,15.49,0.27,1.77,09/22,1.26,1.67,2.54,2.61,1.21,3.34,3.66,,,,,
34,2399,映泰,47.5,-1.95,-3.94,09/22,-1.24,0.89,-0.01,2.6,2.28,2.12,-3.1,-2.61,-1.65,7.5,-9.53,6.24
35,009810,玉山全球藍籌100,21.5,0.21,0.99,09/22,0.01,0.01,1.32,2.56,2.61,3.17,4.27,3.04,2.53,,,3.18
36,3016,嘉晶,132.5,12.0,9.96,09/22,2.15,2.97,2.81,2.53,1.62,1.26,0.61,2.52,4.72,4.63,5.35,5.53
37,3035,智原,203.0,12.0,6.28,09/22,1.03,1.14,1.83,2.44,2.49,3.1,2.94,11.2,7.66,-12.1,8.2,10.7
38,6426,統新,356.0,-18.0,-4.81,09/22,-1.12,-1.97,1.16,2.4,-1.95,7.73,7.61,7.27,2.73,9.4,8.51,8.48
39,1569,濱川,64.2,3.2,5.25,09/22,0.76,1.62,1.98,2.36,2.77,2.72,3.15,2.28,0.7,-1.96,-0.83,2.92
40,009824,群益美國科技巨頭,10.51,0.16,1.55,09/22,0.02,0.01,2.28,2.31,2.62,4.14,,,,,,
41,6840,東研信超,104.5,-2.0,-1.88,09/22,0.45,0.67,0.5,2.24,2.05,2.44,3.95,3.43,3.85,3.67,,3.85
42,2342,茂矽,42.15,1.15,2.8,09/22,0.77,0.81,1.15,2.21,1.45,1.78,1.04,1.9,2.28,1.91,-11.8,3.86
43,009829,大華韓國KOSPI50,10.97,0.18,1.67,09/22,1.74,2.61,2.7,2.18,1.97,0.7,,,,,,
44,4923,力士,61.4,-1.0,-1.6,09/22,0.05,0.12,1.54,2.15,1.95,3.19,3.96,4.26,4.18,4.0,,4.22
45,00987A,主動台新優勢成長,17.02,0.23,1.37,09/22,1.42,1.08,1.95,2.07,1.94,3.59,5.19,13.1,,,,34.2
46,4956,光鋐,42.2,-4.65,-9.93,09/22,1.83,0.32,-0.31,2.06,2.56,-0.06,1.11,1.3,1.41,1.08,-5.47,4.59
