排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00712,復華富時不動產,7.97,-0.05,-0.62,112089,09/18,0,13000,13000,13000,13000,12998.0,13000.0,12417.0,4792.0,12993.0
2,00918,大華優利高填息30,34.15,-0.35,-1.01,248012,09/18,2478,2478,2478,2476,2466,2466.0,2470.0,2478.0,2433.0,2478.0
3,2887,台新新光金,44.4,0.35,0.79,139347,09/18,2124,2173,2233,2295,2231,2601.0,1529.0,2389.0,1953.0,-6576.0
4,6226,光鼎,45.7,1.85,4.22,129840,09/18,512,416,933,2084,1973,2431.0,2677.0,2682.0,2682.0,2682.0
5,2305,全友,58.7,4.4,8.1,13496,09/18,-852,254,1361,2014,2513,2545.0,2234.0,2618.0,2611.0,2610.0
6,2303,聯電,156.0,8.5,5.76,306816,09/18,490,1558,1837,1957,2690,4852.0,4870.0,7632.0,6631.0,6601.0
7,6770,力積電,74.0,2.8,3.93,175588,09/18,779,995,1722,1400,1914,-744.0,-459.0,-4476.0,-4569.0,-15127.0
8,3717,聯嘉投控,25.1,2.2,9.61,16980,09/18,1208,1280,1283,1283,1253,1163.0,553.0,1727.0,1722.0,1721.0
9,2489,瑞軒,44.15,0.95,2.2,79748,09/18,412,659,1086,1144,375,1294.0,1588.0,1586.0,1582.0,1584.0
10,6168,宏齊,38.85,3.5,9.9,32720,09/18,506,843,1069,1101,1093,1162.0,1208.0,1120.0,1146.0,1206.0
11,3016,嘉晶,116.5,1.0,0.87,11659,09/18,-66,-54,50,981,1532,1443.0,1456.0,1488.0,-213.0,1218.0
12,00685L,群益臺灣加權正2,12.42,0.44,3.67,266451,09/18,-1322,901,1529,838,-696,108.0,14684.0,14634.0,14649.0,14611.0
13,2221,大甲,127.5,11.5,9.91,13593,09/18,152,205,748,813,843,1016.0,1018.0,1018.0,1018.0,1018.0
14,6147,頎邦,229.0,19.5,9.31,74318,09/18,251,248,-206,629,618,614.0,1000.0,1088.0,1080.0,1066.0
15,3605,宏致,154.0,14.0,10.0,38476,09/18,449,444,557,579,323,647.0,2007.0,2023.0,1724.0,2005.0
16,6533,晶心科,270.5,19.0,7.55,4601,09/18,98,143,324,577,1394,1354.0,1370.0,1386.0,1324.0,1373.0
17,6830,汎銓,563.0,51.0,9.96,2581,09/18,314,414,556,556,486,510.0,504.0,282.0,503.0,510.0
18,6148,驊宏資,39.85,3.6,9.93,9106,09/18,320,337,273,551,612,561.0,623.0,594.0,155.0,472.0
19,8473,山林水,38.75,0.6,1.57,868,09/18,-22,564,505,539,748,644.0,538.0,734.0,746.0,745.0
20,1303,南亞,238.0,2.0,0.85,82174,09/18,-192,628,148,499,553,712.0,-2493.0,769.0,1509.0,-3479.0
21,2455,全新,556.0,22.0,4.12,20027,09/18,355,436,480,486,-105,538.0,776.0,939.0,347.0,727.0
22,3105,穩懋,500.0,29.0,6.16,44401,09/18,45,212,98,483,453,404.0,862.0,1374.0,807.0,450.0
23,2892,第一金,39.8,-0.95,-2.33,52942,09/18,489,498,502,479,568,620.0,623.0,607.0,637.0,595.0
24,2468,華經,45.85,4.15,9.95,12299,09/18,283,215,122,477,690,696.0,675.0,696.0,574.0,678.0
25,00631L,元大台灣50正2,37.65,1.24,3.41,196288,09/18,472,-188,-47,401,-1017,2243.0,4182.0,18823.0,16730.0,18702.0
26,00981A,主動統一台股增長,29.07,0.94,3.34,144725,09/18,-164,-254,400,400,-2923,-3959.0,-130.0,175.0,-310.0,-1978.0
27,4956,光鋐,42.6,3.85,9.94,23945,09/18,271,325,389,394,299,434.0,430.0,29.0,400.0,324.0
28,1528,恩德,24.6,0.5,2.07,7793,09/18,-3,-97,-43,385,428,426.0,297.0,455.0,459.0,-2455.0
29,6488,環球晶,944.0,32.0,3.51,15917,09/18,146,296,288,334,200,311.0,247.0,471.0,-64.0,437.0
30,2408,南亞科,525.0,37.0,7.58,79513,09/18,294,318,513,328,-549,-319.0,145.0,553.0,-16583.0,-14065.0
31,3230,錦明,41.8,0.0,0.0,264,09/18,0,33,321,321,322,319.0,361.0,272.0,112.0,297.0
32,2609,陽明,61.0,-1.0,-1.61,47584,09/18,124,306,377,309,435,1492.0,2422.0,1917.0,279.0,1305.0
33,8064,東捷,136.0,6.0,4.62,27222,09/18,138,250,362,306,240,317.0,333.0,511.0,96.0,52.0
34,1314,中石化,8.96,0.0,0.0,151096,09/18,124,294,297,300,299,316.0,297.0,335.0,225.0,188.0
35,6182,合晶,116.0,5.5,4.98,65450,09/18,168,147,289,299,96,79.0,-4472.0,613.0,-1092.0,182.0
36,6218,豪勉,61.6,5.6,10.0,15629,09/18,204,95,277,295,316,322.0,330.0,349.0,349.0,325.0
37,1727,中華化,106.0,1.0,0.95,16587,09/18,-86,178,266,293,192,116.0,254.0,419.0,-37.0,-144.0
38,3264,欣銓,268.5,24.0,9.82,29372,09/18,-31,301,306,293,303,362.0,342.0,440.0,9.0,-590.0
39,00405A,主動富邦台灣龍耀,8.87,0.44,5.22,111809,09/18,504,373,347,292,408,-82.0,827.0,,,
40,6505,台塑化,86.5,0.3,0.35,23494,09/18,149,372,337,283,415,434.0,663.0,663.0,319.0,486.0
41,3141,晶宏,93.7,-0.7,-0.74,3864,09/18,-12,159,220,275,215,223.0,286.0,341.0,331.0,329.0
42,2464,盟立,197.0,17.5,9.75,23686,09/18,186,201,252,263,148,-542.0,-593.0,483.0,-245.0,337.0
43,2426,鼎元,102.0,6.0,6.25,51479,09/18,198,-351,-45,251,-767,1266.0,1356.0,1852.0,1809.0,1823.0
44,3045,台灣大,124.0,0.0,0.0,18171,09/18,-8,33,218,247,230,-54.0,379.0,409.0,368.0,244.0
